Gene = GTF3C4
index = 629
Annotated 5SS: [  921  9769 13659 17293]
Annotated 3SS: [ 7941 13527 17203 18845]
SMsplice 5SS: [   72   921  8005 13659 17293]
SMsplice 3SS: [  817  7941 13466 17203 20991]
top_k =  500
Partition function (log Z): -1.75078448015933

Sorted 5' Splice Sites (High to Low Probability):
Position 13659: 0.9834951391570631
Position 17293: 0.97262575685572
Position 921: 0.9708604885454144
Position 8005: 0.9233676303380058
Position 8923: 0.7909385126693091
Position 72: 0.577414781864306
Position 9769: 0.32800743658732134
Position 245: 0.24702222924345624
Position 753: 0.24429267621598594
Position 9569: 0.1421799589235113
Position 588: 0.11814099630408348
Position 14627: 0.10011498099095308
Position 1470: 0.0945266393676445
Position 14960: 0.07820650668142456
Position 8121: 0.04753043917270973
Position 12331: 0.0417483607585847
Position 1151: 0.03950623419123265
Position 2244: 0.03654641645676647
Position 16191: 0.03648445097022694
Position 8432: 0.034493352204072
Position 21547: 0.03189033285702824
Position 15694: 0.02511444215623023
Position 19031: 0.019132581657486644
Position 3682: 0.01826849515088948
Position 21097: 0.017210489266881235
Position 1596: 0.016798397394972815
Position 21313: 0.013682943886957498
Position 15347: 0.01277392318057032
Position 1839: 0.01181688630212337
Position 4520: 0.011739711188990693
Position 1242: 0.010340690758555458
Position 9193: 0.0100977859497137
Position 7772: 0.009406548694503709
Position 1489: 0.008138451025550001
Position 2163: 0.00801892033907498
Position 2572: 0.007564615715077423
Position 12091: 0.006873873698383555
Position 2248: 0.006425423055549308
Position 11907: 0.005626944163745681
Position 19037: 0.005116775250409389
Position 285: 0.00483971294451819
Position 394: 0.004790709019159511
Position 21813: 0.004582980084503526
Position 6666: 0.004528433854680429
Position 17885: 0.004150649623997888
Position 2372: 0.003896838881353901
Position 3516: 0.003775033987207073
Position 2576: 0.003674416414232116
Position 3184: 0.0034901737701510233
Position 26: 0.003472858372157214
Position 746: 0.003222314682659009
Position 19870: 0.0029732202589894917
Position 9669: 0.0028170631990405304
Position 508: 0.002721843055452494
Position 4102: 0.0026334281729601043
Position 1588: 0.002615436702737686
Position 20067: 0.0026117881354781767
Position 10060: 0.0024986032422235145
Position 12280: 0.0023190654221757
Position 5043: 0.002308919247728392
Position 5398: 0.0022048772753883897
Position 9475: 0.0021745361813534894
Position 14734: 0.0021116522490253037
Position 11709: 0.0017741767032991957
Position 17898: 0.001692270762040298
Position 499: 0.0016096599849054498
Position 2175: 0.0015823007417065317
Position 11640: 0.001409116108865873
Position 1231: 0.0013089321796680314
Position 1328: 0.0013064963184358585
Position 9112: 0.0012049879942735565
Position 714: 0.0010474380844768707
Position 21159: 0.0009053394203925744
Position 9880: 0.0008344936692017416
Position 1629: 0.0007190668907997562
Position 1947: 0.0007163126672454987
Position 1593: 0.0006904509311195466
Position 12431: 0.0006875148131699149
Position 1353: 0.0005781090069912259
Position 1351: 0.0005642020624616771
Position 2310: 0.0005420744478022464
Position 1829: 0.0005306895021682266
Position 3813: 0.00042653383709988663
Position 2291: 0.00042250871885232184
Position 15967: 0.00039394280514207204
Position 7: 0.00029178300410523877
Position 14720: 0.0002630667710849372
Position 106: 0.00017199538684560493
Position 17319: 0.00012299578828717489
Position 18865: 0.00011016568857465163
Position 888: 0.00010840736075457052
Position 539: 0.00010771784151718406
Position 18037: 6.517826258253826e-05
Position 1266: 6.465701596032773e-05
Position 423: 4.993655687811614e-05
Position 15266: 4.8564951163393576e-05
Position 161: 3.4293060451266794e-05
Position 1864: 3.164572476132928e-05
Position 17525: 3.1332988173979836e-05
Position 17323: 3.087536875701795e-05
Position 487: 2.2110710321423266e-05
Position 511: 2.207053787435279e-05
Position 19947: 2.02201659214002e-05
Position 779: 8.676192186798718e-06
Position 524: 8.254470852118218e-06
Position 1176: 7.6131697385925024e-06
Position 279: 5.717864780788005e-06
Position 335: 2.658607394814954e-06
Position 1355: 2.321760457450445e-06
Position 870: 1.3423230202690877e-06
Position 910: 9.639358568628198e-07
Position 947: 7.244096939183537e-07
Position 249: 4.412273248520426e-07
Position 93: 4.3818427862884597e-07
Position 1011: 3.0831738713296056e-07
Position 617: 2.870577038356359e-07
Position 797: 2.81695367248888e-07
Position 925: 2.1996353992433854e-07
Position 36: 4.181019332644215e-08
Position 801: 4.155078125035738e-08
Position 1065: 1.7472888889209098e-08
Position 124: 1.301474899820751e-08
Position 378: 4.255880763533777e-14
Position 358: 3.9029854603071935e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7941: 0.9631080171540983
Position 817: 0.915068110756337
Position 17203: 0.8555405311279746
Position 13466: 0.5642019701645071
Position 9474: 0.43527827976119815
Position 13527: 0.41431843599911544
Position 20991: 0.29590238178724176
Position 8809: 0.2585141891652464
Position 8842: 0.225973647798295
Position 21593: 0.1693272896937246
Position 8812: 0.13877759075115512
Position 8878: 0.13328364695963285
Position 694: 0.13076859219075082
Position 374: 0.11936567756383817
Position 17188: 0.11015728312231403
Position 18845: 0.1064432767500603
Position 14885: 0.0880515749281985
Position 1127: 0.06419583303304088
Position 21421: 0.05916660385557284
Position 21654: 0.055256063708821294
Position 1379: 0.05471889437198544
Position 18065: 0.05137125623467997
Position 21379: 0.042636315360899193
Position 14326: 0.04176141727604624
Position 12263: 0.040964054086847265
Position 22139: 0.040714233039193116
Position 16089: 0.036954765445248214
Position 2017: 0.03565881718467275
Position 22004: 0.028229305160216718
Position 15496: 0.026920876225989186
Position 19786: 0.025586817086509592
Position 18957: 0.02519401790844158
Position 1426: 0.023535998363755133
Position 24237: 0.02110389308542396
Position 14283: 0.020699160644414488
Position 19604: 0.020336156949763783
Position 8367: 0.019627306763053888
Position 24663: 0.01935126580643858
Position 14505: 0.019315907655463815
Position 14604: 0.017945582531884725
Position 9691: 0.01709356091818571
Position 2194: 0.014761881629639094
Position 3569: 0.013170707301893975
Position 8629: 0.012756091991044804
Position 7766: 0.012458839759953884
Position 20843: 0.011322785784989778
Position 12040: 0.010664760605466644
Position 17758: 0.010466410662634169
Position 1501: 0.01039752170515425
Position 9409: 0.010254534647309445
Position 1269: 0.010099253247676637
Position 20659: 0.008931478237482226
Position 989: 0.008456622373704436
Position 21096: 0.008440603353030329
Position 8736: 0.0079835593218295
Position 19924: 0.007784211219042781
Position 1708: 0.007346199274144065
Position 8364: 0.006097141271031444
Position 8654: 0.006003794656567459
Position 4403: 0.005810291053644759
Position 15004: 0.005809990776026698
Position 18918: 0.005789761943509
Position 23573: 0.00573939716147848
Position 9450: 0.005725068564396504
Position 22447: 0.005475682817355701
Position 8658: 0.005474465271731701
Position 2501: 0.0054444740631057935
Position 17222: 0.005385790568157132
Position 863: 0.0052728244183620435
Position 13479: 0.0048245187479952975
Position 7637: 0.0047494112864327805
Position 20483: 0.0047230379877813014
Position 8304: 0.004609440369393744
Position 18182: 0.004563139838238366
Position 22166: 0.004530585160190783
Position 9556: 0.004158540842560307
Position 19086: 0.004011947254115219
Position 15247: 0.003994859582368755
Position 9007: 0.0039243834930047326
Position 23131: 0.0039184648103577704
Position 2213: 0.003789551303186796
Position 3519: 0.0037833945509611866
Position 2901: 0.003490173770151024
Position 16968: 0.0034804984148630136
Position 1515: 0.0034284503521071407
Position 9315: 0.0034202541960078885
Position 18739: 0.0033586864277888933
Position 11545: 0.0031832928121650725
Position 11660: 0.0031805471917409965
Position 397: 0.003148949835558182
Position 6522: 0.003002089595558003
Position 21786: 0.002937870578585934
Position 8992: 0.002882985116784631
Position 8950: 0.0026689641944902935
Position 3978: 0.0026334281729601043
Position 2357: 0.0026323721270528283
Position 4308: 0.002558085512582826
Position 14419: 0.0025146485180889957
Position 9879: 0.0025033608133199535
Position 19974: 0.0025019390578860344
Position 22355: 0.002499331414232966
Position 11684: 0.0024463969720046838
Position 20629: 0.002380484744038434
Position 8632: 0.0023540047651348997
Position 14626: 0.0022608636899409907
Position 5294: 0.0022048772753883892
Position 2090: 0.0021591582586262367
Position 23292: 0.002147344398816442
Position 18584: 0.0019416427750761766
Position 20901: 0.0019400240912962018
Position 1150: 0.0018078903827629745
Position 19427: 0.0017392207103094862
Position 22903: 0.0016937594625686151
Position 1758: 0.0016918083059469342
Position 1978: 0.0016362414219361476
Position 18775: 0.001593575366131364
Position 3267: 0.001570284943993167
Position 19946: 0.0015426652819707839
Position 6496: 0.0015263442591224256
Position 19381: 0.001494292934345581
Position 18811: 0.001481119916038541
Position 19241: 0.0014747314790880183
Position 19747: 0.0014643814274049954
Position 4713: 0.0014152283787716873
Position 1038: 0.0013714738994544862
Position 2459: 0.0013633904042953155
Position 1658: 0.0013598584564277001
Position 3602: 0.0013140189431074813
Position 8166: 0.0013120646503754962
Position 4388: 0.001141358810150715
Position 18281: 0.0011207338330675785
Position 17949: 0.001091344332285461
Position 1792: 0.0010898698070245059
Position 18144: 0.0010884740181867688
Position 19297: 0.001074644024905907
Position 22084: 0.0010111675769508871
Position 4435: 0.001006612492079919
Position 632: 0.0009744650734741833
Position 785: 0.000953268964755836
Position 8739: 0.0009241494850961123
Position 8120: 0.0009201930027437887
Position 4882: 0.0008936908689567032
Position 18651: 0.0008747827513905217
Position 18971: 0.000871531709099895
Position 13938: 0.0008534204428831029
Position 3418: 0.0008294164676261187
Position 8275: 0.0008035007578286147
Position 7795: 0.0007545361504497538
Position 21658: 0.0007510361818383115
Position 4456: 0.0006588964756064534
Position 907: 0.0006445472603674987
Position 19262: 0.0006194569795385391
Position 4365: 0.000563135773953771
Position 3476: 0.0005557577107458902
Position 17587: 0.0005184384418474002
Position 378: 0.000498528322809983
Position 2104: 0.0004939479552203952
Position 16451: 0.0004549168785355457
Position 18340: 0.0004352591350726073
Position 3315: 0.00043198686324784715
Position 3727: 0.00042653383709988663
Position 746: 0.000409983808458318
Position 2054: 0.0004047959140833761
Position 9111: 0.0003939849711761562
Position 15877: 0.0003939428051420717
Position 3326: 0.0003879623565208959
Position 629: 0.0003626683540842971
Position 8134: 0.00035447630058448254
Position 563: 0.00033456081797464166
Position 19196: 0.000332477923544102
Position 2230: 0.00032064061556799064
Position 1327: 0.00031119754822647196
Position 198: 0.0002820631717023441
Position 535: 0.00027280882217395525
Position 1761: 0.0002453373239868491
Position 18463: 0.00022925422828976247
Position 161: 0.00022220873477873379
Position 13363: 0.00022128771587824074
Position 8677: 0.00021461053411478133
Position 18076: 0.00020826646692017248
Position 728: 0.00020364286962450947
Position 672: 0.00020145857951712015
Position 662: 0.00020067139421135253
Position 14148: 0.00018814538983115384
Position 16343: 0.00018533248832239337
Position 14931: 0.0001808991312794954
Position 258: 0.00016617770707497652
Position 507: 0.00012550360066224445
Position 14432: 0.00011403631923837969
Position 9028: 0.00010949191904269102
Position 581: 9.28359399171953e-05
Position 16296: 9.275520145511499e-05
Position 558: 9.242485314700852e-05
Position 456: 8.518867481722365e-05
Position 324: 7.434560548128227e-05
Position 16906: 7.329074300110235e-05
Position 15533: 6.863809986364391e-05
Position 195: 6.809357419026733e-05
Position 833: 6.621285239490844e-05
Position 13185: 6.352329215595578e-05
Position 13731: 5.74435917987995e-05
Position 9745: 5.093770819700372e-05
Position 560: 4.6773303099519815e-05
Position 112: 4.42163302973319e-05
Position 665: 4.039044781943443e-05
Position 740: 3.787185717170735e-05
Position 669: 3.646057238669433e-05
Position 14359: 3.60613117957135e-05
Position 14608: 3.456416161216537e-05
Position 299: 3.450704437777504e-05
Position 159: 3.42263967626276e-05
Position 176: 3.391620546353488e-05
Position 9447: 3.31503002940527e-05
Position 15170: 2.6985462537833464e-05
Position 1253: 2.3189273453405218e-05
Position 1059: 2.198132261213308e-05
Position 1385: 2.0322537765913485e-05
Position 1686: 2.0253129150195473e-05
Position 476: 1.964572365171004e-05
Position 1773: 1.609057768097744e-05
Position 1056: 1.592801747986506e-05
Position 266: 1.3902235232656823e-05
Position 529: 1.2255299800830973e-05
Position 9351: 1.2238668189685388e-05
Position 17460: 1.2042530533416421e-05
Position 17930: 1.1360895623261152e-05
Position 202: 8.578254076519386e-06
Position 636: 7.271909661406543e-06
Position 8243: 5.34045135321728e-06
Position 331: 5.316797221929932e-06
Position 2066: 5.260326891938936e-06
Position 650: 4.976874934391338e-06
Position 288: 4.379397804005427e-06
Position 626: 3.869278939276381e-06
Position 1838: 3.7864170832547012e-06
Position 1810: 3.695273871205612e-06
Position 1618: 2.8826891026702936e-06
Position 638: 2.7376769061696865e-06
Position 1074: 2.464418746670272e-06
Position 2069: 2.0112423492952173e-06
Position 8912: 1.726218949717455e-06
Position 4319: 1.3310709722470213e-06
Position 461: 1.3192038928221062e-06
Position 2174: 9.723237873902774e-07
Position 1104: 8.288793587477002e-07
Position 9342: 7.919042579920216e-07
Position 1091: 3.6988560839825916e-07
Position 921: 3.1696808024943287e-07
Position 1162: 2.5428161244981017e-07
Position 1096: 2.3795979294723285e-07
Position 226: 1.5278344222926168e-07
Position 1063: 1.4730860947673386e-07
Position 75: 9.525649345160308e-08
Position 308: 2.6584217348678566e-08
Position 275: 1.9323897104740096e-08
Position 82: 3.95657421363221e-09
