Gene = CTH
index = 419
Annotated 5SS: [  312  4766  6761 10404 13145 18580 19123 20964 22678 23906 27555]
Annotated 3SS: [ 4683  6664 10293 13012 18521 19044 20810 22555 23852 27415 27828]
SMsplice 5SS: [  312  6583  6761 10404 18580 19123 20964 23906 27555]
SMsplice 3SS: [ 6487  6664 10293 18521 19044 20810 23852 27415 27828]
top_k =  500
Partition function (log Z): 1.6778223514570414

Sorted 5' Splice Sites (High to Low Probability):
Position 27555: 0.9743107634255743
Position 10404: 0.9353585292317151
Position 6761: 0.902442035026359
Position 19123: 0.8847316656650394
Position 23906: 0.8468444161410336
Position 312: 0.8151895396161232
Position 13145: 0.8043805561737153
Position 20964: 0.6567533238314859
Position 6583: 0.6392234793996726
Position 18580: 0.6115295513101038
Position 14130: 0.5143734144819769
Position 15411: 0.5038788226145848
Position 12863: 0.5009379502374475
Position 562: 0.46429087284278026
Position 4766: 0.3955142811968534
Position 22712: 0.36243581798052127
Position 22678: 0.3484432528403374
Position 24655: 0.3421972618221173
Position 2897: 0.23116507106934997
Position 6592: 0.20921698000573763
Position 10930: 0.18753444848832365
Position 23624: 0.14782088406041705
Position 13983: 0.14559581409118583
Position 385: 0.13149358694103389
Position 25484: 0.11632771981697632
Position 20951: 0.10340251592979743
Position 4599: 0.06914759234272287
Position 16098: 0.06183605730012396
Position 11682: 0.05890742648184862
Position 5264: 0.04318038657835172
Position 23608: 0.039524915528576836
Position 12752: 0.0388910703724722
Position 12001: 0.0368966378216929
Position 4948: 0.032930471684941544
Position 350: 0.030367312609879692
Position 22961: 0.02343105483880764
Position 15928: 0.02215629920003762
Position 12958: 0.016122316631101904
Position 13642: 0.01510221806721775
Position 23071: 0.014823863755223406
Position 16006: 0.013660729724912533
Position 2921: 0.013404341813273903
Position 4258: 0.013331070691735883
Position 6815: 0.011459713407474977
Position 22000: 0.011272229686357955
Position 10214: 0.009602390792445792
Position 6765: 0.009306897875371494
Position 2821: 0.00911503076536759
Position 23398: 0.008896011961263812
Position 6887: 0.008893779375519703
Position 11156: 0.007838003551104266
Position 7787: 0.007096945765633454
Position 27909: 0.006903313103217382
Position 596: 0.006771016172479236
Position 321: 0.006007279485405836
