Gene = DPH5
index = 464
Annotated 5SS: [   90   464  4132 12063 24306 30663 33136]
Annotated 3SS: [  305  4006 11953 24184 30622 33031 35140]
SMsplice 5SS: [   90   464  4132  6150  6463 11308 12063 24306 33136]
SMsplice 3SS: [  305  4006  6057  6354 11149 11953 24184 33031 35140]
top_k =  500
Partition function (log Z): -2.814658568582349

Sorted 5' Splice Sites (High to Low Probability):
Position 24306: 0.9997037916404972
Position 4132: 0.9972665549461628
Position 33136: 0.8896660920547236
Position 6463: 0.8581898151559035
Position 6150: 0.8327864994139665
Position 12063: 0.8313356941020635
Position 11308: 0.706851808378205
Position 464: 0.5929279059631638
Position 90: 0.44767513976077095
Position 133: 0.3109888435767466
Position 30663: 0.287912012710024
Position 32897: 0.2757313860078623
Position 4786: 0.2129227036447684
Position 108: 0.17177576579602152
Position 14182: 0.17156320290659435
Position 2308: 0.16614001027842967
Position 14241: 0.09319212315862979
Position 11827: 0.08875562356668827
Position 17909: 0.06278229340654784
Position 2963: 0.05687376375769762
Position 446: 0.0558887843882365
Position 2838: 0.05062001697286391
Position 14508: 0.04775508746813484
Position 1488: 0.027006413304265155
Position 4320: 0.023363320463472413
Position 2284: 0.023074641593442108
Position 468: 0.021074749325130326
Position 549: 0.019902522217510935
Position 36: 0.014733707915423453
Position 415: 0.014074107624474384
Position 3117: 0.011245871538265506
Position 3113: 0.009781475178869717
Position 14220: 0.008600530805557987
Position 5362: 0.007070730110897337
Position 4401: 0.005930529645817878
Position 5445: 0.004412857669480386
Position 9939: 0.00261537863217829
Position 39: 0.0023689970495142693
Position 4406: 0.0019588606530770254
Position 3275: 0.0019037719654940537
Position 7038: 0.0018130525629295531
Position 7106: 0.0015801484881624482
Position 16667: 0.0015796155580892258
Position 8105: 0.001375914586792056
Position 181: 0.0011907372165737647
Position 5145: 0.0009254963033357786
Position 4115: 0.0008803102731023642
Position 17362: 0.0005310369555273132
Position 4370: 0.0003572778722277939
Position 42: 0.0002993384134948409
Position 138: 0.00023491657482292903
Position 26192: 0.00020096909458938855
Position 16610: 0.0001536958653524469
Position 1740: 0.00013508137686241088
Position 1861: 0.0001347151611647721
Position 4119: 0.00010592539369178688
Position 1942: 9.658900285191112e-05
Position 53: 9.176215441807874e-05
Position 2340: 8.756661701639212e-05
Position 654: 7.075671320396373e-05
Position 2333: 6.654991436679838e-05
Position 114: 5.879768922625352e-05
Position 4374: 3.636969294556341e-05
Position 4316: 2.9058616607357592e-05
Position 6501: 2.05348991870509e-05
Position 4525: 1.9071198983643694e-05
Position 6458: 1.7405387424992726e-05
Position 199: 1.5312020408532078e-05
Position 899: 1.350146878281536e-05
Position 6540: 1.0387025135295865e-05
Position 346: 8.875789009542621e-06
Position 2295: 8.58516828293254e-06
Position 4185: 7.211272799563826e-06
Position 1769: 7.008297091902155e-06
Position 634: 6.759979402495565e-06
Position 6825: 4.5328315234665425e-06
Position 6587: 4.51305641768873e-06
Position 229: 3.975604664235329e-06
Position 4829: 3.5945512141395247e-06
Position 240: 3.5439120276286604e-06
Position 218: 3.2333611477984535e-06
Position 6312: 2.0510897022522895e-06
Position 1866: 1.783543498614505e-06
Position 171: 1.0712654959653612e-06
Position 161: 6.440221173198391e-07
Position 19: 5.312511311926964e-07
Position 280: 3.6354112570385287e-07
Position 141: 2.958660511065101e-07
Position 238: 1.6647065876593167e-07
Position 232: 1.3727201550663078e-07
Position 1405: 1.1694583953637768e-07
Position 698: 1.1287955020762314e-07
Position 392: 1.1197424945615654e-07
Position 977: 1.117009799428501e-07
Position 1447: 8.087993464710479e-08
Position 112: 7.854585058670024e-08
Position 268: 6.029998646149393e-08
Position 760: 5.410017314598665e-08
Position 437: 4.122847885322379e-08
Position 322: 3.731231995516891e-09
Position 261: 1.7662113919654614e-09
Position 395: 6.961463489016651e-10
Position 305: 5.177379467330793e-10
Position 270: 4.270587140177539e-18
Position 288: 3.288191798775218e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 4006: 0.9517004824306606
Position 33031: 0.9079212283573531
Position 24184: 0.8845245091275752
Position 11953: 0.8268749633085093
Position 35140: 0.7013339100740809
Position 6354: 0.6797653684108466
Position 305: 0.6012280100929486
Position 11149: 0.4619562732241317
Position 6057: 0.4532322865474865
Position 32816: 0.28191956201986107
Position 11177: 0.22559322587766403
Position 5949: 0.22544774876569185
Position 30622: 0.2216997868856863
Position 14082: 0.16817760812446556
Position 6298: 0.15922327761800117
Position 24227: 0.11534651161354005
Position 35143: 0.10637833992575339
Position 14122: 0.10512870557683082
Position 11685: 0.09272674213381335
Position 2204: 0.08291442005516875
Position 4524: 0.08058976813450636
Position 6009: 0.08028804314724632
Position 2219: 0.07426905796790502
Position 30391: 0.07058149990001387
Position 4663: 0.06346403970506054
Position 17837: 0.06288776675931591
Position 14363: 0.040174101818603376
Position 5974: 0.03943728432079934
Position 4617: 0.03897574026427187
Position 3957: 0.034299176423719345
Position 322: 0.032762682826590846
Position 4225: 0.03128109959029179
Position 6036: 0.02923487616372236
Position 2162: 0.025986788916019878
Position 1390: 0.025104718915259477
Position 35173: 0.02295353592618167
Position 33701: 0.022859325842668466
Position 2911: 0.0210723790114862
Position 4499: 0.020899957579502654
Position 3039: 0.01942799113645626
Position 2746: 0.01897746968360459
Position 11196: 0.018580270909780976
Position 251: 0.018017850184500105
Position 35272: 0.017672277323492924
Position 33295: 0.017592417744081896
Position 34958: 0.01619203686593681
Position 2796: 0.014780431287557629
Position 2442: 0.014025511210995975
Position 2582: 0.012765434501992093
Position 35476: 0.012679323880307881
Position 2743: 0.011581326890363801
Position 6361: 0.010563166006648209
Position 4044: 0.010114831637736738
Position 34311: 0.009758375285193717
Position 2837: 0.008959848801838841
Position 34374: 0.007529121258966636
Position 5235: 0.007378988364318369
