Gene = EXOSC3
index = 519
Annotated 5SS: [ 337 1144 3072]
Annotated 3SS: [ 993 2919 4176]
SMsplice 5SS: [ 337 3072]
SMsplice 3SS: [2919 3180]
top_k =  500
Partition function (log Z): -4.933483237710556

Sorted 5' Splice Sites (High to Low Probability):
Position 3072: 0.956739452139469
Position 337: 0.6310714984390409
Position 558: 0.5387290127609494
Position 1144: 0.44943778766240355
Position 4400: 0.43944482850735317
Position 4783: 0.2248617104530085
Position 674: 0.19663374420459587
Position 199: 0.08374183689615708
Position 104: 0.057711786553055054
Position 3286: 0.05356267269605077
Position 2826: 0.03567775996870943
Position 1924: 0.035095581280249644
Position 934: 0.02086554170744895
Position 258: 0.014087281773297336
Position 2182: 0.012684302298136295
Position 1112: 0.011764902882717395
Position 361: 0.009950636273148905
Position 2283: 0.009515728816974496
Position 1076: 0.008950982086621567
Position 3035: 0.008530491082453285
Position 2630: 0.008216630165887357
Position 91: 0.0066582849984266395
Position 86: 0.006450394300926267
Position 910: 0.006319454773115986
Position 2287: 0.0053302857266043545
Position 2849: 0.005095685236617813
Position 947: 0.003551164747073833
Position 3798: 0.0034128066993777983
Position 1527: 0.0031996160910394466
Position 1592: 0.0030382756574759426
Position 369: 0.0027211559629454055
Position 4434: 0.0020795232018659365
Position 3193: 0.0017157116015356561
Position 3770: 0.0012532959041938597
Position 3494: 0.0011800466212709862
Position 305: 0.0009835385461075786
Position 215: 0.0008193171132287326
Position 378: 0.0007059967467544673
Position 2380: 0.0007049732442634112
Position 208: 0.0004664911354218465
Position 853: 0.00043377948552122324
Position 3049: 0.0004288503228659774
Position 724: 0.0002774782735676613
Position 2980: 0.00021086030103711356
Position 79: 0.0001669029152202526
Position 152: 0.0001418464822281826
Position 168: 0.00010784333456074509
Position 316: 9.75332981666081e-05
Position 775: 8.249966870873598e-05
Position 358: 4.132915292133934e-05
Position 993: 3.639394969043194e-05
Position 94: 3.025928027433884e-05
Position 27: 2.7776937318868453e-05
Position 250: 2.4318212946885765e-05
Position 654: 2.3655549841096532e-05
Position 781: 1.71760766550622e-05
Position 233: 5.808491539986627e-06
Position 375: 5.038033672464799e-06
Position 307: 4.053347433393372e-06
Position 1018: 3.215857886717081e-06
Position 31: 2.3054357191427433e-06
Position 3276: 2.8585516825375883e-07
Position 272: 1.4893153495608394e-07
Position 157: 1.0186319796854716e-07
Position 189: 1.511928701748536e-09
Position 205: 2.890320749435832e-10
Position 290: 8.045968515469686e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2919: 0.9508397221518278
Position 4176: 0.5290577312782313
Position 993: 0.45282865033604847
Position 491: 0.34899591871650104
Position 5042: 0.25941552185842154
Position 4698: 0.20229783197955262
Position 3180: 0.19477262090929087
Position 441: 0.18531703708077277
Position 4863: 0.14765620251146266
Position 5241: 0.04998214153416868
Position 3342: 0.04959925144375478
Position 4076: 0.04596537771095471
Position 4999: 0.036333182304503386
Position 4646: 0.0340340850529047
Position 3994: 0.02727073562030343
Position 4313: 0.02335041212587858
Position 1833: 0.021702819884391166
Position 2764: 0.019018769418534046
Position 818: 0.01900639602163858
Position 2695: 0.018584069806496527
Position 3586: 0.014405198123901904
Position 5136: 0.014061944067530323
Position 2084: 0.012451941085881798
Position 2962: 0.012406922297926322
Position 1752: 0.01208104955704804
Position 2154: 0.012038478306844366
Position 1111: 0.011275685729038747
Position 4490: 0.010988867614001807
Position 4009: 0.010158216094225212
Position 5192: 0.008498911321982317
Position 2667: 0.007469336777354306
Position 2484: 0.0068104846746826625
Position 5171: 0.006495710978484614
Position 668: 0.006191630615009006
Position 5338: 0.00527311469022332
Position 594: 0.004968853687951267
Position 4238: 0.004318930490279859
Position 3364: 0.004292432897127615
Position 3634: 0.004132058925099678
Position 509: 0.00407960163481826
Position 728: 0.004071573494057843
Position 4866: 0.003985875744382744
Position 3968: 0.003889024403895416
Position 3143: 0.003217095083895598
Position 2943: 0.0031769725976773656
Position 1467: 0.0029786568841149233
Position 2260: 0.002957681206784103
Position 1785: 0.002517971099323344
Position 4207: 0.0024919302490049354
Position 591: 0.002344618374206353
Position 3689: 0.002294355309395609
Position 4947: 0.0022225828291551654
Position 4665: 0.002114482634532563
Position 1003: 0.002033209601980039
Position 760: 0.001910750772167739
Position 4030: 0.0017847073223545631
Position 4399: 0.0017492158900396923
Position 451: 0.0017105409381532586
Position 2514: 0.0013929878885062296
Position 853: 0.001308083099233851
Position 5022: 0.0012777552239395284
Position 673: 0.0012054102882318616
Position 2993: 0.0011529387630150336
Position 873: 0.0011337813476686085
Position 1403: 0.0010930327797216137
Position 4433: 0.0010199833575578392
Position 1234: 0.0009817500497180795
Position 3619: 0.0009619586145891145
Position 493: 0.0009550911609262455
Position 279: 0.0009345846205010927
Position 3493: 0.000884773039586644
Position 789: 0.0007988755215067045
Position 4288: 0.000779765597665127
Position 4034: 0.000779564011503725
Position 5266: 0.0007543824945370816
Position 4779: 0.0006848003285279387
Position 1030: 0.0006597423063909913
Position 185: 0.0006159168847090478
Position 3279: 0.0006150763444498616
Position 1396: 0.0005325036995784297
Position 4037: 0.0005283822025895717
Position 4587: 0.0005174337788157663
Position 258: 0.0004659659151133804
Position 650: 0.00045107381747513676
Position 4337: 0.00045068073128635955
Position 3916: 0.0004463589375377239
Position 1453: 0.00042877630751849495
Position 1530: 0.00042833420365614007
Position 4234: 0.0004226895987220204
Position 3864: 0.00041259684208454716
Position 4821: 0.00040968928176135435
Position 4512: 0.00035747296559123854
Position 5288: 0.0003433776114730847
Position 3604: 0.00031259222989114105
Position 1960: 0.0002818293585621858
Position 3182: 0.00025880058774114655
Position 3261: 0.0002509700124069044
Position 1757: 0.00021282953508147673
Position 4766: 0.00015895284216628722
Position 411: 0.0001578160515906318
Position 330: 0.00015526582161670663
Position 396: 0.0001166402724731717
Position 3310: 0.00011405947729150248
Position 3473: 0.00010180370760688755
Position 574: 9.882116858024477e-05
Position 3150: 9.70304862881229e-05
Position 517: 8.061208880444475e-05
Position 327: 7.860191168187485e-05
Position 415: 7.85578973572605e-05
Position 764: 7.789546213945397e-05
Position 615: 7.173325572338738e-05
Position 408: 4.9484823447814746e-05
Position 462: 4.4966883693741076e-05
Position 791: 3.958186240905562e-05
Position 887: 3.522864252453816e-05
Position 157: 3.2040922937680015e-05
Position 282: 2.2356992447813977e-05
Position 826: 1.754406196410124e-05
Position 296: 1.5004810349783641e-05
Position 766: 1.4616888842588256e-05
Position 2341: 1.3157602698460232e-05
Position 290: 1.2546483126386443e-05
Position 1623: 8.227733466235243e-06
Position 369: 6.481917169283927e-06
Position 2634: 6.361153372625913e-06
Position 1273: 4.743917638346161e-06
Position 453: 4.49231213096953e-06
Position 129: 4.040604306941276e-06
Position 393: 4.019088844058885e-06
Position 535: 3.4847848569699452e-06
Position 1036: 3.306494054418193e-06
Position 2090: 2.8719174529437935e-06
Position 1923: 2.8673006590432766e-06
Position 1060: 2.8425213952281925e-06
Position 526: 2.673233497125376e-06
Position 413: 1.9390636760129543e-06
Position 187: 1.4939472880710424e-06
Position 1192: 7.13586844221918e-07
Position 333: 7.073187598932871e-07
Position 829: 6.357474197498454e-07
Position 690: 3.952173971361783e-07
Position 933: 2.8918124856729346e-07
Position 173: 2.3530592987959357e-07
Position 132: 1.6262968923650968e-07
Position 425: 1.130750243486762e-07
Position 910: 7.621731748491715e-08
Position 162: 7.410894119148923e-08
Position 562: 7.405935444701633e-08
Position 538: 6.48483799069826e-08
Position 628: 6.22043858752639e-08
Position 609: 4.9898832345649286e-08
Position 381: 3.866551495878377e-08
Position 554: 3.346109770626221e-08
Position 622: 2.9284587828678618e-08
Position 373: 6.65896242281684e-09
Position 523: 6.056507475260633e-09
Position 355: 5.1305386568059055e-09
Position 142: 3.896199735598687e-09
Position 111: 2.182414132182295e-09
Position 654: 9.798410377778408e-10
Position 108: 3.7801994380279014e-10
Position 90: 2.2429196628374745e-10
