Gene = TCAIM
index = 1383
Annotated 5SS: [  201 16693 19758 23400 29590 54859 58379 58716 62469 63216]
Annotated 3SS: [16619 19621 23245 29336 54735 58280 58623 62235 63083 69322]
SMsplice 5SS: [  201 16693 16878 23400 29590 54859 58379 58716 63216]
SMsplice 3SS: [16619 16765 23245 29336 54735 58280 58623 63083 69322]
top_k =  500
Partition function (log Z): -23.83222630815037

Sorted 5' Splice Sites (High to Low Probability):
Position 23400: 0.9849768037234913
Position 201: 0.9814142530830947
Position 16693: 0.956906772774983
Position 29590: 0.7463363345031179
Position 16878: 0.6063536294736239
Position 19758: 0.5901755202857264
Position 7519: 0.5645498311948394
Position 20227: 0.5165509126382662
Position 24346: 0.49932480941799
Position 10830: 0.46011750504545706
Position 8301: 0.43725584700695114
Position 7086: 0.303238985571739
Position 7224: 0.21691108792465713
Position 1822: 0.2028821434941287
Position 30609: 0.11550430746389999
Position 3291: 0.10254682770053057
Position 1838: 0.09037856405832942
Position 16910: 0.04720349183720368
Position 5274: 0.04448941812398317
Position 8332: 0.042515041241050724
Position 8328: 0.04180279883423101
Position 20179: 0.04114741154068633
Position 23174: 0.039186340571665125
Position 20185: 0.03429851256505338
Position 6796: 0.018010855624393574
Position 7596: 0.013096744240942546
Position 716: 0.009465301390189744
Position 8086: 0.007356790324811951
Position 16849: 0.007143278654400841
Position 9296: 0.005681365855390977
Position 18666: 0.005586865492402579
Position 3297: 0.0045983851183790565
Position 1317: 0.00368475065923517
Position 23943: 0.0034685595661774985
Position 23418: 0.00317596257247027
Position 243: 0.0026765236411894753
Position 447: 0.001660120407756606
Position 17098: 0.0014627299411983667
Position 1445: 0.0005554359312485395
Position 16739: 0.0005339412057382044
Position 662: 0.0003753488128054041
Position 3142: 0.0002269347476208168
Position 2372: 0.0001951655661933575
Position 1946: 0.00019132391953655337
Position 944: 0.0001733922479181614
Position 912: 0.0001684502155664612
Position 548: 0.00015597981327467766
Position 669: 0.00014138094462619647
Position 316: 0.00013820496480665976
Position 296: 9.743169984914788e-05
Position 83: 9.032102531922746e-05
Position 1659: 8.599740610463695e-05
Position 1379: 8.43490089554447e-05
Position 2451: 6.0127789134097805e-05
Position 329: 5.872034040862264e-05
Position 655: 5.8243742608641014e-05
Position 564: 5.762744936389737e-05
Position 1851: 5.340254759034675e-05
Position 6419: 4.443030844306282e-05
Position 852: 3.339263717244035e-05
Position 599: 2.757844629861711e-05
Position 5109: 2.1978146224167454e-05
Position 743: 2.1048473988366347e-05
Position 1026: 2.050985069896046e-05
Position 260: 2.0459392465286146e-05
Position 696: 1.6459695645944785e-05
Position 746: 9.630423510670817e-06
Position 434: 9.525680703948606e-06
Position 4574: 9.320874994890586e-06
Position 611: 9.022272896910731e-06
Position 268: 7.427329730414187e-06
Position 480: 7.2265245580996565e-06
Position 1163: 6.825084205378697e-06
Position 778: 6.664010643530773e-06
Position 1306: 3.77092680634776e-06
Position 436: 3.7466299483155956e-06
Position 920: 3.498667654603226e-06
Position 579: 2.706831386241609e-06
Position 653: 2.422956865527154e-06
Position 251: 1.5183996230333243e-09
Position 51: 1.3874926249266747e-09
Position 140: 1.1730354480397498e-09
Position 1399: 9.770367856031973e-10
Position 1192: 5.203877377770536e-10
Position 120: 6.7284038666533e-11
Position 134: 4.272413378476142e-11
Position 11: 2.8639375105409756e-12
Position 44: 4.308101218357497e-13
Position 64: 3.4539862312265456e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 23245: 0.9664142252624333
Position 16619: 0.9574407139807214
Position 16765: 0.5942627435385094
Position 20097: 0.5929370779864103
Position 24300: 0.5084323890676187
Position 10649: 0.4601178625401633
Position 29336: 0.44378662072444647
Position 7012: 0.41857699513339136
Position 19666: 0.39452247023489706
Position 7427: 0.3322837525054498
Position 8213: 0.30769748862805973
Position 29412: 0.2928460207412553
Position 33746: 0.25853926217268114
Position 8075: 0.20226026943274122
Position 19621: 0.19565305005082892
Position 1567: 0.1719046731000184
Position 7406: 0.16454738161282764
Position 32651: 0.15726812819706576
Position 35033: 0.15485549589951156
Position 30527: 0.13924866671773004
Position 3206: 0.101366906766418
Position 1775: 0.09891603409310368
Position 7424: 0.08081549229395146
Position 7133: 0.07315812373632952
Position 36084: 0.06774030385290193
Position 16792: 0.06649748417957684
Position 33781: 0.0535092667858152
Position 5136: 0.040862118038238165
Position 22983: 0.0399237427488438
Position 34179: 0.039828243450086086
Position 30169: 0.03413899307506182
Position 6853: 0.024436979768835694
Position 23271: 0.021553046104116548
Position 29212: 0.021491214217530464
Position 29724: 0.021156636394989225
Position 34497: 0.020306567727163865
Position 33559: 0.0166947119297846
Position 29797: 0.01587592128483843
Position 6729: 0.01526497182925532
Position 1738: 0.014225138279129577
Position 35938: 0.01175130599857997
Position 31168: 0.011659439734138475
Position 8245: 0.011199379002817774
Position 32647: 0.010418482110874611
Position 24165: 0.008881318216775694
Position 23536: 0.008431664644374007
Position 32005: 0.008256384868864626
Position 1793: 0.007718441271726268
Position 32075: 0.007412466071946131
Position 28193: 0.007089841066745298
Position 6488: 0.006724045648614889
Position 34493: 0.006246411474211353
Position 9036: 0.0056813658553909714
Position 18531: 0.005586865492402586
Position 24227: 0.005502451555614916
Position 8046: 0.004723482478738089
Position 25333: 0.004415886800933219
Position 24263: 0.0034162201947606705
Position 24474: 0.0032167706644348672
Position 7943: 0.0030498578646880417
Position 29967: 0.0029777959799835514
Position 5084: 0.0028915867821422644
Position 26825: 0.0027324244005887035
