Gene = GOLIM4
index = 609
Annotated 5SS: [  877 47685 49026 51148 52597 54584 55190 59140 63456 66196 66753 68248
 71048 71450 85233]
Annotated 3SS: [47609 48975 51093 52445 54500 55105 58980 63122 65938 66672 68137 70879
 71380 85151 85556]
SMsplice 5SS: [   73 12198 22741 22976 47685 51148 52597 59140 66756 68248 70742 71048
 71450 85233]
SMsplice 3SS: [12079 22665 22854 47609 51093 52445 58980 66672 68137 70647 70879 71380
 85151 85556]
top_k =  500
Partition function (log Z): -43.06562691244401

Sorted 5' Splice Sites (High to Low Probability):
Position 73: 0.9126401842706725
Position 877: 0.7964550951878553
Position 2646: 0.14656166268160653
Position 12198: 0.05563912163091128
Position 1264: 0.028925083857595006
Position 1004: 0.022315008407082695
Position 7008: 0.015319373638597221
Position 4579: 0.00971307038139515
Position 1081: 0.008995916874261822
Position 1932: 0.007914467684481254
Position 1729: 0.004630708329310732
Position 120: 0.0025336308303004988
Position 4741: 0.0022530692584265977
Position 62: 0.0019839807514341066
Position 414: 0.0018626255927511263
Position 4326: 0.0015489343805364254
Position 2364: 0.001546576588169511
Position 5264: 0.001509129210464652
Position 89: 0.0010480003370615266
Position 1835: 0.0008243904776145209
Position 1131: 0.0007289654522350721
Position 1638: 0.000673878774956208
Position 953: 0.0005439300466003417
Position 66: 0.0003161187581967182
Position 1205: 0.0002507495514502835
Position 255: 6.166662663339932e-05
Position 222: 5.786778776096548e-05
Position 471: 5.009390840994226e-05
Position 836: 4.8588961523987394e-05
Position 18: 3.92586973625693e-05
Position 351: 3.805931573189797e-05
Position 266: 2.3440614534282114e-05
Position 77: 1.627212420074916e-05
Position 1594: 1.5803851502680345e-05
Position 216: 8.960077909490224e-06
Position 825: 4.393058716589318e-06
Position 676: 4.378713375977788e-06
Position 1139: 4.082459320807165e-06
Position 496: 3.763467769406049e-06
Position 135: 3.647723334189554e-06
Position 230: 3.0981103542940175e-06
Position 1086: 2.7580815729890875e-06
Position 274: 2.64374223212624e-06
Position 567: 1.9607992609586653e-06
Position 758: 1.232469371823234e-06
Position 904: 1.1570341654300948e-06
Position 1287: 8.426854428873559e-07
Position 124: 7.670141664435685e-07
Position 997: 5.758744302041931e-07
Position 41: 2.084707023849124e-07
Position 869: 1.4658870557662862e-07
Position 854: 1.2656301216842415e-07
Position 1253: 8.00418895704234e-09
Position 969: 1.6417648743900246e-09
Position 565: 1.0018057840813828e-11
Position 140: 3.2168132345881124e-12
Position 301: 1.360160259005307e-13
Position 269: 2.790066009972178e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 719: 0.21163478107244718
Position 734: 0.19684655860300004
Position 7121: 0.18812039255114846
Position 681: 0.18138618694914377
Position 10912: 0.13399604153553446
Position 2514: 0.12805983255680833
Position 716: 0.10358045763199829
Position 10052: 0.0891588782112056
Position 12079: 0.0643755707756423
Position 992: 0.0517369771552947
Position 14314: 0.05145741774101089
Position 1078: 0.0456859434312472
Position 2883: 0.03839251071552371
Position 13650: 0.03344751143513423
Position 9084: 0.03163750733657061
Position 10746: 0.0273589203652999
Position 4708: 0.02680813552711169
Position 1546: 0.02573364232701654
Position 1347: 0.020819971639420475
Position 722: 0.018085559979560923
Position 4925: 0.01718245944455067
Position 10511: 0.016994685055434458
Position 6872: 0.016302780244906175
Position 2710: 0.014535027906443034
Position 3239: 0.013532698683268524
Position 2561: 0.012429363478504202
Position 12430: 0.012190505651303602
Position 4766: 0.012122996758338696
Position 1459: 0.01203489201218386
Position 10876: 0.011069931255703215
Position 2363: 0.010817667141275947
Position 800: 0.009967120432961843
Position 5733: 0.009718584627800345
Position 7851: 0.00960711875462577
Position 10879: 0.00951860879070584
Position 5588: 0.009378404424333771
Position 1831: 0.009233288653781715
Position 10319: 0.007610441738697516
Position 5077: 0.00757343596384222
Position 5766: 0.007313908043921615
Position 2961: 0.00707265758436474
Position 9931: 0.005810675838759201
Position 2073: 0.005527533910527987
Position 4068: 0.005453219765916549
Position 2042: 0.005220082859007839
Position 4449: 0.004984485177826588
Position 5895: 0.004466033646171404
Position 1291: 0.0041841004066198294
Position 2270: 0.00408885159739483
Position 10434: 0.004019429617714682
Position 9505: 0.003846242429676459
Position 5626: 0.003663355960303251
Position 3856: 0.0034292605973047525
Position 2744: 0.0033993587735718775
Position 5380: 0.0030123841064271066
Position 9480: 0.002912437854700942
Position 1604: 0.0027598439928190185
Position 8490: 0.00262536264736488
Position 2164: 0.0026166633663375913
Position 4357: 0.0025860322802037415
Position 1263: 0.0025110063962758542
Position 1995: 0.002388679669437579
Position 5014: 0.0023720387962764032
Position 2588: 0.0023564951007295117
Position 4409: 0.0022922218290052604
Position 5941: 0.002149126240661751
Position 5653: 0.0019915341739251326
Position 5185: 0.0019201152824679826
Position 1175: 0.0018141154997967615
Position 254: 0.00180534584970848
Position 2386: 0.0017972870301390736
Position 2964: 0.0017772463424724954
Position 1228: 0.0017471115032539064
Position 1769: 0.0016844780992060601
Position 4803: 0.0016323723986800417
Position 7877: 0.0015180557180112973
Position 642: 0.0014310066801141584
Position 153: 0.0013132959320192792
Position 4639: 0.00127861915915873
Position 3262: 0.0012613173447510936
Position 4481: 0.0011645329411314699
Position 938: 0.001163044445303336
Position 2848: 0.001148290100190218
Position 1585: 0.0011442488676221346
Position 4394: 0.0011285312564260465
Position 3679: 0.0007818090990774037
Position 4186: 0.0006555411324137696
Position 5814: 0.0006534959312460649
Position 4683: 0.0004735633172100457
Position 1807: 0.000422890581237817
Position 2741: 0.00041854774210265766
Position 1568: 0.0003021615369379356
Position 1085: 0.00020277915762282963
Position 1659: 0.0001883236015952755
Position 1146: 0.00016462819072854564
Position 2093: 0.000134426036862919
Position 1896: 0.00013378554379990084
Position 192: 0.00010487729651526151
Position 794: 0.00010186654240274975
Position 390: 0.0001011770599837956
Position 624: 5.5328905318470475e-05
Position 869: 5.4806370036630586e-05
Position 944: 5.03909950872539e-05
Position 2428: 3.68355365535701e-05
Position 1715: 3.1626993918019636e-05
Position 1878: 2.1036367152976306e-05
Position 1001: 2.0966764125637235e-05
Position 482: 1.8381871310088074e-05
Position 1181: 1.058280313074441e-05
Position 806: 8.581904881331726e-06
Position 900: 8.12807414322066e-06
Position 1031: 5.171587998801018e-06
Position 1608: 4.164027010146475e-06
Position 650: 3.7353045776043377e-06
Position 1861: 3.5069472033708315e-06
Position 1091: 3.1471934781837036e-06
Position 1016: 2.9069118877420895e-06
Position 338: 2.6709244835178583e-06
Position 1196: 2.1797369028961434e-06
Position 876: 2.1202165418923698e-06
Position 816: 2.1067403856854474e-06
Position 1565: 2.0969743663279042e-06
Position 1150: 2.0846049970953545e-06
Position 1163: 1.9654084874334613e-06
Position 468: 1.6681968082860113e-06
Position 836: 1.302769065938456e-06
Position 414: 1.0245639094714803e-06
Position 423: 1.0176929992875742e-06
Position 454: 8.352008905361558e-07
Position 397: 7.761141482777416e-07
Position 845: 7.259225969302055e-07
Position 1101: 6.248281455347678e-07
Position 1107: 5.852420633300949e-07
Position 842: 2.9109018481726956e-07
Position 402: 2.5419176529242047e-07
Position 1039: 2.2743561242164834e-07
Position 851: 2.1297811432440666e-07
Position 647: 1.4408846131913747e-07
Position 533: 1.3212138366122363e-07
Position 471: 1.2698131383409189e-07
Position 292: 1.0060063479352067e-07
Position 376: 3.605556457596507e-08
Position 308: 2.0898451404296354e-08
Position 361: 2.0387025330886913e-08
Position 460: 1.9733943315090673e-08
Position 821: 1.9592794612856977e-08
Position 351: 1.8954383886585583e-08
Position 162: 1.7071012659870385e-08
Position 216: 1.3111022168751035e-08
Position 369: 7.492283420066025e-09
Position 358: 5.547518958721514e-09
Position 266: 2.4238177866327556e-09
Position 322: 1.3886833444788186e-09
Position 1033: 1.327768809127349e-09
Position 274: 1.2143385076841403e-09
Position 158: 4.473615999580196e-10
Position 124: 4.968335719653114e-11
Position 373: 4.8050469861334445e-11
Position 1003: 3.532995639142735e-11
Position 280: 1.5848308827311e-11
Position 301: 1.5586737144463748e-11
