Gene = SLC33A1
index = 1266
Annotated 5SS: [ 1156 11947 20522 20911 24691]
Annotated 3SS: [11758 20336 20792 24474 26000]
SMsplice 5SS: [   55 11947 20522 20911 24691 26197 29722]
SMsplice 3SS: [11758 20336 20792 24474 26000 29639 32983]
top_k =  500
Partition function (log Z): -8.53266889602643

Sorted 5' Splice Sites (High to Low Probability):
Position 20522: 0.9883774378603556
Position 11947: 0.9857932690696485
Position 24691: 0.9809113853733138
Position 20911: 0.855336102645588
Position 55: 0.751808373625547
Position 26197: 0.6824174412695628
Position 29722: 0.55811326090674
Position 12131: 0.4405496936195673
Position 25183: 0.43947999929314224
Position 1271: 0.2059628855843144
Position 24523: 0.12469837501263673
Position 2420: 0.11558109796110753
Position 13078: 0.10995121463788193
Position 230: 0.08895123067273783
Position 22855: 0.04796319786895286
Position 22807: 0.0251716253880267
Position 29978: 0.022525417628814274
Position 24695: 0.008490458534030604
Position 1156: 0.006846408029431177
Position 25278: 0.006569784625313366
Position 1035: 0.005069621812394615
Position 25059: 0.0031325564609050185
Position 24901: 0.0021780457919047167
Position 31753: 0.002168604403853904
Position 25326: 0.002002463303203577
Position 1008: 0.0013624586692362846
Position 26379: 0.001286442876156335
Position 637: 0.001274651549664871
Position 27263: 0.001249267487362991
Position 26500: 0.0012232488977882276
Position 481: 0.001129994937213574
Position 26999: 0.0011281471104472064
Position 864: 0.0009599947347036588
Position 1981: 0.000812305939537433
Position 1967: 0.0006527231960965829
Position 976: 0.00013477930458567338
Position 290: 3.8027307013918386e-06
Position 16: 3.593818576003992e-06
Position 690: 1.794618426028268e-06
Position 126: 1.6836102657174927e-06
Position 23: 1.1222132710537641e-06
Position 463: 3.605091900963253e-07
Position 372: 3.185117225312972e-07
Position 237: 2.977905000906273e-07
Position 906: 5.081628833638556e-11
Position 824: 1.9294448219417714e-11
Position 65: 4.413096249599125e-13
Position 439: 3.1258559168976014e-13
Position 493: 2.9065889760918087e-13
Position 271: 2.5193808543261644e-13
Position 38: 1.4533302409856198e-13
Position 793: 9.918796515012143e-14
Position 627: 7.673321288830652e-14
Position 18: 4.799938309477491e-14
Position 761: 2.8940776276290816e-15
Position 150: 4.917897335383272e-18
Position 383: 4.041717524678539e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 24474: 0.9972611541263078
Position 20336: 0.9883774378603567
Position 11758: 0.9111186895945369
Position 32983: 0.651447358149356
Position 29639: 0.6048945669327849
Position 26000: 0.5122330535900369
Position 20792: 0.4972519753398403
Position 25109: 0.4563138041070554
Position 12030: 0.38233627460029007
Position 20754: 0.2093297808259377
Position 20686: 0.14875434647981
Position 24622: 0.11721838764591318
Position 26034: 0.09410142704958736
Position 11741: 0.07467457947511133
Position 22706: 0.07313482325697951
Position 2360: 0.06895698657645326
Position 12051: 0.05821369516977055
Position 12994: 0.05735523593352753
Position 31803: 0.04743214595927091
Position 29560: 0.037010239481201676
Position 26126: 0.035650617038784735
Position 12952: 0.028931899954145336
Position 1155: 0.025399739351202415
Position 29838: 0.02509722907972953
Position 2322: 0.024032689028467686
Position 13020: 0.02366407875020909
Position 29965: 0.022252126364706325
Position 26120: 0.022147299641872946
Position 25986: 0.02120428046175563
Position 24799: 0.020269007025666815
Position 1205: 0.020263510044269375
Position 30249: 0.01996358935621693
Position 31679: 0.018824477707682793
Position 27998: 0.01762323960478063
Position 30733: 0.015151443626885717
Position 2252: 0.015003887145485546
Position 25089: 0.00937450034702224
Position 30340: 0.009058509905271878
Position 27558: 0.006957349487084775
Position 28829: 0.006609634951867035
Position 30365: 0.006018660698190397
Position 30312: 0.0051266163998455565
Position 28697: 0.00461846286621769
Position 31089: 0.004597457303059633
Position 24760: 0.004481285248806081
Position 26889: 0.004455432673682067
Position 2138: 0.004314523045770368
Position 1124: 0.0038948841871603336
Position 27312: 0.002972229949711381
Position 959: 0.002940702105340562
Position 26922: 0.002805575982619498
Position 25114: 0.002776073634215822
Position 25931: 0.002627935616281423
Position 1184: 0.0026007752274353093
Position 31003: 0.002556550995085958
Position 26271: 0.002435483803123811
Position 31134: 0.00229429698000178
Position 863: 0.002192389681952102
Position 29335: 0.002009674433565924
Position 739: 0.0017396511059289525
Position 26368: 0.0015928908587365565
Position 1159: 0.0015801805140860739
Position 32254: 0.001413484946808725
Position 2337: 0.0013719560498557035
Position 26946: 0.001339720683769523
Position 2376: 0.0011420585040616171
Position 824: 0.0011316294891984967
Position 1000: 0.0011268056230161968
Position 1227: 0.0011122204828797942
Position 31827: 0.0010897727202502695
Position 1047: 0.0009959250240590372
Position 24843: 0.0009890118692698307
Position 28964: 0.0009742940670349079
Position 26705: 0.0008964538796591622
Position 25039: 0.0008521836027441599
Position 25928: 0.0007896473386563468
Position 28018: 0.0007770423699531438
Position 31251: 0.0007644287104895416
Position 2113: 0.0007590001212741366
Position 29194: 0.0007469533522996077
Position 27442: 0.000705657245502486
Position 29069: 0.0006967689414324563
Position 27262: 0.0006010671037618642
Position 28638: 0.0005809177717400495
Position 27682: 0.000539820276632562
Position 26646: 0.0004773779365474517
Position 28371: 0.00046374058404313544
Position 29845: 0.00044999608630918737
Position 24763: 0.00042182009218263235
Position 26963: 0.00040856924846624607
Position 27705: 0.00040739888212673733
Position 27219: 0.000400741831605592
Position 25522: 0.00030169863552066055
Position 25210: 0.0002714304812195675
Position 27196: 0.00020119422557424282
Position 28442: 0.00016866196509577824
Position 24811: 0.00011925598904024819
Position 26784: 8.774860338806999e-05
Position 25059: 8.255281802674196e-05
Position 24870: 4.0096765669024965e-05
Position 21661: 2.565499792357011e-05
Position 29486: 2.4096530777612347e-05
Position 25742: 9.770372280993198e-07
Position 1496: 1.770672070973697e-07
Position 7177: 4.875664057672656e-08
Position 8221: 3.798833731876753e-08
Position 156: 2.1099201066671257e-08
Position 356: 6.707614089755507e-09
Position 2481: 3.504587666107409e-09
Position 404: 2.605914760756538e-09
Position 635: 1.711955198656617e-09
Position 136: 1.5175894176490551e-09
Position 215: 9.939321524215065e-10
Position 785: 2.9498405379065757e-10
Position 895: 2.496746730249904e-10
Position 834: 3.956933094187931e-11
Position 718: 3.6958217827012074e-11
Position 190: 2.8488905378579652e-11
Position 1207: 2.1767829476220794e-11
Position 1222: 2.1067977639814552e-11
Position 477: 1.6255311102326e-11
Position 682: 1.537316666342282e-11
Position 578: 1.474128466866508e-11
Position 570: 1.2555802689893719e-11
Position 295: 7.95488076359354e-12
Position 171: 5.003604729959767e-12
Position 194: 4.7376721298479965e-12
Position 409: 2.645317447955604e-12
Position 507: 2.1822572958670475e-12
Position 458: 1.061734052679505e-12
Position 230: 1.0483968177449182e-12
Position 439: 8.933161056496713e-13
Position 340: 8.910741021447765e-13
Position 429: 7.166864072565269e-13
Position 412: 4.3593971138196336e-13
Position 493: 3.440263686084616e-13
Position 255: 3.0682176175043654e-13
Position 661: 2.610855372082934e-13
Position 526: 9.578402514713979e-14
Position 702: 4.193550608172374e-14
Position 303: 5.78039093071008e-15
Position 519: 5.061846035789232e-15
Position 460: 4.197238005036788e-15
