Gene = PPP1R35
index = 1062
Annotated 5SS: [425 718 935]
Annotated 3SS: [ 500  797 1031]
SMsplice 5SS: [425 718 935]
SMsplice 3SS: [ 500  797 1031]
top_k =  500
Partition function (log Z): -5.1397262877360035

Sorted 5' Splice Sites (High to Low Probability):
Position 718: 0.9366350382454123
Position 425: 0.8897226664442165
Position 935: 0.5571267797641682
Position 28: 0.05555096519143302
Position 851: 0.04406392078812323
Position 839: 0.03452437268898847
Position 79: 0.028479495947296624
Position 866: 0.020669750208701706
Position 531: 0.013644187037590495
Position 710: 0.003217418202919637
Position 943: 0.0029425745256488074
Position 32: 0.0027719928469732555
Position 501: 0.0010746378784231624
Position 674: 0.0009013682011053887
Position 72: 0.0007593048578928176
Position 708: 0.0007512696683158285
Position 967: 0.0005681119745367432
Position 65: 0.0005146678169534209
Position 757: 0.00045363469139750366
Position 555: 0.00036297220231341074
Position 536: 0.0003430570634447216
Position 201: 0.00016690410847914255
Position 251: 0.0001518627636629727
Position 278: 0.0001494353666693671
Position 1000: 0.00014408097662584952
Position 1117: 8.162945749423415e-05
Position 223: 6.320216998377044e-05
Position 126: 5.226391239117423e-05
Position 475: 3.2967101805606566e-05
Position 951: 1.7738827755151747e-05
Position 211: 1.6860702343021494e-05
Position 204: 1.5002796526964915e-05
Position 743: 1.351716453718326e-05
Position 147: 9.28580629755433e-06
Position 299: 5.070122385670156e-06
Position 128: 5.080779084000655e-07
Position 139: 3.778867847044888e-07
Position 579: 3.945017480703144e-08
Position 87: 2.5665128446465226e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 797: 0.9233382106926427
Position 500: 0.8207641050678417
Position 1031: 0.5888323465659637
Position 563: 0.08420433398535067
Position 1077: 0.05385278634577359
Position 1158: 0.04472023234333265
Position 178: 0.012499634682696825
Position 624: 0.010133186663925969
Position 998: 0.008380637447191553
Position 913: 0.005716424623437286
Position 820: 0.005702781055411284
Position 611: 0.005681015877631505
Position 592: 0.005006089212143247
Position 548: 0.0045110511133227464
Position 299: 0.0036097585257422876
Position 345: 0.002749987652908607
Position 190: 0.0026411367137439638
Position 1053: 0.0017993843284640938
Position 242: 0.0014980703101517728
Position 1034: 0.0011905122734593725
Position 542: 0.001024109218077468
Position 1260: 0.0010148223905692354
Position 278: 0.0009434164764956472
Position 650: 0.0008949990578853124
Position 572: 0.0006796070088567302
Position 215: 0.0006459239694132386
Position 850: 0.0005667810419377078
Position 934: 0.0005552207700336437
Position 271: 0.0005291441040822975
Position 566: 0.0004229897656709103
Position 587: 0.0003764436180975649
Position 352: 0.0002770524651273042
Position 683: 0.00020724526192588108
Position 665: 0.000168483668674799
Position 145: 0.000158633770634719
Position 1160: 0.00015115264120727892
Position 885: 0.0001411985187513348
Position 865: 0.00010236887684023529
Position 92: 6.32419171309062e-05
Position 293: 3.393081992239256e-05
Position 631: 3.3902233350249336e-05
Position 239: 3.06253000021998e-05
Position 589: 2.8629221046919843e-05
Position 211: 1.6742558044984893e-05
Position 118: 1.6536979921452507e-05
Position 366: 1.2075170903045612e-05
Position 122: 9.508418108743846e-06
Position 843: 8.07043194046836e-06
Position 424: 8.044893121513513e-06
Position 324: 6.047488200641566e-06
Position 701: 5.495482318645807e-06
Position 382: 4.22265511643975e-06
Position 674: 4.077148999930945e-06
Position 108: 3.94141622142828e-06
Position 659: 3.681137226714925e-06
Position 415: 3.6332883945997112e-06
Position 1267: 3.335866213906088e-06
Position 706: 3.146964614764338e-06
Position 307: 1.8762877264613427e-06
Position 217: 1.80309207272937e-06
Position 111: 1.506344022220425e-06
Position 704: 1.2856365986274623e-06
Position 223: 9.223337152244985e-07
Position 330: 6.299730828742145e-07
Position 859: 5.633425928002975e-07
Position 95: 1.731199904808576e-07
Position 394: 3.0976790759706947e-08
