Gene = ACAA1
index = 22
Annotated 5SS: [  344   617  3257  5283  5613  7919  9423 10699 11047 11383 11644]
Annotated 3SS: [  522  3198  5202  5569  7819  9341 10507 10866 11326 11497 14085]
SMsplice 5SS: [  344   617  5283  7919  9423 11047 11383 11644]
SMsplice 3SS: [  522  5202  7819  9341 10855 11326 11497 14085]
top_k =  500
Partition function (log Z): 12.437184871165666

Sorted 5' Splice Sites (High to Low Probability):
Position 617: 0.9985487394890986
Position 5283: 0.9934327474098055
Position 7919: 0.9883541234289381
Position 11383: 0.9403206957681114
Position 9423: 0.8950118763182177
Position 11644: 0.8880464229886988
Position 11047: 0.8030648970764472
Position 344: 0.7764598973549894
Position 5613: 0.54491084605816
Position 3257: 0.43423597111658563
Position 6523: 0.30900825387713116
Position 3074: 0.29167446191863755
Position 6211: 0.2869131911606789
Position 3718: 0.28359701654333735
Position 4287: 0.2570283725930738
Position 128: 0.1391275567525364
Position 2700: 0.12362638123316103
Position 2025: 0.12225524988966703
Position 1194: 0.1075429423604026
Position 5875: 0.10388251953160331
Position 2009: 0.10376245134092953
Position 403: 0.09414898930960094
Position 10699: 0.08999410088476904
Position 837: 0.08761735319394598
Position 6223: 0.08709496257424
Position 2066: 0.06449199581483378
Position 9525: 0.055120835857259715
Position 188: 0.04702548852161061
Position 1246: 0.042195990538235716
Position 2819: 0.04097217488037166
Position 8267: 0.034515624497534564
Position 2333: 0.03415517244355669
Position 2972: 0.03396503753171155
Position 407: 0.03391869338464686
Position 10881: 0.024649478300069926
Position 9903: 0.0171988788275412
Position 12251: 0.014608451751179667
Position 10721: 0.012655572796787785
Position 10715: 0.010765284217347987
Position 1257: 0.010336912067806884
Position 8166: 0.0099780527471663
Position 5756: 0.009968625506370224
Position 4333: 0.009587533590110088
Position 1399: 0.009075174262656192
Position 10351: 0.007988283529741111
Position 8305: 0.0069732394619657755
Position 4274: 0.006668502437983466
Position 2315: 0.006438976074181506
Position 2256: 0.006304061353108005
Position 1563: 0.005573077375639722
Position 10621: 0.004545494998161408
Position 11052: 0.0036376343258771255
Position 1090: 0.0035966045672387176
Position 11428: 0.003093474827800125
Position 1341: 0.0029205098450414556
Position 9556: 0.0027150624794141055
Position 11433: 0.0024821913746335715
Position 11156: 0.002455804922380896
Position 12353: 0.00233798071100518
Position 13466: 0.0022487361589826876
Position 8191: 0.002130856406411821
Position 5298: 0.0020689842712088456
Position 6530: 0.0019369792899131214
Position 11461: 0.0018836444098212588
Position 2204: 0.0017887218725011291
Position 8858: 0.0017689764146481609
Position 8291: 0.0017647177161821566
Position 10964: 0.0017568231185783306
Position 398: 0.0017141509441239735
Position 9591: 0.001692003306200649
Position 3550: 0.0015697890888895396
Position 151: 0.0013475264231910247
Position 5609: 0.0012492121795299696
Position 8385: 0.0012414941506442908
Position 6600: 0.001237655515426284
Position 8466: 0.0011836854176659843
Position 5495: 0.001181468688340495
Position 6237: 0.001016282518214797
Position 1403: 0.0009608946768042265
Position 613: 0.0009547790503790928
Position 100: 0.0008667254428227212
Position 8108: 0.0008440401129350545
Position 867: 0.0007951409562841502
Position 1998: 0.0006750561644311157
Position 907: 0.0006628047948455971
Position 8324: 0.0006326622901013674
Position 2338: 0.0005895356724397331
Position 357: 0.0005570914760587021
Position 9: 0.0005296490558526283
Position 850: 0.0004822759460171181
Position 1830: 0.00040705847256603065
Position 1948: 0.00035540347550262584
Position 11250: 0.00035032933139536224
Position 210: 0.0002501965482934682
Position 63: 0.00022046219383435177
Position 284: 0.00021244596137351345
Position 663: 0.0001708987753987539
Position 5570: 0.00013771306171703104
Position 86: 0.00011934732041772985
Position 9463: 0.00010172733880815472
Position 144: 9.730024673392449e-05
Position 38: 8.532275418752678e-05
Position 258: 8.071888406680983e-05
Position 827: 7.202009814400581e-05
Position 1992: 6.896185412580969e-05
Position 917: 6.836820503187736e-05
Position 416: 6.43423884324159e-05
Position 98: 5.852047128514471e-05
Position 293: 5.240395722792197e-05
Position 2029: 5.170228802939416e-05
Position 1747: 4.912328747103044e-05
Position 456: 4.0207834259214584e-05
Position 290: 3.90844204887604e-05
Position 112: 3.515302798227026e-05
Position 160: 3.3932350478686674e-05
Position 29: 3.3255072115331765e-05
Position 475: 3.314053581214099e-05
Position 1036: 2.5092435858084562e-05
Position 372: 2.4761029619443765e-05
Position 995: 2.4701697192919356e-05
Position 54: 2.3154866476757656e-05
Position 822: 2.249398167475632e-05
Position 287: 1.987214102165902e-05
Position 952: 1.8781143759943127e-05
Position 42: 1.6003649087583394e-05
Position 759: 1.5102024719927203e-05
Position 370: 1.4910317277018507e-05
Position 1983: 1.4715499582825755e-05
Position 763: 1.2693525729713974e-05
Position 1156: 1.0860032911256012e-05
Position 411: 1.0411722086378715e-05
Position 116: 8.39143357078469e-06
Position 89: 7.685363226355511e-06
Position 1028: 7.274988323877755e-06
Position 1072: 5.992213585440144e-06
Position 958: 5.349182005789079e-06
Position 11830: 4.979739368457284e-06
Position 915: 4.926667806804388e-06
Position 1077: 3.973157860776636e-06
Position 577: 3.390136918446104e-06
Position 950: 1.834848216594433e-06
Position 132: 1.7171791469590325e-06
Position 820: 1.4084488358697124e-06
Position 464: 1.2853739241986304e-06
Position 858: 1.1735460236850913e-06
Position 453: 1.013611074483575e-06
Position 944: 7.782279041419724e-07
Position 667: 5.805924242480404e-07
Position 611: 3.8235174350478135e-07
Position 565: 3.0881116840612035e-07
Position 1443: 2.2095357334567485e-07
Position 191: 2.0745313232913125e-07
Position 489: 1.3029037946699889e-08
Position 740: 7.488387554994934e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 522: 0.989186001156999
Position 5202: 0.982783653672057
Position 7819: 0.9813984120404448
Position 9341: 0.9169143160551005
Position 11497: 0.8389343828851793
Position 11326: 0.8155795433623696
Position 10855: 0.6992098285260384
Position 14085: 0.5253515771741362
Position 3138: 0.30748478454599176
Position 2918: 0.29765008416738387
Position 1913: 0.2818885883359453
Position 3549: 0.27762880634749926
Position 5569: 0.2774297894809154
Position 6346: 0.22713973410405625
Position 4042: 0.192588974735461
Position 5526: 0.16376303191363817
Position 6023: 0.13559560304981796
Position 1143: 0.12826455083661056
Position 5721: 0.12750472682669606
Position 10866: 0.1264747208164252
Position 11203: 0.12202133349996477
Position 2655: 0.11828076725669687
Position 6140: 0.111840832085651
Position 10507: 0.10816400263242282
Position 3198: 0.10023632266654448
Position 5521: 0.08911536422709665
Position 776: 0.08833606958333087
Position 13971: 0.08534908740008541
Position 13582: 0.08244764262015346
Position 6386: 0.07027063913738345
Position 13748: 0.06470544782132849
Position 268: 0.06166378907503064
Position 4191: 0.060415577834235484
Position 13881: 0.04457734279766309
Position 2117: 0.043947465054640596
Position 8050: 0.04207919575406728
Position 12017: 0.0377690630264742
Position 6074: 0.03659625589528027
Position 238: 0.03502297109854368
Position 6059: 0.03299196482937029
Position 1065: 0.028242285390900686
Position 11561: 0.02569817453798953
Position 12050: 0.025686427544044387
Position 2736: 0.023309281058679035
Position 2955: 0.02265284743018228
Position 11277: 0.02071750333222766
Position 6104: 0.02043685045740168
Position 4239: 0.01915432404726491
Position 13563: 0.01894983312993581
Position 2442: 0.01629628261542965
Position 9298: 0.0153410329983217
Position 6430: 0.014772515441030887
Position 5241: 0.013396216755466105
Position 11148: 0.013264637506075677
Position 9244: 0.012787868356016951
Position 8100: 0.012358930766883542
Position 5864: 0.012015082472199052
Position 2593: 0.01143953836850507
Position 13086: 0.010878112666824027
Position 553: 0.010533975456447691
Position 11748: 0.010263447090612672
Position 11539: 0.01023202638685028
Position 9781: 0.010085510557826994
Position 12129: 0.010045563612009244
Position 13701: 0.009602965880397428
Position 13380: 0.00940882015887546
Position 12608: 0.009311259555405703
Position 9167: 0.009063464013576843
Position 5393: 0.008826289007703832
Position 1947: 0.008657245581372775
Position 12245: 0.006627833629143493
Position 3065: 0.006225010162505419
Position 7846: 0.006017023807752046
Position 2773: 0.005863348471565963
Position 1089: 0.005824334370258637
Position 961: 0.005768435320993292
Position 737: 0.0056138224651197536
Position 9648: 0.005511489650687215
Position 10298: 0.005362280679659753
Position 13716: 0.00523793354924689
Position 1193: 0.0049423147846807255
Position 12197: 0.0048673276575211455
Position 10918: 0.0047890243341268905
Position 6165: 0.004759825546223147
Position 12769: 0.00474820123408524
Position 10112: 0.004590244009750906
Position 5465: 0.004538738510927849
Position 14212: 0.004385964762582783
Position 12370: 0.004066537923169195
Position 13671: 0.0039770757326133355
Position 11028: 0.003867647753331581
Position 3632: 0.0038614186869922362
Position 5429: 0.0038259096252647564
Position 11851: 0.003607710857152989
Position 10512: 0.003570563397112068
Position 2465: 0.0033708520323105654
Position 2818: 0.003129686967329073
Position 5755: 0.003126169685770789
Position 12795: 0.0028647723739558314
Position 2572: 0.0027163106425406756
Position 8107: 0.0026784552336560088
Position 12250: 0.0024147505076681777
Position 12838: 0.0023806998984074734
Position 10613: 0.0023689885947177245
Position 2990: 0.0023046320141630145
Position 11602: 0.002245741298064822
Position 2204: 0.002145284171814853
Position 3600: 0.002106791508846078
Position 13942: 0.0020538734282451493
Position 12488: 0.0020371137768312683
Position 2923: 0.0018845382786277151
Position 11857: 0.0018159412859746267
Position 13352: 0.001803557060040372
