Gene = SASS6
index = 1225
Annotated 5SS: [  206  7074  9746 10576 11578 12562 13938 22664 25146 25328 25582 26044
 27189 30001 44817 47420]
Annotated 3SS: [ 7012  9665 10470 11405 12495 13817 22471 24950 25237 25401 25961 27051
 29871 44718 47324 47520]
SMsplice 5SS: [  206  9746 10576 11578 12562 13214 13938 22664 25146 25328 26044 27189
 30001 44817 47420]
SMsplice 3SS: [ 9665 10470 11405 12495 13113 13817 22471 24950 25237 25961 27051 29871
 44718 47324 47520]
top_k =  500
Partition function (log Z): 5.720113950247926

Sorted 5' Splice Sites (High to Low Probability):
Position 13938: 0.9991019704357453
Position 30001: 0.9793906868123771
Position 25328: 0.9300801586203215
Position 11578: 0.9215194440825908
Position 206: 0.9143962649795988
Position 10576: 0.8579447145657082
Position 25146: 0.8398429304756806
Position 26044: 0.8177832600614181
Position 9746: 0.7609911078949034
Position 22664: 0.7464083222726631
Position 13214: 0.7441516596720534
Position 12562: 0.5745426803897473
Position 27189: 0.5515395803619253
Position 25582: 0.4644246705114991
Position 6304: 0.4226453268635153
Position 7074: 0.3777143653598122
Position 21273: 0.34007898759987687
Position 22853: 0.33864967603114704
Position 22253: 0.2407043443835982
Position 5423: 0.2284895902306401
Position 29149: 0.20468333372846323
Position 20268: 0.20015708418912134
Position 27208: 0.17558403179216261
Position 39319: 0.16879412367891156
Position 12587: 0.15961194645413265
Position 13499: 0.14762226300941605
Position 13234: 0.1378204897953951
Position 7017: 0.09844342990253241
Position 36964: 0.09697210352638476
Position 6438: 0.09290523088669905
Position 21430: 0.07629482430329478
Position 22119: 0.06913548194262319
Position 26048: 0.05921941829587266
Position 25451: 0.05464245188468957
Position 26074: 0.052771760764240706
Position 26938: 0.051652799481046556
Position 211: 0.05077807930709311
Position 11810: 0.04046654714809023
Position 25038: 0.03842156694534148
Position 9084: 0.03837478272166854
Position 3302: 0.03491082251176738
Position 17714: 0.034754080722202624
Position 35637: 0.030237677086520413
Position 7109: 0.03017707988612926
Position 180: 0.025730157201828197
Position 628: 0.020348754465727665
Position 10244: 0.01946435720169794
Position 10862: 0.01922127365598046
Position 35272: 0.013728266826740566
Position 6791: 0.012999139449650931
Position 14564: 0.011517988331484517
Position 14956: 0.010053891728681288
Position 13556: 0.009775334701364605
Position 21594: 0.00886376608434805
Position 29707: 0.008467937273736844
Position 32144: 0.008127211027241872
Position 6520: 0.007146225189880659
Position 23396: 0.006957814500116362
Position 1304: 0.0065698720576983435
Position 17799: 0.0064767973998534085
Position 26907: 0.005949790178681823
Position 1133: 0.005814839028603856
Position 25779: 0.005714618446824824
Position 4496: 0.0052442165494117395
Position 196: 0.005097445881100244
Position 5229: 0.00500950640425181
Position 712: 0.004453752205085777
Position 6870: 0.004432717466175001
Position 36945: 0.00441595929297844
Position 950: 0.004143315600123099
Position 1123: 0.004005848838307535
Position 5527: 0.003838964292089094
Position 11854: 0.003773586390617496
Position 11731: 0.0037254852955692424
Position 33723: 0.0037040955585278556
Position 12769: 0.0035196505499512608
Position 5792: 0.0030204657954224635
Position 13220: 0.00298106671957003
Position 17407: 0.0029417935214977762
Position 35252: 0.0025319219492915862
Position 6673: 0.0022248979739245443
Position 33651: 0.002202083787115014
Position 6897: 0.0020998343069156197
Position 32627: 0.0020307771904699823
Position 3079: 0.0017655185212383452
Position 6440: 0.0017581193279971779
Position 13069: 0.0016913991376833039
Position 25803: 0.001607391821952132
Position 3391: 0.0015643222150743998
Position 6090: 0.0015142048666582225
Position 1079: 0.0014395919142428826
Position 3539: 0.001428596014215554
Position 21325: 0.0014236444854884697
Position 11773: 0.001308785868381624
Position 3395: 0.0011888344765454992
Position 25585: 0.0011359626196698145
Position 542: 0.0007218031541298096
Position 4023: 0.0007209863148853498
Position 4760: 0.0007098874305609873
Position 3000: 0.0007082875959290476
Position 2895: 0.0006930191264843371
Position 4670: 0.0005880086570248766
Position 25257: 0.0004584600685680669
Position 1688: 0.000374442060454496
Position 31447: 0.00033792970950442564
Position 5653: 0.0003270331954565519
Position 33350: 0.0002963890282623697
Position 25191: 0.00022891783858077543
Position 14149: 0.00021860113308722206
Position 16537: 0.0002093902927823915
Position 17914: 0.0001980857805013925
Position 25743: 0.0001882198322246051
Position 14143: 0.0001746395810165329
Position 247: 0.00014987395698349076
Position 914: 3.7353902303014165e-05
Position 571: 2.915298129580339e-05
Position 2918: 2.8458910445273572e-05
Position 4688: 2.7285897169230892e-05
Position 639: 2.6004371200824283e-05
Position 1344: 2.0116396294515604e-05
Position 241: 1.7685419929549535e-05
Position 917: 1.677502735395382e-05
Position 3979: 1.4749838231978768e-05
Position 404: 1.2596957744431972e-05
Position 406: 8.671800087018158e-06
Position 235: 6.45527160587926e-06
Position 353: 5.441511200663558e-06
Position 150: 3.377200530000874e-06
Position 304: 3.0173512946097064e-06
Position 272: 3.0021578778167996e-06
Position 436: 2.54068289533511e-06
Position 413: 8.214732830434009e-07
Position 373: 6.275401250430716e-07
Position 282: 5.680871605994595e-07
Position 527: 2.6056240485239915e-07
Position 168: 1.6299328249813992e-07
Position 306: 1.3836563361237385e-07
Position 311: 1.2477715875744955e-07
Position 101: 7.68184397068558e-08
Position 225: 5.459141845074206e-08
Position 13980: 1.90579573865724e-08
Position 356: 1.7810428170426393e-08
Position 442: 2.3711969371474328e-09
Position 155: 2.1856520841907348e-09
Position 6: 5.494884015285269e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24950: 0.984722386926126
Position 13817: 0.9414317746226224
Position 25961: 0.9273307509791331
Position 29871: 0.8827543807144347
Position 11405: 0.8664219240700683
Position 25237: 0.8151533207599361
Position 10470: 0.805076879615209
Position 13113: 0.7818110790699959
Position 22471: 0.7809631822220215
Position 9665: 0.6726844461336431
Position 27051: 0.6633955138267201
Position 12495: 0.57373227806346
Position 39201: 0.5320039740417778
Position 6190: 0.4638381995628846
Position 21223: 0.3962641279212595
Position 7012: 0.37912931420269336
Position 22776: 0.3040948160817889
Position 25401: 0.24238819620006508
Position 41191: 0.22202682018218092
Position 47520: 0.20502469012842064
Position 5401: 0.20311936957765642
Position 25455: 0.16306599159056775
Position 22016: 0.1516639207383312
Position 22170: 0.1501010568301919
Position 6790: 0.1337381127188711
Position 29013: 0.12886099069677703
Position 36874: 0.10701182667361882
Position 20149: 0.10452949707980572
Position 29940: 0.09799792723165235
Position 12366: 0.09793265755570768
Position 40683: 0.0942281336127777
Position 13152: 0.07780243162903888
Position 29087: 0.06177220800697076
Position 12403: 0.05687596932292767
Position 20095: 0.05560049611408202
Position 13446: 0.05331355251054802
Position 10529: 0.052867834950499314
Position 13345: 0.04808545258368342
Position 9451: 0.04516465273999338
Position 9497: 0.04314200902126696
Position 17599: 0.041230878122056024
Position 11725: 0.03897862388786955
Position 8977: 0.03837478272166851
Position 40954: 0.03774566820727629
Position 20230: 0.036041698034512154
Position 11473: 0.03576537605092475
Position 25247: 0.03458954005185823
Position 13681: 0.03421449956926784
Position 35588: 0.03194152412728309
Position 25474: 0.02850862574474108
Position 6186: 0.028292123876704416
Position 27072: 0.027117008839810053
Position 26726: 0.022622858453691157
Position 5310: 0.022497251566467133
Position 504: 0.022475218479117605
Position 13052: 0.022182847165130866
Position 21152: 0.020595584704772994
Position 13301: 0.019368052179553653
Position 11418: 0.018258040302494432
Position 39197: 0.017846427929179388
Position 6345: 0.017060017862849254
Position 3159: 0.01702101042571832
Position 13878: 0.015990313656756638
Position 13475: 0.015889722697888745
Position 25485: 0.015861719009755606
Position 12995: 0.014707341063794604
Position 10138: 0.014453604054152969
Position 27089: 0.013934072258522126
Position 25512: 0.013634407841319494
Position 35128: 0.012752932889598757
Position 977: 0.011664595029486793
Position 27145: 0.011445210887577805
Position 10692: 0.01129600379054954
Position 26823: 0.010576552400536744
Position 33575: 0.010518079136189379
Position 14439: 0.010281120509352329
Position 11682: 0.010186237962876052
Position 6206: 0.00939429560403695
Position 32041: 0.009344473216364165
Position 5381: 0.009079524828542792
Position 26647: 0.008878418415946299
Position 3173: 0.00881029032263456
Position 29570: 0.008500533706280972
Position 25509: 0.008498598115568577
Position 22190: 0.008074848757698226
Position 6571: 0.007955047335304107
Position 10781: 0.007925269865430922
Position 26992: 0.0074960267017113785
Position 28835: 0.007181717619656054
Position 26806: 0.007138700205214764
Position 25349: 0.006948393571823785
Position 37172: 0.006739833074512662
Position 25694: 0.006551861414680261
Position 25250: 0.006549916382454614
Position 13827: 0.006237458364954585
Position 34555: 0.006135406885519251
Position 25422: 0.006056965373499735
Position 6370: 0.005778536413099452
Position 13258: 0.005472380789711398
Position 21501: 0.005258967721202549
Position 3194: 0.005196258281604217
Position 9889: 0.0050107531475449725
Position 12526: 0.005010459710536184
Position 41100: 0.00485888852942399
Position 14857: 0.004818843093611418
Position 23197: 0.0046305458327631395
Position 26788: 0.004570274663534891
Position 35152: 0.0045489084572463015
Position 21077: 0.004542542125773388
Position 38589: 0.0044236842007768324
Position 14667: 0.004308912724941528
Position 3301: 0.004181752705835456
Position 6688: 0.00416430645009852
Position 2999: 0.004118100450288093
