Gene = TSEN2
index = 1496
Annotated 5SS: [  138  5499  7727 12064 19294 20741 32171 34707 44434 45383 47169]
Annotated 3SS: [ 5292  7644 12026 18770 20662 32119 34567 44396 45270 47078 48170]
SMsplice 5SS: [  390  5499  7727 12064 13747 20741 30361 34707 45383 47169]
SMsplice 3SS: [ 5292  7644 12026 13668 20662 30230 34567 45270 47078 47427]
top_k =  500
Partition function (log Z): -19.17019297451817

Sorted 5' Splice Sites (High to Low Probability):
Position 5499: 0.9203545300829906
Position 7727: 0.7889692455956021
Position 12064: 0.7750112841535604
Position 390: 0.7230095885782912
Position 3856: 0.7190647704031317
Position 13747: 0.7107375670533362
Position 14700: 0.5359575376120715
Position 4517: 0.317772641590625
Position 701: 0.3163934625106956
Position 2670: 0.26322090279469734
Position 20741: 0.24538482875314144
Position 27: 0.19105628824823176
Position 888: 0.17228398314447438
Position 138: 0.11606845287978412
Position 12751: 0.1094429657359346
Position 12247: 0.10843295918494038
Position 735: 0.10320970503379479
Position 16895: 0.1011997421607892
Position 4936: 0.09092152143290921
Position 4238: 0.0808247116210935
Position 22345: 0.06476207010446378
Position 4583: 0.055076633306095434
Position 914: 0.04778247350064809
Position 923: 0.038760545289067125
Position 5518: 0.03003699705253299
Position 1165: 0.028556825654494918
Position 1683: 0.02759133302314631
Position 715: 0.02672854290089561
Position 1134: 0.0237688299968122
Position 660: 0.023665464116016038
Position 18440: 0.02250260586682392
Position 6043: 0.02195250045777959
Position 584: 0.02001824561678045
Position 17234: 0.015594287397021164
Position 2684: 0.014718545630172063
Position 4647: 0.01347205051284902
Position 4711: 0.012123109154161683
Position 1821: 0.011779011361390016
Position 16667: 0.011703076402951014
Position 14752: 0.011596710639092091
Position 1161: 0.010998853084092361
Position 15289: 0.010599394240429945
Position 4234: 0.010425909321757318
Position 305: 0.010394975630888434
Position 358: 0.009760403543548303
Position 1933: 0.008665346964460264
Position 13755: 0.00793319138072671
Position 353: 0.0070501990582034916
Position 15924: 0.006256859282155486
Position 5027: 0.006017644596349262
Position 488: 0.0056766392361824024
Position 470: 0.005351811109431956
Position 15361: 0.0031044268986751907
Position 287: 0.00281525942865459
Position 1398: 0.0027788335508874746
Position 366: 0.0026449536388479093
Position 1612: 0.0022881288018798823
Position 556: 0.001970848223072357
Position 4811: 0.0019597734680661103
Position 200: 0.0019491546388038892
Position 956: 0.0013706824955382888
Position 722: 0.0010491399065972401
Position 1502: 0.0006969540217771731
Position 5737: 0.0006585514677309047
Position 2260: 0.0005969882784131705
Position 939: 0.0004830131190311677
Position 1703: 0.00045686535208548233
Position 209: 0.00033859203648618004
Position 235: 0.0003076530888893667
Position 343: 0.0002871832458502949
Position 348: 0.00021479467525714396
Position 3806: 0.00021103147248864484
Position 5681: 0.00020821259235622868
Position 4168: 0.00019637936749126447
Position 436: 0.00011418753186210434
Position 485: 7.16112015987267e-05
Position 690: 4.925028552008264e-05
Position 107: 4.203782380175883e-05
Position 402: 3.906691076116888e-05
Position 143: 2.640654394961977e-05
Position 276: 2.5667649095185546e-05
Position 360: 1.8763368368518946e-05
Position 253: 1.538795215751267e-05
Position 151: 7.772904013629203e-06
Position 761: 7.391777920510753e-06
Position 65: 6.758274528794531e-06
Position 70: 6.535316964997052e-06
Position 12: 5.247268572893209e-06
Position 172: 4.287479757163122e-06
Position 369: 3.939541545800915e-06
Position 72: 2.7207578886498206e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5292: 0.8480943106979163
Position 12026: 0.785399629300351
Position 13668: 0.7129080143356625
Position 7644: 0.6898566765049843
Position 3680: 0.5004296127906085
Position 20662: 0.42257065582873055
Position 18770: 0.38971893275686637
Position 14617: 0.36206641823554775
Position 459: 0.32284662013291426
Position 809: 0.29732994198090185
Position 2551: 0.27797998746331876
Position 4328: 0.24380654475698044
Position 3707: 0.20595859385990703
Position 23929: 0.17548347578512338
Position 16778: 0.13563336921693764
Position 4331: 0.12879164120147008
Position 12632: 0.12539155839583702
Position 14455: 0.1087437129827179
Position 5191: 0.1024027770701383
Position 22248: 0.09284795804853783
Position 4892: 0.08833456582483669
Position 14652: 0.08617340166327389
Position 7498: 0.08421929128219091
Position 246: 0.072664221546154
Position 583: 0.07263282254777108
Position 12181: 0.06303288758975072
Position 281: 0.05696681247947066
Position 4130: 0.05056434358248818
Position 4074: 0.040976614284239196
Position 18281: 0.040314076819304975
Position 4582: 0.036412736858922455
Position 1583: 0.028739619613597167
Position 21775: 0.024179484196531986
Position 651: 0.022925401600224972
Position 5878: 0.022623563157317752
Position 17176: 0.022022012762541735
Position 491: 0.02170475102243521
Position 12184: 0.020401585453059364
Position 15110: 0.0199907103245135
Position 13691: 0.01988304556223623
Position 11765: 0.01815890971941937
Position 20912: 0.017635980827412065
Position 15891: 0.01720076879164469
Position 15266: 0.014808867482368744
Position 16513: 0.012971529092461482
Position 3578: 0.012618364908680681
Position 7533: 0.012546598998696454
Position 1133: 0.010757002284279256
Position 1758: 0.00945615673756306
Position 1808: 0.008372395261033621
Position 14816: 0.007557483309789449
Position 1338: 0.007427814451181227
Position 13302: 0.007411044454709994
Position 884: 0.006223694800797149
Position 17304: 0.006033411797835226
Position 12413: 0.004812001423066525
Position 13913: 0.0044156352183309456
Position 606: 0.003320986478687674
Position 15441: 0.0033205265689017407
Position 13976: 0.0032460932781111086
Position 7247: 0.003121332181891478
Position 16272: 0.0023938366504412884
Position 12472: 0.002322750473011076
Position 12356: 0.0020613530250993685
Position 12728: 0.0018795389688958629
Position 598: 0.001814970190691586
Position 443: 0.0013440095109230744
Position 1070: 0.0011703701228887153
Position 5574: 0.0011614848576611096
Position 12389: 0.0009777940804887445
Position 15598: 0.0007531984436578064
Position 8839: 0.0007256952702761594
Position 8574: 0.0007221141686174857
Position 2057: 0.0005969882784131718
Position 14699: 0.0005244600511583984
Position 159: 0.0005055406762868972
Position 656: 0.00047158508324770886
Position 612: 0.00046460432115029134
Position 551: 0.00036840649427640566
Position 107: 0.0003339849748390365
Position 3543: 0.00026923031642445513
Position 304: 0.0002543413945762551
Position 4286: 0.00020214114184812813
Position 1254: 0.0001873900047483756
Position 8135: 0.00017219180041273325
Position 8056: 0.0001681181928924606
Position 9943: 0.00016348663771931893
Position 6924: 0.00015355774222778034
Position 6524: 0.00013246270852749182
Position 7921: 0.00012135190659967514
Position 8633: 0.00012111582025794244
Position 115: 0.00011973720960501063
Position 7958: 9.014523656551747e-05
Position 8461: 8.06416604762566e-05
Position 7798: 7.335380838949326e-05
Position 191: 5.3074200940245624e-05
Position 6921: 5.212419073205869e-05
Position 1608: 3.398721496275538e-05
Position 172: 2.727506333914649e-05
Position 1108: 2.5290210265779014e-05
Position 700: 2.398695405727488e-05
Position 474: 2.0863393852842487e-05
Position 751: 1.939010523487005e-05
Position 1501: 1.2660704638763658e-05
Position 1202: 1.1630133851139879e-05
Position 608: 1.12476154052374e-05
Position 310: 8.48518744180161e-06
Position 336: 4.781922653198421e-06
Position 659: 4.4846677878294525e-06
Position 828: 4.251802689220323e-06
Position 330: 3.0550486455287007e-06
Position 856: 2.4342140056026824e-06
Position 187: 1.8320023684650578e-06
Position 1397: 1.5352545668831647e-06
Position 667: 1.4308327410773161e-06
Position 1094: 1.156699119404542e-06
Position 734: 8.665366497107132e-07
Position 137: 5.612167175681342e-07
Position 348: 5.443947164892922e-07
Position 369: 4.500032786888579e-07
Position 327: 3.4770552904661436e-07
Position 130: 3.010843570728437e-07
Position 325: 2.4202613317346653e-07
Position 125: 1.9562627973048784e-07
Position 168: 1.7819773673368494e-07
Position 756: 6.324258418841241e-08
Position 80: 3.660918965147467e-08
Position 121: 3.392957861153517e-08
Position 374: 2.2554636423287787e-08
Position 200: 1.8592091323381232e-08
Position 123: 5.040862075687119e-09
Position 382: 1.960613488433559e-09
Position 379: 1.9574834253235418e-09
Position 913: 5.733023933004093e-10
Position 387: 1.9695116295473234e-10
Position 86: 1.680298558646795e-12
Position 398: 4.689909185502528e-13
