Gene = EDF1
index = 480
Annotated 5SS: [ 106 2467 2999 3381]
Annotated 3SS: [2414 2837 3286 3940]
SMsplice 5SS: [ 106 2524 2999]
SMsplice 3SS: [2414 2837 3109]
top_k =  500
Partition function (log Z): -2.0374636560601713

Sorted 5' Splice Sites (High to Low Probability):
Position 106: 0.8605690170337394
Position 2999: 0.8560279855394807
Position 3381: 0.599993095445443
Position 2697: 0.33149146891639236
Position 2270: 0.2993344857775071
Position 2471: 0.266925253632324
Position 2524: 0.2455224673469115
Position 2467: 0.20184258794035284
Position 3178: 0.16749250424631004
Position 1047: 0.16105365469122276
Position 1054: 0.12988166204852705
Position 2958: 0.07375204642262312
Position 3130: 0.04735285763204617
Position 2936: 0.036665654798724315
Position 287: 0.02501733176389969
Position 3448: 0.023125284553113176
Position 2945: 0.019885475649716683
Position 3761: 0.019283813583188824
Position 320: 0.016439318701945878
Position 1856: 0.013879511090456416
Position 2533: 0.013200487092655916
Position 784: 0.01269420553546992
Position 699: 0.012598548248108618
Position 52: 0.011368459524437774
Position 3407: 0.010500004284592572
Position 58: 0.010145045113037493
Position 3353: 0.008995608200762242
Position 1431: 0.006638673968685785
Position 445: 0.004991351480696636
Position 3525: 0.004882795210566595
Position 2259: 0.004636341900741757
Position 3308: 0.004277762602435083
Position 2584: 0.004206467755768432
Position 2528: 0.0034204089289714703
Position 2252: 0.003250678785543303
Position 1630: 0.0028774230707911894
Position 817: 0.0027527931128355303
Position 3665: 0.002646758512564547
Position 3174: 0.0025626137405150968
Position 1065: 0.0024782146352436266
Position 1305: 0.002033085208925962
Position 3827: 0.0019574310199645803
Position 3444: 0.0019364804714439717
Position 1116: 0.00176076949074121
Position 3722: 0.001464953235390474
Position 1419: 0.001419408843502488
Position 260: 0.0013177676851972935
Position 1463: 0.0012853155139690897
Position 1587: 0.0011284332827001895
Position 2632: 0.001092344280306794
Position 2512: 0.001002040826396193
Position 511: 0.000988804494635156
Position 574: 0.0009757063038062807
Position 490: 0.0009641506444907183
Position 2518: 0.0008887142281477089
Position 2642: 0.0008685961593252819
Position 641: 0.0008369187292274116
Position 1051: 0.0007528080541273395
Position 170: 0.0007213285131341981
Position 312: 0.0006134546906300707
Position 2924: 0.0004995118237795601
Position 1172: 0.00047861545055218074
Position 978: 0.0004610238195604412
Position 2537: 0.00042851182682479837
Position 631: 0.0003936370811345222
Position 1353: 0.00038407219981327373
Position 2225: 0.0002848958992566989
Position 960: 0.00019902224127496253
Position 548: 0.0001668330489074268
Position 881: 0.00013808467058700938
Position 241: 0.0001308714603945986
Position 3033: 0.0001186978859217217
Position 744: 9.696551418955255e-05
Position 2215: 8.349122475309067e-05
Position 1581: 8.177174766119863e-05
Position 1003: 7.29675691927247e-05
Position 3037: 7.288144010896748e-05
Position 1080: 3.001769486966526e-05
Position 770: 2.909068968726077e-05
Position 1189: 1.4322940097154187e-05
Position 476: 6.574423386701882e-06
Position 480: 5.658251451423574e-06
Position 2356: 5.090299267848219e-06
Position 910: 2.4599304942965e-06
Position 661: 2.3743015103004016e-06
Position 1028: 4.402719969317652e-07
Position 712: 3.6055449097992615e-08
Position 492: 2.5646504966434035e-08
Position 15: 2.2231010898883558e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2414: 0.9091217177307964
Position 3109: 0.853978951054713
Position 2837: 0.6372603982860834
Position 2790: 0.31772934566067884
Position 2146: 0.26323310787693466
Position 3612: 0.2583986593335178
Position 3241: 0.1423137204882161
Position 2563: 0.13967412649652433
Position 3286: 0.12742165079109338
Position 3789: 0.11233768901684592
Position 977: 0.11042299932034663
Position 3524: 0.10868563280961388
Position 3940: 0.09830403189235275
Position 3559: 0.09717415094899086
Position 920: 0.09122400550433747
Position 2172: 0.03883009136009079
Position 959: 0.03229843267056194
Position 3760: 0.020397290571614757
Position 885: 0.020128025322793754
Position 2875: 0.019219574920151358
Position 4067: 0.015371879070717482
Position 1250: 0.014859776695814357
Position 2626: 0.013903952058216568
Position 3244: 0.013508289368357301
Position 1774: 0.012250571598623469
Position 3190: 0.011848461905902802
Position 2851: 0.010785166734037037
Position 3680: 0.008236994557971316
Position 3622: 0.006105336811236349
Position 3866: 0.005859601118456737
Position 2152: 0.005244996687846356
Position 2148: 0.003482707267962362
Position 1003: 0.002816747442200204
Position 2621: 0.0025038608863574637
Position 3661: 0.002456558630975645
Position 3199: 0.002401154854597227
Position 3352: 0.0022544999257874446
Position 3802: 0.0017179568364855684
Position 2609: 0.0013683293198595576
Position 3528: 0.0013147222670186784
Position 4128: 0.0011303256510209697
Position 943: 0.0011298787299668892
Position 3270: 0.0011046718393338453
Position 2037: 0.0009887726935440208
Position 1838: 0.0009696909109385725
Position 2744: 0.000865853349453618
Position 3307: 0.0007644538637753235
Position 2647: 0.0007402111212461657
Position 489: 0.0007305180206310128
Position 1115: 0.0006823985251637535
Position 3167: 0.000654846086092906
Position 253: 0.0006193274556870752
Position 896: 0.0005725722427853099
Position 3419: 0.0005113186929743114
Position 2082: 0.0004625021612763927
Position 4032: 0.0004495661889124665
Position 2378: 0.00043415829557773983
Position 3215: 0.0004170343815069671
Position 1684: 0.0003084642997629209
Position 956: 0.000304267745988485
Position 3566: 0.00029089532707261525
Position 2424: 0.0002665274125927654
Position 629: 0.00025737239007114684
Position 557: 0.00023855027601321372
Position 1397: 0.00021200637699787635
Position 1693: 0.0001958195290680781
Position 2313: 0.00013549365177683063
Position 213: 0.0001237279373201693
Position 1740: 0.00011940873146748269
Position 336: 9.885880912025926e-05
Position 356: 8.756738535608177e-05
Position 744: 8.452509228775356e-05
Position 1841: 7.755523261760003e-05
Position 927: 5.235800951515897e-05
Position 3065: 4.05997884287361e-05
Position 813: 3.950018322130783e-05
Position 3069: 3.137554282623722e-05
Position 721: 2.3507680607601257e-05
Position 680: 2.3478149149840293e-05
Position 741: 2.1062254784223758e-05
Position 284: 1.6344250533833067e-05
Position 234: 1.5269874260153823e-05
Position 1731: 1.3156222894579244e-05
Position 2342: 1.2132727454296215e-05
Position 178: 1.1271198413625674e-05
Position 1178: 1.0857571895920436e-05
Position 984: 1.0312937609937951e-05
Position 1781: 9.58192213078639e-06
Position 533: 6.475661538295632e-06
Position 359: 6.014698585991974e-06
Position 220: 5.287355333950997e-06
Position 197: 3.777365132292519e-06
Position 596: 3.48172530641569e-06
Position 677: 2.5050397532467134e-06
Position 614: 2.360663585856601e-06
Position 564: 1.957691278448942e-06
Position 683: 1.935047549388133e-06
Position 363: 1.9036240019793336e-06
Position 267: 1.6457478252698386e-06
Position 304: 1.4878240840169253e-06
Position 698: 1.3718873454625114e-06
Position 339: 1.2797765025519137e-06
Position 501: 1.242284887023351e-06
Position 1015: 1.0130651692550302e-06
Position 835: 9.899812641726076e-07
Position 658: 8.522550562549623e-07
Position 783: 7.927817659257487e-07
Position 781: 6.951258005428065e-07
Position 624: 6.121447933274545e-07
Position 653: 5.859250064699007e-07
Position 503: 3.676338659017825e-07
Position 1071: 3.6500611404170785e-07
Position 319: 2.859587846766858e-07
Position 552: 2.8484362013165783e-07
Position 604: 2.728033211936418e-07
Position 192: 2.514506282375978e-07
Position 900: 2.0272720974845563e-07
Position 309: 1.9807738035493474e-07
Position 646: 1.8745712204530202e-07
Position 833: 1.7202549567086855e-07
Position 572: 1.7132386916497436e-07
Position 290: 1.4185984069600938e-07
Position 507: 1.39685913734715e-07
Position 690: 6.497352585358311e-08
Position 510: 6.271470513087606e-08
Position 634: 9.893734766838368e-09
Position 470: 4.785568367513116e-09
Position 464: 4.3673441930893204e-09
