Gene = MFSD1
index = 839
Annotated 5SS: [  451  2507  3610  5218  5599  7423 12203 17883 18462 19789 20276 21661
 22372 24198 25473]
Annotated 3SS: [ 2453  3496  5174  5530  7313 12099 17783 18349 19731 20118 21562 22258
 24149 25414 27113]
SMsplice 5SS: [  177  3610  5218  5599  7423 17883 18462 21661]
SMsplice 3SS: [ 3496  5174  5530  7313 17783 18349 21562 27113]
top_k =  500
Partition function (log Z): -3.7565982339994495

Sorted 5' Splice Sites (High to Low Probability):
Position 7423: 0.9963595712788331
Position 17883: 0.9414476707304171
Position 3610: 0.773787786169093
Position 18462: 0.7656290556760231
Position 21661: 0.7500146315973938
Position 5599: 0.7323909150269344
Position 5218: 0.642252708008257
Position 22372: 0.48068670486645765
Position 2507: 0.47383107425236104
Position 6896: 0.443825224007903
Position 20276: 0.35671318435534316
Position 177: 0.30288425663273644
Position 751: 0.2599913414859792
Position 703: 0.2243937241474366
Position 18138: 0.1803709939291251
Position 19808: 0.178476661944707
Position 3677: 0.17572800713202733
Position 451: 0.16834920544067591
Position 19314: 0.16238234846529706
Position 352: 0.14429093658179976
Position 18184: 0.14249351856809442
Position 25473: 0.11124192437109734
Position 4070: 0.0974130480530727
Position 19789: 0.08636099303628933
Position 23437: 0.08017972104670329
Position 464: 0.06876907741432621
Position 4496: 0.05876963584730535
Position 110: 0.05849981364679902
Position 24198: 0.04621873252829325
Position 420: 0.043038990523737726
Position 3633: 0.0372398684156295
Position 1667: 0.036893957149716106
Position 21246: 0.03216156668144682
Position 3119: 0.031703617985493426
Position 4263: 0.03110137420306542
Position 2584: 0.028946522136234807
Position 6639: 0.025999781947778203
Position 12203: 0.020551926895965782
Position 3293: 0.017118588421656828
Position 3825: 0.015360912098119897
Position 22699: 0.011248853670909354
Position 2953: 0.010837041303212556
Position 852: 0.010691045830143256
Position 6088: 0.010456125713359361
Position 3871: 0.00947096749100039
Position 2376: 0.008509868567792605
Position 3114: 0.007630046440591895
Position 23395: 0.006825062067230029
Position 6021: 0.006144911610100382
Position 19873: 0.006067565229625332
Position 7092: 0.005573978402562794
Position 2358: 0.005572752150520767
Position 510: 0.004573543994205807
Position 2355: 0.004519989112363731
Position 1116: 0.0044949591863015625
Position 242: 0.004254694054434728
Position 655: 0.0033106078659916444
Position 2986: 0.002985346477636984
Position 3123: 0.0029786636288242057
Position 7520: 0.0024264182848090813
Position 4281: 0.002228106456325267
Position 18720: 0.0021927170177959616
Position 1062: 0.0016947383654043404
Position 770: 0.001593777109977465
Position 11426: 0.00154277656461946
Position 434: 0.0014036818069325461
Position 2342: 0.0013993055645839228
Position 3995: 0.0013925444140317313
Position 6564: 0.0012433130511148353
Position 195: 0.001123041517887743
Position 4048: 0.0010531581969583906
Position 4045: 0.0010507297227744883
Position 2102: 0.0010102469399435202
Position 4012: 0.0005185839306518585
Position 3795: 0.0004496618201752891
Position 1229: 0.00027507912352019214
Position 2323: 0.00027271858812015097
Position 4309: 0.00024886948037006174
Position 4706: 0.00023035568947433772
Position 1122: 0.00014850440496183784
Position 1854: 0.0001388003862507041
Position 22331: 0.00011661905692282575
Position 963: 0.00011434500339220983
Position 11088: 9.854649615668715e-05
Position 27: 9.408871350660062e-05
Position 6: 8.525544690679896e-05
Position 533: 7.427216599280712e-05
Position 8381: 6.620333446734312e-05
Position 272: 6.086283390031849e-05
Position 157: 6.071966468375774e-05
Position 1443: 5.423436115897986e-05
Position 1347: 5.2588537959997856e-05
Position 425: 2.7770891519801583e-05
Position 468: 2.4225508257198094e-05
Position 1214: 1.6695267677285517e-05
Position 10277: 9.801560455833594e-06
Position 9840: 7.98528008880304e-06
Position 8117: 7.916589029715867e-06
Position 526: 5.632165252539001e-06
Position 249: 4.964629384986889e-06
Position 397: 4.548548872968069e-06
Position 2085: 2.7592064129191317e-06
Position 190: 2.344482243070303e-06
Position 13: 1.8544131127688113e-06
Position 172: 1.8397367988837036e-06
Position 523: 1.4188921059237364e-06
Position 252: 9.611169502567165e-07
Position 215: 9.413770509365296e-07
Position 213: 9.104102001654451e-07
Position 7674: 5.12356822508217e-07
Position 649: 4.752195118374928e-07
Position 788: 4.35198301620167e-07
Position 640: 3.5165081533446615e-07
Position 62: 1.3286993344267603e-07
Position 147: 1.090550789691406e-07
Position 677: 2.788054829978598e-08
Position 95: 4.951509686820019e-09
Position 630: 1.4357082702148273e-10
Position 204: 1.3128248501658582e-11
Position 114: 1.4449242726245963e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7313: 0.9988050920156921
Position 3496: 0.9890303908938664
Position 17783: 0.9414476707304171
Position 18349: 0.7677078933568878
Position 21562: 0.7528853010733046
Position 5174: 0.6740602917705462
Position 27113: 0.5142610832790866
Position 22258: 0.5072656959609226
Position 5530: 0.39302984352947484
Position 19731: 0.27603909590434944
Position 2453: 0.2663541702582589
Position 5409: 0.2502033019070753
Position 2239: 0.2414260735257738
Position 6761: 0.22668431602553277
Position 25414: 0.2236376740895409
Position 20138: 0.21367872235090804
Position 509: 0.20306711016894383
Position 6786: 0.18990302871945242
Position 18044: 0.18255640748648988
Position 19138: 0.16208858432412407
Position 24827: 0.1501541833196185
Position 20118: 0.14651444879782805
Position 18078: 0.14110272975651203
Position 23199: 0.0930494478438036
Position 23338: 0.05797160694204348
Position 4199: 0.05686329638956332
Position 24149: 0.05320507466567908
Position 5442: 0.0471808502254594
Position 3009: 0.04394028703093225
Position 22989: 0.03743352056294643
Position 3870: 0.037128354368507276
Position 23312: 0.03604417440932234
Position 3789: 0.03529768167329404
Position 21086: 0.032161566681446804
Position 3938: 0.029896702872231954
Position 630: 0.026559558950755745
Position 327: 0.02519104031106339
Position 6432: 0.024682867949595365
Position 2867: 0.021805527112361184
Position 608: 0.020208857836657584
Position 1365: 0.016047417084265107
Position 12099: 0.015962238769466935
Position 6662: 0.014386837138824927
Position 4392: 0.014234126675874929
Position 22439: 0.013790760088887806
Position 4425: 0.013730503688419417
Position 23910: 0.013269112140750603
Position 1515: 0.012212527787381102
Position 513: 0.010863745418335855
Position 22597: 0.00952586583840378
Position 6832: 0.00929620688399642
Position 3975: 0.009277295592024509
Position 5958: 0.008011077120337187
Position 2385: 0.007789483452546164
Position 851: 0.0063936749207647615
Position 20583: 0.006385899522199306
Position 7042: 0.0055739970096005224
Position 5924: 0.0049554833641320285
Position 11968: 0.004679573359474308
Position 5217: 0.004260086650944236
Position 4345: 0.004058720707154899
Position 486: 0.003963361255452259
Position 3994: 0.0038139973242039284
Position 6877: 0.003554835240096433
Position 5876: 0.003464118422514241
Position 567: 0.0033740480036978317
Position 703: 0.003114633113023708
Position 1533: 0.002977337416816625
Position 5314: 0.002680090531331429
Position 3031: 0.0025861831986139575
Position 2457: 0.0025611263344849098
Position 6444: 0.002560227049297682
Position 3064: 0.002465979283137082
Position 2547: 0.0021303952234861703
Position 3843: 0.0020377454306416726
Position 3928: 0.0019397256976694905
Position 25594: 0.0018280481330651597
Position 18566: 0.0018107016404858966
Position 11303: 0.0016628351369289277
Position 5445: 0.0015096415935642927
Position 4237: 0.001461290713510271
Position 2491: 0.0014362553543558873
Position 21732: 0.0014339750204387072
Position 3763: 0.0013736284298582178
Position 1309: 0.0012715570020425317
Position 1544: 0.001140480636347343
Position 3161: 0.001128681793386099
Position 5360: 0.0010812487916951198
Position 2301: 0.001065459897878739
Position 18619: 0.0009388360212973469
Position 397: 0.0009111872128868388
Position 654: 0.000891855559692795
Position 3243: 0.0008841870287681143
Position 19295: 0.0008813194959042724
Position 1884: 0.0008772142225998487
Position 213: 0.0008363219672477594
Position 3824: 0.0008071209049335041
Position 549: 0.0007815345586699113
Position 4458: 0.0007630162450551594
Position 4398: 0.0007176710127902741
Position 22629: 0.0006670912547674162
Position 5035: 0.0006395360022373744
Position 707: 0.0006354685567214343
Position 1395: 0.0005184533118152588
Position 3794: 0.0005128443225073846
Position 3879: 0.0004564380979705186
Position 2760: 0.00044245881021719353
Position 3590: 0.000441211154996164
Position 4240: 0.00042237575090425545
Position 22014: 0.0003622350174520953
Position 3475: 0.00035657301335783513
Position 3444: 0.0003527667957564755
Position 15868: 0.0002919607318707915
Position 3953: 0.0002441941374718083
Position 4653: 0.00023035568947433801
Position 3560: 0.00021754802316317832
Position 293: 0.00019857768703657365
Position 5848: 0.00017035841647628297
Position 372: 0.00016361886898683722
Position 3421: 0.00014040821166262616
Position 1985: 0.0001357919237565899
Position 3391: 0.00011301702457706839
Position 8184: 9.769380818898867e-05
Position 4130: 9.698480379356935e-05
Position 349: 9.065265352479004e-05
Position 12480: 8.209176187365536e-05
Position 1023: 7.415340917023303e-05
Position 10990: 7.218455804960869e-05
Position 1725: 6.259429934790125e-05
Position 299: 4.3629228248320735e-05
Position 1741: 3.860905619453781e-05
Position 1766: 3.759703070826509e-05
Position 14732: 3.401833247446118e-05
Position 1138: 2.5759613517419287e-05
Position 1368: 2.367365970122451e-05
Position 249: 2.2425319533809307e-05
Position 1428: 2.236630760255444e-05
Position 7901: 2.1394562034176312e-05
Position 1189: 2.018679180673979e-05
Position 10812: 1.996717752996504e-05
Position 3730: 1.39705381160803e-05
Position 11025: 1.28518269472076e-05
Position 7498: 1.2614030111073945e-05
Position 9692: 1.2183185651095291e-05
Position 4044: 1.0733460534713613e-05
Position 10144: 9.801560455833594e-06
Position 7949: 9.369848678005243e-06
Position 9267: 5.642414896641028e-06
Position 351: 4.857087469152655e-06
Position 7768: 3.3935687438801513e-06
Position 4064: 2.919476189505195e-06
Position 7554: 2.8035939484562537e-06
Position 554: 1.952365067041825e-06
Position 9010: 1.4394141214793383e-06
Position 123: 1.098705615988367e-06
Position 7746: 8.31742060458291e-07
Position 341: 6.658741038191767e-07
Position 1081: 6.134352197996908e-07
Position 296: 4.361533632760007e-07
Position 309: 3.500804578763975e-07
Position 305: 3.1790573113048584e-07
Position 455: 1.8089094003292708e-07
Position 190: 8.94172281079573e-08
Position 7608: 7.078705401355167e-08
Position 1049: 7.049494183551946e-08
Position 660: 6.368385460570228e-08
Position 713: 6.325789930195062e-08
Position 742: 6.03838993162148e-08
Position 181: 4.9064672551302105e-08
Position 7953: 4.233129282653005e-08
Position 1110: 4.1727973785899624e-08
Position 733: 4.05830627455316e-08
Position 7931: 3.869019497878693e-08
Position 7219: 3.798962242137094e-08
Position 735: 2.1618489752797702e-08
Position 1541: 2.1172149519743937e-08
Position 1029: 1.7685746525290327e-08
Position 769: 1.3856981417318393e-08
Position 76: 6.919071582385891e-09
Position 89: 4.856097370303356e-09
Position 70: 1.8472824559226748e-09
Position 760: 7.990516200852059e-11
