Gene = GLMN
index = 597
Annotated 5SS: [   52  1016  1573  7559  8779 10063 12487 27512 29254 30872 31064 32277
 32558 34423 35354 36114 51099 51915]
Annotated 3SS: [  946  1446  7438  8669  9824 12383 27323 29199 30840 30973 32234 32483
 34337 35243 36049 50986 51831 52329]
SMsplice 5SS: [   52  1016  1573  7559  8779 12487 18393 27512 31064 34423]
SMsplice 3SS: [  946  1446  7438  8645 12383 18261 27323 30840 34337 51831]
top_k =  500
Partition function (log Z): -12.650690335261215

Sorted 5' Splice Sites (High to Low Probability):
Position 18393: 0.9959562592018713
Position 7559: 0.9656234570103612
Position 27512: 0.9632175178561118
Position 52: 0.8857716504489646
Position 1573: 0.8787994883051289
Position 8779: 0.8387634697248815
Position 1016: 0.7885559202486319
Position 12487: 0.697150140853777
Position 10063: 0.5678312464865793
Position 31064: 0.5525985548293618
Position 35354: 0.3022589432330978
Position 12465: 0.2796972483778671
Position 29254: 0.16217936046456527
Position 491: 0.14111294671174449
Position 9285: 0.1349478486431247
Position 9289: 0.11593970797754995
Position 13298: 0.10878988679695281
Position 5057: 0.09521991270021779
Position 12123: 0.08469816106173304
Position 10810: 0.06809738333913391
Position 15066: 0.06490908390315252
Position 4669: 0.05203943404851599
Position 12822: 0.05050394148532131
Position 3191: 0.04011150849686359
Position 1826: 0.023388892917051807
Position 10781: 0.02337673812212119
Position 5096: 0.018534768431531904
Position 3486: 0.016813148827075693
Position 1183: 0.015986779859172878
Position 7553: 0.015490838392043252
Position 2482: 0.015085172283044193
Position 15740: 0.013568565815844192
Position 14436: 0.013545813430988547
Position 13712: 0.013118338148048348
Position 7883: 0.012204497611289396
Position 12301: 0.008968480876624019
Position 10776: 0.0062236412295048164
Position 6936: 0.0060543724929446145
Position 3237: 0.005155638397563926
Position 5222: 0.004744020532089831
Position 7955: 0.00445696798509588
Position 1246: 0.001978607715638387
Position 1288: 0.0017102189304003474
Position 17: 0.0015770554499641293
Position 1020: 0.0014429967940472472
Position 149: 0.001358577749928863
Position 8885: 0.0012004670505546976
Position 1263: 0.0011768430602978298
Position 639: 0.001111259161020401
Position 3320: 0.0010116695156037767
Position 325: 0.000889494361923951
Position 542: 0.0007751919070048923
Position 102: 0.0005878169125464551
Position 72: 0.0005704402281616328
Position 486: 0.0005494473351506376
Position 1032: 0.0004949249967418647
Position 13245: 0.0004327320501263881
Position 13584: 0.00035230418916778984
Position 369: 0.0003309260563244942
Position 361: 0.00023527036607107752
Position 9318: 0.0001783429306125383
Position 9951: 0.00015952172812958381
Position 353: 0.0001448755854744852
Position 1139: 0.00013268701150683212
Position 121: 9.627270830900951e-05
Position 1307: 8.417565586275344e-05
Position 1276: 7.411017235329996e-05
Position 855: 7.005127035375425e-05
Position 666: 5.272021431555652e-05
Position 12491: 4.9409838435113886e-05
Position 2435: 3.9791916871764864e-05
Position 762: 3.756496372356337e-05
Position 227: 3.0503612828487273e-05
Position 1251: 2.9999986981058712e-05
Position 576: 2.6490497865705123e-05
Position 602: 2.589414387333296e-05
Position 95: 1.829032731707462e-05
Position 42: 1.8134807721229205e-05
Position 1093: 1.6995206126246384e-05
Position 79: 1.2269742484062326e-05
Position 229: 1.2143695960203696e-05
Position 359: 1.1948332367015132e-05
Position 61: 1.1935339448179556e-05
Position 1577: 1.1524692266929831e-05
Position 906: 1.1294364042638778e-05
Position 4619: 9.27074450600637e-06
Position 152: 8.592976095383025e-06
Position 1887: 8.100131841103832e-06
Position 2570: 4.898732671253431e-06
Position 2726: 3.662922632093177e-06
Position 2429: 3.246422618288708e-06
Position 56: 3.155732664731325e-06
Position 606: 2.186967095360719e-06
Position 1686: 8.102818389808657e-07
Position 1497: 4.774223814884749e-07
Position 348: 8.318349942384362e-09
Position 64: 3.2224930609801004e-10
Position 467: 4.5061472821715725e-12
Position 345: 1.3805675947704138e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 18261: 0.9803638724183525
Position 27323: 0.9657877536289943
Position 12383: 0.9529852425230212
Position 1446: 0.8570399821083606
Position 946: 0.7717508530938276
Position 7438: 0.7403225571766461
Position 30840: 0.5903943949751251
Position 8645: 0.5863404145909614
Position 35243: 0.4134666278168746
Position 35694: 0.3342452868311499
Position 34669: 0.2683903240739842
Position 9788: 0.22940604673720227
Position 7347: 0.22257153725341794
Position 8669: 0.2111047742406428
Position 29199: 0.19224425037544843
Position 9824: 0.17881577054392464
Position 35551: 0.15119285400592788
Position 9119: 0.1275477234838411
Position 10721: 0.09771593188741211
Position 9889: 0.09312965388051199
Position 13164: 0.08360614498326259
Position 9096: 0.06694956045573132
Position 4991: 0.06281183089096642
Position 9070: 0.053996201408110796
Position 9955: 0.04814352038408464
Position 14806: 0.04167808758803561
Position 5023: 0.040433951792455104
Position 4564: 0.03859126986705699
Position 3046: 0.03421368154967676
Position 12043: 0.033336552906230464
Position 11992: 0.03324947842645052
Position 12779: 0.02491757390172489
Position 12599: 0.023393963566316366
Position 15025: 0.023382123972343318
Position 802: 0.021740675559386944
Position 369: 0.019308609699690133
Position 12418: 0.017947917967625186
Position 13187: 0.016376363267046213
Position 18288: 0.016358736325931347
Position 28558: 0.015584519773404928
Position 12171: 0.014474777792759968
Position 1686: 0.014321637867776437
Position 32234: 0.014122911418626727
Position 8765: 0.014039343376820014
Position 14290: 0.0138172181827279
Position 2380: 0.013748371313091182
Position 9866: 0.013098816878026389
Position 30247: 0.011419880857311401
Position 28368: 0.01126260029703902
Position 12025: 0.011109562802471863
Position 1362: 0.010993370953042278
Position 3347: 0.010948054079907317
Position 245: 0.010796826878003792
Position 8735: 0.010588062648697523
Position 15638: 0.010380925894636501
Position 8608: 0.009987880100869533
Position 7318: 0.00902957405261109
Position 4700: 0.008989793333754114
Position 7239: 0.008752777195015047
Position 7802: 0.008617642798312872
Position 13623: 0.00790374927903321
Position 2936: 0.007892434069976924
Position 11911: 0.0070025669265802665
Position 4512: 0.006748846700353094
Position 6787: 0.0060543724929446145
Position 13116: 0.005913252192262273
Position 5082: 0.005734617021843333
Position 1497: 0.005710379190581482
Position 4600: 0.005468915100402564
Position 7730: 0.005207469227078827
Position 1456: 0.004620961917475559
Position 9920: 0.004507481128812577
Position 458: 0.004369869534897053
Position 22320: 0.004090238487464479
Position 8718: 0.004085078961163427
Position 1689: 0.0040831551019716444
Position 13500: 0.004057016387788502
Position 3409: 0.003946967936190606
Position 13001: 0.0033636067439282253
Position 15684: 0.0033377507376126632
Position 209: 0.0028724179515218066
Position 9192: 0.00257341338866634
Position 12729: 0.0025405327837616856
Position 8557: 0.0023433583892544935
Position 22757: 0.00217411430104375
Position 1758: 0.0018674380433564336
Position 2822: 0.0018050295643287383
