Gene = MTPN
index = 893
Annotated 5SS: [  288 25800 26718]
Annotated 3SS: [25685 26633 47303]
SMsplice 5SS: [  288  2051  4463 25800 26718 29962]
SMsplice 3SS: [ 1859  4369 25685 26633 29847 47303]
top_k =  500
Partition function (log Z): -23.28720459299597

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.8436715874993387
Position 4463: 0.8223787696032895
Position 2051: 0.58039173930737
Position 4120: 0.5081060389915582
Position 1662: 0.26132181756973577
Position 653: 0.17226586087155735
Position 1901: 0.16812162139443726
Position 4764: 0.12887134885583015
Position 3500: 0.12513244692495284
Position 4863: 0.10728992898965946
Position 5973: 0.10197466328698898
Position 8942: 0.09268520023943368
Position 325: 0.07610761352680721
Position 3055: 0.06961943144950102
Position 2591: 0.05029044651686671
Position 468: 0.03450582086117571
Position 2731: 0.031158346692521897
Position 1387: 0.02933508166207208
Position 2587: 0.027672642927892233
Position 3635: 0.026458706366299666
Position 1609: 0.02580364349286685
Position 3033: 0.02505481500913757
Position 7420: 0.022139759264858734
Position 3178: 0.014464479439842002
Position 2725: 0.010573261414718685
Position 2650: 0.0088778061641227
Position 493: 0.007439370022414824
Position 267: 0.007419048862602597
Position 4139: 0.005894632792025565
Position 8756: 0.005229627598385389
Position 898: 0.004372459641013819
Position 2019: 0.0035431203466792425
Position 9171: 0.0032359632267501878
Position 307: 0.002956962175712639
Position 933: 0.002828659879647312
Position 1442: 0.0022604087842964114
Position 1304: 0.001318609599358876
Position 1830: 0.0011261830973254795
Position 218: 0.0010570452774673277
Position 1559: 0.0010267951452969516
Position 2153: 0.0009927107326097187
Position 691: 0.0008318664203275327
Position 380: 0.0006458596416695797
Position 1999: 0.0006157679354839814
Position 1701: 0.0003421765054057835
Position 1623: 0.00021962273459400422
Position 6480: 0.0001955958753586617
Position 236: 0.00018009166806332513
Position 476: 9.674664033419945e-05
Position 700: 8.193528205639001e-05
Position 903: 6.589601282261471e-05
Position 1738: 5.825237002568023e-05
Position 2035: 5.1607220480851006e-05
Position 814: 4.650124702841099e-05
Position 1638: 4.111226789251134e-05
Position 1666: 3.5204863475664516e-05
Position 2312: 3.123211378024807e-05
Position 1729: 2.925863750212931e-05
Position 1302: 2.8684924002854016e-05
Position 49: 2.789409887373774e-05
Position 1057: 2.4666887091982242e-05
Position 1889: 2.3824414527467854e-05
Position 845: 2.0537725488621764e-05
Position 2158: 1.7435348486758837e-05
Position 2244: 1.6924039909453125e-05
Position 795: 1.6460151486673373e-05
Position 12: 5.06190149050788e-06
Position 742: 2.3282317364427093e-06
Position 230: 2.1445833106836687e-06
Position 213: 1.8361158640884186e-06
Position 405: 9.29139717192048e-07
Position 462: 8.738944100814593e-07
Position 513: 7.232288594894959e-07
Position 279: 3.853051219887196e-07
Position 488: 1.8238043508152085e-07
Position 504: 7.446548533736165e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4369: 0.7786264435246761
Position 1859: 0.7705078869833685
Position 4001: 0.4901548097305572
Position 8880: 0.3513942591739035
Position 2464: 0.10753031816301709
Position 3425: 0.10514835422217078
Position 7219: 0.10406414643349877
Position 1555: 0.10320646942731031
Position 2834: 0.09661582991621466
Position 5683: 0.09262390363842281
Position 7240: 0.08457343885123399
Position 513: 0.08296596231441411
Position 11530: 0.07874146351597738
Position 4632: 0.07470950451187064
Position 4823: 0.06080460327435542
Position 1416: 0.059675904168634435
Position 4667: 0.0578119183969708
Position 576: 0.0560561430198299
Position 8887: 0.04545721356094785
Position 1502: 0.04513054042261605
Position 10550: 0.04357560674552183
Position 4727: 0.04070298324687547
Position 4252: 0.03935771404958294
Position 11332: 0.0377079650904823
Position 4023: 0.0323180259449322
Position 1512: 0.03182293589053465
Position 6428: 0.02874518025399887
Position 6129: 0.027858041913841104
Position 8462: 0.02749457803663306
Position 8659: 0.02699038188637913
Position 3436: 0.026827541446798404
Position 4558: 0.025541367813292692
Position 4328: 0.025290449140964535
Position 2494: 0.024144471800758665
Position 1223: 0.02363128867278713
Position 5491: 0.022881696800238934
Position 4461: 0.021876429477728866
Position 4921: 0.019679542470890293
Position 4792: 0.019163969438797602
Position 1474: 0.017660145930790332
Position 1367: 0.016165423040696316
Position 3177: 0.014612849021986427
Position 6168: 0.013521812957088644
Position 5778: 0.012952233191899809
Position 9735: 0.012724396569302144
Position 9114: 0.010132550572990104
Position 1523: 0.00980718052332333
Position 2813: 0.007161046220673894
Position 2647: 0.007151409706121374
Position 9254: 0.006246893850364445
Position 10710: 0.00591874517224207
Position 492: 0.005568077897838847
Position 5643: 0.0055307611169768435
Position 2965: 0.005161159437371155
Position 8118: 0.0046081085759170255
Position 3596: 0.004466969097395672
Position 5171: 0.004399913662580288
Position 9991: 0.00427628642590698
Position 1342: 0.003964956064530097
Position 517: 0.003808319645748016
Position 1302: 0.0032256429103561537
Position 2939: 0.003141525654438182
Position 4862: 0.003124804714841216
Position 4282: 0.003113578898989091
Position 749: 0.0029425202415274514
Position 3141: 0.002892414914289532
Position 4953: 0.002890961100381933
Position 1635: 0.002448345302520779
Position 1254: 0.002387049830922942
Position 8096: 0.0021661519513502935
Position 1976: 0.0018974786402498475
Position 6023: 0.0018067952551679184
Position 3329: 0.0015980222746362046
Position 7462: 0.0015972698220994884
Position 3455: 0.0015709237013824117
Position 2783: 0.0013933970262265192
Position 6954: 0.0011813398640772089
Position 4600: 0.0011413906452887625
Position 6382: 0.001028059574832354
Position 627: 0.0008331989395339272
Position 1337: 0.0008255950134588425
Position 5336: 0.0005928500209067216
Position 554: 0.0005703933792854726
Position 1700: 0.0004876643502034101
Position 604: 0.0004135894084272941
Position 578: 0.00038970689636831543
Position 3084: 0.0003675009460847949
Position 4689: 0.0003623031417886888
Position 775: 0.0003579430059409101
Position 1528: 0.0003388046532787302
Position 755: 0.00032237167759392884
Position 1128: 0.0003075499328558419
Position 691: 0.00029851562637328767
Position 1517: 0.0002970315747521855
Position 3452: 0.00029489414038301194
Position 1756: 0.00026898911683392575
Position 4563: 0.0002637048139559086
Position 707: 0.00022647698561430662
Position 4804: 0.00021796503271902614
Position 895: 0.00017518186274391085
Position 557: 0.00016832972478650443
Position 1369: 0.00015640074116330042
Position 1601: 0.0001498077134035476
Position 549: 0.00013258937497195107
Position 2477: 0.00013104179220574657
Position 467: 0.00012221544099808718
Position 1018: 0.00010150022343237312
Position 2809: 9.952163658020734e-05
Position 2590: 7.584434977456959e-05
Position 438: 6.580652333099608e-05
Position 479: 6.15276475791751e-05
Position 421: 5.54190217030102e-05
Position 814: 5.117940909894879e-05
Position 410: 4.404181581040326e-05
Position 213: 3.2111810264302015e-05
Position 932: 2.7775144457331237e-05
Position 2357: 2.719086850107826e-05
Position 1196: 2.662530439807876e-05
Position 1874: 1.8474387124108275e-05
Position 395: 1.8448723615731232e-05
Position 902: 1.8063581822388756e-05
Position 2046: 1.7552547619499383e-05
Position 2140: 1.5992250901337313e-05
Position 652: 1.4643425589135638e-05
Position 6347: 1.4354869309451582e-05
Position 460: 1.4055168015544523e-05
Position 2692: 1.3802729916398254e-05
Position 393: 1.1537509127359753e-05
Position 2202: 1.1025492063007377e-05
Position 2152: 9.738959939439397e-06
Position 1094: 3.158732761265025e-06
Position 1198: 2.7543657638480344e-06
Position 1155: 2.510642552608878e-06
Position 457: 2.163632500894726e-06
Position 789: 1.9889593956085734e-06
Position 713: 1.655423450797012e-06
Position 970: 1.2854489396200035e-06
Position 390: 1.0512321029658731e-06
Position 795: 3.293371874977775e-07
Position 1834: 2.928665117886001e-07
Position 287: 2.6917877949266877e-07
Position 1782: 2.578411187412167e-07
Position 1315: 2.1413970033383433e-07
Position 424: 1.7527430424742632e-07
Position 428: 1.4079549984671533e-07
Position 335: 1.318952691746798e-07
Position 445: 1.098145408496478e-07
Position 350: 1.0146872121731152e-07
Position 1830: 1.0052033471973862e-07
Position 1666: 9.804487909751656e-08
Position 426: 9.764272357911941e-08
Position 700: 7.562524932344514e-08
Position 292: 4.222606725528318e-08
Position 944: 3.821315326594897e-08
Position 715: 2.2912201682376338e-08
Position 777: 1.6175541717510097e-08
Position 442: 1.4847382777780782e-08
Position 82: 8.581138756757665e-09
Position 360: 6.2744967095389145e-09
Position 340: 5.765477464695161e-09
Position 324: 4.050346366629357e-09
Position 310: 2.3247631810100205e-09
Position 305: 9.931392103489384e-10
Position 346: 5.385872442259575e-10
Position 1997: 4.011059458481945e-10
Position 227: 3.0482437582182683e-10
Position 230: 7.0291677932628e-11
Position 255: 7.005344757614895e-11
Position 273: 4.7486712652455844e-11
Position 307: 8.985699713755886e-12
