Gene = ZBTB41
index = 1591
Annotated 5SS: [ 1189  8851  9781 12251 19555 22126 23979 25533 28383]
Annotated 3SS: [ 8642  9710 12102 19424 22029 23871 25426 28293 40527]
SMsplice 5SS: [ 1189  8851  9781 12251 19555 22126 23979 24612 25533 28383]
SMsplice 3SS: [ 8642  9710 12102 19424 22029 23871 24527 25426 28293 32624]
top_k =  500
Partition function (log Z): -5.387816126386614

Sorted 5' Splice Sites (High to Low Probability):
Position 28383: 0.9806872743346067
Position 19555: 0.9379003155346247
Position 22126: 0.9242483392563465
Position 25533: 0.9033725452778344
Position 23979: 0.8866534279503016
Position 12251: 0.8682584187813758
Position 9781: 0.6944825479553315
Position 1189: 0.6008592875865404
Position 26808: 0.5338281708302927
Position 24612: 0.4915157905314652
Position 19968: 0.29976252049902136
Position 21958: 0.22781617465812243
Position 24603: 0.17572477871717895
Position 896: 0.12949388668654385
Position 28154: 0.11948776558521167
Position 87: 0.11502054411048686
Position 1995: 0.11197808311629288
Position 32756: 0.11163631669438862
Position 9847: 0.09812053821201148
Position 20355: 0.09071206613674045
Position 9818: 0.07169416578465915
Position 1081: 0.06747305414049057
Position 30473: 0.06302978531256266
Position 12475: 0.060846897802057424
Position 28580: 0.060671455518546254
Position 19544: 0.06041791820891361
Position 8676: 0.05923231885523528
Position 4822: 0.05761072632521027
Position 2388: 0.05473191738662467
Position 9842: 0.04963676620020585
Position 20511: 0.03394091021224354
Position 14233: 0.032788049062208245
Position 3300: 0.030768013252195386
Position 889: 0.02894027677158049
Position 2222: 0.025195679892354016
Position 25985: 0.0243686892672662
Position 10391: 0.024242020553722227
Position 1249: 0.02368006882883047
Position 26399: 0.02157284493447071
Position 25736: 0.02146928643149187
Position 8855: 0.02122350194888423
Position 8058: 0.020412902152243735
Position 26645: 0.01939247372298299
Position 20113: 0.018817180534229188
Position 27408: 0.018777939939431745
Position 1919: 0.01825478620539343
Position 30809: 0.01745271816289063
Position 24654: 0.016041157233264405
Position 25035: 0.015860724977153445
Position 168: 0.015411316589851941
Position 31851: 0.014255375871655242
Position 14228: 0.013745096471704906
Position 8757: 0.011168208377323812
Position 24955: 0.010821724148446048
Position 1588: 0.010441552302430155
Position 22156: 0.010332821817692668
Position 24873: 0.01032533867609349
Position 15652: 0.00959356223836446
Position 459: 0.008869260265548374
Position 27416: 0.008858883292302647
Position 31766: 0.008588469582170409
Position 12213: 0.007811984683804353
Position 11980: 0.007627757772569351
Position 2463: 0.007530938003285906
Position 37941: 0.0071695689663277325
Position 13371: 0.006742510362170669
Position 19742: 0.00669624244898902
Position 23189: 0.006439819563016702
Position 12507: 0.00592879976119781
Position 27356: 0.0056532254384599944
Position 25273: 0.005632138802456865
Position 1089: 0.005396046157107635
Position 6294: 0.005327736226000717
Position 24883: 0.005232644906503835
Position 9863: 0.005180890878673799
Position 2705: 0.005134880078500113
Position 3729: 0.004662234144419318
Position 32902: 0.004422049321477105
Position 26755: 0.0041132707408581175
Position 26825: 0.00367696926538428
Position 22468: 0.003669400021842702
Position 262: 0.0036045767338980985
Position 8802: 0.003258694144311046
Position 7369: 0.002942479768736989
Position 28859: 0.002438317857534241
Position 886: 0.0023181218470648495
Position 7042: 0.0022784039669508957
Position 4915: 0.002277736708741425
Position 272: 0.002236738568949039
Position 14180: 0.0015909872470995213
Position 32052: 0.0015056592477510062
Position 27062: 0.0013745800812146936
Position 26388: 0.0008522729705922164
Position 30822: 0.0008421871790329643
Position 30978: 0.0007671057684031993
Position 22851: 0.0005939519888945235
Position 24391: 0.0005118434973044574
Position 27562: 0.0004960031890702257
Position 24188: 0.0004909209267305655
Position 23993: 0.00043015301709231136
Position 518: 0.00033152555861417504
Position 22953: 0.0002737149354268041
Position 10101: 0.0002708396911415888
Position 160: 0.00026956132732517665
Position 22130: 0.0002493699542871625
Position 22116: 0.00024002677992716583
Position 217: 0.0001676487809460095
Position 378: 0.0001667380122939328
Position 1039: 9.202339917597078e-05
Position 9855: 6.398624190213875e-05
Position 2072: 5.929280257623625e-05
Position 9776: 5.1549235730663414e-05
Position 584: 5.094562363371119e-05
Position 703: 4.301647904153576e-05
Position 1016: 4.071802359422914e-05
Position 397: 3.8814768310427166e-05
Position 1007: 3.646207355812333e-05
Position 158: 3.492354957601748e-05
Position 61: 3.0306503577616067e-05
Position 706: 1.3127620730989929e-05
Position 331: 1.1163798054237968e-05
Position 1276: 1.0800581270975151e-05
Position 579: 8.9191141611718e-06
Position 147: 7.158277186975376e-06
Position 1300: 6.9486204888783465e-06
Position 935: 5.669099700412849e-06
Position 635: 5.13945865616476e-06
Position 471: 4.703066404415585e-06
Position 849: 3.627267386131497e-06
Position 153: 3.311047135555342e-06
Position 390: 2.937214227890025e-06
Position 1109: 2.8516488855512365e-06
Position 692: 2.8020943362759134e-06
Position 40: 2.728906117367203e-06
Position 381: 2.271867710533018e-06
Position 1165: 1.995976239158106e-06
Position 28657: 1.950918808335802e-06
Position 967: 1.5920265774371117e-06
Position 441: 9.383216697107112e-07
Position 603: 8.541314789393269e-07
Position 400: 8.061560882151069e-07
Position 728: 6.452051744260832e-07
Position 415: 5.987089112649238e-07
Position 367: 4.1623682676333603e-07
Position 587: 3.6990756621067945e-07
Position 516: 2.0169406818380857e-07
Position 444: 1.9776841429781593e-07
Position 47: 9.886819271769637e-08
Position 348: 5.3709646133997054e-08
Position 5: 3.59935484009404e-08
Position 413: 5.9371221688824776e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19424: 0.9996776587484199
Position 28293: 0.9753800704220192
Position 9710: 0.9195012841996556
Position 25426: 0.8872634011391328
Position 22029: 0.8681181174019033
Position 12102: 0.8473111242887322
Position 23871: 0.7649753679432362
Position 24527: 0.6695505662946337
Position 32624: 0.6304169900861453
Position 26654: 0.2845541577558883
Position 26588: 0.2717065593996532
Position 21843: 0.26689554624915146
Position 19832: 0.23100611585118544
Position 41283: 0.20629681749067527
Position 23838: 0.12259913395088809
Position 37641: 0.11279543761027504
Position 8642: 0.08775628978731843
Position 28054: 0.08719087999982827
Position 20090: 0.08436541599632322
Position 28511: 0.06834040982837947
Position 1918: 0.055672130215278844
Position 12351: 0.05108480816199481
Position 14093: 0.048124132781012664
Position 30380: 0.04591388978144884
Position 19881: 0.03953490280355446
Position 4689: 0.03865747237576173
Position 19673: 0.03349005358577969
Position 20446: 0.03246730405455759
Position 2145: 0.03240948127102723
Position 12068: 0.0299868264173801
Position 1835: 0.02981739176430725
Position 31671: 0.029342893229488253
Position 2117: 0.027939266305620155
Position 21991: 0.027873068815321405
Position 10245: 0.024242020553722186
Position 27247: 0.024079788026784888
Position 25659: 0.02335597910431228
Position 31948: 0.02238197307677179
Position 24727: 0.02204073214845134
Position 2277: 0.020388576155636353
Position 3144: 0.02034850910888462
Position 41544: 0.019195106340599163
Position 37098: 0.01892286299523798
Position 39669: 0.015333251731395608
Position 27992: 0.014254879188859022
Position 30687: 0.014079272265999069
Position 30334: 0.0125454714623737
Position 4728: 0.012252690532082085
Position 20112: 0.011577642895874967
Position 25475: 0.01141948201028664
Position 7976: 0.01114270711017974
Position 24470: 0.011111270915363066
Position 25715: 0.010687349014935031
Position 621: 0.010493977197562144
Position 36969: 0.010154061390584926
Position 28040: 0.009987308561435744
Position 24867: 0.009889254439404516
Position 15462: 0.00959356223836446
Position 12440: 0.009306859763319353
Position 7861: 0.009270195042063993
Position 27298: 0.009210260643409547
Position 4705: 0.008978300126107877
Position 28248: 0.008184879044178488
Position 27938: 0.008134840576365774
Position 30435: 0.007734653088918532
Position 11737: 0.007627757772569351
Position 28772: 0.007375067839008089
Position 8675: 0.007126433538436058
Position 1412: 0.007098486157564928
Position 34939: 0.006990662895109644
Position 26256: 0.006980998467792797
Position 26331: 0.006929056173191988
Position 30717: 0.006798263682090943
Position 1973: 0.006601752627268985
Position 20025: 0.006235072213983915
Position 1774: 0.006199074798378219
Position 3167: 0.006152591170158275
Position 31242: 0.005855217267980188
Position 774: 0.005845183471685345
Position 25213: 0.005503492722874819
Position 24539: 0.0053901649602905504
Position 38381: 0.005290165085746668
Position 26291: 0.0051811553572081144
Position 25623: 0.005156874791188137
Position 23068: 0.005146431247209828
Position 26679: 0.004904836365330272
Position 25921: 0.004743741921140302
Position 13106: 0.004741278021069082
Position 33560: 0.004124880761915591
Position 2165: 0.0040700294338563885
Position 31706: 0.004039886347461741
Position 760: 0.0037702029959860092
Position 1092: 0.003748840908923093
Position 2624: 0.0037328068849679895
Position 19967: 0.003718071855849795
Position 34560: 0.003596486482738562
Position 1711: 0.003428296313341141
Position 26217: 0.0033339079068700254
Position 12372: 0.003232638101171286
Position 987: 0.0032110024008336073
Position 33497: 0.0029513354621621634
Position 7172: 0.0029424797687369933
