Gene = DHCR24
index = 443
Annotated 5SS: [  330  3601 11277 12126 15869 21916 33182 33785]
Annotated 3SS: [ 3444 11170 12006 15604 21771 32983 33605 34831]
SMsplice 5SS: [  330  3601 11277 11752 12126 21916 22142 23763 33182 33785 35016]
SMsplice 3SS: [ 3444 11170 11588 12006 21771 22008 23679 32983 33605 34831 35972]
top_k =  500
Partition function (log Z): 11.72672773431227

Sorted 5' Splice Sites (High to Low Probability):
Position 12126: 0.9990150506484504
Position 33182: 0.9976447674455985
Position 21916: 0.9966145040242227
Position 3601: 0.9914668853259855
Position 23763: 0.9548116441943125
Position 35016: 0.8898868681981987
Position 11277: 0.7133168854298678
Position 11752: 0.5909755955701174
Position 33785: 0.5889609331533443
Position 35237: 0.5330851041562025
Position 15869: 0.4117057738162473
Position 330: 0.4020081233667691
Position 22776: 0.3404063865066512
Position 7470: 0.33507440868172156
Position 601: 0.2785385107964321
Position 33940: 0.26238110151080896
Position 22216: 0.24288577186384724
Position 22142: 0.2297073737215683
Position 6579: 0.22599901557237548
Position 21217: 0.21576415442222005
Position 150: 0.2048850043505172
Position 3905: 0.19928233929616698
Position 15700: 0.1990917554293344
Position 22158: 0.1953397805893278
Position 1262: 0.19051296804484866
Position 12586: 0.18082896597312528
Position 417: 0.17596499115208475
Position 29700: 0.175536431927454
Position 29455: 0.15314417504683722
Position 22320: 0.14781386696057278
Position 11207: 0.11508912399734396
Position 28878: 0.10658064443667506
Position 5503: 0.08408072251981516
Position 11759: 0.08238874777488873
Position 26185: 0.08042249834108361
Position 11863: 0.07888139653426796
Position 20253: 0.07051411347565803
Position 700: 0.0676677406938086
Position 31230: 0.058695605775213565
Position 11273: 0.05628934386998095
Position 27595: 0.053191410394570246
Position 17269: 0.052327737101747755
Position 36568: 0.04208389264989004
Position 11777: 0.042043437678693736
Position 6907: 0.04202732409540724
Position 35601: 0.041157689093137585
Position 7523: 0.040507786113765896
Position 35506: 0.037772537807053336
Position 12930: 0.03691889247025799
Position 29397: 0.036162330014387664
Position 12949: 0.03288630260819273
Position 11757: 0.03229653309424124
Position 344: 0.031989364687831034
Position 36306: 0.030624867452649442
Position 23813: 0.028492395695576385
Position 4530: 0.028008629958414737
Position 4159: 0.025867666715399022
Position 9811: 0.025556976559058298
Position 4335: 0.023597739423080247
Position 894: 0.023227555926480018
Position 23472: 0.022618394381896157
Position 9317: 0.02195991473966236
Position 36257: 0.02088830211079619
Position 8159: 0.018787094583520087
Position 1967: 0.01827328857376404
Position 15043: 0.0176454336811855
Position 586: 0.01705128871344563
Position 34702: 0.016864956901519786
Position 1676: 0.015681631073927723
Position 2400: 0.014544258604073072
Position 125: 0.014407205954499892
Position 22294: 0.014365445298701011
Position 146: 0.014117857663110933
Position 19794: 0.013628282166183723
Position 3445: 0.013043221803713971
Position 6716: 0.012419894007027026
Position 35352: 0.012022992653171416
Position 399: 0.01167984520913175
Position 3299: 0.011290719606058198
Position 2519: 0.011131752220040755
Position 23449: 0.00996816389367908
Position 22132: 0.008746911955852237
Position 677: 0.008647252529105282
Position 4878: 0.00826499195727954
Position 7923: 0.008200118739329998
Position 9044: 0.007438924928702701
Position 4755: 0.007212666603389716
Position 33427: 0.00705727119868553
Position 1285: 0.006488650947117181
Position 1433: 0.006354133513775365
Position 4836: 0.0052825975194640265
Position 33740: 0.00513246934151129
Position 23216: 0.004547878062614481
Position 22199: 0.004469694038000733
Position 1628: 0.004460090122360025
Position 6598: 0.004394362167363258
Position 3635: 0.004242794641705938
Position 6970: 0.004091325772356015
Position 24095: 0.0037653524505341022
Position 25472: 0.003625414214991792
Position 3289: 0.003507080549680234
Position 1297: 0.003192816179492305
Position 651: 0.002965775989069817
Position 33804: 0.0028387828702213158
Position 2480: 0.002816254810658927
Position 5926: 0.002639597070809131
Position 3992: 0.0024033409507431998
Position 23817: 0.002387393344025821
Position 33075: 0.0023170217321455784
Position 549: 0.002072627032545704
Position 6563: 0.002026616869924055
Position 37083: 0.0020210533645001493
Position 5120: 0.0018955936476280385
Position 1152: 0.001821987756835581
Position 2603: 0.0018150288374951277
Position 447: 0.0014244120940906295
Position 12938: 0.0013915621301630332
Position 25006: 0.0007425144262306192
Position 3925: 0.0007266815437662311
Position 12185: 0.0006949066039599962
Position 34094: 0.0006339587446048406
Position 197: 0.000633820557268888
Position 23775: 0.0006179720991557259
Position 5775: 0.0005204489736145064
Position 7735: 0.0005192091704810921
Position 309: 0.0005082004703748797
Position 3897: 0.00045589653225741334
Position 170: 0.0004303051110112314
Position 374: 0.0003489517037678735
Position 6152: 0.00031494737293874894
Position 24108: 0.0003123373709655662
Position 252: 0.0003031232833562636
Position 12839: 0.0002964878218451362
Position 12942: 0.0002725534208754182
Position 24084: 0.00026033769621399186
Position 5044: 0.0002328392797066832
Position 25525: 0.0002293701499074066
Position 5133: 0.00020299157381746213
Position 7682: 0.0001996935418313902
Position 4015: 0.00019967485152545778
Position 25000: 0.00018682736485632807
Position 5181: 0.0001653389454186853
Position 12050: 0.00015838638502099737
Position 12581: 0.0001551018696296806
Position 780: 0.00014919708965627955
Position 5002: 0.00012169113392246903
Position 704: 0.00011516061300671855
Position 4143: 0.00011184853682067455
Position 16165: 0.00010872294846310374
Position 1011: 0.00010413522825266535
Position 3942: 8.758935466028477e-05
Position 471: 8.534634754211591e-05
Position 6146: 8.529830463962999e-05
Position 1545: 7.618683169922389e-05
Position 123: 7.243185659685374e-05
Position 975: 6.60732797862474e-05
Position 722: 6.0698401262132524e-05
Position 661: 5.2172148730281374e-05
Position 971: 4.4763915274615875e-05
Position 1277: 4.0275785905559106e-05
Position 720: 3.530694762925108e-05
Position 34952: 3.429320476698789e-05
Position 490: 3.079394592481282e-05
Position 789: 2.9020000948766832e-05
