Gene = COX20
index = 401
Annotated 5SS: [ 435 6737 6937]
Annotated 3SS: [6621 6872 7718]
SMsplice 5SS: [415]
SMsplice 3SS: [7718]
top_k =  500
Partition function (log Z): -9.41634704452032

Sorted 5' Splice Sites (High to Low Probability):
Position 415: 0.6950894574124682
Position 12: 0.3216513060134671
Position 435: 0.22813380662293797
Position 7805: 0.2174131931873617
Position 1199: 0.19514256295882093
Position 5678: 0.18046676031818384
Position 6937: 0.14680753717035608
Position 4590: 0.11027905735942103
Position 4336: 0.08943473324522719
Position 6975: 0.05174264849586463
Position 1170: 0.05162562384812445
Position 3746: 0.04267271384277341
Position 479: 0.04016306302916954
Position 1839: 0.03971823526250232
Position 6737: 0.0391857981438363
Position 74: 0.03400674466601005
Position 2564: 0.01926905426024728
Position 2456: 0.019198374422213386
Position 109: 0.010299607482748828
Position 25: 0.0102540410561388
Position 7888: 0.009823896880494043
Position 475: 0.006821664430892928
Position 5518: 0.005562029416764519
Position 4062: 0.005273017867637201
Position 7879: 0.00503120622108954
Position 2653: 0.004937227428282603
Position 1282: 0.004624562925072052
Position 7938: 0.002084258705080345
Position 8154: 0.0012169772634093312
Position 468: 0.0007678891195002155
Position 6164: 0.0003111407897325563
Position 222: 0.00029924618148365035
Position 795: 0.00028211035661254523
Position 240: 0.0002562703810288492
Position 1076: 0.0002480263473867304
Position 674: 0.00015943855930118742
Position 446: 0.00015531953580607874
Position 273: 0.0001481167925174828
Position 64: 0.00012706665664891247
Position 105: 9.513561522667617e-05
Position 1468: 8.527084540441888e-05
Position 1510: 8.124472030954883e-05
Position 301: 7.771854482958881e-05
Position 1081: 2.0646098849675338e-05
Position 178: 1.1243453359590173e-06
Position 187: 5.189598264169027e-07
Position 180: 5.115470689584766e-07
Position 157: 3.129282389026559e-07
Position 743: 3.0653831234701797e-07
Position 750: 2.710471246118968e-07
Position 360: 2.5712505405214513e-07
Position 990: 1.9190420734429336e-07
Position 159: 1.9655579955683176e-08
Position 371: 6.190408405401544e-10
Position 113: 1.3077000499983343e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7718: 0.6369641323276215
Position 153: 0.3585737774677311
Position 6872: 0.31734194837001495
Position 1056: 0.13904024263189366
Position 7730: 0.12980453267557368
Position 5376: 0.12416405938319341
Position 4419: 0.10163583090230643
Position 4133: 0.0799600417858289
Position 5517: 0.07215998940922036
Position 8483: 0.05905434382847901
