Gene = GPR141
index = 614
Annotated 5SS: [   32  1427 46166]
Annotated 3SS: [ 1306 46042 56506]
SMsplice 5SS: [   32  1427  1712 14332 40765 46166]
SMsplice 3SS: [ 1306  1587 14211 40674 46042 57120]
top_k =  500
Partition function (log Z): -26.122837505467746

Sorted 5' Splice Sites (High to Low Probability):
Position 32: 0.9736725844742506
Position 1712: 0.9590989957257151
Position 1427: 0.7337828836737491
Position 6789: 0.2642632701959226
Position 555: 0.13789380434535672
Position 7340: 0.10613012772493818
Position 7832: 0.09567242669116285
Position 2269: 0.08359675629881767
Position 9706: 0.04859803644242384
Position 2046: 0.043846610359260026
Position 6429: 0.034875379262241504
Position 491: 0.016579051512668922
Position 1025: 0.015823845929835066
Position 4795: 0.014366990337491928
Position 1169: 0.01161931047414973
Position 5617: 0.009733221582337536
Position 7823: 0.00942765435515927
Position 2773: 0.005904487039967128
Position 252: 0.004086022359448069
Position 9557: 0.0039880071404354515
Position 1788: 0.003981354432072725
Position 503: 0.003962994020681998
Position 914: 0.003939328832678294
Position 51: 0.0038578453033931014
Position 5214: 0.003658548487090649
Position 769: 0.0031686653804043367
Position 1457: 0.0027294930381163477
Position 526: 0.0018447727665637445
Position 1055: 0.0017658148210191584
Position 4887: 0.0013925726619487058
Position 1139: 0.0013319755202348715
Position 994: 0.0012091522227850595
Position 1431: 0.0010905816586089445
Position 1433: 0.0010885589661141937
Position 232: 0.0009887929647715936
Position 773: 0.0008548891373565171
Position 7335: 0.0008521591706382316
Position 1192: 0.0008059342025664314
Position 1028: 0.0007030689581483458
Position 964: 0.0006941294212846923
Position 6602: 0.0003922536527623486
Position 714: 0.00037682737085848464
Position 587: 0.0003482871250175725
Position 1463: 0.00032630250910508534
Position 544: 0.0003178115165668599
Position 1461: 0.00017202065435708368
Position 1969: 0.00014775608332235693
Position 1465: 0.00013647715785839752
Position 1382: 0.00010852298866727054
Position 1258: 8.564702481434539e-05
Position 1670: 6.626673650189123e-05
Position 674: 5.609718886865649e-05
Position 4779: 4.0674966633265995e-05
Position 2271: 3.4693278431998724e-05
Position 5643: 3.4263358483540955e-05
Position 5380: 3.336688811459308e-05
Position 1278: 2.1905644692980053e-05
Position 1030: 2.1692252683428182e-05
Position 1107: 1.9065387570020844e-05
Position 954: 1.634048908779801e-05
Position 73: 1.3775541711311953e-05
