Gene = MAD2L2
index = 813
Annotated 5SS: [  238  9913 10612 11089 11298 14108 14803 15605 15993 16569]
Annotated 3SS: [ 9633 10211 11036 11178 14035 14701 15509 15918 16475 16833]
SMsplice 5SS: [  238 11089 11298 14108 14597 14803 15605 15993 16569]
SMsplice 3SS: [11036 11178 14035 14454 14701 15509 15918 16475 16833]
top_k =  500
Partition function (log Z): 12.234548944080547

Sorted 5' Splice Sites (High to Low Probability):
Position 15605: 0.991716678804805
Position 11298: 0.9859178973630437
Position 15993: 0.9759439045933386
Position 16569: 0.9733762108379306
Position 238: 0.9302119431694799
Position 14108: 0.8622010568129108
Position 14803: 0.8340240989412061
Position 14597: 0.7157033299280103
Position 11089: 0.6610994660468176
Position 14842: 0.1530159620354954
Position 2769: 0.12610303838688022
Position 2742: 0.1094945541064293
Position 10551: 0.08342405800010959
Position 15121: 0.08122947915045159
Position 10331: 0.07148834014684659
Position 242: 0.047584141209142075
Position 8707: 0.029186367547183782
Position 15126: 0.016940996102568225
Position 658: 0.01567723302046016
Position 16381: 0.009956272763837037
Position 15984: 0.008144701077545983
Position 14950: 0.008080921812876129
Position 11891: 0.006913420486090459
Position 9913: 0.005934130268246594
Position 1766: 0.004489162162441973
Position 15657: 0.004135843953626349
Position 4927: 0.003932735922887291
Position 16177: 0.003624752920083016
Position 6328: 0.003543766541274125
Position 16259: 0.002635467238463371
Position 16007: 0.002376390057466189
Position 14894: 0.0023392281021240237
Position 5584: 0.001985882586551192
Position 16013: 0.0018297128653997385
Position 1411: 0.0017465196516671328
Position 15005: 0.0016994292521051598
Position 8004: 0.001558944262486738
Position 16619: 0.0013884785854164818
Position 16036: 0.0013093575073230817
Position 16122: 0.0012816285343773945
Position 5221: 0.0012541783391824322
Position 16164: 0.0012340038503806533
Position 16749: 0.0012279540132909355
Position 3976: 0.0012032108204529804
Position 588: 0.0010934043715525575
Position 6150: 0.001028322661633058
Position 1010: 0.0010134237031185567
Position 5292: 0.0009881789446679811
Position 1761: 0.0009285654013788746
Position 9768: 0.0008753262200827699
Position 2815: 0.0007923774546775312
Position 14967: 0.0006707044924110637
Position 15607: 0.0006384197746499065
Position 1646: 0.0005527670380866278
Position 1213: 0.0005484818161069747
Position 535: 0.0005358485509331572
Position 15435: 0.0005232285938995692
Position 15823: 0.0004351163245350724
Position 11973: 0.0004130354147809875
Position 15661: 0.00037847391370073497
Position 14114: 0.00033595053714717804
Position 911: 0.0003056827738465835
Position 1235: 0.0002908483917967691
Position 408: 0.000282336048079975
Position 12926: 0.00027047001467067974
Position 915: 0.0002698375994274845
Position 16283: 0.00026975902543446335
Position 14601: 0.0002666577023695368
Position 1352: 0.0002319202911194167
Position 582: 0.000226873091079627
Position 11787: 0.00022574923750479006
Position 15573: 0.0002256215106042285
Position 11327: 0.00021259777689778024
Position 16340: 0.00015792544954106133
Position 16629: 0.00014821335887856086
Position 14308: 0.0001374735533078087
Position 1067: 0.00011912847078474813
Position 569: 0.0001188803894583652
Position 202: 0.00010812772301377728
Position 1703: 0.0001071705280537074
Position 12048: 9.834223982812736e-05
Position 17020: 9.646948123502167e-05
Position 15846: 8.358495051535075e-05
Position 1515: 8.238866486905547e-05
Position 412: 8.04784754523883e-05
Position 15675: 7.627499963498259e-05
Position 14331: 7.186409507281738e-05
Position 11323: 6.921910303108546e-05
Position 16909: 6.678104540696307e-05
Position 11743: 6.537645462083985e-05
Position 1726: 5.6854173306701036e-05
Position 107: 5.472884270617826e-05
Position 12437: 5.432709572790149e-05
Position 16096: 4.717835075925819e-05
Position 10612: 3.715342968830806e-05
Position 16223: 3.3931855601348e-05
Position 15647: 3.2153109118395284e-05
Position 15317: 2.326474884025263e-05
Position 15609: 2.25672703664216e-05
Position 544: 2.0737772612047644e-05
Position 11579: 1.9280262943505882e-05
Position 12416: 1.8707215044856507e-05
Position 15571: 1.5341503832340036e-05
Position 1745: 2.94733742716032e-07
Position 273: 1.932006874838634e-07
Position 362: 1.573046272303444e-07
Position 3392: 5.282036389250721e-08
Position 2617: 5.1155781639133235e-08
Position 1540: 4.648562772987075e-08
Position 3059: 4.36170518131649e-08
Position 2969: 3.945951524254671e-08
Position 2726: 3.591680624545413e-08
Position 4162: 3.347643382308273e-08
Position 355: 2.5946964224196223e-08
Position 15: 1.2600922027469387e-08
Position 296: 7.859637390953138e-09
Position 875: 3.967036332696233e-09
Position 840: 3.3582449491729266e-09
Position 522: 5.094373150736725e-10
Position 16553: 4.763496166076632e-10
Position 882: 8.779085088345509e-11
Position 606: 7.027103480623765e-11
Position 643: 3.245225897187868e-11
Position 842: 1.698828957523824e-11
Position 969: 1.6487748992307303e-11
Position 597: 1.499250614596079e-11
Position 557: 8.47458511303618e-12
Position 299: 4.7706037005300924e-15
Position 459: 1.0770665666764436e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 16475: 0.9991583568510832
Position 14701: 0.9883127014886308
Position 15918: 0.9827111303010256
Position 15509: 0.9488184994329185
Position 11178: 0.9037262658131704
Position 14035: 0.862378123480616
Position 11036: 0.7435729144766202
Position 14454: 0.6809709056380586
Position 16833: 0.5739142318055201
Position 2654: 0.2363900047557315
Position 16783: 0.17290337471470646
Position 16780: 0.16445681046389082
Position 10211: 0.15494955157664447
Position 15050: 0.06441317306513707
Position 16839: 0.03512612040342337
Position 15514: 0.02326372816368312
Position 8532: 0.02317163359895588
Position 14874: 0.021561980143623344
Position 14508: 0.01917727931818556
Position 15540: 0.01840255543733846
Position 14899: 0.015775176758262566
Position 14466: 0.010905977259800755
Position 16761: 0.00657209666072459
Position 17019: 0.0054125814006758385
Position 9660: 0.005181965538599992
Position 14680: 0.005167823547828866
Position 15796: 0.005106589396856928
Position 11732: 0.004013417074260787
Position 16121: 0.004006042280715702
Position 16202: 0.0038704790633307144
Position 8500: 0.0036197930508556427
Position 16935: 0.003486826222152659
Position 11701: 0.003404674267651694
Position 15434: 0.003350051144089963
Position 16237: 0.003138084145419858
Position 16966: 0.0029156027906901256
Position 4846: 0.0028840751033671398
Position 1623: 0.002738794463102682
Position 15674: 0.002684079211903025
Position 14173: 0.0025983623460098847
Position 16104: 0.002246898335202878
Position 16730: 0.0021643230494303024
Position 8488: 0.0020959463678459243
Position 16913: 0.0020326814142500324
Position 16646: 0.0020096993901175518
Position 5474: 0.001985882586551192
Position 14436: 0.0019825542308639635
Position 6232: 0.001886544476901137
Position 6074: 0.0018814608834055932
Position 15933: 0.0018774848701272019
Position 4992: 0.0017641967417686946
Position 1674: 0.001741987158809694
Position 17045: 0.0016882708666559139
Position 9633: 0.0016274909497293703
Position 4813: 0.0015268213616018743
Position 15564: 0.0014012573440991512
Position 16748: 0.0013382168189429602
Position 17004: 0.0011200787406266703
Position 7706: 0.0011052363018830879
Position 16223: 0.0010667806207454342
Position 15014: 0.0010411252829787814
Position 3842: 0.0009319488302148299
Position 15446: 0.0009071482589162836
Position 15096: 0.000806471904640807
Position 17082: 0.0007695212295717244
Position 525: 0.000647305874939155
Position 15537: 0.0006407153659408759
Position 6247: 0.0006111149535582853
Position 17149: 0.0006046837305873116
Position 15879: 0.000580294509044241
Position 7680: 0.00045370796060365063
Position 15374: 0.00043143846002205677
Position 1351: 0.00041092015115642413
Position 16080: 0.0003963155932874633
Position 14915: 0.00034352557040012336
Position 16118: 0.00033001008307864145
Position 16164: 0.0003218675039732597
Position 14234: 0.0003158609325923699
Position 8410: 0.00029899452952633756
Position 1295: 0.00028840867751324606
Position 14576: 0.00028383930395388743
Position 1268: 0.00027817317691826627
Position 11764: 0.000272896542588096
Position 3800: 0.0002712486029221204
Position 12828: 0.00027047001467067974
Position 15055: 0.0002556848607748981
Position 16258: 0.00022071526447370603
Position 15179: 0.00021238669958153708
Position 15837: 0.00020359043861274318
Position 6298: 0.00019296888904217084
Position 16852: 0.00019206541230988878
Position 15696: 0.00018518941427795292
Position 13596: 0.0001588838694412765
Position 16250: 0.0001533867466476062
Position 531: 0.00015188622030086886
Position 15408: 0.00012347728011480124
Position 15739: 0.00010901807624623978
Position 1247: 0.00010797765097925344
Position 14717: 9.664020769708457e-05
Position 17048: 9.220784345138368e-05
Position 1310: 8.996540985611576e-05
Position 14741: 8.780068819331208e-05
Position 1637: 8.544861726627074e-05
Position 16264: 8.517488210604227e-05
