Gene = ZC3HAV1L
index = 1594
Annotated 5SS: [ 377 1487 7328 9322]
Annotated 3SS: [1350 7068 9195 9468]
SMsplice 5SS: [ 377 1111 1487 7415 9322]
SMsplice 3SS: [ 979 1350 7275 9195 9468]
top_k =  500
Partition function (log Z): 2.1255368482315715

Sorted 5' Splice Sites (High to Low Probability):
Position 1487: 0.996478653766412
Position 9322: 0.9419659065452648
Position 7415: 0.9015221881860133
Position 377: 0.851220873019145
Position 1111: 0.7083659811253378
Position 7989: 0.29285885696379366
Position 658: 0.28577099129157857
Position 6282: 0.24696920500564856
Position 714: 0.21871332262139692
Position 879: 0.1275350235125663
Position 2485: 0.07516634580897327
Position 2637: 0.06041660163604012
Position 697: 0.05621572053754766
Position 7395: 0.053314140913353854
Position 225: 0.04485600306842116
Position 9338: 0.03412777896594097
Position 2084: 0.033501713163567814
Position 171: 0.028411635075311106
Position 8979: 0.02805160878853892
Position 3312: 0.023839154111237163
Position 8001: 0.017872770958024826
Position 48: 0.01453501643211649
Position 1071: 0.012127296465246691
Position 7328: 0.0094516102654222
Position 3292: 0.008171252354784189
Position 571: 0.007764483517970663
Position 811: 0.006721926634906727
Position 8775: 0.005745634496981986
Position 8619: 0.0041862988316452516
Position 8920: 0.0037442476475112564
Position 8850: 0.003729180224449363
Position 9652: 0.0034701085362048617
Position 8221: 0.0033549366219678004
Position 10020: 0.0027983481257241507
Position 9553: 0.0016874070788488109
Position 356: 0.0012074024020447347
Position 9670: 0.001041624087474688
Position 1306: 0.001013143301741144
Position 914: 0.0009181356328335471
Position 1926: 0.0007322692858654755
Position 8461: 0.0007130355027699371
Position 2027: 0.0006854446932388979
Position 1618: 0.0006525060338955143
Position 404: 0.0005652140474165273
Position 9541: 0.0004682909220420587
Position 53: 0.00046511770416981575
Position 826: 0.0004304760322471508
Position 273: 0.00041371969926361094
Position 9538: 0.0003987291052706037
Position 1094: 0.0003177457412312267
Position 1258: 0.00022723690347291892
Position 2489: 0.00019847107829454105
Position 2161: 0.00017918960920760036
Position 129: 0.0001563919831260115
Position 3319: 0.0001439377150247264
Position 232: 0.00012889990374593817
Position 1529: 0.00012267945580463503
Position 1650: 0.00012009957359464033
Position 9482: 9.062162070596479e-05
Position 5127: 8.105370674883822e-05
Position 2097: 7.398536600223842e-05
Position 99: 6.978836102401357e-05
Position 612: 5.797969130914021e-05
Position 107: 4.339596295835085e-05
Position 1351: 3.837325834888103e-05
Position 1400: 3.516945743368762e-05
Position 1951: 2.847514089517935e-05
Position 2135: 2.7314631408620995e-05
Position 27: 1.7682794895352792e-05
Position 255: 1.7285486016857634e-05
Position 154: 1.5440307370251665e-05
Position 2094: 9.820518315171574e-06
Position 1359: 7.190084432027021e-06
Position 258: 5.110546143434049e-06
Position 264: 2.109422606158481e-06
Position 29: 1.6525684683431958e-06
Position 305: 1.0528679581030595e-06
Position 2563: 9.772790302820204e-07
Position 723: 5.025401333403246e-07
Position 9274: 4.7041602120358995e-07
Position 2516: 3.895947359092587e-07
Position 588: 2.896271108698065e-07
Position 74: 1.7604740604738795e-07
Position 9342: 1.0324121474107225e-07
Position 266: 8.765664715140632e-08
Position 1775: 3.1777300449081536e-09
Position 467: 3.0850009499517275e-12
Position 429: 1.2275045632462379e-12
Position 1000: 6.962616776439027e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9195: 0.998689993041718
Position 7275: 0.846405235801429
Position 1350: 0.7837480078169825
Position 979: 0.6048412935821684
Position 9468: 0.4302742852332431
Position 9434: 0.28894651490775736
Position 514: 0.2685307835898897
Position 550: 0.2314054875691965
Position 1399: 0.16317188424117657
Position 6187: 0.16082059070564125
Position 9921: 0.14231571807395307
Position 547: 0.12233394721882987
Position 2350: 0.11957811101677274
Position 7900: 0.09856022993029627
Position 7663: 0.09030873738515528
Position 6174: 0.056951835195572606
Position 7820: 0.05656347702604341
Position 7914: 0.05311638575915585
Position 7068: 0.0509205223051289
Position 1048: 0.0443518377697871
Position 9899: 0.04359129293624245
Position 7327: 0.04290708779111065
Position 1204: 0.04060469266050438
Position 9885: 0.036556845727103715
Position 3189: 0.02949425283789879
Position 1892: 0.025166884628383734
Position 7227: 0.023152158792027304
Position 825: 0.02271970842632083
Position 8946: 0.019918424056052635
Position 6220: 0.016923588023559928
Position 938: 0.016107205236994795
Position 8523: 0.01316874020765494
Position 6014: 0.012273191080874839
Position 2387: 0.011747870987335611
Position 764: 0.010759259999430153
Position 8731: 0.010413913591623417
Position 9835: 0.00876264433003271
Position 1950: 0.008677075472236217
Position 997: 0.007660762851792349
Position 296: 0.007570744670604834
Position 10260: 0.006284164687468085
Position 7659: 0.0054673729153575734
Position 952: 0.005264678885785399
Position 1065: 0.004381533921728746
Position 10063: 0.004343204214941677
Position 10221: 0.004335526639921751
Position 1012: 0.004052617118599023
Position 2438: 0.003699183422424829
Position 8085: 0.003605540078028112
Position 804: 0.003586583834702694
Position 906: 0.003576004925884584
Position 10089: 0.0034474608139806323
Position 1462: 0.0032987420680553347
Position 167: 0.0031545410300735355
Position 7757: 0.0031277372768889677
Position 9957: 0.0029403993996508265
Position 9644: 0.0028265793221951916
Position 1334: 0.0027571777138832624
Position 7740: 0.0024478013460214392
Position 1214: 0.0021346407605570303
Position 9855: 0.0020980325934027246
Position 9664: 0.001798394622592043
Position 9595: 0.001757622455251371
Position 607: 0.0017229244993684386
Position 3156: 0.001614489287039074
Position 585: 0.0015593080906475467
Position 8899: 0.001514618634005416
Position 9568: 0.0014460211893425915
Position 9482: 0.0013983774610648895
Position 1484: 0.0013738458081144801
Position 1276: 0.0012789481195437811
Position 7499: 0.0011718471125946408
Position 1105: 0.0011471195692400469
Position 1664: 0.001125148819152928
Position 2837: 0.0010476943696063978
Position 9787: 0.0009973367898413264
Position 7090: 0.0009029346750939312
