Gene = MYD88
index = 903
Annotated 5SS: [ 551 1521 2091 2371]
Annotated 3SS: [1385 1909 2278 2653]
SMsplice 5SS: [ 795 1521 2115 2371 2998]
SMsplice 3SS: [1385 1909 2278 2889 3372]
top_k =  500
Partition function (log Z): 6.130205716236906

Sorted 5' Splice Sites (High to Low Probability):
Position 1521: 0.9727810924883855
Position 2371: 0.9550443357345335
Position 2998: 0.9493414730081163
Position 2115: 0.4395020736732507
Position 795: 0.37023388262140444
Position 2528: 0.3511809291293868
Position 551: 0.3102830374681822
Position 56: 0.23951377524201722
Position 587: 0.19050452778172566
Position 3378: 0.13412913173121557
Position 1303: 0.1276086420514476
Position 2072: 0.12586430506717966
Position 2111: 0.11894465186071883
Position 2091: 0.1189241797114655
Position 236: 0.09343879755845433
Position 2724: 0.07873135865259576
Position 745: 0.07393436294855117
Position 2021: 0.062231210025873555
Position 2016: 0.06117769911728294
Position 2769: 0.047567264430574775
Position 3625: 0.03692952337947571
Position 249: 0.027501215556166574
Position 2512: 0.023841317735989447
Position 2814: 0.017338356800192398
Position 1203: 0.016744330047975285
Position 349: 0.01576702200808211
Position 2829: 0.01552785960906146
Position 50: 0.014004113035747614
Position 1751: 0.012482087424527515
Position 2019: 0.011959180329069502
Position 2549: 0.011656816014717398
Position 3658: 0.011596889408578866
Position 1340: 0.008443135641969442
Position 865: 0.00793192228850794
Position 2061: 0.007844917304930976
Position 4284: 0.0076140278142498895
Position 393: 0.0051603107831404696
Position 1552: 0.005033079255247659
Position 337: 0.004291942756606542
Position 2504: 0.004117266534343842
Position 2685: 0.004080233029520226
Position 1448: 0.0026996739007073877
Position 1332: 0.0023696415506172597
Position 2654: 0.002191953077120504
Position 2411: 0.0017534033379687157
Position 2038: 0.0015614243777212072
Position 3309: 0.0010745571716904824
Position 2538: 0.0010562909993354487
Position 2415: 0.0010193106966799427
Position 307: 0.0009760719697168064
Position 2056: 0.0008203520363311454
Position 150: 0.0007783847183499011
Position 99: 0.000753603963027275
Position 2734: 0.0007336036598752605
Position 2023: 0.0006934974495986488
Position 2025: 0.0006753941987317739
Position 262: 0.0006536677457262338
Position 1110: 0.000532831320083668
Position 1029: 0.00048787330081639333
Position 478: 0.0004875586573325957
Position 2054: 0.00048438319136491595
Position 1328: 0.000480611483139925
Position 4182: 0.00037832280937772803
Position 2532: 0.00033249359706905533
Position 2833: 0.0003276564019502723
Position 2514: 0.00032664289150423944
Position 1527: 0.00032603968828470606
Position 2197: 0.00030161864285267406
Position 1693: 0.0002919586580198107
Position 1605: 0.00028196417459752144
Position 3650: 0.00026462986400531326
Position 2837: 0.00025804763284748234
Position 2145: 0.00020611431893727115
Position 2831: 0.0001620582679241143
Position 2119: 0.00015958442677591509
Position 1965: 0.00015214958943935976
Position 848: 0.000142227567448104
Position 721: 0.00011998186359339027
Position 2506: 0.00011449497863132168
Position 2796: 0.00011367064330442016
Position 523: 7.475515726857552e-05
Position 692: 7.431101048329065e-05
Position 1726: 5.429077127893462e-05
Position 576: 4.796438943469299e-05
Position 715: 3.150397202207443e-05
Position 3274: 2.9266595201907344e-05
Position 1811: 2.2932892611356855e-05
Position 3187: 1.6043328042620376e-05
Position 1572: 1.1071734021294694e-05
Position 3888: 3.9837553657727e-06
Position 2857: 1.3291013711034559e-06
Position 2526: 1.324883144566193e-06
Position 3119: 1.2959352726004513e-06
Position 2516: 1.0470669515834244e-06
Position 327: 1.44527272894348e-07
Position 321: 1.3844198054045278e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1385: 0.9689960538361936
Position 2278: 0.9675052620244005
Position 2889: 0.9605557819815542
Position 1909: 0.9141991244834351
Position 3372: 0.48148817805638733
Position 2450: 0.3122199614174845
Position 4139: 0.266041506079832
Position 2653: 0.18141734474332386
Position 481: 0.16629108223212746
Position 3180: 0.15472651423423012
Position 665: 0.08442752547421953
Position 1172: 0.07206449636534656
Position 348: 0.04802403048190551
Position 3554: 0.04188251762477537
Position 2435: 0.037730334203767264
Position 1955: 0.03613964999049912
Position 3490: 0.0322024080979313
Position 1207: 0.029727777289765753
Position 1122: 0.02747693309695565
Position 3472: 0.02620783819850029
Position 615: 0.025140649236430918
Position 3693: 0.018090276175461377
Position 3222: 0.015801906360260076
Position 4211: 0.015415894645324812
Position 4268: 0.01449089055671158
Position 3493: 0.014052144026627683
Position 4162: 0.013477963768827568
Position 2321: 0.01261190291842409
Position 4393: 0.010507079129791987
Position 440: 0.010000947537375496
Position 668: 0.009707471328359878
Position 1417: 0.009247084319782497
Position 3861: 0.008852275445075464
Position 3887: 0.008616057881832288
Position 2464: 0.00816528327702765
Position 636: 0.008109717145147275
Position 2927: 0.007806254776789844
Position 3577: 0.006186651566111993
Position 1645: 0.005737233385365682
Position 232: 0.0055010745093973775
Position 158: 0.005114217960284703
Position 1090: 0.0041955159066367825
Position 1093: 0.003503791759986398
Position 3377: 0.003473495079066319
Position 1597: 0.00340679113872511
Position 3330: 0.0032150344612436304
Position 2223: 0.003124639176412469
Position 2171: 0.00306000433765698
Position 3119: 0.0030577077782983006
Position 459: 0.0029983945456986557
Position 3309: 0.002571807690203851
Position 2213: 0.002571703632010039
Position 675: 0.002313685027287295
Position 3297: 0.0022992388683440853
Position 1387: 0.002111917674943015
Position 2892: 0.002091388161616183
Position 2250: 0.0020884084994829697
Position 4057: 0.0019637426501247293
Position 1131: 0.0017656997946715368
Position 4181: 0.0016942086126231215
Position 3753: 0.0015660115880175112
Position 1236: 0.001523712861076403
Position 1060: 0.0012539535978103118
Position 2591: 0.0012482005961294668
Position 1659: 0.0011803516814507598
Position 1965: 0.0011426207259311804
Position 2942: 0.001041028664682337
Position 634: 0.0010335971594836368
Position 2150: 0.0008815274510114369
Position 4216: 0.0007531251746569897
Position 3893: 0.0007271882396933316
Position 2618: 0.0006019800065840856
Position 4447: 0.0006000110369186977
Position 1029: 0.0005709895906455956
Position 1735: 0.0005611851535216135
Position 963: 0.0005045102720291034
