Gene = LRRC61
index = 795
Annotated 5SS: [298]
Annotated 3SS: [13454]
SMsplice 5SS: [  298  2748 10544]
SMsplice 3SS: [ 2577 10454 13454]
top_k =  500
Partition function (log Z): -4.317744724455894

Sorted 5' Splice Sites (High to Low Probability):
Position 2748: 0.994806375081802
Position 298: 0.9873254267537006
Position 10544: 0.598178923130001
Position 12911: 0.3439859632102777
Position 10706: 0.3313028308511856
Position 3843: 0.30464626041628134
Position 7460: 0.2380466828468824
Position 10563: 0.123606645514189
Position 4130: 0.12079867537991787
Position 12781: 0.0883980073166216
Position 9924: 0.06232601948838363
Position 1156: 0.05480473839764378
Position 9760: 0.04173039368744254
Position 9883: 0.04108021631861089
Position 13136: 0.040452717473765526
Position 9944: 0.040203916082027044
Position 1278: 0.03796807653234449
Position 3109: 0.03735466414633576
Position 1266: 0.037065279867821224
Position 8062: 0.035278519647406144
Position 12793: 0.0290156126050503
Position 11201: 0.02582347677678505
Position 938: 0.021259580397095836
Position 723: 0.018795230743909253
Position 13371: 0.017828916777497403
Position 8490: 0.014971776056795876
Position 2400: 0.012488717409215304
Position 2489: 0.012101988373881534
Position 1206: 0.010434542980794817
Position 3913: 0.010184367394685721
Position 231: 0.006258893822337927
Position 2513: 0.005852342662065009
Position 3101: 0.0045443592584638965
Position 959: 0.004472241863240263
Position 1178: 0.0034995392091629832
Position 640: 0.0030804069265431746
Position 143: 0.002137647274782569
Position 10616: 0.0021271422157611245
Position 2196: 0.0020983504951754494
Position 2207: 0.0018880972522702366
Position 13201: 0.0017619423479910278
Position 11134: 0.0017299204780165487
Position 3720: 0.0014729165852749308
Position 2807: 0.0014574007535617202
Position 683: 0.0013160519517967564
Position 490: 0.0010643611817360815
Position 3368: 0.0009109343136660921
Position 135: 0.0007282059147668968
Position 1598: 0.0007034684293389119
Position 162: 0.000693689868561203
Position 1072: 0.000688575683223583
Position 2191: 0.0006692395760794772
Position 2811: 0.0006398217611498583
Position 1851: 0.0006220202655316623
Position 687: 0.0005435082562260055
Position 662: 0.0005415239936102795
Position 1198: 0.000518704245416644
Position 2163: 0.00046985192161652075
Position 1503: 0.0004546116880168733
Position 322: 0.00043550783113289977
Position 1036: 0.0003420823289055166
Position 3524: 0.00033815234137304033
Position 1649: 0.0002524677376303081
Position 3818: 0.00024659982518865034
Position 670: 0.0002100211242732073
Position 2389: 0.0002072807937565029
Position 1000: 0.00015277479286655458
Position 2787: 0.00012947296283531936
Position 1406: 0.00012856833390242545
Position 680: 0.00012377352456225012
Position 3847: 0.0001225026888459789
Position 3695: 0.00011827365328619039
Position 4913: 0.00011457980795546977
Position 19: 0.00011011749138854264
Position 2181: 0.00010269620440644994
Position 2720: 8.660328874355317e-05
Position 2985: 7.342511086283293e-05
Position 2657: 7.081416953611005e-05
Position 3530: 7.062782001187616e-05
Position 3636: 6.82221359371347e-05
Position 3030: 4.4382143091291104e-05
Position 3135: 3.995998325224048e-05
Position 3113: 3.607482820254207e-05
Position 140: 7.807409515286373e-06
Position 780: 4.727851603714533e-06
Position 970: 4.341686948808021e-06
Position 965: 4.329902002653587e-06
Position 387: 3.983937654237144e-06
Position 487: 3.2221914969332955e-06
Position 796: 3.097791969721131e-06
Position 851: 2.8176672327151367e-06
Position 903: 2.3777070266576673e-06
Position 462: 1.838532626695336e-06
Position 238: 1.5890536468640995e-06
