Gene = NOP16
index = 952
Annotated 5SS: [ 543  741 2136 3755]
Annotated 3SS: [ 631 2065 3647 4600]
SMsplice 5SS: [ 543  741 1000 2136 3755]
SMsplice 3SS: [ 631  839 2065 3647 4600]
top_k =  500
Partition function (log Z): -3.1626365872120155

Sorted 5' Splice Sites (High to Low Probability):
Position 2136: 0.8270935276552086
Position 543: 0.7067855921859117
Position 3755: 0.6652677966445556
Position 1000: 0.527154169983778
Position 741: 0.3506680279227562
Position 3310: 0.3472744150098028
Position 669: 0.33476116692205515
Position 2346: 0.2635354453420325
Position 730: 0.18505131228996244
Position 3046: 0.14575248888569756
Position 207: 0.12263561120978035
Position 2250: 0.11079094556117718
Position 4110: 0.08093083492071321
Position 3167: 0.05859981176617267
Position 2420: 0.04639678409333987
Position 2376: 0.03384748193415977
Position 3162: 0.025205017683296388
Position 213: 0.024681971211679872
Position 3543: 0.02385758163501766
Position 2140: 0.01680288313641869
Position 2111: 0.010899245812995555
Position 3728: 0.009144631136087067
Position 3531: 0.007910760413270584
Position 419: 0.0053754847905867886
Position 898: 0.004892602275880714
Position 4656: 0.004294560892042365
Position 3534: 0.003917985947106418
Position 1329: 0.0028654037396216806
Position 3716: 0.0026698984618380266
Position 2163: 0.0021970551098736647
Position 251: 0.0017712968995627723
Position 720: 0.001751219250436502
Position 2274: 0.001671011530798079
Position 303: 0.0016654372596846307
Position 2403: 0.0015750283638604975
Position 589: 0.001414772588981119
Position 4487: 0.0013185559906053704
Position 384: 0.0011124331923850672
Position 628: 0.0009259467013521657
Position 1386: 0.0007861719329912552
Position 8: 0.0005312476965507122
Position 427: 0.000529237061572722
Position 2368: 0.0004832028606752873
Position 695: 0.00039467792508197436
Position 2283: 0.0003477325651344308
Position 156: 0.00034250199249334683
Position 2081: 0.0003313101973287382
Position 1980: 0.00025510654764223696
Position 1152: 0.0002430318758667416
Position 2309: 0.0001630215072502414
Position 757: 0.0001457368961403385
Position 2066: 0.00014278903864288194
Position 2126: 9.231099899530102e-05
Position 763: 8.87531321233411e-05
Position 2145: 8.335478834695025e-05
Position 564: 7.0950812874749e-05
Position 868: 6.361456597835025e-05
Position 557: 5.8034521382011804e-05
Position 288: 5.76343979290291e-05
Position 1638: 5.722901137119165e-05
Position 1046: 5.014188498344496e-05
Position 69: 4.812099648408811e-05
Position 113: 4.759079843135246e-05
Position 887: 3.791674905021263e-05
Position 817: 3.260148336655095e-05
Position 18: 2.5609734187667555e-05
Position 471: 2.537263850040058e-05
Position 1107: 2.4538727415213687e-05
Position 2258: 2.0947134516964893e-05
Position 76: 1.7199896504906613e-05
Position 424: 1.613454723924061e-05
Position 370: 1.1520000783127803e-05
Position 28: 9.065876815023376e-06
Position 4335: 8.241310884783458e-06
Position 148: 2.2406607303434715e-06
Position 570: 2.056744103902067e-06
Position 497: 1.6296865582998408e-06
Position 476: 1.2356465473984748e-06
Position 614: 2.8135187695598043e-07
Position 406: 7.818449848809656e-08
Position 285: 4.673080721982473e-11
Position 291: 4.8752696347955115e-12
Position 306: 9.018343563303111e-13
Position 271: 2.801077490828192e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2065: 0.8664517555631043
Position 631: 0.7044451162740042
Position 3647: 0.6901100894017027
Position 839: 0.5237955527262952
Position 3069: 0.4325895524068786
Position 2220: 0.4137655390013204
Position 4600: 0.3999254291108731
Position 4720: 0.18042986097776129
Position 4021: 0.1341664972297815
Position 2955: 0.12898162409099553
Position 4073: 0.1077952026805833
Position 4017: 0.08287166780747934
Position 2880: 0.05843580589786114
Position 4212: 0.046571180677068044
Position 2031: 0.04393967168891179
Position 3423: 0.028195928368270992
Position 3309: 0.01374817700678305
Position 4232: 0.01285299622829963
Position 4691: 0.011420504563039502
Position 2048: 0.00936799935467463
Position 868: 0.008173277629299223
Position 482: 0.006877469782083374
Position 4208: 0.006574713477690974
Position 431: 0.0055491316793481685
Position 345: 0.00539521403168519
Position 803: 0.0051333312688328836
Position 367: 0.004966750790614021
Position 4760: 0.0032543805987357882
Position 4648: 0.0028087306418350206
Position 3108: 0.0026504002574282127
Position 291: 0.0025656603024527412
Position 522: 0.0024547339914073947
Position 4688: 0.002348169925567058
Position 396: 0.002175057343294618
Position 383: 0.0021450938586015196
Position 2005: 0.0017846535971309978
Position 2839: 0.0016138791355283701
Position 2162: 0.0015292335422994524
Position 1237: 0.0012656178292218482
Position 3156: 0.0011167462909426936
Position 4432: 0.0009826384979453248
Position 468: 0.0008455818203858341
Position 2613: 0.0007429199521072565
Position 715: 0.0006901167458388683
Position 370: 0.0006198917770267975
Position 1158: 0.0005941755176206915
Position 444: 0.0005357726821434688
Position 1266: 0.0004776581572540511
Position 526: 0.0004046483269931878
Position 2071: 0.00038405548577295556
Position 495: 0.00036792191976184156
Position 464: 0.0002931221445791833
Position 450: 0.0002864540376189096
Position 677: 0.00027149898724401224
Position 1857: 0.00025510654764223685
Position 1240: 0.0002539898689885374
Position 2516: 0.00023076073244942587
Position 932: 0.0002193618326036325
Position 317: 0.00020110622889183257
Position 2345: 0.00014758717942232026
Position 1967: 0.0001449127506553251
Position 1123: 0.00012645410770707117
Position 471: 9.254379856932652e-05
Position 1139: 8.712971652064289e-05
Position 1046: 7.697354616443166e-05
Position 285: 7.406473375604776e-05
Position 1406: 5.722901137119157e-05
Position 1174: 4.660102456473741e-05
Position 872: 4.3020456652418676e-05
Position 398: 3.226379653593562e-05
Position 896: 3.0776369640747926e-05
Position 2226: 2.9060679300857213e-05
Position 298: 2.7301030290816396e-05
Position 1987: 2.497074124265493e-05
Position 2002: 2.475291244508901e-05
Position 734: 1.8765639677505068e-05
Position 76: 1.8375161343398232e-05
Position 306: 1.7706467470385816e-05
Position 390: 1.7435160401986142e-05
Position 120: 1.2714081824893504e-05
Position 597: 1.16198161705603e-05
Position 392: 1.10805197614024e-05
Position 412: 7.6199886811639e-06
Position 139: 6.9045886408263054e-06
Position 402: 6.085864396483585e-06
Position 258: 5.360092317927695e-06
Position 103: 4.938717032124076e-06
Position 547: 3.204607415095864e-06
Position 168: 2.966355870327014e-06
Position 1186: 1.7753119324889096e-06
Position 736: 1.495652995919596e-06
Position 86: 1.3048137018963174e-06
Position 212: 7.440946422015725e-07
Position 171: 6.54905586907135e-07
Position 689: 3.2108419896283145e-07
Position 174: 1.9978757039305515e-07
Position 199: 7.749833042784296e-08
Position 810: 5.459951144488719e-08
Position 961: 4.862462112996787e-08
Position 989: 3.277432424658082e-08
Position 2186: 2.4463376599068442e-08
Position 850: 2.3823532330817193e-08
Position 755: 1.3427997070012736e-08
Position 892: 2.6792690248020942e-09
Position 148: 3.179311048776871e-11
Position 177: 7.882973788590127e-13
Position 222: 2.5658884498190403e-13
Position 246: 1.56974358863936e-14
