Gene = LSM5
index = 803
Annotated 5SS: [  99 1170 1794 2734]
Annotated 3SS: [1073 1765 2660 3124]
SMsplice 5SS: [99]
SMsplice 3SS: [1073]
top_k =  500
Partition function (log Z): -8.391356531688238

Sorted 5' Splice Sites (High to Low Probability):
Position 99: 0.9246695983825808
Position 2591: 0.3840908243764708
Position 1185: 0.2859671467096033
Position 2734: 0.2589955179715116
Position 3675: 0.23790612703599917
Position 1170: 0.22454712889666728
Position 1001: 0.2186947747673713
Position 1194: 0.08823608551735887
Position 1306: 0.07732744005943872
Position 1140: 0.055601499134934
Position 3304: 0.051733307445017425
Position 2920: 0.036555789081251934
Position 3949: 0.019660146031645537
Position 394: 0.018289197520540177
Position 1166: 0.014508817129783752
Position 778: 0.01437763476795871
Position 1323: 0.013989566839753746
Position 3370: 0.0109761213875744
Position 368: 0.0073899069591758
Position 330: 0.006643478544176165
Position 3977: 0.006392590123177385
Position 2957: 0.005609614676299115
Position 1136: 0.0033939887152855904
Position 1200: 0.0031494590213222598
Position 465: 0.0030264131592595803
Position 1211: 0.0027021857526422603
Position 216: 0.002491619599319536
Position 1794: 0.002332553295801017
Position 454: 0.0016415391709079196
Position 2463: 0.0014942799673310775
Position 955: 0.0009493420444666167
Position 397: 0.0007629925786407119
Position 2556: 0.0006746671225254258
Position 1445: 0.0005662359799419964
Position 666: 0.00041872126577833623
Position 270: 0.00040466525176594106
Position 555: 0.0003615963135630566
Position 461: 0.0003150372175737496
Position 719: 0.00022384332539607165
Position 486: 0.00016113675456606725
Position 920: 0.00015460861552608456
Position 821: 0.0001460483794590008
Position 273: 0.00014511282810490374
Position 563: 0.0001395305536078252
Position 199: 0.00010254984895988736
Position 552: 8.034143347459157e-05
Position 979: 7.662025215040273e-05
Position 3046: 6.802935485630844e-05
Position 235: 6.671624155685051e-05
Position 1013: 6.537759006923476e-05
Position 187: 4.311387345432831e-05
Position 189: 3.88207641049254e-05
Position 164: 2.6348413067591666e-05
Position 528: 2.434366061180081e-05
Position 828: 2.353142592484479e-05
Position 938: 2.3059220538023604e-05
Position 1191: 1.7711245271634363e-05
Position 1047: 1.1591477426405779e-05
Position 341: 1.1266311903785982e-05
Position 908: 1.0846677451187511e-05
Position 817: 7.89234850553041e-06
Position 743: 7.5244996490254834e-06
Position 863: 4.249391681554932e-06
Position 771: 2.788362747818805e-06
Position 1188: 2.6600746924465145e-06
Position 365: 2.5358770860716245e-06
Position 387: 2.5230344666059294e-06
Position 707: 2.3613294623525297e-06
Position 843: 2.05943069182505e-06
Position 47: 2.0939654136729321e-07
Position 760: 1.5792396236012445e-07
Position 10: 9.043586949625009e-09
Position 352: 9.728999003515635e-10
Position 79: 5.719532755065927e-11
Position 13: 1.1896770277512968e-12
Position 349: 9.692240043502156e-13
Position 108: 7.635916727689161e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1073: 0.8223259282043417
Position 3124: 0.4440236895360124
Position 2491: 0.34303570243318293
Position 3550: 0.3040256487162699
Position 2660: 0.23023755370539142
Position 817: 0.14515796266070585
Position 4258: 0.12264650696345367
Position 2431: 0.10387328182807155
Position 4025: 0.07279762995154587
Position 3806: 0.05140276595713727
Position 885: 0.05082651731509416
Position 3788: 0.036762969403125845
Position 4992: 0.03189499631476486
Position 1094: 0.02320265253093429
Position 3357: 0.02036018797207546
Position 2444: 0.018969595579327446
Position 4374: 0.018127171350225513
Position 2787: 0.01729210660235883
Position 3272: 0.01726290239357889
Position 3948: 0.013889728092182271
Position 3767: 0.0098568028096414
Position 4340: 0.008084419164689015
Position 1765: 0.007562847617003752
Position 3181: 0.006074488024449427
Position 3823: 0.005105332056783783
Position 3513: 0.004983889539409977
Position 3968: 0.004971686286945886
Position 1269: 0.004708718548651718
Position 3308: 0.004623002852599725
Position 3409: 0.004550287514885645
Position 2878: 0.0044572120664319636
Position 3770: 0.0037580961451950602
