Gene = RBBP5
index = 1117
Annotated 5SS: [  161  6158  7227 16988 18159 20416 21864 22105 22275 23027 24690 25334
 27143]
Annotated 3SS: [ 6131  7053 16846 17995 20305 21743 21950 22202 22908 24619 25103 26950
 33199]
SMsplice 5SS: [  161  6158  7227 18159 20416 20642 21864 22105 23027 24690 27143]
SMsplice 3SS: [ 6048  7053 18051 20305 20534 21743 21950 22908 24619 26950 35108]
top_k =  500
Partition function (log Z): 15.61274735168706

Sorted 5' Splice Sites (High to Low Probability):
Position 24690: 0.9973948157946099
Position 7227: 0.9972506710618889
Position 18159: 0.9898149414132184
Position 22105: 0.9893092653871478
Position 20416: 0.9853532806948021
Position 21864: 0.9561251068660656
Position 23027: 0.8985206761904222
Position 6158: 0.8569397898127796
Position 27143: 0.7317542298145643
Position 161: 0.6864248357743873
Position 20642: 0.6779388059545653
Position 33289: 0.6081974905571723
Position 16988: 0.4235752007251922
Position 17300: 0.3529390711425247
Position 27469: 0.33789123127168263
Position 27029: 0.26362426300473496
Position 330: 0.2559948823709932
Position 22275: 0.24972545277515965
Position 25334: 0.24725162400543796
Position 6068: 0.13026015225979296
Position 26292: 0.1167584107464028
Position 7611: 0.09665437675353152
Position 20977: 0.08924885176015754
Position 20861: 0.08710014768599467
Position 23840: 0.08183246067330481
Position 23009: 0.07212981455112104
Position 20790: 0.06566127953701283
Position 24074: 0.05062450935652435
Position 6440: 0.049256850343040684
Position 20682: 0.04497621257093478
Position 22704: 0.04223220076359245
Position 26285: 0.03490037939413178
Position 24031: 0.03443861118373465
Position 18635: 0.03416477287083596
Position 634: 0.03192944944437893
Position 23714: 0.03174459872940026
Position 1702: 0.03129662435578614
Position 20649: 0.020791778798269187
Position 199: 0.020053772197177706
Position 20854: 0.018344640941780954
Position 26299: 0.017407028977817478
Position 98: 0.01693914215314903
Position 30599: 0.01637787221170616
Position 484: 0.016374181777666877
Position 23296: 0.016363595563089015
Position 539: 0.01618088915273865
Position 25402: 0.015800867026099317
Position 19567: 0.015500938418008908
Position 2883: 0.014604365928935404
Position 30265: 0.013544801756246694
Position 6938: 0.013484519795887677
Position 21856: 0.012560182882207817
Position 25159: 0.012268712559238414
Position 2930: 0.010504037531649756
Position 1359: 0.009823401239842629
Position 26205: 0.009282706722209608
Position 16872: 0.00869845826457592
Position 25748: 0.00745477797720933
Position 26408: 0.0071852979922325914
Position 6490: 0.006343872273364454
Position 21068: 0.005898437696804422
Position 6064: 0.00487855943433187
Position 3255: 0.004780418951942982
Position 31794: 0.0033611624467485886
Position 23390: 0.0033420528489715856
Position 30605: 0.003299756983445135
Position 34030: 0.0032709348501870333
Position 34141: 0.0032436969842299587
Position 33349: 0.003149194145048992
Position 20420: 0.0028400441420867286
Position 20693: 0.0023262997547888976
Position 27107: 0.002326050266825076
Position 24147: 0.0018420173919793622
Position 23254: 0.001731898811483592
Position 7110: 0.0016475924941535725
Position 24026: 0.0015306316326241663
Position 24041: 0.0013733001669576053
Position 22248: 0.00110517548305831
Position 22130: 0.0010090602465538572
Position 22272: 0.000904730022814975
Position 23808: 0.0008953822427265976
Position 22279: 0.0007621163989781972
Position 22754: 0.0007164241097391871
Position 23534: 0.0007148258886240346
Position 1764: 0.000508045966619673
Position 22099: 0.0004662575804514961
Position 26338: 0.00046539372165304573
Position 22109: 0.00042335321799261697
Position 1506: 0.00039533354819948216
Position 21868: 0.00037249201701861865
Position 25732: 0.0003656115019414556
Position 22057: 0.0003206904577936851
Position 27644: 0.0002931427524645117
Position 656: 0.00028004987624373576
Position 27339: 0.00027389111799742087
Position 29235: 0.00021616617457892394
Position 25992: 0.00020262601681674713
Position 22685: 0.00016981083156524242
Position 23710: 0.00016796534688637198
Position 23214: 0.0001340283134977978
Position 7213: 8.960643152731087e-05
Position 1150: 4.94250312032429e-05
Position 1045: 2.7165689074422517e-05
Position 427: 1.750663413142193e-05
Position 20611: 1.588463074178895e-05
Position 132: 1.585461883711049e-05
Position 22444: 1.5796925288025696e-05
Position 827: 1.55855873434523e-05
Position 725: 1.3025249448865941e-05
Position 334: 1.167257870112763e-05
Position 435: 7.266667764952207e-06
Position 22457: 4.151125469365281e-06
Position 258: 2.0273295487310658e-06
Position 153: 1.7094887542171386e-06
Position 393: 4.64132866711496e-07
Position 73: 4.3228110508506317e-07
Position 173: 3.523557644328298e-07
Position 100: 2.3520227135739186e-07
Position 233: 1.394694785672956e-07
Position 527: 1.2596774124273867e-07
Position 459: 1.256074293257669e-07
Position 514: 5.7621411796134465e-08
Position 289: 3.474695149980037e-08
Position 103: 3.235940644507185e-08
Position 41: 1.639995193778418e-08
Position 22: 1.545393869139655e-08
Position 194: 1.4917214920690842e-08
Position 593: 9.68138279451015e-09
Position 742: 6.58874433538821e-09
Position 54: 3.087001792295415e-09
Position 21931: 8.384765151391991e-10
Position 708: 1.0011078630514673e-10
Position 181: 4.1354617649768534e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24619: 0.9936734636323865
Position 26950: 0.9692062311255655
Position 21950: 0.9466246518431971
Position 22908: 0.9229762097110025
Position 20305: 0.8062255989455336
Position 18051: 0.7065857986416829
Position 35108: 0.6761623474410551
Position 20534: 0.5696239712663991
Position 7053: 0.5292874789743317
Position 21743: 0.5165377155893346
Position 7109: 0.4640708381795431
Position 16846: 0.42799439630146024
Position 21766: 0.3901350258769649
Position 5908: 0.33893496133947904
Position 6048: 0.33862597389450116
Position 33199: 0.3323801235929851
Position 17184: 0.3298800364276183
Position 6131: 0.31298741354873294
Position 33202: 0.29371731819267405
Position 17995: 0.2832291427715351
Position 22202: 0.22628741529992472
Position 33715: 0.18210871119956468
Position 20589: 0.17882013547754302
Position 27255: 0.17448316168039218
Position 26194: 0.16225601521947408
Position 27258: 0.13842437858197457
Position 20352: 0.1375837196727558
Position 25204: 0.126148110708134
Position 20793: 0.12051391827244141
Position 23618: 0.09888630512620648
Position 23953: 0.08524248990640904
Position 25103: 0.07569284701308622
Position 7519: 0.0637659927776256
Position 21670: 0.0620308695402912
Position 20717: 0.05766689760450326
Position 33426: 0.04923595071995769
Position 20324: 0.04775057781744862
Position 22562: 0.04700948779518995
Position 20885: 0.04146120596396946
Position 30415: 0.038898984364253555
Position 25025: 0.03495339947126793
Position 22017: 0.03400431299936447
Position 6253: 0.03331930793036247
Position 1603: 0.029860969435047676
Position 26953: 0.0265630180439305
Position 26122: 0.02421767668032491
Position 33379: 0.023081372901879234
Position 17180: 0.02305903471490609
Position 426: 0.01841398743497381
Position 22227: 0.01800398886877141
Position 6373: 0.01714888205986475
Position 23173: 0.016737231753777827
Position 23714: 0.015918982640831015
Position 20542: 0.015538050203997665
Position 7367: 0.01535263472358158
Position 22933: 0.01529508901329672
Position 27350: 0.014500006627506562
Position 18334: 0.014402077910168103
Position 30118: 0.013544801756246684
Position 250: 0.01342684874161375
Position 22003: 0.012768045688604568
Position 2646: 0.012714904299004664
Position 24989: 0.010406648414477864
Position 25228: 0.009566817429207349
Position 22856: 0.00940673179944171
Position 6802: 0.00927496114232359
Position 27261: 0.008378742533274253
Position 20928: 0.008028069530720031
Position 22888: 0.008019547857692483
Position 19441: 0.007990150439371842
Position 25620: 0.00771459600961245
Position 22891: 0.007543873957168289
Position 25158: 0.007503333201622432
Position 1238: 0.006761061370960422
Position 18486: 0.006499383616651726
Position 20511: 0.006440259723080107
Position 33963: 0.005965183778040106
Position 31698: 0.00593810489097563
Position 7393: 0.0057820766612780424
Position 554: 0.00565178514377971
Position 18577: 0.0054743243127425584
Position 27280: 0.005311155693522148
Position 2786: 0.005024258036350207
Position 18439: 0.004737827802205886
Position 23116: 0.004732446355571988
Position 2622: 0.004558631611247716
Position 5853: 0.0043749335286734645
Position 6858: 0.004314309357487385
Position 25162: 0.0043001705160301005
Position 16690: 0.004279262688308
Position 22240: 0.0038472416009737143
Position 7082: 0.0036393284449702406
Position 25367: 0.003598771156341139
Position 19365: 0.0035584360493394413
Position 7538: 0.003488004095773105
Position 19515: 0.0034853480410121543
Position 20610: 0.0034265043313933324
Position 34360: 0.003362239205808008
Position 7477: 0.0033203758595797667
Position 33747: 0.0031708663650844263
Position 27417: 0.0031133461721535474
Position 27664: 0.0029405319943397418
Position 24379: 0.0028406058365194513
Position 2789: 0.0026420010451449413
Position 538: 0.002618929028259419
Position 18500: 0.002566760929076034
Position 24011: 0.002365557116187406
Position 20567: 0.002300370222609249
Position 3192: 0.002273236362111442
Position 405: 0.002260541744664151
Position 27437: 0.0020919210555750984
Position 27643: 0.0020313525133348097
Position 2997: 0.0019683343724408347
Position 27541: 0.0018867616866697528
Position 33668: 0.0017565456380183803
Position 1242: 0.0017225718678776107
Position 25165: 0.0016362411533133087
Position 7129: 0.0014867330435392974
Position 21779: 0.0013158568914457595
Position 20954: 0.0012554627662038273
Position 26887: 0.0012222489953379375
Position 24052: 0.0012153328662458903
Position 1524: 0.0011842651730886037
Position 33567: 0.0011606481772346196
Position 25309: 0.0011542088057133102
Position 31573: 0.0011218165413845746
Position 33510: 0.001111339084784568
Position 27516: 0.0010912466976256893
Position 20633: 0.0010595630551662985
Position 333: 0.0010030364218546388
Position 22960: 0.0009798303178431473
Position 7317: 0.0009513691271363017
Position 28239: 0.0009324992632555124
Position 30697: 0.0008767810429118206
Position 22624: 0.0008746709824522817
Position 7333: 0.0008402603433813673
Position 7437: 0.0008371559033866706
Position 20970: 0.0008058856504313876
Position 7490: 0.000794726850024612
Position 7301: 0.0007760737004423591
Position 1155: 0.0007561477870257997
Position 7543: 0.0007457067113219855
Position 24558: 0.0007394846912741711
Position 20906: 0.0007246521196771687
Position 30516: 0.000708829670850995
Position 6258: 0.0006864638015109117
Position 22734: 0.0006847585021812735
Position 6412: 0.0006798520949379308
Position 20332: 0.0006670136854160332
Position 23198: 0.0006628615258225715
Position 29167: 0.0006522961988697009
Position 297: 0.0006302195470852395
Position 1560: 0.0005860733897249462
Position 29071: 0.0005707412336819643
Position 6294: 0.0005633596454011994
Position 22942: 0.0005614301931466139
Position 22265: 0.0005572750782000065
Position 26813: 0.0005536201875569059
Position 23881: 0.0005374631775417687
Position 28583: 0.0005167156412071467
Position 18517: 0.00048439829999165823
Position 22041: 0.00048104956392031837
Position 19383: 0.000467003888285466
Position 27100: 0.0004336014405054571
Position 20833: 0.00040592255508960576
Position 3119: 0.0003959586601640874
Position 6909: 0.0003875168776718488
Position 1260: 0.00037541753249959543
Position 6395: 0.0003580762798466192
Position 27948: 0.00027951129517689446
Position 22863: 0.00026826962315493506
Position 21963: 0.00025317764221653494
Position 32433: 0.0002520244647875319
Position 31863: 0.00021016125994341073
Position 31895: 0.00020491797435246312
Position 25829: 0.00020262601681674707
Position 2882: 0.0001686084688376451
Position 614: 0.00016859075471754642
Position 187: 0.00015126441902290795
Position 1505: 0.0001508050718192179
Position 3018: 0.0001428895572266202
Position 20488: 0.00013866701427817872
Position 23566: 0.00013692081987545782
Position 21430: 0.00013667003582487234
Position 22479: 0.00013365389961002513
Position 237: 0.00012455915868475855
Position 22043: 0.00011904757867018135
Position 442: 0.00011850837927662862
Position 25392: 0.00011537736799358372
Position 25690: 0.00010579346953834581
Position 1131: 0.00010572539421805999
