Gene = FBXW5
index = 548
Annotated 5SS: [  57  760 1302 1882 2104 2605 3114 3400]
Annotated 3SS: [ 543 1143 1706 1954 2183 2965 3186 3478]
SMsplice 5SS: [  57  760 1302 1882 2104 2262 3114 3308]
SMsplice 3SS: [ 601 1143 1706 1954 2183 2965 3186 3478]
top_k =  500
Partition function (log Z): 5.947787627918743

Sorted 5' Splice Sites (High to Low Probability):
Position 2104: 0.9912612043548367
Position 760: 0.9834306974199907
Position 1882: 0.8845731679762212
Position 3114: 0.8820896483822899
Position 57: 0.7170251114886143
Position 1302: 0.6906367874315966
Position 3308: 0.430148027750753
Position 2262: 0.42876700971302834
Position 2317: 0.4269191674478791
Position 3400: 0.2706600029110468
Position 2896: 0.21848537274146623
Position 2373: 0.056960025585990885
Position 1157: 0.04756569432959334
Position 291: 0.040495872736521145
Position 463: 0.039563247050094584
Position 410: 0.03853984992917683
Position 1233: 0.031208297327734297
Position 1316: 0.02624480525463978
Position 533: 0.02385309870436723
Position 1203: 0.023799985957918313
Position 2605: 0.023028262714610528
Position 1262: 0.022211244098503617
Position 3724: 0.01846608731088312
Position 283: 0.014065174022852593
Position 1383: 0.011494874758526251
Position 2268: 0.007637550479319387
Position 1401: 0.006872490193275221
Position 1188: 0.006521831979190888
Position 732: 0.0062296023186197425
Position 1356: 0.004612234252413069
Position 2077: 0.00420997584814795
Position 2487: 0.0032984158315142757
Position 392: 0.002608607389600739
Position 61: 0.0025962361663622114
Position 2825: 0.0023887144502071117
Position 1417: 0.002031950221723615
Position 8: 0.0020291888636874357
Position 1178: 0.0016965637308224816
Position 139: 0.0015765048869507451
Position 3017: 0.0015187000181678327
Position 399: 0.0008983971711543358
Position 3428: 0.0007409836402094127
Position 3222: 0.000693070544582598
Position 3377: 0.0005513891966901265
Position 2108: 0.0005373412104404499
Position 1827: 0.0005316485050126882
Position 2253: 0.0005206239201940082
Position 3802: 0.0004959598235239668
Position 266: 0.00045259531598622365
Position 1389: 0.0003729606098953409
Position 14: 0.00029943135868600154
Position 660: 0.0002862762113071948
Position 3820: 0.000242491814041892
Position 1405: 0.0001460656396799741
Position 1610: 0.00013340619829656594
Position 825: 0.00011350237499672345
Position 3324: 0.00010448061404286364
Position 2376: 9.961689572039777e-05
Position 3355: 8.864894352518409e-05
Position 1790: 8.162235255559323e-05
Position 971: 6.312577622416673e-05
Position 529: 6.300123890308212e-05
Position 156: 5.930184760415084e-05
Position 82: 5.901033542298818e-05
Position 116: 4.276160274852935e-05
Position 771: 4.071558694791493e-05
Position 985: 4.010736908167964e-05
Position 1032: 1.9330886431468595e-05
Position 964: 1.404498799862658e-05
Position 943: 1.169336732578014e-05
Position 268: 7.99223439626981e-06
Position 537: 6.306284132477026e-06
Position 1978: 4.632643254926166e-06
Position 606: 4.4719885070364085e-06
Position 54: 2.430296470535904e-06
Position 443: 2.3286879139465656e-06
Position 3187: 1.7332058517028374e-06
Position 2555: 1.6737806556821152e-06
Position 2211: 1.511853647328211e-06
Position 92: 1.0851965256295793e-06
Position 2082: 9.102604434959331e-07
Position 744: 7.247359477714489e-07
Position 683: 5.71581272775677e-07
Position 642: 5.486060980978549e-07
Position 2001: 3.0190871317633545e-07
Position 1999: 2.426538170119453e-07
Position 952: 2.0641968693439695e-07
Position 2208: 4.5776405051214655e-08
Position 2330: 2.9609264351698074e-08
Position 147: 1.7424274844776877e-08
Position 764: 1.6584085856674712e-08
Position 274: 5.5970312068000115e-09
Position 248: 4.613860370119085e-09
Position 420: 2.4538536253417373e-09
Position 95: 1.5963111708168041e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1954: 0.9570782496178386
Position 2183: 0.9485168536212105
Position 1143: 0.8153280762893789
Position 601: 0.6784608683070181
Position 3478: 0.5659129866568631
Position 2965: 0.448049546590505
Position 1706: 0.445527155020685
Position 3186: 0.43485046938562605
Position 2991: 0.31370604197470736
Position 1676: 0.2901417294078597
Position 3998: 0.2631127960008502
Position 3247: 0.21954776409811608
Position 2824: 0.13916981640696605
Position 1744: 0.1377496712887451
Position 543: 0.13448861047735455
Position 3538: 0.09959265909318994
Position 3204: 0.06475136318886872
Position 3004: 0.04910439177378175
Position 2844: 0.04441145372445995
Position 2876: 0.03589399410541483
Position 1989: 0.024458110742230584
Position 1042: 0.018998345564428743
Position 677: 0.017671125831592405
Position 3295: 0.017179064136191954
Position 2642: 0.01699526035888903
Position 430: 0.015506657175182683
Position 614: 0.014305424585722454
Position 2405: 0.014084914530720116
Position 2938: 0.013764110337435518
Position 1268: 0.012525938335449528
Position 1928: 0.011330961877199537
Position 2953: 0.009702192315146983
Position 2782: 0.009370593997789669
Position 2976: 0.0091636415720063
Position 334: 0.0071594740779762885
Position 1649: 0.006254505437785074
Position 1032: 0.006149148574654072
Position 1246: 0.00515247952844904
Position 2767: 0.0051493633197334755
Position 1063: 0.004276077980339303
Position 2738: 0.0042229952466285876
Position 557: 0.004087734355006553
Position 2359: 0.003572907179599946
Position 3464: 0.0035275143819858763
Position 995: 0.0031792643630526515
Position 3021: 0.0029436793414743356
Position 3793: 0.002705504961552455
Position 3584: 0.0026747864595336574
Position 1689: 0.002547668459353881
Position 3152: 0.0024521436779971657
Position 2507: 0.002399600728184037
Position 2600: 0.002358907926019151
Position 3665: 0.0023040277700978364
Position 3709: 0.0021868504048456346
Position 1120: 0.0021201050534641486
Position 3067: 0.0017325683619607824
Position 1652: 0.0016781483266297438
Position 2799: 0.0016035399028266615
Position 2973: 0.0014993911571893168
Position 1646: 0.0014688775923632558
Position 1790: 0.001367872379088987
Position 1208: 0.0012748355669973555
Position 4078: 0.0012693875334230872
Position 2533: 0.0012561853272789884
Position 1010: 0.00125482241425591
Position 1202: 0.0011322853772893111
Position 1286: 0.0010927835512056158
Position 3884: 0.0010829189571731684
Position 167: 0.0010711330738337197
Position 4187: 0.0009970088504764974
Position 1227: 0.0009577834753888146
Position 2786: 0.0009522921433599761
Position 2803: 0.000805604893409122
Position 2743: 0.0007870443060949653
Position 2196: 0.0007827220510068391
Position 3167: 0.0007498130461096374
Position 2216: 0.0007148442040723814
Position 3268: 0.0006885085440415897
Position 3630: 0.0006414539697931434
Position 3610: 0.0006059094650709648
Position 1166: 0.0005285175074272551
Position 2408: 0.0005182419418617148
Position 3567: 0.0005112209421075313
Position 1104: 0.0004818906409474224
Position 179: 0.0004740150374869218
Position 2248: 0.00044182493507669143
Position 2841: 0.00041419127198647876
Position 1525: 0.0004065210331620309
Position 2022: 0.00039412098483713857
Position 731: 0.0003413638295437281
Position 1613: 0.00030231099120031234
Position 1108: 0.0002743487320804526
Position 2478: 0.0002551946785465777
Position 244: 0.0002374819232660503
Position 891: 0.00023661019027629686
Position 2459: 0.00021934144240670316
Position 2453: 0.00019070467985204763
Position 3488: 0.0001830031847378439
Position 3590: 0.00018078267328322054
Position 121: 0.0001784664996764308
Position 3577: 0.0001776547836815479
Position 2027: 0.0001768624642360851
Position 1781: 0.00017163618764071267
Position 1172: 0.0001692152625252253
Position 1441: 0.00016157782247286788
Position 2192: 0.00015190522083531816
Position 2699: 0.00014639191771314989
Position 3440: 0.0001414307992186061
Position 2228: 0.00012050902796301669
Position 337: 0.0001070709854642188
Position 4003: 0.00010530502548193423
Position 3772: 0.00010418447459235304
Position 575: 9.477620842161797e-05
Position 198: 9.374028552897636e-05
Position 3113: 8.712993039019184e-05
Position 2234: 8.597283172020201e-05
Position 2541: 7.532056107892883e-05
Position 3384: 7.525490027651842e-05
Position 1714: 7.175739703109153e-05
Position 3381: 6.757880110933708e-05
Position 384: 5.802359619939263e-05
Position 227: 5.5071830777819384e-05
Position 829: 4.9307033600237976e-05
Position 526: 4.7992330297925896e-05
Position 4203: 4.294736685366391e-05
Position 713: 3.901039908549824e-05
Position 1232: 3.474592128793843e-05
Position 1937: 3.4373842437249725e-05
Position 976: 3.175928989122514e-05
Position 625: 3.153963395541043e-05
Position 1382: 2.9322317569703337e-05
Position 438: 2.66203706717946e-05
Position 1163: 2.0066260128124557e-05
Position 1531: 1.880781727935708e-05
Position 3265: 1.8321181967965066e-05
Position 2882: 1.8268643926224295e-05
Position 190: 1.807453395297428e-05
Position 2293: 1.0946343072503554e-05
Position 181: 1.0854014348441438e-05
Position 481: 1.044821575807324e-05
Position 521: 1.0090374651453971e-05
Position 312: 9.994688705899682e-06
Position 2441: 8.672979472957178e-06
Position 1015: 7.407639741955368e-06
Position 1337: 4.879867842227892e-06
Position 475: 3.0547149716725615e-06
Position 2281: 2.8056500214368424e-06
Position 710: 2.328643460903132e-06
Position 695: 2.0687929243265894e-06
Position 925: 1.950701644167012e-06
Position 131: 6.941817721973477e-07
Position 759: 6.237877071745338e-07
Position 893: 5.687861106879166e-07
Position 124: 4.36700353284353e-07
Position 361: 4.133267442473195e-07
Position 706: 3.6388540585042464e-07
Position 205: 3.2166930848853194e-07
Position 359: 2.7908331897355055e-07
Position 2313: 2.3405011525117523e-07
Position 909: 1.7403887673359648e-07
