Gene = PSMG3
index = 1092
Annotated 5SS: [870]
Annotated 3SS: [2142]
SMsplice 5SS: [870]
SMsplice 3SS: [2142]
top_k =  500
Partition function (log Z): -12.271972444391796

Sorted 5' Splice Sites (High to Low Probability):
Position 870: 0.6841299674784741
Position 720: 0.08721004667548081
Position 723: 0.07291572625547986
Position 1487: 0.054037276681715526
Position 727: 0.04864094857434055
Position 2287: 0.04167642465838867
Position 1833: 0.03819551173587732
Position 2269: 0.027554691000060107
Position 1790: 0.02189428523515758
Position 696: 0.01654671077874214
Position 1781: 0.013014579414801403
Position 1305: 0.011249517619636972
Position 699: 0.011241167091151702
Position 2029: 0.009233111687424411
Position 1115: 0.008604756326420842
Position 152: 0.0053193582697965685
Position 270: 0.004138275620913534
Position 146: 0.004007285162824334
Position 2278: 0.0035166958739147867
Position 2036: 0.00299100940874424
Position 389: 0.0026153977176902638
Position 338: 0.0025628702348999034
Position 759: 0.0024460718455070443
Position 2039: 0.00217333511540725
Position 701: 0.0018421946781931057
Position 1270: 0.001739270965165349
Position 140: 0.0016567451878806295
Position 906: 0.0016099970245857926
Position 580: 0.0014602870799048458
Position 185: 0.0013674216420284351
Position 822: 0.0011426003691648696
Position 259: 0.0009654787209923342
Position 1414: 0.0009546566171559187
Position 753: 0.0007432838312841466
Position 1452: 0.0005956959314908673
Position 849: 0.0005764652025462538
Position 237: 0.00043067603036253893
Position 66: 0.0004058757139283532
Position 817: 0.00034162102390757044
Position 672: 0.0003080026234836064
Position 1601: 0.00030728636123546855
Position 1984: 0.0002966086452464639
Position 1377: 0.0002819346949384516
Position 875: 0.00022926488415394905
Position 2292: 0.0001399582089578511
Position 256: 0.0001395392301717773
Position 30: 0.00011802377186499762
Position 57: 0.00011201056802092483
Position 138: 0.00010409686127852547
Position 471: 7.344002480554769e-05
Position 367: 3.633446291101118e-05
Position 708: 3.275086362642898e-05
Position 424: 3.2480585952794214e-05
Position 1187: 2.867176919794952e-05
Position 401: 2.1969050144834844e-05
Position 789: 2.0248930967754767e-05
Position 1948: 1.6196580972618015e-05
Position 585: 8.048453126992776e-06
Position 756: 7.198384111463967e-06
Position 272: 5.959245791317912e-06
Position 55: 5.48708275761609e-06
Position 60: 4.5499534231090265e-06
Position 2101: 3.150300347631664e-06
Position 533: 1.2452808514633692e-06
Position 552: 1.0628320732282898e-06
Position 455: 2.4999904588843954e-07
Position 411: 4.819702348985996e-08
Position 539: 1.2653091536118501e-08
Position 215: 5.567603996947647e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2142: 0.6763495226766435
Position 1886: 0.14304758670352666
Position 1693: 0.05494254395066418
Position 1716: 0.052433999943835324
Position 1396: 0.040800743925350595
Position 2466: 0.04072744256017838
Position 2530: 0.033173493635670875
Position 2166: 0.032325284246166805
Position 1732: 0.012143481702625263
Position 2606: 0.012053197329081158
Position 1861: 0.011769995100103934
Position 1601: 0.00763964600926288
Position 2643: 0.006455795977676349
Position 2498: 0.005700617924319264
Position 1640: 0.005022219619697845
Position 2441: 0.00452537287090951
Position 719: 0.004510512213680001
Position 2194: 0.00427414418939493
Position 800: 0.003931116676051937
Position 644: 0.0032925051570028793
Position 1584: 0.0032856644864945987
Position 1709: 0.003087740050529236
Position 2388: 0.0030473481836762397
Position 632: 0.002629618463257726
Position 805: 0.0025551086891706033
Position 2445: 0.002089986290915609
Position 1214: 0.0018313358169063881
Position 1674: 0.0017360065845075073
Position 1729: 0.0017068558540898175
Position 2191: 0.0016061550374941646
Position 2327: 0.0015057702435668243
Position 2488: 0.0014860678263622724
Position 2111: 0.0012073119391407664
Position 1763: 0.001143858907268695
Position 2066: 0.0008078659223995806
Position 1079: 0.0006967810754985839
Position 235: 0.0006441457953064569
Position 2356: 0.0005583624767880826
Position 1605: 0.00047884829088526697
Position 863: 0.00047801959928403325
Position 767: 0.00045775674650470785
Position 2176: 0.0004505192359912627
Position 1825: 0.0004395810619301351
Position 1846: 0.00042256671135424084
Position 2324: 0.00041361661762103413
Position 2286: 0.00041276813218396656
Position 808: 0.0004124566703490524
Position 924: 0.00038226728602394746
Position 2232: 0.0003698164443530343
Position 915: 0.00036672166938598173
Position 392: 0.00036420126852125984
Position 1182: 0.00024891114007962573
Position 2407: 0.00022013582759895808
Position 1222: 0.00018846163145447664
Position 1955: 0.0001801722984891694
Position 739: 0.00017847945050019587
Position 683: 0.00016946948841160996
Position 1541: 0.00015213222626876433
Position 686: 0.00011981233332582561
Position 1562: 0.00011223721000307368
Position 742: 0.00010888258310547159
Position 849: 8.421983072294111e-05
Position 1338: 6.252411425371447e-05
Position 660: 4.702728855860381e-05
Position 1364: 3.983582364196035e-06
Position 689: 3.7466981694404204e-06
Position 1311: 2.1036467923584783e-06
Position 1263: 2.016768157679487e-06
Position 776: 1.365403147070782e-06
Position 826: 1.0501139408862113e-06
Position 817: 7.717485565284479e-07
Position 1413: 6.634316783053993e-07
Position 1407: 1.5087660276076203e-07
Position 1344: 1.4399652674846064e-07
Position 471: 1.2985175146821704e-07
Position 419: 1.0671439065235466e-07
Position 1040: 4.394487512940766e-08
Position 1481: 3.855929053152014e-08
