Gene = ABHD6
index = 5
Annotated 5SS: [  411 12437 19200 29840 31929 33559 37310 47634 47948]
Annotated 3SS: [12371 19055 29682 31814 33425 37151 47578 47846 56082]
SMsplice 5SS: [  411 19200 19392 31929 37310 44129 47634 47948]
SMsplice 3SS: [19055 19295 31814 37151 44047 47578 47846 56082]
top_k =  500
Partition function (log Z): -24.513732854038892

Sorted 5' Splice Sites (High to Low Probability):
Position 19200: 0.9980905719145502
Position 411: 0.9022548111623614
Position 19392: 0.671111231945803
Position 1578: 0.40078563771858344
Position 23668: 0.366984721785125
Position 23559: 0.1632767820873865
Position 317: 0.07883037966145076
Position 21170: 0.02266222765145364
Position 1001: 0.005123501035894143
Position 1139: 0.005099783102801117
Position 335: 0.001597711124167358
Position 24: 0.0013856810967129809
Position 406: 0.0012723926050954902
Position 218: 0.0007823409446728614
Position 439: 0.0006700425903424018
Position 1147: 0.0005479493137211271
Position 1044: 0.0004456091807952739
Position 668: 0.00033225499362459074
Position 599: 0.0003287986976502456
Position 131: 0.0002771014482894425
Position 368: 0.00021483737723430196
Position 396: 0.00019624884125652304
Position 1108: 0.000184894933855304
Position 110: 0.00017495754045313434
Position 64: 0.0001262730788222207
Position 678: 0.00012375216427671626
Position 1388: 9.245654399149157e-05
Position 8817: 4.453123907623404e-05
Position 4249: 6.863678912463299e-06
Position 3959: 6.023854818151156e-06
Position 6298: 1.4871534288050211e-06
Position 636: 1.0489656100771764e-06
Position 3989: 1.0737664104218586e-07
Position 3578: 2.7876184824417346e-08
Position 1501: 2.440664961594943e-08
Position 2276: 2.11493270137859e-08
Position 3684: 1.6520877290498793e-08
Position 2851: 1.2463030689155236e-08
Position 94: 4.115221023672987e-09
Position 121: 3.449621479847283e-09
Position 32: 3.279605383353906e-09
Position 91: 1.9559632211517417e-09
Position 436: 6.532232589811403e-10
Position 278: 2.537353491678031e-10
Position 240: 1.9852962177889546e-10
Position 77: 1.4850831105551708e-10
Position 525: 1.0176176912052691e-10
Position 772: 4.0925380351921106e-11
Position 86: 1.8624003908095355e-11
Position 493: 3.9271587580091743e-13
Position 476: 7.957889108591527e-14
Position 53: 6.475705564833542e-14
Position 516: 1.2015665747490653e-16
Position 491: 6.692497888586596e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 29682: 0.7777598632487973
Position 19055: 0.7472420394682053
Position 19295: 0.679944829659713
Position 23483: 0.5404699040957279
Position 1491: 0.38713967208391115
Position 19020: 0.25177819581272426
Position 26761: 0.06899987206115754
Position 24833: 0.05903407238749269
Position 21118: 0.04569875784917907
Position 21440: 0.009742735773333159
Position 22306: 0.007763350908352377
Position 24970: 0.006846215934285417
Position 23768: 0.005931950897770912
Position 23876: 0.005558175102954253
Position 20193: 0.005511544159050336
Position 1535: 0.004456063216024872
Position 1242: 0.002353239772286529
Position 1504: 0.0022556103805295574
Position 20553: 0.0021086525502188877
Position 1440: 0.0016921385269616728
Position 19422: 0.001428599545580757
Position 19707: 0.0013268698855773077
Position 1464: 0.0012857545067262444
Position 20896: 0.0012464609078719235
Position 22392: 0.0010327184409557732
Position 1453: 0.0009016035745963774
Position 1289: 0.0007450961808435042
Position 19583: 0.0006451867754340731
Position 20409: 0.00042089678544439353
Position 19901: 0.00033365726537979323
Position 19442: 0.0003212211500378874
Position 504: 0.00011909721376178177
Position 14524: 0.00011386198989001313
Position 491: 0.00010634797638660312
Position 6179: 6.424410561365224e-05
Position 10586: 5.676934963084177e-05
Position 9302: 4.563057339503336e-05
Position 8724: 4.311816685948192e-05
Position 7679: 4.26997314978687e-05
Position 12371: 4.044933335730158e-05
Position 9017: 3.793039557135856e-05
Position 8913: 3.27617640442895e-05
Position 10461: 2.9214681516135086e-05
Position 730: 2.807976193203695e-05
Position 3747: 2.4002932464277384e-05
Position 5065: 2.20076650455995e-05
Position 13443: 2.0745173689554322e-05
Position 9053: 1.573837425086004e-05
Position 2783: 1.483332248987611e-05
Position 4041: 1.36357865782118e-05
Position 11886: 1.2156611067856351e-05
Position 5489: 1.1541825849127169e-05
Position 11533: 1.0779279958378723e-05
Position 9555: 9.883307251077418e-06
Position 8531: 9.749590635490263e-06
Position 11562: 8.075897284038193e-06
Position 3833: 7.190704725982219e-06
Position 5336: 7.170983332665129e-06
Position 7357: 6.678139177128811e-06
Position 8492: 6.270338752979708e-06
Position 4107: 6.1385035889292846e-06
Position 1035: 5.414861294488726e-06
Position 3632: 5.2078741804738206e-06
Position 6129: 4.810079308034291e-06
Position 4858: 4.5347642356374534e-06
Position 8632: 4.2699995627921085e-06
Position 3577: 4.148109648441184e-06
Position 984: 3.966193394479459e-06
Position 2123: 3.758407939958748e-06
Position 3459: 3.193347390369159e-06
Position 929: 3.1002971385066098e-06
Position 8968: 2.8895364003518773e-06
Position 2090: 2.7207570189450076e-06
Position 8861: 2.645567565694997e-06
Position 1735: 2.574348897689535e-06
Position 4669: 2.4037270971646724e-06
Position 5384: 2.145355663634232e-06
Position 598: 2.0872538566341814e-06
Position 903: 2.064115691773917e-06
Position 1755: 2.0553046522889365e-06
Position 2919: 2.0516863638947213e-06
Position 7626: 1.917909122009615e-06
Position 5007: 1.8496649963980821e-06
Position 1979: 1.8312976030550546e-06
Position 3245: 1.7927634582641076e-06
Position 906: 1.6128251101363866e-06
Position 733: 1.313613676757177e-06
Position 3988: 1.2975692571151266e-06
Position 6612: 1.2950385689101342e-06
Position 5073: 1.2136031880189789e-06
Position 828: 1.1180555682222637e-06
Position 6559: 1.0177695826035527e-06
Position 3919: 8.875370228875183e-07
Position 6175: 8.249090850666798e-07
Position 807: 7.993834577399058e-07
Position 1000: 7.241171604985713e-07
Position 875: 6.736264381671625e-07
