Gene = LARS2
index = 763
Annotated 5SS: [   175   3143   6182  11868  29068  31224  58475  70381  85845  88122
  97291 100307 103295 107868 112074 124730 127771 129567 131791 135603
 153451]
Annotated 3SS: [  3076   5926  11738  28975  31162  58384  70236  85736  87961  97185
 100190 103010 107768 111935 124628 127587 129396 131712 135490 153322
 158844]
SMsplice 5SS: [   175    601   3143   6182  11868  23354  29068  45863  46123  46393
  58475  60590  70381  88122  97291 100307 107868 112074 124730 127771
 131791 135603 153451]
SMsplice 3SS: [   526   3076   5926  11738  23214  28975  45798  45980  46263  58384
  60510  70236  87961  97185 100190 107768 111935 124628 127587 131712
 135490 153322 158844]
top_k =  500
Partition function (log Z): -51.98763165708136

Sorted 5' Splice Sites (High to Low Probability):
Position 29068: 0.999993287752342
Position 11868: 0.9933594009478556
Position 6182: 0.9069345594642769
Position 601: 0.8843380314581104
Position 3143: 0.7064294098132304
Position 175: 0.6412907585983993
Position 14055: 0.635424623946407
Position 23354: 0.6349278957093559
Position 4637: 0.3590849956996336
Position 11187: 0.33090301890632423
Position 31224: 0.3302436455230547
Position 274: 0.29520062228603927
Position 788: 0.2599005879885947
Position 1388: 0.14985104367546043
Position 26644: 0.1405493925285586
Position 31859: 0.13754699987132485
Position 3546: 0.13181782938952227
Position 9740: 0.11404298082318734
Position 9070: 0.07636246885594482
Position 7768: 0.06114456293462551
Position 11168: 0.03771942233153032
Position 11162: 0.034885350972606255
Position 8054: 0.03380957527901937
Position 3317: 0.026743620963107156
Position 12245: 0.02572734659343084
Position 1221: 0.020640043556189647
Position 167: 0.019508964268573636
Position 5820: 0.013763897602782297
Position 8919: 0.013469595856707046
Position 1082: 0.013354984050617245
Position 128: 0.012683594704369095
Position 30022: 0.012374656146029898
Position 99: 0.011136293258009964
Position 10319: 0.011091348470446592
Position 11171: 0.010166585969756003
Position 29334: 0.00993519794686286
Position 2765: 0.00890902653004328
Position 11878: 0.006244615357115256
Position 13252: 0.004816532849930784
Position 4840: 0.004791593062217108
Position 33010: 0.004749976631033821
Position 34702: 0.004226460640269665
Position 4229: 0.003902327016555044
Position 29866: 0.003419404733589035
Position 2086: 0.0031306816827389268
Position 4198: 0.0028730149472317263
Position 1355: 0.0024116525930535718
Position 6009: 0.002381645811399535
Position 5324: 0.001969665673633426
Position 8490: 0.0019601142659707894
Position 13739: 0.0014014313893560644
Position 12939: 0.0013671261206307064
Position 4856: 0.001301709493005039
Position 677: 0.001189508878470272
Position 7004: 0.001145905559375696
Position 8222: 0.0011136717573385873
Position 3680: 0.0011079815834563606
Position 3308: 0.0010811987862892058
Position 6229: 0.0009034320144399106
Position 285: 0.000894056518044599
Position 12583: 0.0008790192000066948
Position 12121: 0.0008150940747612082
Position 594: 0.0007997560850598999
Position 3667: 0.0006426962184134151
Position 2838: 0.0006003386793453447
Position 2921: 0.0005474583919330698
Position 6209: 0.00039210898750202027
Position 31249: 0.00035385258811138786
Position 13895: 0.00032861429298142576
Position 412: 0.00018296688567925998
Position 1233: 0.0001818434387927394
Position 290: 0.00015954099272662932
Position 8281: 0.0001595158591666683
Position 1595: 0.00014435756331598586
Position 1421: 0.0001374221221919591
Position 7772: 0.00012650765287044565
Position 309: 0.0001261624306367286
Position 7244: 0.000110741891296619
Position 6831: 0.00010412104914669195
Position 7509: 9.737357610293157e-05
Position 1426: 8.676452911009723e-05
Position 2414: 8.576018757288815e-05
Position 12451: 7.48951092345982e-05
Position 1550: 6.705673214121802e-05
Position 339: 5.889535424055168e-05
Position 1562: 4.2393354846268694e-05
Position 142: 3.988755372211891e-05
Position 219: 3.825532576363165e-05
Position 498: 2.8188263875400922e-05
Position 21: 1.907883786580552e-05
Position 527: 1.540597295663111e-05
Position 569: 1.4868286647473831e-05
Position 29607: 1.3248419187998565e-05
Position 609: 9.40048237706706e-06
Position 420: 8.341052209305759e-06
Position 32: 7.637100239520548e-06
Position 552: 4.854956114864397e-06
Position 29351: 4.753131230464454e-06
Position 977: 4.122621555760317e-06
Position 947: 3.95957323640646e-06
Position 480: 2.8998364163522244e-06
Position 293: 2.2766645147878444e-06
Position 67: 1.241644430568589e-06
Position 114: 1.103734330524253e-06
Position 36: 9.427793971729044e-07
Position 930: 6.586297534843928e-07
Position 538: 5.907224835682164e-07
Position 4888: 4.811694218042569e-07
Position 415: 2.409838077369188e-07
Position 42: 2.3726215146655008e-07
Position 652: 1.237103264455631e-07
Position 792: 1.234282490358881e-07
Position 40: 1.0710324484172306e-07
Position 73: 7.70745049699766e-08
Position 806: 6.849224254041075e-08
Position 103: 3.7605677853989134e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 28975: 0.999993287752342
Position 11738: 0.9896319686899531
Position 5926: 0.8070162904042528
Position 526: 0.7892613809645078
Position 3076: 0.7483576562275183
Position 23214: 0.6349278957093543
Position 11057: 0.41367437818021796
Position 14050: 0.3405350693608677
Position 38326: 0.32911217750580285
Position 4531: 0.3229235374561123
Position 31162: 0.2834461150218389
Position 13933: 0.2558831837824986
Position 26467: 0.1405493925285586
Position 31678: 0.13117633869160886
Position 1288: 0.11173757781210757
Position 39265: 0.11109950613712899
Position 9631: 0.10399015815234819
Position 713: 0.09819117628194157
Position 8766: 0.08983206471265205
Position 32664: 0.08281949912094651
Position 457: 0.08273998024031419
Position 29305: 0.07054667419145427
Position 701: 0.07053587784959663
Position 3481: 0.06341243769684961
Position 7550: 0.04961182200175892
Position 5965: 0.0478183065075144
Position 34827: 0.04774643804298917
Position 1134: 0.04362443208833316
Position 36551: 0.04190616673449022
Position 31213: 0.04077347869271548
Position 35191: 0.03241901961456485
Position 38628: 0.031942769547456853
Position 31705: 0.029836025045219202
Position 676: 0.027530877453710075
Position 32631: 0.02711045027451997
Position 5997: 0.027057865699086876
Position 4555: 0.02429093978691825
Position 3433: 0.023186799637669
Position 31099: 0.022197148432220183
Position 29804: 0.019876877303522094
Position 7992: 0.019626269826719705
Position 29943: 0.018842880477479507
Position 12158: 0.017432343684610937
Position 6001: 0.016898512948248526
Position 542: 0.0161797934648291
Position 34901: 0.015676739579390923
Position 36281: 0.015412093615362648
Position 7883: 0.015305540943586124
Position 34566: 0.014255961918647017
Position 5702: 0.013763897602782285
Position 477: 0.013758925783989967
Position 14030: 0.013102076919742762
Position 31997: 0.011282861880643643
Position 35451: 0.011155246886740251
Position 33051: 0.010962210224074969
Position 3251: 0.010830639501983269
Position 393: 0.01048482843668046
Position 9660: 0.010052822670838828
Position 11792: 0.0099720476150192
Position 35298: 0.0096781822315142
Position 13846: 0.009645784962862435
Position 770: 0.009239439655551495
Position 1171: 0.009176791202187626
Position 33792: 0.008913964001497975
Position 13902: 0.008701598143048578
Position 36629: 0.007749384818740615
Position 2649: 0.007614957556562176
Position 3359: 0.007442199449406264
Position 6063: 0.007209791163091699
Position 4290: 0.006996758533053485
Position 12027: 0.006970100102189287
Position 10182: 0.006783358346977881
Position 4755: 0.006628682322632487
Position 29416: 0.006569590044144146
Position 30228: 0.006403356863954762
Position 31616: 0.006225463564876952
Position 3525: 0.006145446863655059
Position 32141: 0.005657996862469219
Position 31068: 0.005350969982595429
Position 31031: 0.005262454799244905
Position 1168: 0.005067915976597237
Position 860: 0.004793781622382373
