Gene = PEA15
index = 1010
Annotated 5SS: [ 186 6380 7929]
Annotated 3SS: [6205 7772 8084]
SMsplice 5SS: [ 186 2898 7929]
SMsplice 3SS: [2800 7772 8084]
top_k =  500
Partition function (log Z): -2.9118030958375707

Sorted 5' Splice Sites (High to Low Probability):
Position 7929: 0.9719557527148942
Position 186: 0.969926556837787
Position 2898: 0.8288220503952282
Position 1901: 0.6097712375301486
Position 8174: 0.5777268770029145
Position 6380: 0.46685413344441157
Position 3329: 0.28068174862156
Position 8545: 0.10565317051626402
Position 6314: 0.10379969247475818
Position 8540: 0.06099616668093672
Position 8556: 0.06049083756270569
Position 624: 0.05868117315146882
Position 9192: 0.05827821726557381
Position 1732: 0.05078802650671589
Position 3032: 0.039339463516550474
Position 3254: 0.025723546371823645
Position 2220: 0.01923905416863667
Position 5864: 0.018568582581388816
Position 347: 0.01699521258337418
Position 8289: 0.014961153380215057
Position 117: 0.0102123467173043
Position 5243: 0.009338596531451774
Position 4757: 0.009023559506204135
Position 4085: 0.008704661123826866
Position 5284: 0.00860050903481684
Position 1116: 0.004275903363333697
Position 580: 0.00408558152481529
Position 1249: 0.003881419028817613
Position 7902: 0.003297357690647078
Position 4486: 0.0026946812483958863
Position 5892: 0.0022316754923163416
Position 1188: 0.0021696080857783566
Position 343: 0.0017523849424263516
Position 2336: 0.0015165459793525851
Position 1300: 0.0014383640786098271
Position 8295: 0.0012860343466596707
Position 1993: 0.001246679727352265
Position 1304: 0.0010816424490939177
Position 1905: 0.000936031341902161
Position 2801: 0.0007150578869288327
Position 1476: 0.00068468319671601
Position 2725: 0.0006692621018537335
Position 1333: 0.0006574194320551858
Position 8285: 0.0006249367063167708
Position 8283: 0.00047318189223657546
Position 331: 0.0004124056167093346
Position 1872: 0.00035148725663438377
Position 3019: 0.0003070198473089424
Position 564: 0.000276357197442928
Position 695: 0.0002739421699885222
Position 2594: 0.00022972388187229202
Position 1277: 0.0001987773560173405
Position 1370: 0.0001210775213950028
Position 684: 0.00011362828487182654
Position 679: 8.080437403662244e-05
Position 6724: 7.981657878246001e-05
Position 587: 7.556619450561386e-05
Position 1443: 3.978626465553608e-05
Position 1386: 2.2061949503537408e-05
Position 418: 1.525226135283046e-05
Position 883: 9.14845918384505e-06
Position 669: 8.33569002809454e-06
Position 3345: 5.359298032025378e-06
Position 236: 4.4438684768237085e-06
Position 22: 3.962588549834518e-06
Position 152: 1.6575607117390175e-06
Position 367: 9.913252241352266e-07
Position 1151: 9.864422087366654e-07
Position 210: 9.75739932451004e-07
Position 426: 7.894679874931543e-07
Position 671: 7.761917827502876e-07
Position 441: 5.648642474009304e-07
Position 369: 5.515011362398728e-07
Position 1146: 5.490729779398407e-07
Position 288: 1.9460188726196762e-07
Position 316: 1.0908026554812983e-07
Position 305: 6.706456871299478e-08
Position 17: 3.928607977578468e-08
Position 286: 2.990547675434274e-08
Position 540: 1.58179725618395e-08
Position 351: 1.4471909309821221e-09
Position 314: 1.287616765148669e-09
Position 383: 2.7732290071598874e-10
Position 335: 1.2895859927528236e-11
Position 400: 1.6866510750304603e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8084: 0.8841958877292696
Position 7772: 0.7205030074381381
Position 2800: 0.6950530256879058
Position 6205: 0.5650981189490591
Position 9984: 0.332324049675328
Position 1792: 0.25455729198789034
Position 7848: 0.2351507474190753
Position 1690: 0.20194998882686682
Position 1821: 0.17322699721002474
Position 8401: 0.13802007744047634
Position 2707: 0.1252969547669935
Position 3183: 0.12138000866316653
Position 8487: 0.10179196826702348
Position 9004: 0.07939943455218454
Position 9346: 0.07265205789822742
Position 8753: 0.06955580313914678
Position 3203: 0.062193806238722345
Position 3126: 0.0584121837935667
Position 8982: 0.050213915047898634
Position 515: 0.044621794087903115
Position 9328: 0.03912470330186683
Position 8432: 0.027144354305425417
Position 1795: 0.02554471577516415
Position 9031: 0.022741581867402664
Position 5695: 0.020800258073705172
Position 3237: 0.019126198213454314
Position 5152: 0.017924457176517958
Position 3081: 0.01712836273860195
Position 3165: 0.015396893769724826
Position 2686: 0.01387375303665609
Position 7698: 0.012676622188440054
Position 8214: 0.01234942570274366
Position 2939: 0.012055869779260157
Position 320: 0.011729666719738472
Position 2133: 0.011251990261091352
Position 8923: 0.009715023043775169
Position 9662: 0.009701896183455775
Position 2967: 0.008962244999563768
Position 1151: 0.006874590537143594
Position 9137: 0.006641630088276829
Position 7650: 0.006174751909627112
Position 6262: 0.006072081820544164
Position 2104: 0.006029440964450685
Position 4381: 0.005121904976822721
Position 2583: 0.004500168990121066
Position 9634: 0.004252796948545989
Position 2862: 0.004199576069440721
Position 2629: 0.004061306990041814
Position 4021: 0.0038143664328324947
Position 8888: 0.003731803441859465
Position 1022: 0.0036131143189485687
Position 3190: 0.0034860395256047514
Position 4526: 0.003374987911670819
Position 8439: 0.0033414932187870476
Position 3230: 0.0030888549114239734
Position 1576: 0.0029465493964378133
Position 4481: 0.0027037308135085293
Position 3720: 0.002696712690658752
Position 8715: 0.0026577177777043666
Position 3142: 0.002573945398081622
Position 9594: 0.0024033276591350883
Position 602: 0.0023724477195828236
Position 2897: 0.002300107162481732
Position 998: 0.0021690843365345836
Position 1728: 0.0020674369537568536
Position 8098: 0.0018926239153517197
Position 278: 0.0018919583450685972
Position 449: 0.001595324667749711
Position 1496: 0.0015370345944160882
Position 10016: 0.0014406464013180956
Position 2768: 0.0014298823469524713
Position 4232: 0.001352469261742603
Position 3900: 0.001320656070572042
Position 9805: 0.0012269689145407827
Position 4050: 0.001168865769746039
Position 2219: 0.0011386630748657278
Position 8329: 0.0010983837688619167
Position 2820: 0.0009622323545684717
Position 472: 0.0009599144824427119
Position 2179: 0.0008943387336505735
Position 7613: 0.000747981450260834
Position 1650: 0.00073105970771836
Position 8902: 0.0007195409242303619
Position 1088: 0.00047553637326041274
Position 1835: 0.000441511202864252
Position 553: 0.0004158433479746447
Position 2291: 0.0003781156524712848
Position 1155: 0.0003746925693845158
Position 1565: 0.00028200181067967767
Position 2333: 0.00027447788089525807
Position 8140: 0.0002499099913479946
Position 2465: 0.00024727331270207154
Position 1759: 0.0002434300667592856
Position 418: 0.00024061510090652973
Position 358: 0.00016267879099018395
Position 2840: 0.00014673457897450528
Position 2635: 0.0001433939438544677
Position 1051: 0.00013041654330690614
Position 2985: 9.729152804736468e-05
Position 396: 8.125994546962932e-05
Position 6489: 7.981657878246001e-05
Position 2603: 7.470082608699623e-05
Position 377: 7.461962383664547e-05
Position 2531: 7.254301821555127e-05
Position 2709: 7.074720880576296e-05
Position 485: 6.876144370129005e-05
Position 305: 5.3701794194598235e-05
Position 2948: 5.046406365888722e-05
Position 2079: 4.046412856435733e-05
Position 1583: 3.8210285861466024e-05
Position 1652: 3.654121631577245e-05
Position 4308: 3.245645754200142e-05
Position 1660: 2.4996279686741424e-05
Position 1314: 2.0837242440155202e-05
Position 5111: 1.4648389750659109e-05
