Gene = GARS
index = 574
Annotated 5SS: [  463  4217  5369  6520  8442  8892 15050 17565 21378 22598 26820 27782
 31639 33989 36861 37757]
Annotated 3SS: [ 4114  5265  6377  8352  8814 14903 17414 21214 22432 26711 27635 31552
 33878 36766 37565 39053]
SMsplice 5SS: [  463  4217  5369  6520  8442  8892 15050 17565 21378 22598 31639 33989]
SMsplice 3SS: [ 4114  5265  6377  8352  8814 14903 17414 21214 22495 31552 33878 39053]
top_k =  500
Partition function (log Z): 15.459042672738393

Sorted 5' Splice Sites (High to Low Probability):
Position 31639: 0.9975474811539061
Position 8892: 0.9939488270031823
Position 5369: 0.9927141854488601
Position 463: 0.9640988620642389
Position 22598: 0.9557367903027749
Position 15050: 0.9433130358677015
Position 6520: 0.924379465464942
Position 4217: 0.8992415649888049
Position 33989: 0.8788194511746421
Position 17565: 0.8040214670426629
Position 21378: 0.5558638515272846
Position 8442: 0.5086213088643781
Position 10392: 0.5043597978688106
Position 8465: 0.473267800418846
Position 37757: 0.4559761164075606
Position 38248: 0.3839132142857326
Position 21392: 0.37152170112649835
Position 1253: 0.35534019367067105
Position 34374: 0.20591384302215174
Position 6731: 0.17630829741769904
Position 24447: 0.14761992600933624
Position 27782: 0.14509432573703201
Position 35111: 0.12636704468888926
Position 26678: 0.11920315464670089
Position 4558: 0.11221153084881498
Position 2582: 0.11046874403760158
Position 33782: 0.09369469105820706
Position 13803: 0.09080233996597045
Position 18917: 0.08080818868726349
Position 18664: 0.07265137878169615
Position 5829: 0.07173006668713108
Position 21327: 0.06980884047662728
Position 6997: 0.06069140394032646
Position 6544: 0.059829869012866486
Position 18880: 0.05899723505204299
Position 11717: 0.05229268908938144
Position 39125: 0.042832030350583
Position 27152: 0.03923649162361287
Position 15114: 0.03588154471583605
Position 2885: 0.03509364124224339
Position 3387: 0.03273128774172487
Position 14388: 0.032356885798655255
Position 39154: 0.03234468312331862
Position 15654: 0.0321281268503719
Position 14595: 0.0318625034641874
Position 10226: 0.03099376559377358
Position 24454: 0.029683112015953615
Position 20451: 0.028104192464338842
Position 8293: 0.025316973477415215
Position 27299: 0.025140882004458968
Position 29682: 0.02496998642339126
Position 17859: 0.02294526484100398
Position 8165: 0.019838159552575885
Position 26155: 0.019164717443902607
Position 5181: 0.018729321428825576
Position 10569: 0.01760101033727986
Position 27682: 0.016953958124737795
Position 18182: 0.016785294095786874
Position 2553: 0.01599983007711954
Position 13913: 0.01570077830622632
Position 23581: 0.015194402003117398
Position 6234: 0.01453435221445474
Position 19345: 0.014292533889617492
Position 3433: 0.013052423920164187
Position 17317: 0.01297880545973271
Position 12801: 0.012647596204658704
Position 3582: 0.012253569324517988
Position 5611: 0.012170811756243299
Position 27880: 0.011491723219241226
Position 5000: 0.011127438233583437
Position 15769: 0.011003110665842815
Position 4641: 0.01023405961090414
Position 3947: 0.008900780011949074
Position 9318: 0.00879401290318106
Position 7951: 0.007422304549645913
Position 17576: 0.007376743569684914
Position 26935: 0.0072598967180764005
Position 26832: 0.006530618985109928
Position 34432: 0.006525149633857265
Position 12068: 0.006071006812749226
Position 4249: 0.005467024023655133
Position 4253: 0.005396493646804143
Position 12094: 0.005327369525156458
Position 427: 0.004828204029763747
Position 6779: 0.004789356350662695
Position 1157: 0.00459122543531316
Position 11528: 0.004586874353801004
Position 38528: 0.004568539252982919
Position 35663: 0.004568044575881522
Position 19426: 0.0044851138037365
Position 35647: 0.004291401472191907
Position 7911: 0.0042491444307858565
Position 632: 0.0041413042769075864
Position 11603: 0.003984776467143541
Position 7921: 0.0032944537393189512
Position 6297: 0.0030340683754094427
Position 272: 0.0030235795389958377
Position 121: 0.0028494585729926256
Position 16588: 0.0027517193529681717
Position 35973: 0.0027204569744641283
Position 5334: 0.002663102897780305
Position 8703: 0.0026562511985269315
Position 16606: 0.002642450639669
Position 2937: 0.002592031675473467
Position 23998: 0.002540988277642221
Position 6955: 0.002511198424334135
Position 10480: 0.002213756007506046
Position 8447: 0.002211344444587326
Position 3461: 0.002172788132840611
Position 12075: 0.002155352477908125
Position 6059: 0.002120121082424362
Position 4865: 0.0016679296094737335
Position 4715: 0.0015398822574702036
Position 23812: 0.0015334860986596012
Position 22653: 0.0014977896621620912
Position 127: 0.0013024398108842574
Position 1070: 0.0012745105862969385
Position 6239: 0.0012606767381089733
Position 37372: 0.0012282918825038734
Position 10138: 0.001205439232935491
Position 6194: 0.0010633394498615568
Position 8487: 0.0010470833758055892
Position 6345: 0.0010468677827627916
Position 5588: 0.0009517602479540616
Position 1881: 0.0006743848696638467
Position 9207: 0.0006646603688934909
Position 4781: 0.0005967821742775839
Position 9657: 0.0005876593326238208
Position 930: 0.0005668306274714312
Position 9624: 0.0005569561645515603
Position 9010: 0.0005396894669088867
Position 9982: 0.0005011703602282353
Position 8918: 0.00038114055632860365
Position 1263: 0.0003443920679656596
Position 2321: 0.00033307464909425864
Position 5403: 0.00033091693831164404
Position 10180: 0.0003210939381955146
Position 11462: 0.0003161944904584574
Position 2349: 0.0002816269672651857
Position 4958: 0.00027970429676110655
Position 9191: 0.00021133570837502053
Position 9102: 0.00017604014243151317
Position 118: 0.00016534999363974922
Position 3110: 0.0001574006202055927
Position 8896: 0.0001543140750783136
Position 2713: 0.0001343228566457821
Position 2081: 0.00012946843143160335
Position 1910: 0.00012397827860618132
Position 8927: 0.00012057311652364585
Position 4622: 0.0001203315678638901
Position 761: 9.940818740923287e-05
Position 5861: 9.351884410536882e-05
Position 9570: 9.152842133070198e-05
Position 34883: 8.986171646196301e-05
Position 469: 8.815120812834777e-05
Position 10981: 8.790978712108951e-05
Position 5960: 8.655957869074755e-05
Position 23100: 8.425147815160298e-05
Position 451: 7.786593854060229e-05
Position 6538: 7.096577192512317e-05
Position 5524: 6.987148603239949e-05
Position 5981: 6.564765896990039e-05
Position 5453: 5.238326515139865e-05
Position 981: 5.114330610917152e-05
Position 5673: 4.121893998622103e-05
Position 1062: 4.093898656343384e-05
Position 777: 3.454205161479226e-05
Position 3214: 2.531459893248816e-05
Position 1056: 2.506073204826962e-05
Position 522: 2.4129559263823842e-05
Position 1017: 2.372903634510046e-05
Position 1219: 2.316801632468902e-05
Position 63: 2.1866272771593585e-05
Position 9196: 2.16526237066905e-05
Position 1010: 1.8645497576896737e-05
Position 10437: 1.7890564561654716e-05
Position 26628: 1.7316938394584912e-05
Position 342: 1.5551610189663206e-05
Position 904: 1.4594400078030361e-05
Position 254: 1.1814777445735635e-05
Position 10361: 8.032378305679565e-06
Position 73: 6.138777387690278e-06
