Gene = SSR2
index = 1341
Annotated 5SS: [  72  947 2690 5999 9150]
Annotated 3SS: [  791  2590  5889  9071 11308]
SMsplice 5SS: [  72  947 9150]
SMsplice 3SS: [  840  9071 11308]
top_k =  500
Partition function (log Z): -2.7022296884202786

Sorted 5' Splice Sites (High to Low Probability):
Position 947: 0.9782041915056706
Position 72: 0.9289313330998352
Position 5999: 0.4699629824574835
Position 2690: 0.46561703286560374
Position 9150: 0.3503020653729662
Position 9186: 0.2984710165242398
Position 1879: 0.2638584230418667
Position 2828: 0.12413118521804786
Position 8575: 0.07206114002679377
Position 7658: 0.06350425286191803
Position 11480: 0.0590293014692846
Position 9244: 0.05025553637161651
Position 536: 0.036197495739737594
Position 2708: 0.03276490170326843
Position 5807: 0.023108794111540817
Position 147: 0.020828575609340354
Position 741: 0.01924665864427817
Position 9985: 0.01548188025784469
Position 2758: 0.015414846314014232
Position 8683: 0.013007933180217155
Position 6068: 0.012931881318632522
Position 623: 0.01129157765486322
Position 2718: 0.0083420478346276
Position 2963: 0.0077949163408416984
Position 4109: 0.007740534359435435
Position 1173: 0.007206912341275261
Position 1156: 0.005577208753057552
Position 6650: 0.005477036767966034
Position 9473: 0.0040856074664502055
Position 326: 0.004060988721560587
Position 336: 0.0039044816759553308
Position 10830: 0.0031264148951344038
Position 11501: 0.002861711322173017
Position 8565: 0.002830677566641563
Position 233: 0.0024636474473291843
Position 694: 0.002026195401466824
Position 454: 0.0018880383792244054
Position 7793: 0.001873457446221997
Position 361: 0.0018531300899831888
Position 4325: 0.0018404733780654709
Position 9259: 0.0016093894670117519
Position 4491: 0.0015064569785926242
Position 4319: 0.00142725687340101
Position 6707: 0.0013201801332572293
Position 11692: 0.001094131211779568
Position 2843: 0.001092406055803514
Position 759: 0.0009180304011223464
Position 1765: 0.0007759107235829486
Position 2515: 0.0007039318888191151
Position 121: 0.0006932450045590106
Position 198: 0.000572586685801662
Position 614: 0.00043542605257607467
Position 2205: 0.0004191935521150377
Position 4121: 0.0003240078121502982
Position 1344: 0.00031030866590369164
Position 2470: 0.0003092422688238594
Position 644: 0.0002667434589222013
Position 1824: 0.0001553512037534863
Position 1499: 0.00014980941238968936
Position 752: 0.00011142191768535131
