Gene = GM2A
index = 601
Annotated 5SS: [  406  7025 14022]
Annotated 3SS: [ 6862 13838 14403]
SMsplice 5SS: [  406  7025 14022]
SMsplice 3SS: [ 6862 13838 14108]
top_k =  500
Partition function (log Z): -7.08162078646611

Sorted 5' Splice Sites (High to Low Probability):
Position 406: 0.9998354912641668
Position 7025: 0.9184582934918009
Position 14022: 0.9074245948282571
Position 11070: 0.3958558206148118
Position 4977: 0.24787881620522212
Position 13773: 0.21188751162959948
Position 4981: 0.09009314895603482
Position 16075: 0.08423401650147748
Position 6186: 0.08244433449580311
Position 7242: 0.07715661063228328
Position 10679: 0.07451972083741419
Position 4500: 0.07407455866435946
Position 14674: 0.05567192330443935
Position 5527: 0.05561151886458848
Position 11766: 0.04394566586641764
Position 5455: 0.041813789093104216
Position 5283: 0.03552518221178354
Position 5899: 0.03524829516251371
Position 14312: 0.031904169968376486
Position 14600: 0.02444750810400179
Position 2003: 0.023674640974615888
Position 2018: 0.022020168879534178
Position 5073: 0.021722504726005547
Position 12291: 0.015018984831366612
Position 243: 0.014164450123436503
Position 14129: 0.012986602639780732
Position 14589: 0.010718344908275605
Position 14214: 0.010559501140275334
Position 2997: 0.005416733491288794
Position 14591: 0.004988774721779224
Position 15183: 0.003160507995496115
Position 14280: 0.003029748554849528
Position 185: 0.002181334561693872
Position 13935: 0.001483493381940178
Position 3064: 0.0014629322423617556
Position 2313: 0.0010390522112379893
Position 165: 0.0009160696687805518
Position 4504: 0.0007452726391372492
Position 7037: 0.0005473102942097595
Position 220: 0.00047055174849199217
Position 13912: 0.000145761371642034
Position 5257: 0.00010742483622500041
Position 2134: 0.00010394011187578103
Position 1303: 0.0001038278595866133
Position 1405: 0.00010131972275562855
Position 809: 9.222490917799869e-05
Position 5370: 8.66052450962015e-05
Position 2713: 6.921347183659351e-05
Position 2940: 6.764746222466852e-05
Position 459: 6.412975472070342e-05
Position 48: 2.1026403052035857e-05
Position 4442: 4.087261789324427e-06
Position 467: 4.0520884256995505e-06
Position 2103: 2.8759207953778826e-06
Position 4093: 2.4572968253381288e-06
Position 3532: 2.451446452412277e-06
Position 536: 1.0549033654590345e-07
Position 557: 8.708100993251112e-08
Position 1477: 6.465801037212613e-08
Position 830: 5.4715987163818056e-08
Position 1599: 5.249144741258702e-08
Position 1280: 4.384633305074638e-08
Position 2815: 2.95961839553601e-08
Position 875: 2.6210134431621855e-08
Position 2229: 1.7856878743474682e-08
Position 461: 7.411983188878143e-09
Position 428: 3.3964163762970715e-09
Position 296: 2.9447871166637144e-09
Position 511: 1.3530380682793012e-09
Position 410: 7.104105380160248e-10
Position 486: 6.133028615524814e-10
Position 561: 1.5514486809042988e-10
Position 572: 9.861614803743685e-11
Position 432: 7.285479062469166e-11
Position 627: 2.5943218494869108e-11
Position 17: 7.187701950258293e-12
Position 330: 5.85194475300645e-12
Position 662: 4.332534578785229e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13838: 0.9314695884305096
Position 6862: 0.9190204652262721
Position 14108: 0.43605155066825313
Position 14403: 0.36426058105105547
Position 10809: 0.2824216817970718
Position 16019: 0.24207717258104594
Position 4832: 0.22916603652787668
Position 13690: 0.2125772515491445
Position 4850: 0.09394110543365917
Position 5254: 0.06531532527008171
Position 7176: 0.06389078313250789
Position 10753: 0.05852062129882857
Position 5949: 0.05411281146823166
Position 5676: 0.049542253892208676
Position 17257: 0.046910309399265646
Position 10971: 0.039857112564534704
Position 10589: 0.035543334918399304
Position 16458: 0.02993003966806008
Position 5130: 0.029281460129964045
Position 10527: 0.027610070255800437
Position 16868: 0.026464120641609218
Position 1910: 0.026088657104072828
Position 4452: 0.02604156433170439
Position 11633: 0.025122113703773388
Position 4234: 0.020495256650327108
Position 11604: 0.01882355216264427
Position 4759: 0.018295169675805144
Position 5229: 0.01748851240520373
Position 10806: 0.017435740435572607
Position 330: 0.01570225483355105
Position 12213: 0.015298898029121783
Position 4398: 0.013476841362045163
Position 16496: 0.013196965480113709
Position 4278: 0.012739528793380852
Position 14723: 0.012163703394190836
Position 10539: 0.01136631566321445
Position 6114: 0.008416649816260058
Position 1978: 0.008373177181447245
Position 5370: 0.007781372478182224
Position 15074: 0.007147356848650078
Position 7119: 0.006748124290052638
Position 15289: 0.006351375651950771
Position 4862: 0.006317933573879405
Position 5985: 0.005829023581664638
Position 5277: 0.004691003235681447
Position 4533: 0.004642036375525429
Position 15182: 0.004372473251151882
Position 2923: 0.004203334547147714
Position 14835: 0.004201375847518578
Position 4672: 0.0038414051362062017
Position 1818: 0.0037776216659585037
Position 7135: 0.003695702626205011
Position 17215: 0.003357995627137032
Position 1881: 0.0032750359216147024
Position 15986: 0.0030299276709445646
Position 16197: 0.0028525991047218483
Position 5260: 0.002511735986026344
Position 15894: 0.002422752952370253
Position 9338: 0.0023851609728885855
Position 16538: 0.002261260800652566
Position 2838: 0.0022465665854193165
Position 5304: 0.0021612916528951026
Position 7111: 0.0021602585771024127
Position 5069: 0.0020924623767944323
Position 5282: 0.0019211046842591692
Position 8571: 0.0018851700866826812
Position 287: 0.001640882939818237
Position 4736: 0.0014376037325248346
Position 1755: 0.0010597634697933369
Position 7192: 0.0009166059486954881
Position 1864: 0.000913303949049539
Position 1798: 0.0008711159833881226
Position 2161: 0.0007957220718658082
Position 1839: 0.0007845291473776488
Position 5002: 0.0007279932900003177
Position 9638: 0.0007237832268744257
Position 4503: 0.000715536841144028
Position 4425: 0.0006688734892293589
Position 1832: 0.0006462409207483385
Position 16159: 0.0006280392072188764
Position 4366: 0.0005048919976553623
Position 4287: 0.0004415867119297956
Position 4213: 0.0004344734702266642
Position 14224: 0.0004338847342707218
Position 14257: 0.00042275651827491353
Position 5336: 0.000420521085507092
Position 14133: 0.00039895359698108876
Position 2811: 0.0003751526887152487
Position 342: 0.0003125775037838983
Position 9248: 0.00030315206555307187
Position 10221: 0.00023510868460496174
Position 9274: 0.00018067151578467558
Position 2671: 0.00017902865780033378
Position 9083: 0.00015643682847766546
Position 2075: 0.00012006047337719157
Position 600: 0.00011412685258317532
Position 8591: 0.00010226577829127191
Position 9954: 9.742422818882502e-05
Position 4646: 9.30276757123438e-05
Position 9381: 9.078588067231783e-05
Position 1279: 7.267918148815228e-05
Position 2128: 6.70150284016242e-05
Position 8177: 4.99630500134543e-05
Position 4171: 4.98443044350118e-05
Position 2807: 4.542240277446258e-05
Position 1147: 4.119503205594634e-05
Position 4561: 3.976341860821118e-05
Position 2133: 3.3087809348253114e-05
Position 8151: 3.059272345946807e-05
Position 1923: 2.6837961084473623e-05
Position 1297: 2.6767770192007783e-05
Position 9476: 2.60413565332528e-05
Position 4714: 2.382852761954853e-05
Position 7225: 2.1951064405946437e-05
Position 1258: 1.917193064070283e-05
Position 8567: 1.6892491787807265e-05
Position 1361: 1.4565739614685296e-05
Position 5189: 1.3832486658828715e-05
Position 654: 1.3419438937409226e-05
Position 1081: 1.2547805977873114e-05
Position 1734: 1.2443267014672055e-05
Position 1100: 1.1375138655163074e-05
Position 1015: 8.89105348265864e-06
Position 296: 8.283855273462136e-06
Position 3408: 5.697656835637012e-06
Position 1224: 4.765942211298924e-06
Position 768: 3.986228453491327e-06
Position 703: 3.9070840944738145e-06
Position 7156: 3.058749115740591e-06
Position 3458: 2.9966061056194676e-06
Position 505: 2.864654497298734e-06
Position 524: 1.481855397772819e-06
Position 3913: 1.0788546209233486e-06
Position 3882: 5.574338603520129e-07
Position 3861: 4.1993684398681315e-07
Position 3984: 4.0107150007595426e-07
Position 2462: 2.4037288892824675e-07
Position 2542: 1.738015416698285e-07
Position 2022: 1.6878776122641227e-07
Position 1335: 1.5235158266695425e-07
Position 1707: 1.1938156299638977e-07
Position 1500: 1.683646698068872e-08
Position 1933: 1.6266806914863538e-08
Position 2649: 1.4015177699350081e-08
Position 1382: 8.786343834280564e-09
Position 1773: 6.93479892258101e-09
Position 2493: 5.716291369709466e-09
Position 2871: 3.749603714497204e-09
Position 1948: 3.73050455604262e-09
Position 1653: 3.550572369107951e-09
Position 1685: 3.5483255280282467e-09
Position 2201: 2.1415293132734876e-09
Position 2054: 1.4210269815395012e-09
Position 1059: 1.2758928917149982e-09
Position 391: 1.0873319165947465e-09
Position 951: 9.96209019570056e-10
Position 269: 2.3085871287355636e-10
Position 259: 1.5437475152489647e-10
