Gene = MED7
index = 831
Annotated 5SS: [365]
Annotated 3SS: [3735]
SMsplice 5SS: [365]
SMsplice 3SS: [5394]
top_k =  500
Partition function (log Z): -8.647238811712272

Sorted 5' Splice Sites (High to Low Probability):
Position 365: 0.9789468867550559
Position 3771: 0.0509130474748968
Position 3693: 0.044213428739464766
Position 5479: 0.039691461687770456
Position 163: 0.032581749919763356
Position 784: 0.0154487447783065
Position 4378: 0.013135306490380041
Position 2773: 0.010661906180175035
Position 5057: 0.00940424920203602
Position 3318: 0.008300165467367475
Position 5293: 0.008208007896535719
Position 5455: 0.00757599066007914
Position 4230: 0.007321038881095164
Position 1780: 0.0053663177793717345
Position 1762: 0.005329253945028023
Position 167: 0.0038309075724355266
Position 635: 0.0038195534881470435
Position 401: 0.0034245982254774323
Position 3436: 0.0029124493946746715
Position 198: 0.002624575350276184
Position 382: 0.0021568465155838348
Position 3934: 0.001744112493474579
Position 2756: 0.0017235256676528493
Position 5502: 0.001027072152272514
Position 5412: 0.0009777047308213746
Position 90: 0.0009031226004139808
Position 4418: 0.0006314795901791449
Position 221: 0.0006311525736786644
Position 348: 0.0006287793544123119
Position 5321: 0.000608984483265084
Position 2028: 0.0005741529396462306
Position 843: 0.0005070657459926393
Position 2922: 0.0005052609411412334
Position 934: 0.00047500054920901935
Position 3904: 0.00044240483869712843
Position 3219: 0.0003515060826007939
Position 2788: 0.00019660109301559595
Position 311: 0.000192947342693677
Position 1872: 0.00018594842549050626
Position 2206: 0.00018472556665354966
Position 174: 0.0001604646578030406
Position 1444: 0.00015604049905454016
Position 5: 0.00014514685671145264
Position 805: 0.00013511182025792253
Position 829: 0.0001325973620009328
Position 1363: 0.0001131665723307036
Position 55: 8.687695454724608e-05
Position 1345: 7.42525782783681e-05
Position 369: 7.342818891646388e-05
Position 4173: 1.833335679191911e-05
Position 66: 9.368106593681985e-06
Position 522: 8.208994470626184e-06
Position 25: 7.492688861201804e-06
Position 984: 7.402920934289863e-06
Position 2063: 6.505252996161891e-06
Position 2527: 5.004065416535219e-06
Position 280: 4.970770881285419e-06
Position 1069: 4.271754515661786e-06
Position 3173: 4.022660022207297e-06
Position 555: 3.59367711883236e-06
Position 2142: 3.3083320729729313e-06
Position 1520: 2.741976978310256e-06
Position 1733: 2.465946316832321e-06
Position 1725: 2.376940478635154e-06
Position 10: 1.197727577315564e-06
Position 97: 7.189590668875549e-07
Position 315: 3.7127062745501177e-07
Position 48: 3.0561870350332054e-07
Position 284: 2.737120503294378e-07
Position 399: 2.0863218633980558e-07
Position 92: 2.0423274036806994e-07
Position 591: 1.2426954424019342e-07
Position 187: 1.2099130752867713e-07
Position 527: 6.184648401797103e-08
Position 682: 5.705403498803929e-08
Position 610: 4.497643735477175e-08
Position 510: 1.2740953679068153e-08
Position 698: 9.970648592427495e-09
Position 684: 7.70399214613408e-09
Position 655: 7.346485794834067e-09
Position 437: 6.452702621585709e-09
Position 488: 5.211749724693814e-09
Position 244: 5.0875277263705285e-09
Position 346: 5.352252985155815e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5394: 0.5230064746993188
Position 3735: 0.38301999564123074
Position 4287: 0.035630902384921344
Position 5590: 0.03557140255561137
Position 3599: 0.030307209691254867
Position 5522: 0.021826623507711012
Position 5144: 0.016134940373032848
