Gene = PAIP1
index = 996
Annotated 5SS: [  498  1250  9352 14076 18156 20261 21546 22227 23342 27294]
Annotated 3SS: [ 1079  9165 13962 18043 20134 21438 22108 23286 27199 29609]
SMsplice 5SS: [  261  1250  9352 14076 20261 21546 22227 24816 27294 29687]
SMsplice 3SS: [ 1079  9165 13962 20134 21438 22108 24552 27199 29609 30442]
top_k =  500
Partition function (log Z): 11.571217728999342

Sorted 5' Splice Sites (High to Low Probability):
Position 27294: 0.9985915007050221
Position 14076: 0.9948442714071885
Position 9352: 0.9913247634328681
Position 22227: 0.90332704943886
Position 1250: 0.9021894710905473
Position 261: 0.8045721472431925
Position 20261: 0.7834874661435085
Position 24816: 0.7566692811807257
Position 29687: 0.6956542107976382
Position 498: 0.6736441949269041
Position 21546: 0.48737988410328636
Position 26559: 0.42085641108607474
Position 28028: 0.3565107513914006
Position 28944: 0.34239390734881975
Position 21542: 0.22734519453101434
Position 23342: 0.21601921573750585
Position 21637: 0.21116588791163282
Position 18156: 0.19776181609968976
Position 28595: 0.1920354658333484
Position 26119: 0.19075774651568791
Position 3852: 0.18840896496248902
Position 12575: 0.18648045889568785
Position 26745: 0.18533144321621361
Position 28800: 0.17675659207519243
Position 2671: 0.15755090431175664
Position 29743: 0.1101704596168257
Position 2666: 0.09830002644179542
Position 3101: 0.09242340899673789
Position 877: 0.09052326679940305
Position 640: 0.07951256073648391
Position 21851: 0.0726581231785156
Position 1166: 0.05864741634810517
Position 1442: 0.043243007460162346
Position 23476: 0.04022147402019504
Position 26810: 0.03682510278120928
Position 6384: 0.03320240253324349
Position 243: 0.024946843399011574
Position 3078: 0.024647825600492213
Position 26109: 0.01944270115065682
Position 1452: 0.01928079952257314
Position 8844: 0.01663474703853478
Position 25039: 0.015858541139700158
Position 21563: 0.015425651399901697
Position 27071: 0.015340221531157727
Position 29474: 0.015014706143532378
Position 29700: 0.013129043555392014
Position 29281: 0.0103187001335436
Position 17011: 0.009722654422407474
Position 28573: 0.009593370677047101
Position 23864: 0.00904902175222417
Position 23761: 0.007997818385866667
Position 23382: 0.007653027918916806
Position 29485: 0.007223998025080367
Position 21558: 0.0068844284000228045
Position 28697: 0.0067163181071252485
Position 30091: 0.006536170518526341
Position 267: 0.006380352108939897
Position 28907: 0.005467238050753369
Position 29219: 0.005339205537292781
Position 20180: 0.005193765100704795
Position 29825: 0.004884290723002017
Position 130: 0.004211786975691256
Position 1230: 0.004206582989459329
Position 717: 0.003956518176042767
Position 1323: 0.0029411151930498814
Position 1582: 0.0028243686494987675
Position 23890: 0.0027483731342911916
Position 24635: 0.0019186910127585756
Position 1977: 0.0018623560623122907
Position 24968: 0.001758342480827513
Position 29748: 0.001728547448186088
Position 29276: 0.0017247926465822029
Position 23771: 0.0015773219962111466
Position 2260: 0.0014828037694468485
Position 235: 0.0014235166578736094
Position 27287: 0.0014084992949755094
Position 29705: 0.0013911954542854253
Position 671: 0.0013602839413461285
Position 2748: 0.001262733384599152
Position 2108: 0.0010585543891668333
Position 22468: 0.0007981938782575365
Position 23470: 0.0007900487779921742
Position 452: 0.0007535047251310017
Position 1014: 0.0005826249291103324
Position 28728: 0.0004422298873486035
Position 662: 0.0003759234004661069
Position 800: 0.0003541789498921463
Position 22153: 0.0003200390407624277
Position 445: 0.0002720157681815064
Position 2413: 0.000215053123117778
Position 1006: 0.0001812410028914829
Position 690: 0.0001264539997278902
Position 28222: 0.00012025861191913173
Position 27600: 0.0001147170679896843
Position 601: 0.00011073559665681491
Position 752: 9.767393177823934e-05
Position 14: 6.933411584357205e-05
Position 23532: 5.9776363552562876e-05
Position 967: 4.907193188214468e-05
Position 1144: 4.757308799396673e-05
Position 1254: 3.158236873153849e-05
Position 48: 2.4107294086806117e-05
Position 632: 2.4078373757620335e-05
Position 27512: 1.9064884033600226e-05
Position 321: 6.021370182160288e-06
Position 1202: 5.379138619304295e-06
Position 920: 4.4333766897424085e-06
Position 732: 3.8996638009021715e-06
Position 1280: 1.729871228504913e-06
Position 1724: 1.105183384057029e-06
Position 62: 3.2166382016399105e-07
Position 1349: 2.5552702601304555e-07
Position 1299: 2.4199830150990505e-07
Position 1172: 2.3658835040251117e-07
Position 724: 2.1965481960482237e-08
Position 175: 4.5758306479555546e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 27199: 0.9963910006818052
Position 29609: 0.956777341732547
Position 1079: 0.9470501813217025
Position 13962: 0.9010398413943794
Position 22108: 0.8960547483093209
Position 9165: 0.8550033900641679
Position 21438: 0.7951025329054527
Position 20134: 0.7886812312442129
Position 24552: 0.7237551352091958
Position 30442: 0.5276191670967315
Position 27825: 0.32862293911733975
Position 28869: 0.2833933145069866
Position 397: 0.27667651587379566
