Gene = MAPKAP1
index = 816
Annotated 5SS: [   328   2826  14993  87089 113011 129585 166334 188201 204672 228143]
Annotated 3SS: [  2735  14843  86915 112833 129474 166225 188059 204533 228044 233630]
SMsplice 5SS: [   328   2826  14993  22948  86314  87089 107667 113011 129585 151292
 151755 166334 188201 190325 194564 204672 212070 228143 233542]
SMsplice 3SS: [  2735  14843  22847  86160  86915 107595 112833 129474 151195 151624
 166225 188059 190190 194460 204533 211972 228044 233449 233630]
top_k =  500
Partition function (log Z): -97.52732436736588

Sorted 5' Splice Sites (High to Low Probability):
Position 2826: 0.9999945974279141
Position 14993: 0.9552781833736586
Position 328: 0.7533927263787822
Position 22948: 0.3239030771385086
Position 20527: 0.3157506436385063
Position 11216: 0.21638523495278242
Position 244: 0.19223347595111498
Position 13077: 0.16876770617283388
Position 15930: 0.09707687522717208
Position 16826: 0.034826725277094496
Position 16464: 0.02854481661583064
Position 22953: 0.02721842840117596
Position 11817: 0.02439628406480948
Position 11857: 0.019980448994512567
Position 10525: 0.019929225005348196
Position 23203: 0.01620016260944164
Position 19518: 0.0157997837538997
Position 4: 0.015073760336889942
Position 217: 0.013555342219179778
Position 4522: 0.010590123003007252
Position 6431: 0.010206103391515734
Position 2665: 0.010095019820855684
Position 13404: 0.008026496465512071
Position 221: 0.0073427931556190535
Position 18735: 0.006466365524123578
Position 148: 0.005365793071296475
Position 1690: 0.005289698813736111
Position 1181: 0.004348753955186976
Position 465: 0.0041410037469950915
Position 5374: 0.0024918076045630766
Position 657: 0.0018210625898419112
Position 16100: 0.001695329494558573
Position 16254: 0.001506829156980337
Position 16110: 0.0014725299454722764
Position 272: 0.0013943793567663817
Position 720: 0.0012949752794246022
Position 1112: 0.0012566783104524793
Position 304: 0.0009791906296728373
Position 1100: 0.0008955173748344051
Position 558: 0.0008699753578050183
Position 14787: 0.00065755664782943
Position 11415: 0.0005517075731896167
Position 2659: 0.0004401484196215567
Position 562: 0.00040417951222202283
Position 5661: 0.00037956620601940164
Position 661: 0.0003711683205182472
Position 370: 0.00034077801254138066
Position 9169: 0.00030266346522350013
Position 146: 0.0002790345070082228
Position 7220: 0.0002738254928749677
Position 123: 0.00027167891387504673
Position 687: 0.0002689848839732069
Position 1273: 0.00026694041754271136
Position 6339: 0.00025198189497816945
Position 292: 0.00019006786157842688
Position 1430: 0.00017804591141007392
Position 940: 0.00016935294134174015
Position 5718: 0.00013657677137784272
Position 1918: 0.000133309493732538
Position 532: 0.00013065491939230674
Position 1636: 0.00010787470893438508
Position 1585: 9.120074655383863e-05
Position 1886: 9.042488173368377e-05
Position 1520: 8.39756979942639e-05
Position 1999: 7.749529824122417e-05
Position 1617: 5.0856886121259454e-05
Position 1955: 3.450745034850559e-05
Position 1492: 3.391394214471354e-05
Position 1632: 2.2145085843830514e-05
Position 2024: 1.9447818329871374e-05
Position 5987: 1.4461221458653915e-05
Position 5734: 1.1946573246270624e-05
Position 130: 4.221899837390656e-06
Position 4313: 1.778818266683844e-06
Position 4150: 5.629536420140363e-07
Position 261: 5.588412153649835e-07
Position 5321: 3.8257351272552025e-07
Position 4509: 3.33510230888846e-07
Position 3408: 2.9123638830380365e-07
Position 4266: 2.64670360815434e-07
Position 4309: 1.3895519621916894e-07
Position 156: 1.2633204554041912e-07
Position 5367: 1.0005761299288481e-07
Position 4224: 9.674730968642611e-08
Position 5345: 9.123977735785555e-08
Position 4114: 8.867619034231404e-08
Position 3080: 6.109555938582753e-08
Position 4307: 4.108329060339497e-08
Position 5094: 1.6276181414236666e-08
Position 345: 1.3566520385865569e-08
Position 339: 1.1294026970230675e-08
Position 431: 4.7921224834343725e-09
Position 116: 3.734371858898435e-09
Position 174: 3.330342073262548e-09
Position 12: 2.60093883278379e-09
Position 337: 2.4100173449737126e-09
Position 276: 2.1313379249544293e-09
Position 350: 6.325449827189335e-10
Position 2690: 1.6537017605552817e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2735: 0.8795814306986233
Position 14843: 0.6957654410304699
Position 22847: 0.5694957385678238
Position 20385: 0.3117377743455687
Position 26913: 0.288921356389361
Position 14690: 0.2614018508027992
Position 19426: 0.21438841197600564
Position 12934: 0.16885404107072513
Position 15730: 0.11875194414181255
Position 11051: 0.11168893185160916
Position 11166: 0.08813938543006362
Position 28020: 0.06959345642089709
Position 2715: 0.06534734091892873
Position 2593: 0.0579731193687808
Position 21044: 0.040883817257786906
Position 23050: 0.039345235086740635
Position 16636: 0.032261873376794134
Position 16330: 0.029703244684294756
Position 11724: 0.029280495693232128
Position 18567: 0.02659027729520841
Position 20484: 0.021094249791803583
Position 23562: 0.020045395956567298
Position 26751: 0.013606532669245748
Position 11104: 0.013492746510834767
Position 11699: 0.012632160371598077
Position 10428: 0.010578349870800563
Position 25815: 0.00982899230295186
Position 10268: 0.009463523102428368
Position 6212: 0.00830534564518838
Position 18180: 0.007846925897826438
Position 13341: 0.006348046096061135
Position 24129: 0.006067303231882425
Position 24484: 0.005715738525364917
Position 16048: 0.005008549675081077
Position 19482: 0.004870776619803532
Position 23536: 0.0046961381382517
Position 21040: 0.004361637227032136
Position 16615: 0.004344107102649506
Position 1491: 0.0039270393442459
Position 4294: 0.003895452566100793
Position 2742: 0.003815343765989434
Position 11753: 0.0037084223379116304
Position 10852: 0.0036046252324004875
Position 15750: 0.003294356764984937
Position 4334: 0.0030176510496745523
Position 19116: 0.0028280843551956583
Position 19113: 0.0026361495522185616
Position 4265: 0.0026234601937488934
Position 440: 0.00259495751943377
Position 2664: 0.0025398230446530856
Position 16757: 0.002429868105505773
Position 102: 0.002236950191614704
Position 5192: 0.002229781122320112
Position 13376: 0.0016784503694509362
Position 6233: 0.001616669619361384
Position 18147: 0.0012403201961215253
Position 1519: 0.000839086022637239
Position 4420: 0.000829557090749331
Position 1020: 0.0008054654041476821
Position 2522: 0.0007099661999374685
Position 7338: 0.0006812341498592202
Position 5579: 0.0005112338412660605
Position 6215: 0.0005078560060838954
Position 15619: 0.0005006246739119604
Position 15892: 0.00043759943538763826
Position 15250: 0.000426858431336943
Position 16798: 0.00041888765411772825
Position 5485: 0.0003953732193115517
Position 1792: 0.00033077026513877664
Position 217: 0.000325779039735355
Position 2747: 0.00031803934663775224
Position 1535: 0.00030077014082783015
Position 1058: 0.00026011412945398885
Position 11387: 0.00025809159051202335
Position 15066: 0.000257183217164515
Position 15181: 0.0002455044133928436
Position 16989: 0.00022759620908662211
Position 1462: 0.00020066270426183347
Position 6285: 0.00019676809183886794
Position 6043: 0.00019455242050902408
Position 7053: 0.00018332964205770462
Position 3190: 0.00015804537727541246
Position 4091: 0.00015525295409386696
Position 8996: 0.00015344330817624067
Position 12430: 0.00014233572875045944
Position 5786: 0.0001351945656603124
Position 4125: 0.00013432792073728693
Position 15957: 0.00013023341337413201
Position 5239: 0.00011688682322146945
Position 1099: 0.00011563363267048924
Position 11295: 0.0001088222961943921
Position 5241: 0.00010880527661386781
Position 8970: 0.00010498501309071692
Position 1154: 0.0001032059874656117
Position 11240: 0.00010215573489561452
Position 116: 9.980059124148436e-05
Position 9963: 9.646358126865238e-05
Position 2390: 9.57282392618852e-05
Position 1108: 9.470239048422685e-05
Position 2418: 9.30217038543538e-05
Position 183: 9.286348612646731e-05
Position 7022: 9.032016130271396e-05
Position 13845: 8.198750486697101e-05
Position 5549: 7.837945289638484e-05
Position 8794: 7.375570161168501e-05
Position 1416: 7.200152195787089e-05
Position 4306: 7.174379152284048e-05
Position 8298: 6.811197123421477e-05
Position 11622: 6.261716405180098e-05
Position 2463: 5.915700769775824e-05
Position 213: 5.7626315517646386e-05
Position 7678: 5.736016073131932e-05
Position 408: 5.148218751326146e-05
Position 3169: 4.538003225935471e-05
Position 9987: 3.999037236628094e-05
Position 4900: 3.991286749692115e-05
Position 955: 3.516960153103087e-05
Position 12713: 3.507997171533724e-05
Position 1175: 3.255789696548988e-05
Position 9588: 3.191745801524167e-05
Position 9553: 3.094241637082904e-05
Position 7334: 3.0357913083985666e-05
Position 12214: 2.9733418462492137e-05
Position 605: 2.571867685727833e-05
Position 2928: 2.5330680812289783e-05
Position 4649: 2.440744574145958e-05
Position 1620: 2.2647945075199243e-05
Position 6016: 2.249497446437785e-05
Position 1157: 2.1491107100401052e-05
Position 130: 2.1029061677040877e-05
Position 1470: 2.07015938382427e-05
Position 10696: 1.936987681885683e-05
Position 4063: 1.8284339138109322e-05
Position 642: 1.755981716118455e-05
Position 8713: 1.726644354593508e-05
Position 4240: 1.68897296268495e-05
Position 1758: 1.6307638494057378e-05
Position 1446: 1.6107645734705805e-05
Position 4438: 1.5962467841416636e-05
Position 1085: 1.594715748139966e-05
Position 1323: 1.5919221256610372e-05
Position 3466: 1.578425099806209e-05
Position 8323: 1.559400463396531e-05
Position 1125: 1.5434035931147673e-05
Position 9653: 1.4653504943756792e-05
Position 8772: 1.3026044960805446e-05
Position 313: 1.2849767929748073e-05
Position 1640: 1.239257193897115e-05
Position 7029: 1.182035445127828e-05
Position 3926: 1.1112403854350731e-05
Position 5160: 1.0703719593245638e-05
Position 345: 1.0347335042777396e-05
Position 5449: 1.0258374035390053e-05
Position 1630: 9.971177325991376e-06
Position 1261: 9.443157949038642e-06
Position 7358: 9.077681098088164e-06
Position 4243: 8.900893783660198e-06
Position 3165: 8.88483037288257e-06
Position 4798: 8.852795612313188e-06
Position 8752: 8.460972060442852e-06
Position 4801: 8.319650367142402e-06
Position 310: 8.26043996511596e-06
Position 3870: 7.768489222817916e-06
Position 4312: 7.629995652947232e-06
Position 1931: 7.5501743511938765e-06
Position 4868: 7.0021142291546e-06
Position 1133: 6.577365418978561e-06
Position 3226: 6.475298739075023e-06
Position 594: 5.112363691146228e-06
Position 5811: 4.9855340623127526e-06
Position 7829: 4.916002595747834e-06
Position 1379: 4.454850125564659e-06
Position 5835: 4.4001326204663405e-06
Position 7945: 4.153120485880056e-06
Position 2986: 4.0068962868135624e-06
Position 4826: 3.9847541221107925e-06
Position 6676: 3.9805387286333834e-06
Position 272: 3.572410615372465e-06
Position 4042: 3.0369131269221475e-06
Position 3039: 2.406404430741947e-06
Position 3965: 2.317826131304401e-06
Position 5701: 2.0422727561494464e-06
Position 3115: 1.4557494082753045e-06
Position 4627: 1.3252392902320595e-06
Position 3820: 1.2616862271671654e-06
Position 3247: 1.0582236085016525e-06
Position 4103: 1.0376529909773108e-06
Position 3902: 7.188857946186757e-07
Position 3001: 5.84221672701849e-07
Position 3329: 5.729837466338375e-07
