Gene = C3orf70
index = 209
Annotated 5SS: [387]
Annotated 3SS: [69450]
SMsplice 5SS: [  387  7391 21024 69620 70145 70335]
SMsplice 3SS: [ 7273 20905 69450 69965 70236 74334]
top_k =  500
Partition function (log Z): -39.097057880580365

Sorted 5' Splice Sites (High to Low Probability):
Position 387: 0.8928194280205629
Position 7391: 0.7586889146228752
Position 21024: 0.47822402149348653
Position 5028: 0.07023204876178156
Position 786: 0.040966941566093075
Position 1044: 0.04081936331956611
Position 8010: 0.03080950763005422
Position 2529: 0.014062008980894849
Position 361: 0.013935118903513887
Position 2765: 0.013824571975077549
Position 5114: 0.012173427266249062
Position 2280: 0.01210149914269613
Position 5068: 0.011180993221018612
Position 2782: 0.008178890032997963
Position 4443: 0.007597520700413404
Position 2034: 0.0071845477081626035
Position 2810: 0.006878780930080838
Position 1714: 0.0050774974914273695
Position 4439: 0.004444808092069807
Position 962: 0.0025565474279797018
Position 422: 0.0019957843366048664
Position 343: 0.0009877561667015792
Position 195: 0.0008466747974567367
Position 793: 0.0005261033336768455
Position 1244: 0.0004941266375925929
Position 571: 0.00039489578569734814
Position 225: 0.00027828312391432383
Position 301: 0.00027468513325543825
Position 7396: 0.0002002364111082428
Position 4810: 0.00014293689351082642
Position 1692: 0.0001122594239415049
Position 163: 0.00010924769539079064
Position 4750: 0.00010255537771261204
Position 1739: 9.685797714461357e-05
Position 107: 8.510127470743671e-05
Position 165: 7.567820150712814e-05
Position 917: 5.398566265317899e-05
Position 3292: 5.0090654369426426e-05
Position 1595: 4.9417999294850764e-05
Position 1605: 4.087856752352199e-05
Position 270: 3.7507902800198435e-05
Position 940: 2.949327895156431e-05
Position 604: 2.5249662163318055e-05
Position 379: 1.816250684981678e-05
Position 890: 1.4403185982185452e-05
Position 1658: 9.935460691467566e-06
Position 214: 9.900375168862634e-06
Position 720: 7.646355032457602e-06
Position 764: 6.806598266649745e-06
Position 452: 6.395013144722398e-06
Position 76: 5.969312973137672e-06
Position 4541: 5.159495429711427e-06
Position 525: 4.817196409248017e-06
Position 445: 4.50466257873968e-06
Position 986: 6.949880314725601e-07
Position 1484: 6.387266499324243e-07
Position 1571: 4.7571568116358094e-07
Position 2242: 3.842054913846861e-07
Position 391: 1.7702335097804804e-07
Position 2073: 9.260313343125369e-08
Position 1776: 3.640518496787859e-08
Position 68: 3.978232649197363e-09
Position 6: 3.721968194223203e-09
Position 142: 2.0678761549115376e-09
Position 674: 1.7072834114670805e-09
Position 875: 1.3601118451438382e-09
Position 953: 6.444421470904486e-10
Position 751: 5.187408136635546e-10
Position 90: 4.53543134664324e-10
Position 321: 3.9305019326219367e-10
Position 366: 5.3392301530903283e-11
Position 1370: 1.2837419083822747e-11
Position 711: 5.9466649471743896e-15
Position 722: 3.062157150991644e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7273: 0.6906167513257986
Position 20905: 0.5614109716820342
Position 20498: 0.2962824351318639
Position 21166: 0.17814735639137702
Position 25859: 0.17309719971478124
Position 4943: 0.09241299180143162
Position 23987: 0.07257394154980407
Position 7278: 0.07048767523359138
Position 2608: 0.0343480962995393
Position 21807: 0.03242475344511991
Position 7816: 0.02832127228045762
Position 15320: 0.024392493530001984
Position 21208: 0.021980770392401903
Position 14797: 0.011777864163491917
Position 13921: 0.011173820952258098
Position 4328: 0.010971918653454591
Position 15482: 0.009245339358408199
Position 2191: 0.009171440878814224
Position 18930: 0.007970125061336262
Position 7942: 0.007692867840804512
Position 1952: 0.006260748320434041
Position 9041: 0.0056087650175822784
Position 10221: 0.005245404030648384
Position 8089: 0.004595936862983126
Position 11326: 0.0041006013473417905
Position 1575: 0.003915217784138678
Position 5379: 0.0035794161084654504
Position 11038: 0.003571035741622184
Position 2162: 0.003318079258095984
Position 1763: 0.003269329325317199
Position 2366: 0.003204813736194496
Position 2424: 0.002883108327895534
Position 7832: 0.0028746404578181978
Position 4928: 0.0027568788278328963
Position 11382: 0.0026495671134507755
Position 2651: 0.0025305121619522437
Position 8750: 0.0022255559589137584
Position 2072: 0.0022104269264518195
Position 11783: 0.0021686446163419605
Position 4832: 0.002007263774584019
Position 7876: 0.0016008325666660818
Position 9782: 0.001570165351467767
Position 14541: 0.0015281615567215633
Position 4332: 0.0014370598629804957
Position 10898: 0.0013868971197217791
Position 9075: 0.0013554508192072663
Position 10409: 0.001336877710304613
Position 7641: 0.001292902052370744
Position 6221: 0.0012002074098518473
Position 2275: 0.001188162539358743
Position 11681: 0.0010468128563651566
Position 2261: 0.0010370395979522322
Position 10025: 0.0009008665300050802
Position 1556: 0.0007629205970546768
Position 3171: 0.0006962351661880452
Position 2131: 0.0006938605950140951
Position 10858: 0.0006794447234961511
Position 3197: 0.0006456036554229143
Position 10588: 0.0006302832498379991
Position 1471: 0.0005883324720629501
Position 11659: 0.0004356828553698113
Position 3349: 0.0003808750241065442
Position 1603: 0.00027151611059736684
Position 4625: 0.0002377765001483066
Position 5823: 0.00021330253586841357
Position 2241: 0.00018953442508596566
Position 1931: 0.00017771930550492272
Position 1833: 0.00016663620350546368
Position 4713: 0.00016511013282268798
Position 9103: 0.0001567182205081592
Position 1140: 0.00014592332044829554
Position 6281: 0.00014508971442017758
Position 9428: 0.00013652107711752644
Position 2310: 0.00013229025158495767
Position 708: 0.00010758405143202082
Position 3502: 0.0001037865545685026
Position 785: 6.737519872878188e-05
Position 3482: 5.059782417934302e-05
Position 6460: 4.58623946541346e-05
Position 3146: 3.886312083902056e-05
Position 4159: 3.7301551701411193e-05
Position 5736: 3.3631280462330725e-05
Position 2638: 2.8508583152299075e-05
Position 4608: 2.6831154322520147e-05
Position 1440: 2.517734698046881e-05
Position 3074: 2.4262278830101097e-05
Position 3106: 2.138558942961581e-05
Position 4185: 2.0159985384372827e-05
Position 3628: 1.8584461393396332e-05
Position 658: 1.6002947469042947e-05
Position 1115: 1.588639642789178e-05
Position 3240: 1.4486380453879e-05
Position 3521: 1.2657895943005435e-05
Position 2683: 1.2560783396371767e-05
Position 285: 1.2315668532937325e-05
Position 2370: 1.1595080884699827e-05
Position 2348: 1.1185013881431173e-05
Position 626: 1.068267024983153e-05
