Gene = AL136376.1
index = 51
Annotated 5SS: [85]
Annotated 3SS: [10571]
SMsplice 5SS: [ 330 5319 6017]
SMsplice 3SS: [5249 5936 8972]
top_k =  500
Partition function (log Z): -8.729279919905238

Sorted 5' Splice Sites (High to Low Probability):
Position 6017: 0.8610616257690518
Position 5319: 0.6691386755444995
Position 4270: 0.5694188675919375
Position 330: 0.46903664125712624
Position 175: 0.40138333746769916
Position 7466: 0.2384438822799124
Position 2523: 0.11317744022789433
Position 4728: 0.10916490675770062
Position 1811: 0.10795617862619275
Position 104: 0.10682763310576249
Position 5157: 0.05314118839223453
Position 2823: 0.04476876283036951
Position 7409: 0.031098447039635466
Position 1674: 0.016516184406199157
Position 163: 0.01644449708994801
Position 6528: 0.015617855762409257
Position 2464: 0.014186346800043903
Position 1787: 0.012556027661879705
Position 3336: 0.010938715240158953
Position 9040: 0.010665881714559448
Position 7562: 0.010660372572299182
Position 5781: 0.008058765910788667
Position 9415: 0.007916207415251274
Position 5538: 0.007587676568525355
Position 550: 0.004599757024209857
Position 5175: 0.004300878256478737
Position 6478: 0.00429176595057422
Position 3086: 0.002540773559173382
Position 372: 0.0020050957608696986
Position 8608: 0.0018650916333978493
Position 6100: 0.001815883165255381
Position 1563: 0.0017169153330602793
Position 7502: 0.0013316637797330584
Position 6172: 0.0012809335561626395
Position 2556: 0.0007030429116710148
Position 1179: 0.0005721573059391762
Position 5165: 0.0005270970537437555
Position 1754: 0.0005153150939957365
Position 2986: 0.0004921403842760482
Position 85: 0.00041647446407769685
Position 6506: 0.00036629658834138354
Position 95: 0.00017467704594129708
Position 1358: 0.0001710221334264445
Position 1365: 0.0001449319716091428
Position 1524: 5.684375580696197e-05
Position 918: 2.615536034048616e-05
Position 2182: 2.590477312978996e-05
Position 8571: 2.322120605050136e-05
Position 1217: 2.038871454352695e-05
Position 3046: 9.67892926685572e-06
Position 6176: 9.586846005533866e-06
Position 1484: 6.3703663973273986e-06
Position 220: 2.0988551753388487e-07
Position 194: 1.0873551111716127e-07
Position 76: 7.979879458034127e-08
Position 209: 4.615355682778108e-08
Position 675: 2.012882426766198e-08
Position 1000: 1.0926663799865525e-08
Position 166: 8.387713046472727e-09
Position 178: 2.9100135329768292e-09
Position 791: 2.477394835735218e-09
Position 43: 1.3123406293707428e-09
Position 354: 7.318995724677034e-10
Position 478: 2.671579737884128e-11
Position 468: 2.2615039792376692e-11
Position 8: 1.3187771083927591e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5936: 0.8483679926917015
Position 5249: 0.590973981823043
Position 8972: 0.39501170137792496
Position 4057: 0.39324442111322055
Position 7364: 0.291715641667341
Position 6358: 0.16014309743158134
Position 5093: 0.14049565326275487
Position 9735: 0.1314912925882873
Position 2330: 0.11229957829748152
Position 1679: 0.10238835813974746
Position 4050: 0.09602714494365057
Position 9602: 0.09273140849521408
Position 4495: 0.0688225595801813
Position 9237: 0.04732937062300162
Position 4234: 0.046696037150143525
Position 7336: 0.03041500642585023
Position 4079: 0.028342308619366485
Position 9198: 0.02695518715311072
Position 2622: 0.023341020018842033
Position 4678: 0.02320416296955499
Position 9577: 0.0214893545457541
