Gene = TOPAZ1
index = 1470
Annotated 5SS: [  514  3386 13144 14393 20598 25251 27416 28925 40146 45655 45954 49001
 62196 63436 64541 68105 79306 81410 86548]
Annotated 3SS: [  966 13081 14264 20532 25110 27329 28798 40081 45502 45860 48884 62128
 63260 64439 67938 79140 81205 86363 89905]
SMsplice 5SS: [  514  1093  3386 13144 14393 27416 28925 40146 45655 46436 49001 62196
 64541 68105]
SMsplice 3SS: [  966  3281 13081 14264 27329 28798 40081 45502 46360 48884 62128 64439
 67938 87956]
top_k =  500
Partition function (log Z): -38.1241371992128

Sorted 5' Splice Sites (High to Low Probability):
Position 14393: 0.9781481187191347
Position 3386: 0.9169596222763011
Position 13144: 0.8728837189211206
Position 1093: 0.597064511025564
Position 2442: 0.5954687654496901
Position 2089: 0.39646246460358503
Position 20598: 0.33815899419742623
Position 7571: 0.33137601749908396
Position 514: 0.32857101700778096
Position 21844: 0.2949206911281095
Position 432: 0.24280517056584922
Position 2796: 0.14730128213006072
Position 8980: 0.141992301709097
Position 62: 0.12173430733462635
Position 12020: 0.10620523144852158
Position 1029: 0.0981904755607491
Position 25251: 0.07967828420534144
Position 77: 0.06074342051763027
Position 81: 0.06069310393614653
Position 114: 0.057854223252908225
Position 7749: 0.05720264493719839
Position 11775: 0.054584304300641984
Position 12355: 0.04630533305507844
Position 1114: 0.0459894050530284
Position 3162: 0.027905037455342334
Position 1726: 0.026590278161997567
Position 1770: 0.026005106636121038
Position 66: 0.01210214491869084
Position 222: 0.011015205550013188
Position 1479: 0.009738517293857557
Position 55: 0.008440534039816629
Position 2057: 0.0075773435244071855
Position 45: 0.007106193478197225
Position 4688: 0.005574285451477442
Position 411: 0.005499310522934394
Position 14845: 0.0039336188842535695
Position 6891: 0.003659840550426754
Position 1375: 0.0030415895256211147
Position 6934: 0.002473232589018233
Position 1528: 0.0024415898820046916
Position 7013: 0.0023095527461922693
Position 11585: 0.002088266905879704
Position 1488: 0.0019168399279726202
Position 4696: 0.0019047245072735858
Position 354: 0.0014506044210693143
Position 1927: 0.001430815947759301
Position 791: 0.001292353083412212
Position 2435: 0.0009135924645411907
Position 293: 0.0005142754523909951
Position 4680: 0.0004182389791221155
Position 7638: 0.00037416351870714164
Position 738: 0.00034313878446501914
Position 6943: 0.00030664141850646654
Position 762: 0.00027007611162616145
Position 690: 0.0002447775433965809
Position 2479: 0.00024088876190303055
Position 1206: 0.00022528408899896192
Position 368: 0.00019571739091199373
Position 132: 0.00017414011790393513
Position 1102: 0.00016736332589632882
Position 799: 0.00016296230558840487
Position 361: 0.00015851446383375605
Position 1447: 0.00014729082282712795
Position 2302: 0.00011665621997001216
Position 676: 0.00010497350162907405
Position 551: 0.00010052600968648837
Position 608: 9.442150328960748e-05
Position 1513: 8.648790383921802e-05
Position 324: 5.8536641447749114e-05
Position 860: 3.6288503463495925e-05
Position 440: 3.222618937297706e-05
Position 57: 2.465692673885631e-05
Position 2950: 1.975526705866705e-05
Position 1676: 1.6399383615512576e-05
Position 1252: 9.556997563432981e-06
Position 4174: 6.487831285769208e-06
Position 1000: 4.094233775759534e-06
Position 1226: 2.5513699771871283e-06
Position 449: 1.5567047085453022e-06
Position 1051: 9.915296533246184e-07
Position 274: 3.7163520343562705e-08
Position 42: 3.371924891359148e-08
Position 118: 2.347780426629997e-08
Position 102: 1.989660040601792e-08
Position 372: 4.468859836437801e-09
Position 406: 1.7734191081188844e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14264: 0.9174558534780423
Position 13081: 0.874066693980899
Position 966: 0.6348175274136433
Position 3281: 0.5887778983821355
Position 2343: 0.5544026045705778
Position 25110: 0.3900958759303675
Position 1871: 0.3866945820426977
Position 21789: 0.3523233674975294
Position 20532: 0.3522507941437378
Position 24485: 0.23936362050515714
Position 3225: 0.2280414149086185
