Gene = RBM34
index = 1122
Annotated 5SS: [  284   565   947  6577  8752 13054 23367 23581 25424 25806]
Annotated 3SS: [  389   809  6344  8691 13009 23282 23516 25383 25686 29459]
SMsplice 5SS: [  284   565   947  6577 19542 23367 25806]
SMsplice 3SS: [  389   809  6344 19448 23282 25686 29459]
top_k =  500
Partition function (log Z): -12.872562771032069

Sorted 5' Splice Sites (High to Low Probability):
Position 284: 0.8293742006110932
Position 6577: 0.7692772876479785
Position 8752: 0.7198383984198578
Position 947: 0.6297863080799072
Position 565: 0.5598426387132177
Position 4697: 0.4715174136620491
Position 4863: 0.4383602194576319
Position 546: 0.4136929229065857
Position 3960: 0.32806362345558177
Position 4942: 0.22556731187972107
Position 6848: 0.1346785417467775
Position 4186: 0.12284358246906985
Position 4177: 0.11354215279065155
Position 13054: 0.10179978962010662
Position 225: 0.06728619310378442
Position 951: 0.06715843062304747
Position 8357: 0.0552355442229654
Position 1464: 0.028260601752447906
Position 7997: 0.02217051095695894
Position 9116: 0.015208831006564165
Position 8474: 0.014513270290361546
Position 323: 0.013317997125279762
Position 9685: 0.007361266678830843
Position 988: 0.0073231328637924685
Position 497: 0.0049320182292422535
Position 4715: 0.0027812485348043298
Position 1781: 0.002289413583386364
Position 185: 0.0022207164976778145
Position 4432: 0.002088011056670862
Position 9687: 0.002082178423116258
Position 9204: 0.002019676874474814
Position 1716: 0.0015190250777484767
Position 488: 0.001512711489972611
Position 6650: 0.00135922454757998
Position 448: 0.0009727217027555116
Position 709: 0.0006405453483077617
Position 352: 0.0006242308981857179
Position 9120: 0.0005664284882832996
Position 271: 0.0005516513372572352
Position 9643: 0.0005465128318234999
Position 304: 0.0005372390374647095
Position 6592: 0.0003178527809791769
Position 682: 0.00012930960928401585
Position 597: 5.7046988673308494e-05
Position 168: 4.931040634969821e-05
Position 935: 3.2941162262252614e-05
Position 273: 2.9324720764552252e-05
Position 208: 2.5175925739561592e-05
Position 455: 2.4658154167667737e-05
Position 320: 2.0431390534905113e-05
Position 1283: 1.9965919182371435e-05
Position 216: 1.5696669949078385e-05
Position 1401: 1.1570335153100312e-05
Position 897: 1.1524283816551915e-05
Position 1466: 9.440140162838102e-06
Position 518: 4.763448864745722e-06
Position 1313: 3.859778448651418e-06
Position 288: 2.856062391829953e-06
Position 1317: 1.5737899622116408e-06
Position 1019: 1.175750331028009e-06
Position 850: 6.748840561151718e-07
Position 1089: 4.5143394018057695e-07
Position 419: 3.996455961522602e-07
Position 349: 3.180422631833734e-07
Position 409: 1.76907627425081e-07
Position 151: 8.253262847365405e-08
Position 335: 9.697975056892658e-09
Position 369: 7.08193300696595e-09
Position 757: 3.9576155332980756e-10
Position 556: 2.935017828086887e-10
Position 569: 2.521257137843563e-10
Position 327: 9.621636935363465e-11
Position 646: 3.8785431741347417e-11
Position 375: 3.8066916661735444e-11
Position 507: 2.9849885641398102e-12
Position 639: 1.0055215796830578e-12
Position 22: 2.0876695790216401e-13
Position 356: 3.5261613893288677e-14
Position 361: 2.0636297177586248e-14
Position 378: 2.5283340728919407e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 389: 0.8908574076915652
Position 6344: 0.7438520917153759
Position 809: 0.6373868143947283
Position 8691: 0.6131979992311386
Position 4787: 0.3561844814959784
Position 4672: 0.2443186498968026
Position 21823: 0.22905087807075858
Position 17308: 0.21334761795990034
Position 4091: 0.2118694983766619
Position 4775: 0.18654697757771427
Position 4483: 0.1640762140496025
Position 3900: 0.15230202791997308
Position 13009: 0.13247982234290034
Position 6744: 0.10333885648918101
Position 8201: 0.10234483822035384
Position 3804: 0.10152764204765788
Position 8657: 0.08772044874531383
Position 9429: 0.07980172559934111
Position 3860: 0.0783631834264103
Position 4431: 0.07596353899452725
Position 6897: 0.07060488130836207
Position 12071: 0.053771066093384744
Position 4741: 0.051229445535443924
Position 13384: 0.049876635160527615
Position 16441: 0.048818272833320776
Position 755: 0.041074544169524954
Position 8865: 0.0358282997249371
Position 4284: 0.02936337566507419
Position 8636: 0.027108035692246374
Position 9830: 0.026094738726804935
Position 6436: 0.024982154210542697
Position 11081: 0.0234672597454881
Position 7765: 0.0226621199795274
Position 6818: 0.021356139723390864
Position 16416: 0.0203386013536216
Position 1208: 0.019406501622581965
Position 11676: 0.017659596196248697
Position 9865: 0.01564321581713843
Position 4886: 0.014371953581383837
Position 9451: 0.013260862041454408
Position 9028: 0.012408919977435899
Position 3959: 0.012006768778484072
Position 6759: 0.011199767918911386
Position 4820: 0.010633284972124677
Position 8694: 0.009693664976187845
Position 3692: 0.007824214545743696
Position 709: 0.007365126253979469
Position 13351: 0.007325492050592825
Position 4337: 0.006794003906146408
Position 1367: 0.0064663933078859814
Position 6789: 0.006271151627446838
Position 860: 0.005661503307098454
Position 1590: 0.0040422842192671645
Position 6294: 0.0038733695665052396
Position 839: 0.0034617517861256094
Position 10520: 0.003271735367057253
Position 10654: 0.0029171876026538182
Position 846: 0.0027914484690382416
Position 1282: 0.0025581841546705544
Position 13229: 0.0022088555997355694
Position 7218: 0.0019297750922184242
Position 4923: 0.0018669834620656323
Position 485: 0.0017361623310951102
Position 518: 0.0014959684546912127
Position 6956: 0.0013377409809916634
Position 842: 0.0012336422124560808
Position 9425: 0.0011765982346618135
Position 644: 0.0011568397693365953
Position 738: 0.0011147235132845078
Position 3750: 0.0008549801471125874
Position 9201: 0.0008038315612284863
Position 658: 0.0008009947675710888
Position 9158: 0.0007629536974965284
Position 8197: 0.0006939107750041691
Position 391: 0.0006128948861800984
Position 393: 0.000612011681491706
Position 430: 0.0005881842277293409
Position 2883: 0.0005651240918524687
Position 6902: 0.00055575529001727
