Gene = POP7
index = 1054
Annotated 5SS: [252]
Annotated 3SS: [767]
SMsplice 5SS: [344]
SMsplice 3SS: [767]
top_k =  500
Partition function (log Z): -11.10701667232987

Sorted 5' Splice Sites (High to Low Probability):
Position 344: 0.7115155934874677
Position 252: 0.21712572578917777
Position 548: 0.03542396046180498
Position 685: 0.020235893162801877
Position 50: 0.017269153213688288
Position 389: 0.008392597604184733
Position 1281: 0.0050823057560548356
Position 405: 0.003990444326047042
Position 665: 0.002708922081319691
Position 962: 0.0024083080027161165
Position 1335: 0.0021693216905999246
Position 710: 0.0020509023691828695
Position 321: 0.0016127779160945168
Position 167: 0.0012739940303767496
Position 1197: 0.0007453034296235767
Position 391: 0.0007363490184690147
Position 62: 0.0004296532476467603
Position 161: 0.00029371015276227736
Position 656: 0.000273742918512648
Position 803: 0.00026682958093429357
Position 1329: 0.0002437214458284316
Position 80: 0.00018789806460475935
Position 1069: 0.00016272155752669983
Position 348: 1.7783386737146076e-06
Position 727: 9.447238586805077e-07
Position 501: 6.248795677539217e-07
Position 284: 4.612935031510386e-07
Position 196: 2.1319256564915542e-07
Position 696: 9.244466512235044e-08
Position 648: 4.141110751448835e-08
Position 393: 1.4745256420801772e-08
Position 456: 1.3095040909796774e-08
Position 471: 4.364580902669857e-09
Position 238: 2.8069461654061203e-09
Position 434: 7.984712889090379e-10
Position 577: 3.465796381274729e-10
Position 621: 3.6391457021855764e-11
Position 476: 1.6397941536778804e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 767: 0.4003903957301767
Position 1068: 0.27641660326051226
Position 444: 0.072238706724974
Position 595: 0.04759982990319821
Position 575: 0.03421910187016622
Position 875: 0.031563878099397535
Position 1038: 0.02594593945483479
Position 469: 0.019528972636623138
Position 571: 0.014497291899466747
Position 465: 0.012861467013444202
Position 1432: 0.012054295921510225
Position 903: 0.01135061254937315
Position 845: 0.01035735401328569
Position 966: 0.009835193857325855
Position 621: 0.009536440372025463
Position 1044: 0.008659654721123768
Position 648: 0.006313343783440925
Position 939: 0.00574920982235549
Position 440: 0.005499190382668105
Position 936: 0.004016789075875522
Position 776: 0.0036249177349289554
Position 701: 0.0024169474093789977
Position 1358: 0.0023847928499259943
Position 915: 0.0018110716142551147
Position 1095: 0.0010113250102484382
Position 860: 0.0006961117312983673
Position 1162: 0.0006606220356422217
Position 684: 0.0006519908499577824
Position 851: 0.000607830948521544
Position 1184: 0.00039875966965564
Position 446: 0.00030403534341062586
Position 813: 0.00018580042811608527
Position 1117: 0.00018177345698574846
Position 921: 0.0001592773436921873
Position 662: 0.00013399350122654305
Position 829: 0.00011470687175004319
Position 1113: 9.222492386475197e-05
Position 1107: 9.166652259499538e-05
Position 504: 8.838382125823367e-05
Position 1256: 5.503133632374691e-05
Position 981: 5.0186238235041534e-05
Position 1306: 5.0113375876666183e-05
Position 1274: 4.91567613555818e-05
Position 707: 4.697207016835826e-05
Position 784: 4.1088179019153536e-05
Position 1362: 2.6730366725094102e-05
Position 1313: 2.41116055552916e-05
Position 525: 2.4056092396274304e-06
Position 1197: 2.2212094958554e-06
Position 1134: 1.8418496877695794e-06
Position 471: 1.589884626577346e-06
Position 379: 5.794414619425906e-07
Position 348: 3.292775858942296e-07
Position 343: 2.0903312017796964e-07
Position 1052: 2.0533652048132723e-07
Position 655: 1.6767042997800784e-07
Position 476: 1.5531147235447172e-07
Position 328: 1.386680868354335e-07
Position 372: 1.2316381591644478e-07
Position 248: 9.275089125563226e-08
Position 231: 3.3479426452754445e-08
Position 196: 3.0749684380816536e-08
Position 250: 2.742048922800441e-09
Position 211: 8.81913527864032e-10
Position 252: 6.07954975002804e-10
Position 290: 3.9172517660469e-10
Position 275: 2.3624940788247093e-10
Position 256: 9.838458740026485e-11
Position 362: 8.444670840069907e-11
Position 284: 6.633427284439338e-11
Position 354: 5.3756861410858446e-11
Position 389: 4.036226009136499e-11
Position 114: 2.73038699383741e-11
Position 356: 2.6860665988001062e-11
