Gene = LCN9
index = 773
Annotated 5SS: [  96  977 1474 2034 2431 2587]
Annotated 3SS: [ 839 1399 1922 2373 2538 2773]
SMsplice 5SS: [  96  977 1474 2034 2431]
SMsplice 3SS: [ 876 1399 1922 2365 2538]
top_k =  500
Partition function (log Z): -1.8291357416301965

Sorted 5' Splice Sites (High to Low Probability):
Position 2431: 0.8700391625429506
Position 96: 0.8076831916771826
Position 2034: 0.7171426740448487
Position 1474: 0.6290013397014611
Position 977: 0.46821341285294776
Position 1088: 0.2796900771216971
Position 1307: 0.2623821938732105
Position 1664: 0.22030269039366873
Position 1547: 0.1546257492644882
Position 112: 0.1399527628731103
Position 1104: 0.043379657405794136
Position 1128: 0.027215904602365386
Position 1242: 0.027189973604965396
Position 1787: 0.022365016138482803
Position 306: 0.020770602771908217
Position 268: 0.019428493157243286
Position 1688: 0.015941950875717828
Position 668: 0.006787604532046917
Position 1214: 0.0056516464925663945
Position 1219: 0.005547048077822461
Position 2387: 0.0053544402383222806
Position 1133: 0.00475832502033341
Position 263: 0.004269053893022915
Position 547: 0.003943896684649607
Position 2587: 0.0032242005512254524
Position 644: 0.0017189189275231644
Position 2473: 0.0016585172251755446
Position 684: 0.001096764305904868
Position 2085: 0.0009568350897059836
Position 116: 0.0005894207692143053
Position 98: 0.0005263277410211939
Position 405: 0.0004895720873643588
Position 2672: 0.0004758837114978488
Position 100: 0.0002881669357226335
Position 249: 0.0002815965595577821
Position 2141: 0.0002391625385165641
Position 730: 0.00016003389243000963
Position 1499: 0.00014841078996572806
Position 1237: 0.00014100981923251358
Position 2711: 0.00013631349579077082
Position 1110: 7.372160082447734e-05
Position 2131: 5.152777807629198e-05
Position 50: 3.81021171979522e-05
Position 164: 3.536897491460297e-05
Position 1235: 2.564310270153463e-05
Position 1331: 2.4365496400815494e-05
Position 191: 2.2002649269941654e-05
Position 287: 2.192871962269903e-05
Position 775: 2.1684730763569537e-05
Position 2486: 2.0504007206381124e-05
Position 724: 1.6502023756939357e-05
Position 395: 1.4019686138021394e-05
Position 87: 1.1868969466283282e-05
Position 508: 1.1743910099940813e-05
Position 175: 5.416689497878659e-06
Position 440: 4.113792487035777e-06
Position 915: 3.920649797742598e-06
Position 450: 3.911399067440582e-06
Position 224: 2.377477942459422e-06
Position 106: 5.664102156688748e-07
Position 2112: 7.115322397465232e-08
Position 66: 6.502737701802638e-09
Position 146: 6.455572772118178e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2538: 0.9784469887292109
Position 1922: 0.6661613938060811
Position 876: 0.6215349732178136
Position 1399: 0.5648242807650421
Position 2365: 0.3303554101580747
Position 2328: 0.2869819482858699
Position 1355: 0.2130126233010619
Position 1572: 0.1774653763815096
Position 1207: 0.1652818692358474
Position 1184: 0.14645155100247412
Position 839: 0.11276677218499376
Position 2245: 0.09069646706855974
Position 846: 0.07666045653152949
Position 2342: 0.0757579432004637
Position 2290: 0.03992123165886839
Position 2170: 0.03955173040026486
Position 1773: 0.03080341633452358
Position 1528: 0.022968561752958166
Position 1990: 0.020618484225805433
Position 1629: 0.015663079643431665
Position 1823: 0.009122132683938479
Position 182: 0.008804834943724157
Position 221: 0.008266322617368243
Position 996: 0.007765990078250613
Position 2310: 0.0061339442409900635
Position 1126: 0.005974169753992491
Position 2668: 0.005499734561194707
Position 2270: 0.005103860034382195
Position 897: 0.004888943002412388
Position 2264: 0.004237018113577093
Position 1860: 0.004153383627447102
Position 1927: 0.0028459075938784906
Position 1872: 0.0027064595850335516
Position 1965: 0.0026213964311989743
Position 825: 0.00241189460756211
Position 2230: 0.0018845486664189333
Position 1252: 0.0018435515931249829
Position 1325: 0.0015624315353513607
Position 1711: 0.0012568844645143137
Position 1954: 0.0011899181327442658
Position 1442: 0.0009351156804571395
Position 1406: 0.000837900928411995
Position 1186: 0.0007693381321913583
Position 1646: 0.000718828550672036
Position 1507: 0.0006991645146660795
Position 2362: 0.0006818413447393214
Position 1587: 0.00067033862817878
Position 2773: 0.0006362831895591918
Position 1255: 0.0005372884172668152
Position 1577: 0.0004884478558901056
Position 554: 0.0004538369753803912
Position 2710: 0.000341497503970809
Position 2563: 0.000326168394884789
Position 795: 0.00031441320946996117
Position 2555: 0.00021004776094176288
Position 944: 0.0002073780859082872
Position 1655: 0.00018644870675726545
Position 1328: 0.0001452169253265148
Position 197: 8.857304551006961e-05
Position 595: 8.154646557012349e-05
Position 741: 5.641843400616432e-05
Position 952: 5.576436169116506e-05
Position 1365: 4.0263851138294e-05
Position 1605: 4.007424201600629e-05
Position 2518: 3.152271877348162e-05
Position 1006: 3.1260833160943335e-05
Position 2725: 2.927467434634411e-05
Position 651: 2.8578917690749515e-05
Position 613: 2.770085289223445e-05
Position 330: 2.684699465675864e-05
Position 2520: 2.5746696959804475e-05
Position 771: 2.567896932943608e-05
Position 576: 2.501852983534193e-05
Position 233: 2.295699486986855e-05
Position 536: 1.7214269396951173e-05
Position 516: 1.7097541044875893e-05
Position 1218: 1.5688485276406715e-05
Position 476: 1.3583809588217817e-05
Position 405: 1.310960883097177e-05
Position 538: 1.2682826250431667e-05
Position 230: 9.632710047419441e-06
Position 628: 9.190153783504592e-06
Position 1446: 7.559753271121299e-06
Position 556: 7.077463449946099e-06
Position 496: 5.831579097861903e-06
Position 1305: 5.654203875243487e-06
Position 1289: 5.510218912097138e-06
Position 365: 4.582032250949098e-06
Position 635: 4.274712631144546e-06
Position 673: 3.881269600793249e-06
Position 390: 3.7658683297951115e-06
Position 402: 3.1898864001011886e-06
Position 305: 2.9520244134363234e-06
Position 531: 2.9064919152681038e-06
Position 246: 2.241773088256593e-06
Position 913: 1.8050703015450077e-06
Position 906: 1.7469253336187627e-06
Position 157: 1.7401077925777086e-06
Position 1478: 1.6243759989722408e-06
Position 1010: 1.3872413644506543e-06
Position 421: 1.3522758155747002e-06
Position 332: 1.2733761069711028e-06
Position 202: 1.0480854528691034e-06
Position 518: 7.400416623990691e-07
Position 410: 4.423284930005797e-07
Position 383: 4.2128014826214593e-07
Position 766: 3.8006646325346457e-07
Position 786: 3.604796513293411e-07
Position 478: 1.3278858354840913e-07
Position 469: 1.0806273071904309e-07
Position 501: 1.0711155126174513e-07
Position 653: 1.0221240988622542e-07
Position 362: 8.583107882358772e-08
Position 440: 8.555864415114981e-08
Position 339: 6.674246197875808e-08
Position 503: 4.003132772612197e-08
Position 428: 2.674054890489684e-08
Position 455: 4.3847798687680724e-10
Position 448: 4.194413975846152e-10
Position 310: 3.747161732251403e-10
