Gene = PSRC1
index = 1094
Annotated 5SS: [  98  446  608 1507 1989 2349 2730]
Annotated 3SS: [ 393  549 1064 1873 2078 2635 2968]
SMsplice 5SS: [ 446  608 2018 2349]
SMsplice 3SS: [ 549 1873 2116 2968]
top_k =  500
Partition function (log Z): 4.481728048272289

Sorted 5' Splice Sites (High to Low Probability):
Position 2018: 0.9937715049286512
Position 2349: 0.871101598349048
Position 446: 0.7565341976948594
Position 608: 0.6052502881940491
Position 2730: 0.5920470937484479
Position 1507: 0.3026846419960421
Position 372: 0.20410188843834395
Position 63: 0.10458540277495589
Position 98: 0.06533078449345321
Position 906: 0.05550743788029967
Position 52: 0.05102833283509124
Position 2259: 0.03901039093163969
Position 244: 0.031406965405502356
Position 2356: 0.028191658949452723
Position 694: 0.026281394648188048
Position 552: 0.023840015681847824
Position 707: 0.02188126799624589
Position 1452: 0.020799086005593756
Position 167: 0.01708343842456535
Position 1169: 0.01678828654431054
Position 1706: 0.014412277176257798
Position 690: 0.013020718939070424
Position 268: 0.010837260743931477
Position 1548: 0.009544953386159412
Position 1171: 0.008527794340041486
Position 1730: 0.007701095777040391
Position 1724: 0.00605399364167664
Position 1136: 0.005828622684575468
Position 1989: 0.004252074157987045
Position 1532: 0.003949402234254558
Position 2587: 0.0037839659273137607
Position 229: 0.0036807914733989703
Position 557: 0.0023778930334653835
Position 2011: 0.0016541799769363942
Position 76: 0.0014271038226250988
Position 766: 0.00135551873928495
Position 1738: 0.001219018395109845
Position 2327: 0.0010132793977957197
Position 1436: 0.0010122233053621737
Position 259: 0.0008783479002590471
Position 1309: 0.0008728643187216825
Position 869: 0.0008197230593248373
Position 2819: 0.0005341201573504222
Position 865: 0.0004820917403328259
Position 645: 0.0004713067490918497
Position 482: 0.00032418792189413837
Position 1743: 0.00020783897467698198
Position 74: 0.0001677063654263266
Position 2739: 0.0001655554714787846
Position 1093: 0.00015004136926100319
Position 1259: 0.00011377561495215836
Position 1584: 0.00010215142399393251
Position 213: 0.00010105867652510047
Position 794: 0.00010098949913495359
Position 253: 0.00010051509564355506
Position 3258: 9.479165974713639e-05
Position 1257: 8.133812740841925e-05
Position 65: 5.724766423179172e-05
Position 41: 5.053478418975602e-05
Position 3106: 4.0604065085435806e-05
Position 377: 2.5735614146784877e-05
Position 110: 1.3204863158434111e-05
Position 12: 9.99950496697403e-06
Position 655: 9.919949814805834e-06
Position 809: 8.85505688556535e-06
Position 17: 6.708756057217334e-06
Position 2022: 6.347190658607887e-06
Position 2035: 5.5236901602639245e-06
Position 129: 4.080051434282041e-06
Position 1971: 2.988420132010924e-06
Position 2028: 9.787495583165341e-07
Position 2337: 8.337112242721322e-07
Position 151: 8.206217411471344e-07
Position 962: 7.095747443050832e-07
Position 807: 6.623026772766908e-07
Position 90: 4.5977757688095916e-07
Position 826: 3.866106099154715e-07
Position 234: 1.4065995035168899e-08
Position 564: 6.617493015002263e-09
Position 2529: 2.57426259263085e-09
Position 2241: 2.764147529440224e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1873: 0.9963198474580314
Position 2968: 0.9503138477829527
Position 549: 0.7035823078039748
Position 2116: 0.35284549869666126
Position 2155: 0.22866953962058886
Position 2635: 0.20913087451627768
Position 2208: 0.1869771501501697
Position 2097: 0.1790335664736949
Position 2649: 0.16548304339509531
Position 1064: 0.1507404989893738
Position 299: 0.13849283287333478
Position 2572: 0.1352330291705016
Position 393: 0.1125800905884448
Position 1415: 0.08966169451635211
Position 2586: 0.054106996860653365
Position 1412: 0.04093340252111118
Position 1248: 0.03205643896083069
Position 2591: 0.029933422190424188
Position 1592: 0.027117274276044736
Position 769: 0.02398267406127716
Position 1167: 0.023906693038280257
Position 1269: 0.013917254795731235
Position 1347: 0.011212953272679292
Position 335: 0.010439005627231405
Position 2684: 0.009380102459107219
Position 3047: 0.00790603991720289
Position 2127: 0.005280888386187916
Position 645: 0.004679507149487864
Position 1352: 0.0034544904384132204
Position 2405: 0.003246237756537198
Position 1613: 0.002515746797203244
Position 2294: 0.0016867375289225455
Position 3381: 0.0016347095287931321
Position 2235: 0.0015590642627024529
Position 607: 0.0014846857591432282
Position 702: 0.0013799004823652889
Position 2256: 0.001355832289508804
Position 1844: 0.001346973067076361
Position 556: 0.0013043858852343757
Position 2533: 0.0012855367190924278
Position 2078: 0.0011810856846955454
Position 243: 0.001134722054047153
Position 3044: 0.001079129038016194
Position 1949: 0.000976486134602798
Position 2889: 0.0008043590335622844
Position 247: 0.0007974693909070141
Position 2178: 0.0007902109971438693
Position 2694: 0.0007026795685612869
Position 2702: 0.0006947713543169772
Position 2456: 0.0006034326066549535
Position 1102: 0.0005597501538986114
Position 1911: 0.0005476841642414159
Position 805: 0.0005005325939324792
Position 1876: 0.00047786059322645085
Position 2217: 0.0004635110534663027
Position 2974: 0.0004480364465043448
Position 2386: 0.0004423239705296251
Position 1257: 0.0004059783032124243
Position 2947: 0.0003605705097336665
Position 3493: 0.0003385947169534512
Position 352: 0.00032375500597512454
Position 250: 0.0003219172423455946
