Gene = IFT122
index = 678
Annotated 5SS: [  118  9684 11745 18424 21051 23373 24528 26813 29164 36253 36548 37965
 39669 41441 43429 48144 51941 55354 59815 62629 64168 66296 67509 72159
 74301 75346 77341 78933 79479]
Annotated 3SS: [ 9616 11659 18344 20973 23305 24380 26635 29087 36060 36408 37761 39530
 41275 43230 48002 51886 55191 59647 62456 64064 66154 67413 72057 74134
 75233 77214 78852 79313 79921]
SMsplice 5SS: [  118  9684 10159 11745 18424 20284 20490 21051 23373 24528 26846 29164
 36253 36548 37965 39669 41364 43429 43779 51941 55354 62629 64168 67509
 72159 74301 75346 77341 78328 78933 79479]
SMsplice 3SS: [ 9616 10000 11659 18344 20156 20408 20973 23325 24380 26635 29087 36060
 36408 37761 39530 41275 43230 43671 51886 55191 62456 64064 67410 72057
 74185 75233 77214 78187 78842 79313 79921]
top_k =  500
Partition function (log Z): 40.957143608526565

Sorted 5' Splice Sites (High to Low Probability):
Position 62629: 0.9976706213773058
Position 75346: 0.9961938827511365
Position 36548: 0.9947919496882506
Position 18424: 0.994346880467683
Position 64168: 0.984423502773043
Position 55354: 0.9836243812025796
Position 39669: 0.9716498628699899
Position 43429: 0.9390152494754381
Position 72159: 0.9323075707206571
Position 78933: 0.9246119156278441
Position 23373: 0.9192674903652145
Position 36253: 0.9164701972228104
Position 29164: 0.8819128165074259
Position 51941: 0.8803254872393083
Position 67509: 0.8726631189526164
Position 11745: 0.8243679250536617
Position 21051: 0.8170186163932575
Position 74301: 0.7877322817201177
Position 20490: 0.7659791769803451
Position 79479: 0.7331665481591727
Position 20284: 0.7102338672020622
Position 77341: 0.7086884080814899
Position 26846: 0.7032773687860753
Position 66296: 0.693633108465741
Position 9684: 0.6865359042958926
Position 37965: 0.6240210100040536
Position 24528: 0.6092780000468949
Position 66827: 0.5610820658220199
Position 10159: 0.5520125636929656
Position 12791: 0.5264944258468367
Position 18997: 0.5107473414388537
Position 59815: 0.5104225395479712
Position 78328: 0.5036723219826295
Position 43779: 0.48272194377597744
Position 20753: 0.480902733301121
Position 59112: 0.45176872828249287
Position 41364: 0.39445861284772826
Position 4033: 0.3723301307948626
Position 16912: 0.36445021329268723
