Gene = AL390778.1
index = 58
Annotated 5SS: [256]
Annotated 3SS: [284]
SMsplice 5SS: [88]
SMsplice 3SS: [424]
top_k =  500
Partition function (log Z): -12.309201247911698

Sorted 5' Splice Sites (High to Low Probability):
Position 88: 0.8495360061011875
Position 312: 0.07196453054511599
Position 60: 0.0479062324822028
Position 368: 0.011307835479261874
Position 396: 0.009714483299136935
Position 116: 0.009042958549551859
Position 452: 0.007466325191932495
Position 480: 0.0018103957793792038
Position 340: 0.0017529248447233582
Position 508: 0.00048018891851820425
Position 172: 0.000350548357763526
Position 256: 0.0003460813352550919
Position 228: 0.0002787078566346201
Position 424: 0.00025123070039450175
Position 159: 0.00023591607747373811
Position 215: 0.0001662532491222545
Position 271: 9.30566540822921e-05
Position 299: 2.810604580772752e-05
Position 32: 2.5028612232607694e-05
Position 144: 1.9106781629896725e-05
Position 103: 1.6226908800890293e-05
Position 187: 1.5483720943326638e-05
Position 75: 1.2200690147920126e-05
Position 200: 1.1938719728453712e-05
Position 327: 8.885048782724932e-06
Position 19: 7.05695531570593e-06
Position 579: 6.275227575319946e-06
Position 523: 6.11468488607962e-06
Position 648: 5.311013293072577e-06
Position 284: 3.1255947043341024e-06
Position 47: 2.4884830127928603e-06
Position 564: 1.764591151926177e-06
Position 243: 1.2025120737497105e-08
Position 131: 2.001396419954022e-09
Position 355: 8.661693638432666e-10
Position 495: 6.044064336394414e-12
Position 536: 1.2123795653415161e-12
Position 551: 1.0906235718451944e-12
Position 411: 2.0284584430255063e-13
Position 383: 1.8978318047582308e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 424: 0.31729315772003586
Position 340: 0.1926766482840087
Position 256: 0.1920235848554725
Position 200: 0.09513306970636781
Position 508: 0.03615748254617885
Position 592: 0.030953158972713255
Position 284: 0.02899491907588638
Position 620: 0.019370851472345525
Position 172: 0.018617081659556882
Position 144: 0.017499686366799754
Position 564: 0.015600398480464994
Position 648: 0.014624365226140038
Position 702: 0.013472093236561258
Position 228: 0.0090402001453514
Position 260: 0.00309312356748937
Position 732: 0.0029916656032580886
Position 676: 0.0022388587021580143
Position 536: 0.0019371063760463738
Position 568: 0.0003637586884155008
Position 760: 0.00028142427500611874
Position 299: 0.00015134929815069665
Position 680: 0.00013917028076173166
Position 215: 0.00011009556401826363
Position 159: 8.90994116748666e-05
Position 523: 8.255949741785305e-06
Position 747: 7.476242844944597e-06
Position 704: 4.72026894688659e-06
Position 92: 1.4247792058929636e-09
