Gene = PODXL
index = 1047
Annotated 5SS: [  348 45780 46372 47243 47657 50029 50348 50740]
Annotated 3SS: [45173 46275 47021 47578 49880 50285 50571 52098]
SMsplice 5SS: [  348 10610 22541 50029 50348 50740]
SMsplice 3SS: [10377 22390 49880 50285 50571 52101]
top_k =  500
Partition function (log Z): -21.958402887165015

Sorted 5' Splice Sites (High to Low Probability):
Position 10610: 0.9936272391821027
Position 348: 0.9838574096043117
Position 22541: 0.8933599331071456
Position 2731: 0.5504877817526421
Position 916: 0.2239394500404718
Position 7054: 0.19679862548659816
Position 926: 0.16768456832812484
Position 6848: 0.09388931360385458
Position 22519: 0.05524363005127932
Position 22999: 0.05333283192622769
Position 22806: 0.0430661420059877
Position 4343: 0.031097834787763807
Position 7352: 0.028740787993928606
Position 2131: 0.02541864713894952
Position 862: 0.02489088887737106
Position 1304: 0.019371535968608973
Position 5729: 0.01835227079778731
Position 5602: 0.017259442465717423
Position 1023: 0.016161917185437018
Position 1411: 0.015717100124229107
Position 1614: 0.01514548305053303
Position 807: 0.012862210845389885
Position 6676: 0.012025639107795897
Position 534: 0.010485957995261691
Position 1433: 0.003674010295609884
Position 13902: 0.0036014299341833884
Position 842: 0.003307046630167782
Position 8388: 0.003178453749666273
Position 873: 0.0018095005279658387
Position 1786: 0.0014563269272927569
Position 1190: 0.0012502760816994621
Position 10671: 0.00119514706217581
Position 1740: 0.0010123291186511403
Position 1634: 0.0005843323547997517
Position 2441: 0.0004653925583285529
Position 1661: 0.00039591551103285985
Position 628: 0.00035823528162121245
Position 12793: 0.0002959397952147129
Position 632: 0.00010880649982969201
Position 621: 9.675272471687275e-05
Position 557: 5.190101541638675e-05
Position 8697: 4.567388940798682e-05
Position 1007: 3.359045492624327e-05
Position 1866: 2.725287221159082e-05
Position 1425: 2.629078598204904e-05
Position 878: 2.2148307389710882e-05
Position 1251: 1.5222514294718308e-05
Position 588: 1.1386102733940466e-05
Position 365: 9.92470963477824e-06
Position 581: 8.06064569482404e-06
Position 440: 7.746554760642265e-06
Position 1360: 6.948454175084962e-06
Position 393: 6.32462350927376e-06
Position 852: 2.128402449412714e-06
Position 1363: 1.5035960827230996e-06
Position 352: 7.499304577623544e-07
Position 549: 6.440851190431363e-07
Position 437: 5.059719082766774e-07
Position 880: 4.6177090975791545e-07
Position 971: 4.0086525969570524e-07
Position 472: 3.0502414653768383e-07
Position 965: 1.7496270051962504e-07
Position 739: 1.1182522309622895e-07
Position 742: 9.071377861765066e-08
Position 286: 4.7917593297635227e-08
Position 289: 4.9473685671390975e-09
Position 385: 4.758440693375727e-09
Position 313: 2.777487849879769e-09
Position 325: 1.8321148385536756e-09
Position 331: 1.4953634749135935e-09
Position 319: 1.4591364886202963e-09
Position 719: 7.339693393101701e-12
Position 746: 4.555776232042224e-12
Position 310: 3.0806616777366134e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 22390: 0.9555507046966797
Position 10377: 0.6693954877809839
Position 2600: 0.505778770515146
Position 762: 0.4359286121897811
Position 10505: 0.3281159267081211
Position 22926: 0.2869534217543464
Position 6753: 0.24630419658871328
Position 24050: 0.19417396169693912
Position 22701: 0.14234401568238295
Position 27765: 0.11854074647821744
Position 23645: 0.09601286793564077
Position 27442: 0.07505380114517973
Position 23141: 0.0503151824753049
Position 23787: 0.04139735419554258
Position 7006: 0.03783352481255173
Position 1189: 0.028214383985918103
Position 7273: 0.02705908892039611
Position 1965: 0.02100929818682209
Position 23589: 0.020612822965412666
Position 23027: 0.01959836276167281
Position 5529: 0.018957978920461915
Position 1509: 0.018628018481087773
Position 5441: 0.01671502332605194
Position 4294: 0.016403612789807412
Position 2440: 0.015217283705866712
Position 6471: 0.012143315909649156
Position 2571: 0.01093049945948111
Position 4223: 0.010766289131858234
Position 1222: 0.008995029637246126
Position 2623: 0.00874330041972892
Position 6865: 0.007044227000642259
Position 859: 0.006076789939024807
Position 21893: 0.0059467535626254835
Position 12885: 0.005064349966885455
Position 15806: 0.004761475367870491
Position 2401: 0.00450661485963984
Position 4105: 0.004072416661240832
Position 8234: 0.003208605885106794
Position 17329: 0.0029554976027721153
Position 19097: 0.002874954804758391
Position 13670: 0.0028143228061769427
Position 15422: 0.0026411754064772502
Position 15723: 0.0025003116705535657
Position 10959: 0.0021055003818772275
Position 2522: 0.002052840397503722
Position 2575: 0.0020073732238343233
Position 2025: 0.0019736173740236788
Position 7177: 0.0017381711061158545
Position 1089: 0.0016790664346811616
Position 2084: 0.0016021431238857399
Position 2691: 0.0015955938739149
Position 18496: 0.0015378638689733525
Position 13839: 0.0015077896528901016
Position 14332: 0.001200286879466765
Position 11993: 0.0010319429085537861
Position 915: 0.0009814239212749434
Position 17760: 0.000967149314786422
Position 12633: 0.0009355883772931333
Position 1348: 0.0006656288665769583
Position 610: 0.0006208027800898981
Position 12238: 0.0006026852922179279
Position 15476: 0.0005609677752270368
Position 11591: 0.0005158959051312151
Position 455: 0.000515256697715141
Position 12529: 0.0004223789366846324
Position 11478: 0.00041914194926435597
Position 525: 0.0004138305141221391
Position 14937: 0.0003708044882052131
Position 418: 0.0003637904080528657
Position 11822: 0.0003525312269468603
Position 944: 0.00032535636995372375
Position 13957: 0.000322194164756385
Position 14734: 0.0003205824166461471
Position 11076: 0.00029491987476953143
Position 11572: 0.00028135184164619826
Position 1986: 0.00023649905489180837
Position 1007: 0.00023562816271513964
Position 2062: 0.0002336115330454908
Position 10976: 0.00020067323178058714
Position 2007: 0.00017437615564398854
Position 1094: 0.00016028200809127495
Position 2661: 0.00015979345160233033
Position 7981: 0.00015050360662542913
Position 768: 0.00014147909028812232
Position 2106: 0.0001285511632386578
Position 10836: 0.00012830374466206315
Position 11626: 0.00012715526123195596
Position 885: 0.00012706518768481947
Position 12276: 0.00012436811689970343
Position 452: 0.00011314521665932616
Position 1161: 0.00010410295062491464
Position 8691: 8.002275379046821e-05
Position 11556: 7.773036650054701e-05
Position 8935: 7.665842913331601e-05
Position 10839: 7.460743076450553e-05
Position 806: 7.307761490756205e-05
Position 1918: 6.780115744782455e-05
Position 10973: 5.767664144417652e-05
Position 1721: 4.63763212152224e-05
Position 921: 4.21625808771624e-05
Position 412: 3.5110614338949084e-05
Position 5325: 3.3767860914156964e-05
Position 1268: 3.371514699470842e-05
Position 7860: 2.378800456799254e-05
Position 4673: 2.291967616986548e-05
Position 4387: 1.9486916614583588e-05
Position 2558: 1.8710872003910582e-05
Position 2841: 1.6918855902898123e-05
Position 5974: 1.2592489794690546e-05
Position 6038: 1.1142600249796475e-05
Position 4541: 9.14041356204587e-06
Position 803: 6.906745357898666e-06
Position 2474: 6.58330859685851e-06
Position 5043: 6.182720204113282e-06
Position 1377: 5.6890285705083944e-06
Position 1773: 5.0860493349235875e-06
Position 950: 3.941860409706077e-06
Position 725: 2.985302114386166e-06
Position 646: 2.927853766511462e-06
Position 861: 2.624868625712849e-06
Position 1648: 2.412421015161572e-06
Position 1335: 2.2450039834128628e-06
Position 1250: 2.1961455332480874e-06
Position 1112: 1.9984996153287458e-06
Position 4538: 1.5773252853714668e-06
Position 1659: 1.2374706605006537e-06
Position 794: 1.211665731719777e-06
Position 2774: 1.1642614812330073e-06
Position 742: 1.1294837394218621e-06
Position 628: 1.0413350868988632e-06
Position 651: 6.105812841519333e-07
Position 539: 5.345526460872114e-07
