Gene = SRFBP1
index = 1331
Annotated 5SS: [  108 12324 13427 32710 57381 58842 60447]
Annotated 3SS: [12234 13353 32637 57298 58126 60408 64980]
SMsplice 5SS: [  108 12324 13427 32710 57381]
SMsplice 3SS: [12234 13353 32637 57298 64980]
top_k =  500
Partition function (log Z): -22.535199447887948

Sorted 5' Splice Sites (High to Low Probability):
Position 13427: 0.9888093664776233
Position 12324: 0.9285966290254953
Position 108: 0.8234333512191226
Position 32710: 0.6163616136465819
Position 827: 0.369628527136441
Position 19080: 0.2117297824016358
Position 851: 0.19446399182564814
Position 16357: 0.1865884244155443
Position 9084: 0.11819584490675944
Position 359: 0.08859294908501751
Position 9195: 0.08577767244752557
Position 261: 0.08208772936820058
Position 522: 0.07427515133818285
Position 12338: 0.06238184555627409
Position 6044: 0.045627126638176425
Position 16502: 0.04525690317434727
Position 285: 0.040891885857990695
Position 9119: 0.04032255803947678
Position 2647: 0.038410894891191864
Position 9810: 0.038316336216880506
Position 4470: 0.020659530792679882
Position 1211: 0.01861887965231692
Position 6467: 0.014102930340236582
Position 3948: 0.013592801754537927
Position 195: 0.012249639892528292
Position 12466: 0.006268491608758364
Position 13443: 0.005629698457558817
Position 294: 0.005525412949657079
Position 415: 0.005479825025393822
Position 13845: 0.004468083444592556
Position 17489: 0.004254582601444924
Position 12889: 0.004090967887551439
Position 596: 0.0027956781785844352
Position 16071: 0.0021998200795970745
Position 13176: 0.0019801162852378026
Position 434: 0.0019643070261527408
Position 13190: 0.0018481554599809019
Position 439: 0.0018064014110913884
Position 17891: 0.0017308018270529813
Position 400: 0.0015815465165129152
Position 18945: 0.0013174593913033185
Position 13447: 0.0012890631920864423
Position 567: 0.0012710050679820748
Position 16099: 0.000766697030422807
Position 13455: 0.0007462718820722332
Position 380: 0.0005843920640921065
Position 218: 0.0005620308175535942
Position 934: 0.0005616562420586697
Position 18683: 0.000480198958815931
Position 13439: 0.000453863860010297
Position 13532: 0.0003895419070063846
Position 18123: 0.0003632225598833608
Position 412: 0.00024091391416472698
Position 18970: 0.00022773953038872713
Position 576: 0.00020656419571073813
Position 973: 0.0001924207815504515
Position 144: 0.00019231489942626132
Position 19154: 0.00016934706956525425
Position 200: 0.00014996177772879846
Position 1207: 0.00014716074770128939
Position 175: 0.00013679412057431294
Position 2356: 0.000125006156058952
Position 376: 0.0001187419360171971
Position 865: 9.923140221969127e-05
Position 1172: 7.535805211740104e-05
Position 277: 7.450496271617452e-05
Position 15785: 7.37596150916292e-05
Position 737: 7.04504410627344e-05
Position 15907: 5.64694065874312e-05
Position 1124: 4.2056106970202646e-05
Position 449: 3.676921838809822e-05
Position 1079: 3.1082972081493776e-05
Position 531: 3.1005931551982693e-05
Position 474: 2.775795439690062e-05
Position 232: 2.4476901990248338e-05
Position 1420: 2.2461160904996335e-05
Position 30: 2.0467598356999967e-05
Position 14125: 1.5409884755341772e-05
Position 549: 1.1685553933022728e-05
Position 17: 1.1652790610766872e-05
Position 172: 6.324548506391326e-06
Position 249: 5.978274069955449e-06
Position 621: 5.156938641294586e-06
Position 13467: 4.9066789965039605e-06
Position 602: 4.151843341447586e-06
Position 307: 3.198172671232487e-06
Position 929: 2.8967719298441e-06
Position 907: 2.7831388603063888e-06
Position 782: 2.551728333583863e-06
Position 331: 2.3670218706053976e-06
Position 913: 2.3204561055245476e-06
Position 552: 1.9895346645553353e-06
Position 1360: 1.9834024814411317e-06
Position 1250: 1.892043641879742e-06
Position 2302: 1.6876314226178737e-06
Position 742: 1.4712719675001982e-06
Position 215: 1.4035628536887689e-06
Position 363: 1.159227065515178e-06
Position 36: 8.656127576666996e-07
Position 327: 2.1866025441998932e-07
Position 305: 7.584924894654289e-08
Position 13783: 1.492150693569654e-08
Position 895: 4.348807076792433e-10
Position 404: 6.897427656820684e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12234: 0.9931932045855189
Position 13353: 0.9926612650706536
Position 32637: 0.8604456554126798
Position 690: 0.3819308779956724
Position 35187: 0.33062558365796013
Position 33134: 0.28573602998862335
Position 8977: 0.24429607539376147
Position 16270: 0.1948059076620911
Position 18846: 0.15764284096007694
Position 284: 0.1356147699261857
Position 596: 0.07923201403941851
Position 18967: 0.07424490174801097
Position 735: 0.05697303403147401
Position 19258: 0.047322407678748936
Position 5979: 0.039471977479397444
Position 2513: 0.038381136700885846
Position 9662: 0.038316336216880645
Position 628: 0.036645797041703655
Position 16240: 0.031997188407021954
Position 4431: 0.0206595307926799
Position 6306: 0.014102930340236632
Position 3692: 0.013592801754537923
Position 1007: 0.012379184681794223
Position 22459: 0.009998362408796726
Position 17002: 0.009845760788288804
Position 631: 0.006585471394590502
Position 1102: 0.006534160807302377
Position 5861: 0.006155149158778963
Position 474: 0.006131158863087162
Position 19182: 0.005831289092412368
Position 16401: 0.004967926698246478
Position 13248: 0.004686424400189228
Position 20905: 0.004564442436880776
Position 19752: 0.0045185707267951375
Position 13705: 0.004311241768991012
Position 12813: 0.004090967887551439
Position 16445: 0.004088129275017238
Position 12401: 0.004059330286852907
Position 13084: 0.0039147362361464325
Position 17788: 0.0038312211161161194
Position 16344: 0.003727764262353914
Position 17379: 0.003275106894300072
Position 15590: 0.0028312050345953663
Position 18936: 0.0028220975982155647
Position 15783: 0.002698051883227359
Position 15798: 0.0023329950515785357
Position 385: 0.002321044914953051
Position 21722: 0.0020941935199025635
Position 13730: 0.0019825912165884053
Position 13932: 0.0018449030658404418
Position 704: 0.0016330528215870114
Position 20784: 0.0015862939970098823
Position 600: 0.0015008201853440458
Position 20316: 0.001309105559424993
Position 16965: 0.001163969913783815
Position 17767: 0.0009202434170453859
Position 21952: 0.0008714292325683447
Position 16387: 0.0008629639131021175
Position 16866: 0.0008460683200528167
Position 14399: 0.0008313515665427121
Position 18571: 0.0007692435488524163
Position 16036: 0.0007274117243200809
Position 227: 0.0007197644816184028
Position 17399: 0.0005347587246206386
Position 15048: 0.00048251753568186764
Position 14088: 0.0004456891402000016
Position 14489: 0.0004408653429495018
Position 16482: 0.00043725990839924315
Position 19226: 0.0004359817530635319
Position 15695: 0.00043142420484706815
Position 20134: 0.00041576171075376103
Position 22761: 0.0004060879246669731
Position 15137: 0.0003656504001394909
Position 16501: 0.0003085973936524981
Position 16066: 0.0002647981415705042
Position 18051: 0.00026263053153743405
Position 17463: 0.00023634383364588526
Position 15967: 0.00023301907808970652
Position 15570: 0.00020487434057446502
Position 18810: 0.00019265986790745624
Position 20508: 0.00017899825606983998
Position 14422: 0.00014804155205945085
Position 19786: 0.00013391943762978056
Position 13822: 0.00011762990980901036
Position 15737: 0.00011445889157422132
Position 16018: 0.00010928661506341201
Position 19812: 0.00010384006713763307
Position 2169: 8.391991162113556e-05
Position 14678: 8.38750335487939e-05
Position 16712: 7.397646704738396e-05
Position 14288: 6.586842234191762e-05
Position 13936: 5.779902235185202e-05
Position 16551: 5.707964022181126e-05
Position 355: 5.568535476549229e-05
Position 18197: 5.488829517977689e-05
Position 13960: 4.718266400954998e-05
Position 14234: 4.5883944341835775e-05
Position 15921: 4.29397824006921e-05
Position 2260: 4.277387586043434e-05
Position 346: 3.8938851525848855e-05
Position 2401: 3.025475417616739e-05
Position 16715: 2.7498551956914876e-05
Position 14310: 2.650382284734635e-05
Position 17240: 2.607446276924842e-05
Position 514: 2.5706711500792356e-05
Position 1296: 2.4444563386437446e-05
Position 13634: 1.921444004285511e-05
Position 15103: 1.3765241635585396e-05
Position 14461: 1.0462033051108878e-05
Position 13985: 9.208798540469064e-06
Position 410: 8.965806262024282e-06
Position 311: 5.483676526449149e-06
Position 958: 5.482768956417174e-06
Position 191: 3.7650141897820855e-06
Position 518: 2.70756437143773e-06
Position 449: 2.386278054540016e-06
Position 819: 2.1810726756602082e-06
Position 249: 1.9369971214306602e-06
Position 439: 1.7102988102711525e-06
Position 396: 1.5860251853883717e-06
Position 419: 1.564552099041313e-06
Position 206: 9.232251135002211e-07
Position 576: 9.085731484626383e-07
Position 181: 7.135866599130384e-07
Position 400: 6.050799353583142e-07
Position 294: 4.5396390036201567e-07
Position 13074: 3.981093701318775e-07
Position 644: 2.1095648236666746e-07
Position 12972: 5.409863259426216e-08
Position 193: 2.6923192956980352e-08
Position 167: 2.641172613223755e-08
Position 142: 1.2243544459475471e-08
Position 157: 6.575852430490188e-09
Position 516: 4.604173192055677e-09
Position 300: 5.478566125624345e-13
Position 107: 1.355390794337911e-13
Position 298: 1.2881957126832815e-13
Position 80: 4.015760325316373e-14
Position 112: 3.687848548468829e-15
