Gene = CNOT10
index = 385
Annotated 5SS: [  338 18818 19828 23676 28225 31167 32093 35087 40455 42726 48400 49832
 52346 74427 77719 79346 79665 84818]
Annotated 3SS: [18722 19665 23524 28081 31079 32008 34968 40304 42522 48277 49654 52264
 74312 77587 79309 79536 84741 88311]
SMsplice 5SS: [  338 10683 18818 23676 28225 31167 32093 35087 40455 42726 48400 52346
 74427 77719 79346 79665 84818]
SMsplice 3SS: [10449 18722 23524 28081 31079 32008 34994 40304 42522 48277 52264 74312
 77587 79287 79536 84741 87745]
top_k =  500
Partition function (log Z): -21.40174875714952

Sorted 5' Splice Sites (High to Low Probability):
Position 23676: 0.9999999999979472
Position 32093: 0.9752225728452637
Position 48400: 0.9140548547410797
Position 40455: 0.8867362519809407
Position 338: 0.8807944806895349
Position 35087: 0.8763552016740158
Position 18818: 0.8372355119103974
Position 42726: 0.8303320757585811
Position 28225: 0.8250906371247976
Position 52346: 0.7881396721715828
Position 31167: 0.7588595738472916
Position 10683: 0.6855180813218743
Position 49832: 0.27927021862072926
Position 8357: 0.1403999867137953
Position 37027: 0.11866749833946584
Position 19828: 0.10713284232427703
Position 213: 0.09987062213330779
Position 1842: 0.08363578117881214
Position 18866: 0.07602437776212767
Position 8353: 0.070899372602825
Position 19284: 0.06033699359434491
Position 39996: 0.05336397444209116
Position 18753: 0.04881599552512382
Position 35475: 0.04497872728537316
Position 30106: 0.036649269533948495
Position 31270: 0.03456354989252978
Position 14514: 0.030039760018500346
Position 10114: 0.029393747598353535
Position 2898: 0.026320421267595637
Position 40440: 0.02054177241213307
Position 49261: 0.019717090153900517
Position 40305: 0.01917694775652659
Position 32706: 0.017890862499814208
Position 50853: 0.017446661142295056
Position 49792: 0.015112673328593553
Position 45796: 0.014634286502981389
Position 376: 0.01327135140816166
Position 48: 0.011446445330289858
Position 77: 0.011428833022526402
Position 61: 0.0072339553453555075
Position 42432: 0.00532863638706356
Position 422: 0.002177533567661441
Position 34595: 0.002109599596233471
Position 106: 0.0020908957207806207
Position 10070: 0.001007416496711011
Position 10545: 0.0008366540374190606
Position 4360: 0.0008084516489819495
Position 35316: 0.00042852512088049194
Position 44: 0.00041090246092494913
Position 52620: 0.000404486046741982
Position 1440: 0.00021344646585565372
Position 41: 0.0001669871616235094
Position 896: 0.0001376836040094823
Position 98: 7.376239105756273e-05
Position 35015: 5.1013890662283415e-05
Position 1309: 6.284236577899834e-06
Position 92: 2.051401696610656e-06
Position 75: 1.219676035836267e-06
Position 169: 6.424026067469568e-07
Position 117: 5.83585095046263e-07
Position 150: 4.2621304379626045e-07
Position 123: 3.126264997761743e-07
Position 224: 2.3935327900447606e-07
Position 227: 9.844021148181688e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 23524: 0.9999999999979479
Position 32008: 0.9752225728452633
Position 18722: 0.9620758851976479
Position 48277: 0.9160872923618304
Position 34994: 0.7991808602279181
Position 31079: 0.7934231237398214
Position 40304: 0.7813617473693748
Position 52264: 0.7563863235195684
Position 10449: 0.6213023337495575
Position 42522: 0.55655415084183
