Gene = AK6
index = 47
Annotated 5SS: [   80  3040 13648 13894]
Annotated 3SS: [ 2946 13588 13747 17288]
SMsplice 5SS: [   80  3040  9680 13648 13894]
SMsplice 3SS: [ 2946  9565 13588 13747 17288]
top_k =  500
Partition function (log Z): -4.723105421860417

Sorted 5' Splice Sites (High to Low Probability):
Position 13894: 0.9950656576831807
Position 3040: 0.9119789146075268
Position 13648: 0.8378305394295853
Position 9680: 0.7027258498641801
Position 80: 0.5430547785684507
Position 1704: 0.3501942337252454
Position 12153: 0.15194113177646174
Position 447: 0.1105190344150027
Position 9969: 0.10582998427996468
Position 13670: 0.08555680222541473
Position 1298: 0.08306636174641271
Position 916: 0.0813805706013246
Position 15357: 0.0765636052373068
Position 14269: 0.07451440810729043
Position 14271: 0.06930027853311473
Position 859: 0.06432363226003522
Position 566: 0.06254380121547633
Position 15368: 0.05415744608613348
Position 156: 0.052527052273520086
Position 7044: 0.044195869145568806
Position 3090: 0.04251523540499444
Position 272: 0.0334374273006201
Position 325: 0.026706157940434554
Position 7056: 0.0185337399920754
Position 687: 0.016962719362231135
Position 17219: 0.015541179662288766
Position 1168: 0.013776967955794946
Position 1902: 0.012938124857972884
Position 9321: 0.012585093870665469
Position 378: 0.012278360791787396
Position 13652: 0.011491541769348116
Position 469: 0.010270551376238708
Position 1477: 0.009732994818980963
Position 1983: 0.008937282160465644
Position 2415: 0.00771386479519591
Position 17145: 0.00711316992374569
Position 1945: 0.0067081452424609615
Position 16: 0.00667893162288118
Position 2847: 0.006436803216915302
Position 605: 0.00554929234638379
Position 1149: 0.0044763847061637585
Position 959: 0.004278479020567585
Position 693: 0.0021383427841664255
Position 15281: 0.002054744174285999
Position 17428: 0.0015437411423335338
Position 15068: 0.0015414863183772227
Position 1467: 0.0012362836916980943
Position 16836: 0.0011818008949992256
Position 16752: 0.001139946040706592
Position 1368: 0.001003357608929344
Position 1749: 0.0009871273610690648
Position 13873: 0.0009869792778151977
Position 12139: 0.0008247873119887091
Position 9765: 0.0008246017156575417
Position 13017: 0.0007940898995627161
Position 14684: 0.0006644886298566397
Position 14481: 0.00043913008165814165
Position 418: 0.0004047280234492354
Position 12572: 0.00039275269139605056
Position 718: 0.00038913980363092693
Position 5580: 0.00033593999020917745
Position 1282: 0.00033064975647854086
Position 891: 0.00018437878669360933
Position 1269: 0.00016758424313762012
