Gene = HOXA10-HOXA9
index = 661
Annotated 5SS: [  368 15136]
Annotated 3SS: [15045 16171]
SMsplice 5SS: [  368 15136]
SMsplice 3SS: [15045 16171]
top_k =  500
Partition function (log Z): -6.46661851239851

Sorted 5' Splice Sites (High to Low Probability):
Position 368: 0.9896007238210281
Position 15136: 0.7032751197106755
Position 199: 0.5510270878126341
Position 4974: 0.2524866830329032
Position 10720: 0.1936366536799447
Position 8268: 0.16751209851508223
Position 3631: 0.053268689857892626
Position 6665: 0.028931629383428314
Position 947: 0.021811213260681073
Position 5312: 0.02122044244537022
Position 4592: 0.016914073738958577
Position 13279: 0.011099068424302427
Position 9583: 0.010207047233717305
Position 1048: 0.008534900357426777
Position 5239: 0.008441823728902766
Position 3082: 0.008361120955126485
Position 3556: 0.006250146923749549
Position 4829: 0.004361132473347719
Position 10454: 0.0028690282317193625
Position 3199: 0.002056084212307479
Position 2613: 0.0019180194388953476
Position 5040: 0.001875423290140113
Position 4237: 0.0016381965644547095
Position 5662: 0.0015990192286487685
Position 1521: 0.0015086763984321686
Position 171: 0.0012911685264629365
Position 16299: 0.000661585698307315
Position 3547: 0.0003494915963969752
Position 901: 0.0003132032525151689
Position 3395: 0.00029362712020302
Position 4807: 0.00013886711675406316
Position 477: 6.505453983178399e-05
Position 123: 5.8789542781589296e-05
Position 704: 5.857003114068991e-05
Position 401: 3.084349529429708e-05
Position 460: 2.0503485784157668e-05
Position 925: 1.3057270798600566e-05
Position 382: 1.1251034847562588e-05
Position 508: 7.621557715186931e-06
Position 268: 6.837850102032617e-06
Position 47: 5.809556386844512e-06
Position 273: 5.330357543067768e-06
Position 420: 5.295195021815948e-06
Position 41: 2.9703649567228667e-06
Position 1266: 2.8328595262011245e-06
Position 714: 1.8443596108769335e-06
Position 469: 8.621666163197602e-07
Position 2079: 8.186541065652107e-07
Position 540: 5.739985742825093e-07
Position 215: 4.988275186097841e-07
Position 729: 3.3201530161900017e-07
Position 346: 2.9557811212899866e-07
Position 360: 2.555057378354723e-07
Position 753: 2.373497051568844e-07
Position 675: 2.277956263319548e-07
Position 1042: 6.506083119197843e-08
Position 660: 6.111323801309918e-08
Position 808: 4.8063658596694474e-08
Position 261: 3.586752117813735e-08
Position 412: 3.183317368639193e-10
Position 649: 2.5478091307399273e-10
Position 759: 1.6586610399771312e-10
Position 362: 1.1082086497391282e-10
Position 396: 3.9608181401140246e-11
Position 464: 7.979170164799064e-12
Position 335: 1.4924849913662805e-13
Position 312: 2.3476216333273242e-14
Position 429: 1.484643696866563e-14
Position 532: 1.3540418246105396e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16171: 0.9610007894159773
Position 15045: 0.709457366175676
Position 283: 0.3541689553684783
Position 4920: 0.19553074575273285
Position 300: 0.1854910615366927
Position 8177: 0.16839354344708962
Position 10660: 0.12750344055657176
Position 10637: 0.06661921012442683
Position 3501: 0.054704226597036915
Position 4895: 0.04003914769788062
Position 4661: 0.034767322195061505
Position 5161: 0.018274065470852602
Position 6360: 0.0177698787328996
Position 826: 0.017173140562850273
Position 4493: 0.015071459956739579
Position 851: 0.01223167647599172
Position 13192: 0.01162057117314903
Position 9388: 0.010726974670791999
Position 6438: 0.01023518217846384
Position 16064: 0.009456666421881461
Position 2989: 0.007553722964568027
Position 15427: 0.005168447174996994
Position 16023: 0.003723374141854626
Position 3554: 0.0035512170392953926
Position 10242: 0.0032973786681505858
Position 2915: 0.002294623349637592
Position 15289: 0.0020106506983907885
Position 4091: 0.00186422489795583
Position 5534: 0.0016318585525890521
Position 879: 0.001618869239824297
Position 12685: 0.0016152425267804914
Position 4520: 0.0015783976440348743
Position 4929: 0.001403215959945832
Position 6189: 0.0013716226785969144
Position 11378: 0.0013621994030329275
Position 2542: 0.001082535007665033
Position 7839: 0.0010528548099156465
Position 236: 0.0010377849202705723
Position 3246: 0.0009069948395593944
Position 2539: 0.0008803155876923774
Position 261: 0.000827405063708727
Position 15204: 0.0007141015855023277
Position 3011: 0.0006766293708519175
Position 16430: 0.0006615856983073144
Position 346: 0.0006143150282499624
Position 3282: 0.0005843849803831618
Position 1351: 0.0005779974363962638
Position 3315: 0.00048779713792056987
Position 1332: 0.00046417951543172074
Position 11882: 0.00033463714054946696
Position 4427: 0.00032742837413614735
Position 1427: 0.00029287823399151133
Position 1225: 0.00023853351262734956
Position 3473: 0.00019412673482348237
Position 507: 0.0001395104483627442
Position 9328: 0.00010820355573864343
Position 6052: 9.497108949331209e-05
Position 1004: 8.708388942374186e-05
Position 6889: 8.330314839407143e-05
Position 600: 7.54342926050951e-05
Position 2770: 7.525957374787929e-05
Position 8036: 6.700152337636361e-05
Position 6123: 5.659332296861659e-05
Position 9761: 5.125210763348847e-05
Position 2519: 4.921778067128558e-05
Position 7154: 4.82947663860856e-05
Position 6853: 4.585589157070572e-05
Position 1780: 4.11870571906475e-05
Position 3730: 3.8903278682947355e-05
Position 2727: 3.801922961060756e-05
Position 1678: 3.147729585723714e-05
Position 2069: 3.0136614383863314e-05
Position 1553: 2.9055527555909184e-05
Position 6903: 2.888907939434097e-05
Position 2934: 2.765426931663536e-05
Position 2560: 2.6090413457497927e-05
Position 1956: 2.5104958315798622e-05
Position 5934: 2.3256462013923744e-05
Position 3630: 2.085130193781997e-05
Position 1936: 2.0811331048708203e-05
Position 3911: 1.9610660530730376e-05
Position 3146: 1.8342865865819024e-05
Position 1826: 1.6135779601025728e-05
Position 3686: 1.337810298488646e-05
Position 790: 1.022160172010993e-05
Position 1608: 9.381567231596797e-06
Position 1978: 8.618193796717073e-06
Position 2683: 6.974700033151023e-06
Position 1628: 6.642837020566902e-06
Position 966: 6.071147488824376e-06
Position 328: 5.915008973743914e-06
Position 4668: 4.98104524946912e-06
Position 1073: 4.232607418508071e-06
Position 1852: 4.086506137944613e-06
Position 3753: 3.6978644632015745e-06
Position 1259: 3.386492633973839e-06
Position 3424: 2.5610100837043794e-06
Position 980: 2.122252150886514e-06
Position 438: 1.6428240299559474e-06
Position 1639: 1.4574016243034432e-06
Position 325: 9.16112357769236e-07
Position 5480: 3.609480200152871e-07
Position 566: 3.450252810734828e-07
Position 579: 2.3693429059479709e-07
Position 553: 2.1666742360064916e-07
Position 310: 1.5469575744283514e-07
Position 1166: 1.431436428113807e-07
Position 480: 1.4023256210529952e-07
Position 1451: 1.3857641991161412e-07
Position 258: 1.3178622044682003e-07
Position 332: 7.005639983802733e-08
Position 242: 6.213980309069784e-08
Position 799: 3.91115144465748e-08
Position 796: 3.41242803427969e-08
Position 519: 2.730338569931985e-08
Position 435: 2.718014540919363e-08
Position 367: 2.1494026484008842e-08
Position 1015: 1.2044959121483584e-08
Position 610: 1.1674611404207076e-08
Position 1018: 1.0778716398620776e-08
Position 1084: 8.209604045461156e-09
Position 774: 5.5752420627298775e-09
Position 516: 4.392070534102012e-09
Position 920: 4.151046991374724e-09
Position 894: 3.472217273406729e-09
Position 396: 2.694860842696091e-09
Position 671: 2.137125259149624e-09
Position 912: 1.7317818247465909e-09
Position 615: 1.488846390535856e-09
Position 1101: 1.0204544706851862e-09
Position 535: 9.949109171285943e-10
Position 914: 7.664796654935406e-10
Position 756: 5.311604772683189e-10
Position 947: 1.1970640247383573e-10
Position 189: 2.519099151646357e-12
Position 194: 6.975191565883835e-13
Position 129: 2.0013478214822435e-13
Position 372: 3.180716199955789e-14
Position 484: 1.9405539809717622e-14
Position 412: 8.444622676799251e-15
Position 387: 8.410009664158796e-15
Position 419: 7.873595693133146e-15
Position 191: 7.695294815016082e-15
Position 153: 2.827197297434742e-15
Position 374: 1.7707522173498725e-15
Position 140: 4.249535156513143e-16
Position 382: 3.309454900150796e-19
