Gene = NFIL3
index = 938
Annotated 5SS: [223]
Annotated 3SS: [12955]
SMsplice 5SS: [  223 13013 13252]
SMsplice 3SS: [12955 13133 13701]
top_k =  500
Partition function (log Z): -8.108879262733158

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9960800104857844
Position 13252: 0.7998942365910534
Position 13013: 0.6554027463071505
Position 4972: 0.2228805698697938
Position 1798: 0.1980302464734771
Position 1432: 0.1773701927013624
Position 7186: 0.15472768191104944
Position 6393: 0.1436320872331944
Position 13602: 0.10239741907650643
Position 1863: 0.05608546191103534
Position 13113: 0.05304904531404889
Position 7190: 0.049712348100144
Position 10116: 0.04906907486548823
Position 6108: 0.0481740668347663
Position 5990: 0.0360443890111483
Position 2737: 0.028366862039149954
Position 14007: 0.02804729698859582
Position 921: 0.01724637309078368
Position 8551: 0.01648431873483329
Position 6398: 0.016093093577212544
Position 3905: 0.01410970703487932
Position 13971: 0.011937864520210572
Position 1807: 0.009630165022938236
Position 4766: 0.0082588019854678
Position 539: 0.006154161514531953
Position 1672: 0.004782598362530223
Position 3275: 0.004082931498633497
Position 1288: 0.004040530838811321
Position 10413: 0.003657098197897228
Position 834: 0.0029867742572055704
Position 940: 0.0028661315479574095
Position 1344: 0.002637223472334445
Position 6047: 0.0017328892169435521
Position 1463: 0.0012966331715944185
Position 4139: 0.0012696332875928784
Position 3383: 0.001236614595964491
Position 2276: 0.0009203933798650591
Position 6059: 0.0007829928679970546
Position 694: 0.0006040999343523997
Position 333: 0.0004894530099325089
Position 877: 0.0004110833439423207
Position 639: 0.0004037120499506526
Position 475: 0.00025018599687087685
Position 302: 0.00018585585165321487
Position 426: 0.00016043655700857682
Position 1068: 0.00012909434737323565
Position 360: 0.00012646787191027822
Position 1079: 9.606788329017759e-05
Position 1006: 9.28954628822457e-05
Position 462: 4.2583252327096645e-05
Position 1802: 4.163408542861002e-05
Position 706: 2.7502469348816863e-05
Position 722: 2.0080218609859e-05
Position 1420: 1.9522157223542694e-05
Position 1266: 1.7137014164684988e-05
Position 3280: 1.692333820904421e-05
Position 3938: 1.576719870515845e-05
Position 1316: 1.4120642583229076e-05
Position 318: 9.11628128836503e-06
Position 325: 8.068764706623062e-06
Position 980: 7.248950604329987e-06
Position 798: 4.634046902854144e-06
Position 710: 4.218221961477712e-06
Position 508: 4.187738397256215e-06
Position 805: 4.0676239555676124e-06
Position 925: 2.6494146332316847e-06
Position 907: 2.5025349268602857e-06
Position 661: 2.054439137864147e-06
Position 884: 1.4091950357819184e-06
Position 316: 5.757571157575413e-08
Position 601: 4.904901877567625e-09
Position 400: 3.1512754876677935e-09
Position 762: 2.353490716163288e-09
Position 752: 2.123559232143815e-09
Position 1132: 1.6991252917462724e-09
Position 533: 8.520791413622901e-10
Position 465: 1.263635842544296e-10
Position 603: 6.35790085970638e-11
Position 498: 6.599605885593776e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12955: 0.9472273881168566
Position 13701: 0.5248862735735136
Position 13133: 0.5058252383464684
Position 14274: 0.24353800825799424
Position 7105: 0.2045235661177992
Position 6314: 0.16669682596711136
Position 4849: 0.16477975086028063
Position 13107: 0.15740533980912752
Position 1217: 0.13543506671957378
Position 1564: 0.11507974242160567
Position 1711: 0.10871134166779421
Position 13516: 0.07900270717783317
Position 5897: 0.0658931439500479
Position 4896: 0.05260202737156258
Position 9956: 0.049231352189522
Position 1401: 0.04370881767967061
Position 13917: 0.04112530554835813
Position 13933: 0.03537217574108896
Position 2699: 0.028110389239223457
Position 1650: 0.024393164164762518
Position 5970: 0.022501131320520402
Position 13578: 0.021403051051898728
Position 14665: 0.019346255508531817
Position 13524: 0.01708287336857138
Position 8435: 0.01648431873483329
Position 13366: 0.014601426772960335
Position 766: 0.0118622474452201
Position 3662: 0.010213221122317952
Position 14034: 0.009769424220803562
Position 13681: 0.008276881067384983
Position 4765: 0.006066759546249286
Position 1831: 0.005198599848459985
Position 1415: 0.004806259210891717
Position 10181: 0.004368278192175683
Position 783: 0.004198043403748278
Position 1101: 0.004014717728203501
Position 404: 0.0038853197461298037
Position 1745: 0.003807768197899718
Position 4629: 0.003750579058469335
Position 3852: 0.0035261649135872614
Position 4590: 0.0029245411183948552
Position 1507: 0.002829050167051687
Position 809: 0.0026444815661955854
Position 14105: 0.0024922712933909954
Position 522: 0.0024604202258116607
Position 3250: 0.002275183150662452
Position 1540: 0.0022602780055008187
Position 444: 0.002039992943716339
Position 1721: 0.0017863662643025965
Position 13704: 0.0017180937201602636
Position 13230: 0.0017140499852274498
Position 4038: 0.0016544436999767812
Position 4508: 0.0016028137091601215
Position 704: 0.0015289417647506012
Position 1603: 0.0014017351639217055
Position 13340: 0.001089551478463291
Position 14771: 0.0010063738073273992
Position 3146: 0.0009844153987936409
Position 1288: 0.0009422085779517176
Position 4216: 0.0008713557033639167
Position 3111: 0.0008610111846578737
Position 3803: 0.000827391962560873
Position 601: 0.0006699162735998872
Position 2641: 0.0006422007001719986
Position 3038: 0.0006406766910917047
Position 2103: 0.000529092217063912
Position 2078: 0.0005266089105256868
Position 7839: 0.00043476713683432227
Position 6014: 0.0004276411824157463
Position 11768: 0.00036585020138645626
Position 1382: 0.0003082998492175585
Position 3132: 0.0003018224969318116
Position 10184: 0.00028033104297491116
Position 7237: 0.00026320293744221536
Position 3087: 0.0002326449315252219
Position 1182: 0.00022203108874114855
Position 425: 0.00020130244206607723
Position 3066: 0.0001840722564184631
Position 1005: 0.00014345071737270306
Position 3683: 0.00010500521485518006
Position 5521: 9.16929016559519e-05
Position 6383: 8.389240059224971e-05
Position 1340: 8.349005966264524e-05
Position 4374: 7.66026550333314e-05
Position 4919: 7.170447738359768e-05
Position 5280: 7.028951702918424e-05
Position 3233: 6.608330378711552e-05
Position 1798: 6.291469713534114e-05
Position 5660: 5.9242201120745424e-05
Position 6703: 5.748047127929878e-05
Position 1243: 5.645362653957853e-05
Position 5528: 4.9492354600236266e-05
Position 5042: 4.451121792818728e-05
Position 6601: 4.098256236480245e-05
Position 465: 4.061940276969216e-05
Position 5684: 4.0272394735699277e-05
Position 833: 3.6153206441449036e-05
Position 5733: 2.8912930664755304e-05
Position 713: 2.0219365381975283e-05
Position 3381: 1.9459506418466082e-05
Position 3547: 1.8980833177115375e-05
Position 6881: 1.5754589788253645e-05
Position 2034: 1.397588282468283e-05
Position 2029: 1.3972539049633117e-05
Position 967: 1.2008683870844911e-05
Position 2978: 1.1774715734881928e-05
Position 544: 1.1516347752334715e-05
Position 822: 8.884143609875553e-06
Position 892: 8.567678428592318e-06
Position 2818: 7.773902114355327e-06
Position 737: 7.3380812994902476e-06
Position 1423: 7.001827831069404e-06
Position 1625: 6.342358913892455e-06
Position 1637: 6.259315160166761e-06
Position 948: 4.823099502772237e-06
Position 2139: 4.472654225549572e-06
Position 1748: 3.84552492841524e-06
Position 2145: 3.7839341964497333e-06
Position 1665: 2.704323772938039e-06
Position 547: 2.4883639144852825e-06
Position 1654: 2.312864237029778e-06
Position 954: 1.8703764137190003e-06
Position 698: 1.655698600911669e-06
Position 583: 6.41152222727822e-07
Position 679: 6.033416669784982e-07
Position 642: 3.78741002482556e-07
Position 337: 2.503430006326068e-07
Position 350: 8.258157151305488e-08
Position 1836: 7.921624148224451e-08
Position 1856: 7.321684822824537e-08
Position 549: 1.765896116698379e-10
Position 576: 1.5506688931241115e-10
Position 360: 7.937947557752182e-11
Position 555: 4.511357629877268e-11
Position 1583: 2.5721470965262504e-11
Position 559: 1.5917860603428135e-11
Position 565: 6.983950806353549e-13
