Gene = ATG10
index = 106
Annotated 5SS: [   282  15654  86578 192513 206563 280635 281405]
Annotated 3SS: [ 15533  86469 192373 206464 280536 281288 282042]
SMsplice 5SS: [   282   2037  15654  22344  70552  78565  83310 111991 121930 126098
 129263 180391 192513 204342 239704 255302 261621 262491 281405]
SMsplice 3SS: [  1922  15533  22172  70483  78494  83189 111906 121851 126021 129165
 180183 192373 204236 239602 255196 261485 262318 281288 282042]
top_k =  500
Partition function (log Z): -125.04927417440612

Sorted 5' Splice Sites (High to Low Probability):
Position 2037: 0.9649179560370582
Position 15654: 0.9488747361914045
Position 282: 0.8193140798254701
Position 6825: 0.5663896104689181
Position 22344: 0.47843741753695673
Position 9393: 0.2683509332377002
Position 567: 0.10689846974299039
Position 22602: 0.0789152627351192
Position 438: 0.05091169961099654
Position 8959: 0.04505351427842304
Position 382: 0.03196244112288192
Position 22507: 0.02094992168173284
Position 571: 0.01847850956157798
Position 1277: 0.014317050438544119
Position 4777: 0.012884059813200007
Position 839: 0.012041116280458392
Position 574: 0.0101186144242044
Position 4567: 0.009131226648997263
Position 1515: 0.008806732756625989
Position 83: 0.008409090363813555
Position 3917: 0.005960626455206074
Position 1707: 0.005960027813751975
Position 5806: 0.005500746052019515
Position 4303: 0.005391082866996984
Position 260: 0.0029848826961320456
Position 155: 0.0023357234482662735
Position 1248: 0.002147706347292632
Position 547: 0.0019030101710766562
Position 5797: 0.0016942735550542422
Position 524: 0.0011154744436337094
Position 726: 0.001061970932215462
Position 286: 0.0006493612974506159
Position 1763: 0.0005490717044902456
Position 1651: 0.00041230424257140703
Position 339: 0.0003798109899765333
Position 1070: 0.0003681187463775638
Position 506: 0.00019347198179849533
Position 195: 0.0001656750781868523
Position 1678: 0.00013680278258131886
Position 689: 0.0001338949933497421
Position 308: 0.00012042668364673065
Position 150: 0.00011216956257064955
Position 854: 0.00010551736241680569
Position 311: 9.393454654895628e-05
Position 1541: 8.151320520685721e-05
Position 1366: 5.958246119322761e-05
Position 7658: 2.909289064176652e-05
Position 7320: 5.9131959276021105e-06
Position 2068: 4.664882875239543e-06
Position 160: 4.0715595769451185e-06
Position 629: 7.147999246398954e-07
Position 175: 1.2438937317113906e-07
Position 2875: 1.955169151435814e-08
Position 137: 1.3009091242701065e-08
Position 428: 5.59471054902606e-09
Position 228: 4.9454922433408515e-09
Position 23: 1.1117058301025316e-10
Position 1952: 1.7780264215075864e-11
Position 2148: 1.689347225363943e-11
Position 452: 3.7980694767937084e-14
Position 401: 4.296388290941459e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1922: 0.9620654033255097
Position 15533: 0.953490474652856
Position 6656: 0.486877326140061
Position 23130: 0.4476677961120511
Position 22172: 0.41464826335550664
Position 22194: 0.23819803918530108
Position 9283: 0.1904973010442657
Position 22422: 0.18582373298427257
Position 15726: 0.10758178706855459
Position 357: 0.06478262316929395
Position 9137: 0.041860745464800515
Position 6680: 0.04067177579062995
Position 8695: 0.03822500132002721
Position 20401: 0.03242952140366653
Position 9055: 0.029885375806176978
Position 6730: 0.02368794446358999
Position 23010: 0.02229765244654678
Position 18018: 0.02169064035188663
Position 19279: 0.01997695596755718
Position 19024: 0.017940290950128862
Position 1129: 0.01398804011792142
Position 447: 0.010886442943652134
Position 4662: 0.010026868087117308
Position 4489: 0.00934381124320467
Position 9161: 0.009066634233401778
Position 6658: 0.007786669534159474
Position 16831: 0.007426483314217231
Position 8900: 0.007349207066340082
Position 17595: 0.006796056115107171
Position 13250: 0.005652504527028524
Position 6662: 0.005178887968427817
Position 3777: 0.004422801720902417
Position 5599: 0.004302746320768374
Position 6549: 0.00406482517044247
Position 1598: 0.0037813766116115838
Position 15906: 0.0034592830030954593
Position 18923: 0.0034523230621628775
Position 8717: 0.003353040798467553
Position 15752: 0.0029445160841904535
Position 4167: 0.002412650559755843
Position 17996: 0.0022944408424060946
Position 5614: 0.00216591561217034
Position 4596: 0.00214197627798943
Position 3996: 0.0018738197446903687
Position 13549: 0.0018109008103131567
Position 1540: 0.0016456828136262034
Position 1702: 0.0014781904074482794
Position 11759: 0.001414923403477932
Position 15943: 0.0013137509809903667
Position 9722: 0.0012964674557654602
Position 7841: 0.0012738547235667983
Position 1125: 0.0012106801473190745
Position 12663: 0.0011775030122490894
Position 1625: 0.0011531960168673222
Position 16134: 0.0011176671215003136
Position 3816: 0.001081393985275495
Position 1928: 0.001050916614668876
Position 4170: 0.0010441440684438395
Position 10939: 0.001010342721563147
Position 11912: 0.0009609956626565493
Position 1835: 0.0008923321137589952
Position 15809: 0.0008651718031737515
Position 414: 0.000858570221662923
Position 1454: 0.0008181670609241876
Position 9950: 0.0007438633204290562
Position 5693: 0.0007201780596963023
Position 362: 0.0007176168463251869
Position 9680: 0.0005963634493744024
Position 10585: 0.0005677284540844092
Position 11679: 0.0005315856498451365
Position 7254: 0.0005238239408086659
Position 3738: 0.0004946104153994199
Position 4020: 0.00048216265913047227
Position 7878: 0.0004605774529538068
Position 5713: 0.0004442933402279431
Position 5184: 0.00044309029606878704
Position 5771: 0.0004357472966220159
Position 683: 0.0004181002767039824
Position 468: 0.0004131967442651411
Position 4452: 0.0003782428621578308
Position 4635: 0.0003684022742468368
Position 8251: 0.00036812217968109235
Position 716: 0.0003677998837240804
Position 11796: 0.0003578565393903611
Position 4871: 0.0003555682527983058
Position 2800: 0.00034759983968606187
Position 10669: 0.00034315724723693093
Position 1149: 0.0003115070893490529
Position 7263: 0.00030220570724425816
Position 4875: 0.0002996610415051845
Position 629: 0.00028241363497285795
Position 5375: 0.00026435209215482666
Position 8032: 0.0002628737742701022
Position 652: 0.00025471361109365403
Position 6895: 0.00024467417735168624
Position 7613: 0.00024219179101192084
Position 4711: 0.00021466625551283736
Position 10029: 0.00020127991339679733
Position 1366: 0.00017899631790299406
Position 7805: 0.00017231416626539782
Position 7539: 0.00016016537846932086
Position 8170: 0.00014909356239644337
Position 8106: 0.00014907409708336383
Position 2836: 0.00014229950697265301
Position 208: 0.0001407691011432148
Position 6065: 0.00013923426032227517
Position 2125: 0.00013590286244200648
Position 6919: 0.0001110585900922098
Position 5471: 0.00010900446354562702
Position 2243: 0.00010783012205894695
Position 8636: 0.00010288343897814291
Position 1206: 0.00010096274666186354
Position 4895: 9.856113602456586e-05
Position 7705: 9.664446416782655e-05
Position 8065: 9.585194570109049e-05
Position 5336: 9.130805771351889e-05
Position 1315: 6.928659950244808e-05
Position 6033: 6.365474064508847e-05
Position 3185: 5.995054175578132e-05
Position 5468: 4.9962897911240756e-05
Position 1267: 4.180250951381153e-05
Position 3407: 3.696700706244725e-05
Position 893: 3.5238644443842085e-05
Position 725: 3.43874557867082e-05
Position 1669: 3.23367289968594e-05
Position 677: 3.0258765794106195e-05
Position 2600: 3.0121097841337576e-05
Position 5401: 2.9462791047642643e-05
Position 2874: 2.4909051875261284e-05
Position 2144: 2.4411134822422968e-05
