Gene = RFK
index = 1134
Annotated 5SS: [ 416 2088 5952]
Annotated 3SS: [1935 5848 6975]
SMsplice 5SS: [ 416 2088 5952]
SMsplice 3SS: [1935 5848 7997]
top_k =  500
Partition function (log Z): -3.5898177579380057

Sorted 5' Splice Sites (High to Low Probability):
Position 2088: 0.9283875606154227
Position 416: 0.8616891870231548
Position 5952: 0.8350978749457785
Position 7074: 0.30548898369362604
Position 6323: 0.30404963831166104
Position 1767: 0.2328800158436399
Position 204: 0.22945943163286098
Position 3290: 0.22217852259004497
Position 6887: 0.15790295905238044
Position 5999: 0.13538657904184778
Position 139: 0.07193293633946052
Position 4434: 0.046678085220539706
Position 706: 0.024470101320328095
Position 8433: 0.01706812119793624
Position 2040: 0.016343175647873156
Position 4296: 0.016046018689719402
Position 792: 0.013919090688845183
Position 1100: 0.013729419933594285
Position 2702: 0.011737837900846709
Position 2122: 0.011258217049342354
Position 150: 0.006431488474401424
Position 6243: 0.005991255554258682
Position 5234: 0.004749495482093598
Position 6584: 0.00427817103771006
Position 1313: 0.004117215089729872
Position 6724: 0.004008607442643464
Position 3314: 0.0039828483762554285
Position 7358: 0.003648345823202627
Position 370: 0.002948034624579488
Position 1714: 0.0026403189811963178
Position 749: 0.0025289066486643367
Position 183: 0.0024639228834036978
Position 642: 0.002286516011773841
Position 7000: 0.0021637867104421418
Position 1730: 0.002047732933709162
Position 6290: 0.001820307370830921
Position 1266: 0.001405156340737748
Position 2752: 0.0009436773589598326
Position 582: 0.000770112693086706
Position 7880: 0.0005487573946892254
Position 1367: 0.00042137906076523187
Position 250: 0.0004130245196547941
Position 1223: 0.00037596563080698984
Position 1433: 0.00036524549084728165
Position 754: 0.0003634684002987107
Position 842: 0.00034691836450358795
Position 6855: 0.0003416271065293622
Position 1903: 0.00032082112585661056
Position 3040: 0.0003081977639414959
Position 6927: 0.00028143036332550444
Position 2664: 0.000203303252826508
Position 2627: 0.0001953974565729925
Position 2261: 0.0001399792449854436
Position 1540: 0.00010553034170308744
Position 2179: 0.0001010205942360973
Position 159: 6.59967929871595e-05
Position 3300: 5.7695169024716026e-05
Position 455: 5.1810950395923934e-05
Position 367: 5.164341202148345e-05
Position 3251: 5.153254079070171e-05
Position 257: 4.253048848035999e-05
Position 1396: 4.155730696546473e-05
Position 1328: 3.555722342214537e-05
Position 2109: 3.258121961075749e-05
Position 192: 3.050661130254627e-05
Position 711: 1.9523468327884847e-05
Position 92: 1.0792188353115786e-05
Position 145: 7.687590001843974e-06
Position 180: 4.279415548500202e-06
Position 7116: 2.121074515202105e-06
Position 7428: 2.0525843258534507e-06
Position 819: 1.361008820752944e-06
Position 173: 1.0782196479768561e-06
Position 270: 7.987212575395562e-07
Position 811: 7.84250468364332e-07
Position 785: 6.295165300821373e-07
Position 450: 5.874847725837199e-07
Position 362: 5.628680561137572e-07
Position 556: 5.306525809913182e-07
Position 1520: 2.7455061748929853e-07
Position 189: 1.4667468456492444e-07
Position 631: 2.0163315508907084e-08
Position 238: 2.616153928400509e-09
Position 500: 5.206756020105296e-10
Position 436: 2.6756321443716915e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5848: 0.9578285402147801
Position 1935: 0.8825959872767614
Position 7997: 0.7176934400917742
Position 6975: 0.3839324895608113
Position 288: 0.2219862611774794
Position 3127: 0.2116602461014477
Position 6514: 0.2082899310367091
Position 1608: 0.15989149275973397
Position 6140: 0.1571829757881316
Position 6240: 0.1340598540495135
Position 1628: 0.06744178334423157
Position 2008: 0.05573225391760613
Position 6536: 0.04889836769520054
Position 4196: 0.03504505706780268
Position 4342: 0.02343438535063655
Position 8162: 0.022623908852364726
Position 8639: 0.022120006033887495
Position 7144: 0.015078573568909815
Position 1604: 0.011365801954684457
Position 6221: 0.010821340374345918
Position 3180: 0.009279362509514317
Position 6723: 0.009018340498032226
Position 7780: 0.008785105046855469
Position 2572: 0.00841677213364139
Position 6820: 0.00798079689386965
Position 5795: 0.007368441253577235
Position 8361: 0.007034768247147848
Position 7169: 0.006733678793084255
Position 924: 0.006653701158929371
Position 5160: 0.005548970875760406
Position 3158: 0.004344623930420887
Position 8027: 0.004299974862428039
Position 8769: 0.004214238652460789
Position 5876: 0.004053925744573273
Position 6069: 0.003852740706603764
Position 1953: 0.002936494575398189
Position 6206: 0.00283854612272488
Position 6990: 0.0028272295539352762
Position 220: 0.0026174212108632305
Position 1808: 0.002499041943292743
Position 6117: 0.0023011707759605206
Position 2393: 0.002260249449269423
Position 1844: 0.0021778062426676247
Position 1167: 0.00215314583085958
Position 8525: 0.0020259576665798518
Position 2529: 0.002011848263795942
Position 1971: 0.0020062459078763876
Position 6583: 0.0019981782886143206
Position 6436: 0.0019121281754697758
Position 1032: 0.0018654922311247513
Position 7813: 0.0018605046046006823
Position 4387: 0.0018189784322860047
Position 7765: 0.001793372520460874
Position 6218: 0.0017749950043746913
Position 8183: 0.0017061761952304867
Position 6664: 0.0016540100355699535
Position 6510: 0.001597943789158056
Position 5951: 0.0014433023683705986
Position 6082: 0.0014407343751089566
Position 6181: 0.0012452418644257675
Position 700: 0.0011862357868548733
Position 4291: 0.0011575770967366692
Position 1884: 0.0011133543267918076
Position 5614: 0.0010548056904249757
Position 6999: 0.0010280141986062654
Position 1464: 0.0009365891715391376
Position 959: 0.0009291634000804478
Position 309: 0.0009229595998282913
Position 1764: 0.0008965865922104803
Position 4306: 0.0008354809544492506
Position 2438: 0.0008228744012635105
Position 991: 0.0007990844412275088
Position 6977: 0.0007894444596185787
Position 4253: 0.0007618056992766529
Position 297: 0.0007578478314292532
Position 568: 0.00074499907771318
Position 3844: 0.000717023596028223
Position 8950: 0.0007003978590776974
Position 523: 0.0006933902504806638
Position 3001: 0.0006009509692953751
Position 744: 0.0005780656378953557
Position 2049: 0.0005173963429415889
Position 224: 0.00047271724068426114
Position 3143: 0.00045320163323230565
Position 4738: 0.0003221832335356849
Position 6035: 0.00029933239412607967
Position 6871: 0.00029810898774831993
Position 3055: 0.0002405415851697582
Position 615: 0.0002371364710563003
Position 963: 0.00021791167144557513
Position 415: 0.0002144066435532924
Position 3236: 0.00021398167754750852
Position 6365: 0.00021305038063583592
Position 841: 0.00020094587189579735
Position 2812: 0.00018015805134870348
Position 1705: 0.00017213633524408415
Position 1556: 0.00016356968909152195
Position 1210: 0.00013520115730019145
Position 2162: 0.00011764196369675888
Position 1749: 0.00010274741891110723
Position 367: 9.994070682760526e-05
Position 7212: 9.653402315418592e-05
Position 322: 9.276476228234461e-05
Position 1514: 8.362536776567863e-05
Position 2878: 7.557645737115894e-05
Position 1850: 7.428164411647832e-05
Position 226: 6.893006216831114e-05
Position 2596: 6.035025408315212e-05
Position 399: 5.9325252423765665e-05
Position 2150: 5.406610534454942e-05
Position 705: 5.321793174949304e-05
Position 746: 5.028459287232513e-05
Position 1207: 4.8336281799589244e-05
Position 1717: 4.630970513412287e-05
Position 587: 4.528115469732904e-05
Position 6040: 4.372125722445954e-05
Position 6020: 4.10299174652226e-05
Position 994: 3.193863209949109e-05
Position 1188: 3.079217319954194e-05
Position 672: 2.8284362492391517e-05
Position 1640: 2.684807519428881e-05
Position 1657: 2.5349218014441814e-05
Position 1252: 2.4318664307546614e-05
Position 5553: 2.2806889652124598e-05
Position 3209: 1.926934388884916e-05
Position 2536: 1.8844187017339214e-05
Position 3382: 1.7290124862807755e-05
Position 1049: 1.6526028379987387e-05
Position 3098: 1.4559078073495735e-05
Position 525: 1.3187454060517566e-05
Position 591: 1.2481914709590938e-05
Position 396: 1.0302789114937086e-05
Position 1394: 7.745692983513473e-06
Position 2069: 6.3083893745938245e-06
Position 1312: 4.96627741194534e-06
Position 636: 2.864235276194688e-06
Position 4170: 2.838927600042838e-06
Position 937: 2.437630375930969e-06
Position 1216: 2.031220941051427e-06
Position 646: 1.9611686488596645e-06
Position 1332: 1.445298465912429e-06
Position 655: 1.422174208394296e-06
Position 1135: 1.1166314331517451e-06
Position 1184: 1.1091771884461786e-06
Position 2193: 1.5263277627152639e-07
Position 661: 5.5354646252649184e-08
Position 3243: 5.375858612331906e-08
Position 711: 4.524994372312898e-08
Position 527: 2.7559226850625996e-08
Position 338: 2.161064845132755e-08
Position 478: 4.1943340022617665e-09
Position 762: 4.157584700986951e-09
Position 901: 3.769887326017077e-09
Position 720: 2.4956777252610565e-09
Position 471: 1.6416687674551886e-09
Position 425: 1.5288308873240372e-09
Position 163: 2.079638171982017e-11
Position 173: 1.8675387757468894e-11
Position 469: 1.1687257589282822e-11
Position 434: 1.0554114622511898e-11
Position 462: 5.695525526250743e-12
Position 420: 7.859270293286497e-14
Position 436: 5.840130541537728e-14
Position 422: 4.2609745677781104e-15
