Gene = MRPS22
index = 875
Annotated 5SS: [   290 174555 338393 341239 342519 344517 345255 346987 349985]
Annotated 3SS: [174483 338149 341071 342353 344372 345170 346840 349875 351112]
SMsplice 5SS: [   290  50172  75898  79482  79650  79842  81419 106540 115634 137726
 151862 156621 157405 180434 210917 225942 246160 246424 254763 258844
 285575 314839 315061 342519 344517 345255 346987 349985]
SMsplice 3SS: [ 50033  75836  79394  79567  79744  81295 106403 115481 137648 151758
 156514 157223 180351 210811 225738 246041 246265 254621 258671 285494
 314709 314929 342353 344372 345170 346840 349875 351112]
top_k =  500
Partition function (log Z): -156.7384107266625

Sorted 5' Splice Sites (High to Low Probability):
Position 290: 0.9048319815095552
Position 14683: 0.27943417286396827
Position 14569: 0.20429605440192164
Position 14917: 0.13642051643169895
Position 176: 0.071181480008587
Position 14606: 0.0688510410977808
Position 530: 0.06576124286534568
Position 14950: 0.03746286268204936
Position 838: 0.030521976969774715
Position 15657: 0.026433754481089197
Position 792: 0.008664597493064441
Position 232: 0.006685318669421605
Position 5436: 0.003501412690484017
Position 854: 0.003185646566892279
Position 2005: 0.003110095990778663
Position 846: 0.0027266520229277023
Position 132: 0.0024262870292971364
Position 733: 0.0019539566970606134
Position 927: 0.0006703223967695969
Position 311: 0.00041918564081897837
Position 537: 0.00025633833974656644
Position 348: 0.00013586381016310973
Position 3112: 0.00011757695400330001
Position 178: 9.837524503772208e-05
Position 497: 3.808160327154916e-05
Position 543: 3.4692005427010294e-05
Position 1257: 3.172737864685741e-05
Position 539: 2.778266799194212e-05
Position 88: 1.4825693743361936e-05
Position 559: 8.119336339414063e-06
Position 112: 8.085715807498102e-06
Position 136: 5.55252016437741e-06
Position 322: 3.744622599038537e-06
Position 396: 3.1030389845694896e-06
Position 180: 2.9604365263893004e-06
Position 518: 2.0173979635010508e-06
Position 209: 1.1381592212254346e-06
Position 637: 6.72558342226046e-07
Position 704: 9.153241471232205e-08
Position 721: 6.699396089764204e-08
Position 1185: 3.804713762320688e-08
Position 862: 3.561137542435468e-08
Position 1189: 2.7598121058444118e-08
Position 238: 2.6383903618377126e-08
Position 1158: 1.5715793659369367e-08
Position 115: 2.967112659061192e-10
Position 241: 2.1708769285561134e-10
Position 411: 1.8758317674988825e-10
Position 61: 6.312546243156345e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14467: 0.4681310159850128
Position 15407: 0.3634243164438333
Position 15988: 0.35328994158287463
Position 14814: 0.2616105100377688
Position 14394: 0.12098051399839688
Position 421: 0.05475249674878266
Position 691: 0.03550410732905344
Position 5643: 0.020003722013992354
Position 5177: 0.015655601263294586
Position 6987: 0.0145727927337966
Position 6054: 0.0140331986703411
Position 2325: 0.010869590184849854
Position 3238: 0.01017506013361256
Position 4063: 0.009819317360273836
Position 1523: 0.009328061335948016
Position 10661: 0.00882923012846543
Position 4177: 0.007821601776929454
Position 7760: 0.00733399487929594
Position 8334: 0.00669988977535763
Position 765: 0.005078627913810499
Position 6206: 0.00402351322252973
Position 10781: 0.0034794693344524213
Position 3728: 0.0033192843554573363
Position 887: 0.0029013566421048223
Position 12112: 0.0028568680846246973
Position 4550: 0.002734366280806504
Position 330: 0.0025800649974300144
Position 4282: 0.0025750729083827964
Position 5619: 0.0024468692657840987
Position 6380: 0.002085288910201123
Position 1891: 0.0018518323633281671
Position 6769: 0.001711404204988207
Position 11199: 0.0016923804607752704
Position 4345: 0.0015213689789855404
Position 464: 0.001349284670473716
Position 8420: 0.0011904098458156633
Position 8688: 0.0011561758768616666
Position 1029: 0.001138965339494674
Position 2446: 0.001123094586148747
Position 9467: 0.0011098321717626055
Position 488: 0.000951867218869403
Position 2467: 0.0009518039959538187
Position 8612: 0.0009266677701645345
Position 8223: 0.0008715041481437152
Position 2168: 0.0008198556526984523
Position 428: 0.000756814726454823
Position 1858: 0.0007040343267984415
Position 1923: 0.0006977205754967031
Position 5341: 0.0006815885401526585
Position 4508: 0.0006753233833747892
Position 7303: 0.0006747865319523792
Position 7860: 0.0006708883030831765
Position 1468: 0.0006557700809046273
Position 2862: 0.0005400702798012692
Position 782: 0.0005226439002557482
Position 4758: 0.0005062429109669004
Position 2279: 0.0005058589943888363
Position 7144: 0.00042849141290631903
Position 7415: 0.0004162811399546508
Position 6030: 0.00039782336262558635
Position 732: 0.00037343421126421523
Position 5106: 0.00032298581958928953
Position 1822: 0.00031350326179809164
Position 637: 0.0002885540781542119
Position 389: 0.00028302803779016103
Position 3775: 0.00022771160497071744
Position 6397: 0.00021513537313165871
Position 750: 0.00019929277160585373
Position 1228: 0.00018380561866942376
Position 1038: 0.0001770375381049805
Position 2833: 0.00017375679847539914
Position 3993: 0.00017251304432108812
Position 5201: 0.00015270841770513712
Position 4971: 0.00015046433370228252
Position 3667: 0.00014833631611517987
Position 4871: 0.00014103439235566383
Position 4821: 0.00013361998337847655
Position 4451: 0.00011528686134832884
Position 615: 0.00011335892601450139
Position 3822: 0.00010801230177117156
Position 4194: 9.443885899276274e-05
Position 1868: 8.96169217758478e-05
Position 3842: 8.137201816371435e-05
Position 3413: 8.081745587131033e-05
Position 3416: 7.810566778700554e-05
Position 2214: 7.365934211231483e-05
Position 2608: 7.044372198032515e-05
Position 2662: 6.491903141514741e-05
Position 950: 6.464353040857613e-05
