Gene = P4HTM
index = 994
Annotated 5SS: [  722  1026 11740 12708 14372 15282 15979 16299]
Annotated 3SS: [  943 11548 12610 14208 14971 15828 16174 16797]
SMsplice 5SS: [  503  1026 11674 12708 15979 16299]
SMsplice 3SS: [  943 11548 12610 15828 16174 16797]
top_k =  500
Partition function (log Z): 5.2387345626550355

Sorted 5' Splice Sites (High to Low Probability):
Position 1026: 0.9994918752140538
Position 12708: 0.9895727041933534
Position 16299: 0.9656225595370518
Position 503: 0.826970631561769
Position 15979: 0.7540753634499864
Position 11674: 0.6704365991411696
Position 14372: 0.6238256683959371
Position 6928: 0.5504549280449182
Position 15043: 0.3402636251593352
Position 14130: 0.2158580379377015
Position 15702: 0.21523641401180105
Position 9769: 0.2097940964829699
Position 14068: 0.20360215997810305
Position 4680: 0.19620962605954873
Position 722: 0.1897084477707604
Position 15829: 0.17931343122128285
Position 14866: 0.16874805011431276
Position 7668: 0.14676478621822847
Position 14332: 0.12231921693407329
Position 6528: 0.11808005587535307
Position 13677: 0.10136383684795391
Position 8784: 0.09369419114233542
Position 11735: 0.0884749548611973
Position 14105: 0.08118829019474069
Position 11740: 0.06386901611874922
Position 6357: 0.059139019724000555
Position 6178: 0.05289322315588173
Position 1530: 0.048496994044711764
Position 13595: 0.048280450312395626
Position 5623: 0.04319583750594204
Position 13685: 0.034474204730417596
Position 14134: 0.029924679392770895
Position 15282: 0.026347678899144644
Position 15543: 0.02542577606661512
Position 4464: 0.02373441922055823
Position 13525: 0.02260732121905057
Position 4500: 0.02207274786432603
Position 2381: 0.02114351010334362
Position 10267: 0.019127470344599336
Position 1336: 0.01842200605387448
Position 14298: 0.015187376642013016
Position 585: 0.014360848853687295
Position 16273: 0.014174737762681619
Position 6374: 0.014171389417278999
Position 13950: 0.012562735791162058
Position 825: 0.012263924126888509
Position 15926: 0.011693734202452446
Position 60: 0.010499326405323165
Position 13194: 0.010227233538151515
Position 14870: 0.009604027756387315
Position 829: 0.008004488380632117
Position 9378: 0.006412436948452779
Position 16677: 0.005858862226385681
Position 13614: 0.005329944299575437
Position 13711: 0.0043727770163072156
Position 12846: 0.004136609144860581
Position 15381: 0.004100013436495793
Position 15030: 0.003654917780711863
Position 12880: 0.0034179072638311388
Position 12740: 0.0033430215024925843
Position 1451: 0.003255921339514905
Position 1248: 0.0029616530466521573
Position 12763: 0.00253606454645793
Position 4171: 0.0024806597968665732
Position 7199: 0.00238540333158467
Position 13383: 0.0019235543173223167
Position 693: 0.001727222551187949
Position 13458: 0.0015825570317333504
Position 73: 0.0014379846651545042
Position 12702: 0.0013771064642186012
Position 15162: 0.001253478136719335
Position 4195: 0.0011827947444937937
Position 175: 0.0011660939834230925
Position 4219: 0.0008351909214576004
Position 12913: 0.000816211555818142
Position 12987: 0.0007509339447597065
Position 1188: 0.0007217238683535167
Position 565: 0.000713000480071427
Position 127: 0.0006806103118358101
Position 13135: 0.0006220985077380041
Position 554: 0.0005719441659437167
Position 14290: 0.0005475282151261463
Position 6338: 0.0005033319780847328
Position 13538: 0.0004113694682159352
Position 383: 0.0003143988003080367
Position 4698: 0.00026022400027870575
Position 795: 0.00024463017332664993
Position 16973: 0.00018790928138828392
Position 258: 0.0001396613927146194
Position 577: 0.0001383418313374462
Position 16803: 0.0001136985248864453
Position 16621: 0.00010042045415296932
Position 5511: 8.682564944054837e-05
Position 84: 8.017777818539057e-05
Position 266: 5.897309728508858e-05
Position 436: 5.476877055242969e-05
Position 563: 5.3984265177640205e-05
Position 1067: 5.259714799606153e-05
Position 507: 4.361707265733354e-05
Position 363: 1.8501201985786384e-05
Position 299: 1.6595469465675098e-05
Position 90: 1.3740611945168086e-05
Position 590: 1.234373583468658e-05
Position 1030: 9.59707034394887e-06
Position 957: 7.124068262097366e-06
Position 1571: 7.056610796269665e-06
Position 1158: 5.168318902760041e-06
Position 1439: 4.176832718271922e-06
Position 660: 4.088295780133523e-06
Position 859: 3.6777164636352866e-06
Position 3093: 2.996096069251603e-06
Position 2348: 2.624489463721202e-06
Position 3056: 1.8116043184849754e-06
Position 514: 1.6760040697597606e-06
Position 2742: 1.3016348969807194e-06
Position 2360: 1.2943849393934425e-06
Position 125: 1.1395281579916306e-06
Position 1101: 1.120908904251024e-06
Position 3760: 1.04646093358724e-06
Position 904: 9.737504925036963e-07
Position 58: 9.474243785855384e-07
Position 3014: 8.884005076365828e-07
Position 1400: 6.02552928834386e-07
Position 1093: 2.743971195861247e-07
Position 944: 2.5240103526307775e-07
Position 962: 1.976966267329815e-07
Position 3202: 1.7199340683157535e-07
Position 927: 1.5877680808275963e-07
Position 1072: 5.73138180013248e-08
Position 16735: 1.875874429113451e-08
Position 16470: 8.546205463552143e-09
Position 1877: 7.093023981336654e-09
Position 16328: 2.6008772426626335e-09
Position 569: 5.82331436863944e-10
Position 296: 6.595711670632584e-11
Position 26: 4.446937807119334e-12
Position 611: 4.2434613623534095e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16174: 0.9833643819844429
Position 943: 0.9790169420810781
Position 12610: 0.9760096820851778
Position 16797: 0.8666416399484936
Position 11548: 0.7961106375624738
Position 14208: 0.7500088591788556
Position 6837: 0.5504549280449186
Position 15828: 0.47087036212613875
Position 13843: 0.30798121303218756
Position 14971: 0.28567135123064497
Position 15466: 0.2386061258003915
Position 13969: 0.21386364713431488
Position 13499: 0.20503889778093434
Position 9599: 0.17858877698570555
Position 15887: 0.17766163310707742
Position 4609: 0.17486178646980444
Position 15777: 0.14846382954007442
Position 7455: 0.1419292819847557
Position 14735: 0.10330118041290907
Position 8681: 0.09369419114233539
Position 6404: 0.09101754462077313
Position 6268: 0.08015793035112001
Position 16565: 0.06932373676677872
Position 621: 0.059979931752038154
Position 15542: 0.059979908031948304
Position 14697: 0.05849419593973695
Position 15800: 0.05489799803077835
Position 1322: 0.03248443588219398
Position 9707: 0.031205319497264357
Position 16405: 0.031125847731674604
Position 6072: 0.0311239154585716
Position 11604: 0.026669932558642473
Position 5430: 0.02655872935866359
Position 14828: 0.02651194025895955
Position 14949: 0.025261611268237644
Position 15955: 0.023640670522382192
Position 6243: 0.020718322022824198
Position 10012: 0.019127470344599336
Position 2236: 0.018537918481488527
Position 14023: 0.018220649601568516
Position 752: 0.017340812539553736
Position 4416: 0.01658631529534713
Position 4110: 0.01575776814863384
Position 14760: 0.01519388113724836
Position 1371: 0.014338972248533631
Position 14763: 0.013254720034400896
Position 15952: 0.012165961436367927
Position 6115: 0.011657594394409183
Position 4517: 0.011637418932865243
Position 13281: 0.010960836782949275
Position 15116: 0.010453731107093299
Position 12354: 0.010107670845496944
Position 17101: 0.009676347975345055
Position 12440: 0.009611044944293988
Position 12799: 0.008484018930919707
Position 4316: 0.008342715344922464
Position 14133: 0.008174797864324772
Position 6043: 0.007920964442987004
Position 899: 0.00733065300590865
Position 1219: 0.007236087160564572
Position 1237: 0.007077895907552801
Position 5479: 0.0066643153613535925
Position 5564: 0.006588235915133507
Position 9243: 0.006412436948452779
Position 14922: 0.0062184928367790965
Position 16925: 0.0060411374857545575
Position 4364: 0.0053426451967861196
Position 13091: 0.005118183504307502
Position 16431: 0.004943137456027509
Position 7398: 0.004835504233472793
Position 1186: 0.004597858576648996
Position 4422: 0.004327257151047023
Position 12828: 0.004212273679631222
Position 15311: 0.004100013436495793
Position 15196: 0.0036917834242441083
Position 16176: 0.0036687232269354084
Position 13946: 0.003418389590923633
Position 13582: 0.0029049900254567895
Position 4499: 0.002829515069847677
Position 1442: 0.002771251770011556
