Gene = KIFAP3
index = 746
Annotated 5SS: [   260  19391  27984  35463  36406  39242  40324  42810  50278  58234
  82541  90114  91426  91994  92724  96611 102183 113650 120685]
Annotated 3SS: [ 19258  27828  35406  36263  39141  40198  42710  50098  58070  82439
  90004  91312  91827  92597  96511 102096 113459 120584 152913]
SMsplice 5SS: [   260  19391  27984  36406  39242  82541  88630  90114  90325  91426
  91994  92724  96611 120685 131071]
SMsplice 3SS: [ 19258  27828  36263  39141  82439  88413  90004  90242  91312  91827
  92597  96511 120584 130950 152913]
top_k =  500
Partition function (log Z): -60.047928527464066

Sorted 5' Splice Sites (High to Low Probability):
Position 7192: 0.9999982250454472
Position 19391: 0.9999969850316834
Position 27984: 0.9942160231360355
Position 36406: 0.9364861641659292
Position 39242: 0.8012883176740605
Position 260: 0.6740312275745995
Position 19540: 0.27980804757285305
Position 33019: 0.26963367045951603
Position 29907: 0.2482979129918844
Position 33023: 0.2022480647366258
Position 543: 0.17344580792128328
Position 28636: 0.1734374306428428
Position 533: 0.1399698564755951
Position 28631: 0.05936261951531789
Position 28386: 0.045442235458238514
Position 407: 0.012553207862985763
Position 36654: 0.0012564142916173498
Position 22343: 1.2068679168336239e-05
Position 19583: 1.0341009883698031e-06
Position 5991: 2.7414991796514356e-07
Position 6729: 7.642086787342904e-08
Position 6763: 4.848955845238953e-08
Position 845: 3.0563820234841576e-08
Position 1010: 2.460082537400599e-08
Position 3009: 2.2651385369140193e-08
Position 3956: 2.188704095279575e-08
Position 2277: 2.115450559416664e-08
Position 2272: 8.868225823861905e-09
Position 3590: 8.113702595463333e-09
Position 1186: 7.378817118920324e-09
Position 79: 7.377643355038701e-09
Position 4315: 7.154112082125176e-09
Position 146: 6.392981632415695e-09
Position 4703: 4.249882170953981e-09
Position 3219: 3.731134543766831e-09
Position 3264: 1.745326486598607e-09
Position 3836: 1.6242761601388978e-09
Position 4515: 1.3546500935017594e-09
Position 2369: 1.1950541979154945e-09
Position 4293: 1.0675109295744615e-09
Position 138: 1.0130240625591942e-09
Position 140: 2.8880267142139137e-10
Position 16: 2.1745926855419013e-10
Position 327: 1.721967020592181e-10
Position 320: 8.138138709867264e-11
Position 1191: 4.2383735773524906e-11
Position 801: 1.6536404237012045e-11
Position 1637: 1.4169880746613974e-11
Position 819: 4.595696560688142e-12
Position 1197: 3.685732266867742e-12
Position 1285: 3.228103718767814e-12
Position 1766: 2.645904099957488e-12
Position 493: 1.9644059428993166e-12
Position 831: 1.4540739547477103e-12
Position 351: 1.3040762087756668e-12
Position 1804: 1.2168652460064143e-12
Position 76: 1.0804676253214903e-12
Position 1057: 7.830675445052143e-13
Position 448: 7.383084136769256e-13
Position 1778: 6.929174719143828e-13
Position 281: 2.701168016892538e-13
Position 52: 1.9364211358110436e-13
Position 312: 1.600438658743372e-13
Position 33: 1.1199057540302078e-13
Position 384: 8.218220236333773e-14
Position 412: 5.69581001187616e-14
Position 31: 5.528216286388962e-14
Position 124: 3.5021280696008785e-14
Position 440: 3.4120350897882307e-14
Position 160: 3.8738755676703e-15
Position 638: 6.025140633373668e-17
Position 334: 2.41054086284239e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 19258: 0.9999969850316834
Position 36263: 0.9951968512566259
Position 27828: 0.9942474155106512
Position 39141: 0.8110922322908573
Position 6884: 0.46661021884117054
Position 32854: 0.4573047285980159
Position 50098: 0.33222092650100554
Position 6963: 0.3273474313319907
Position 46958: 0.2819465244115622
Position 29822: 0.2482979129918844
Position 28488: 0.2092882285716686
Position 19470: 0.16355574270307185
Position 7112: 0.12068733690454045
Position 19500: 0.10136951401095061
Position 41283: 0.09822364413022593
Position 6905: 0.07944077565288996
Position 41557: 0.06322586839662828
Position 36514: 0.04650823286833321
Position 28276: 0.045481763450521434
Position 39319: 0.03651458856678874
Position 28491: 0.02530234105503466
Position 36931: 0.01954284671861549
Position 32817: 0.017019764548186017
Position 40198: 0.015602881352868395
Position 19475: 0.01489472107299666
Position 41390: 0.008344608781488495
Position 38733: 0.007882103932001474
Position 37912: 0.007165516934388659
Position 6821: 0.0059126632981209215
Position 36491: 0.0038047891911949672
Position 39241: 0.00363120069910553
Position 36554: 0.002165870707407934
Position 36772: 0.0011590606491403517
Position 29450: 0.0003260717913034605
Position 20279: 2.8743160261405576e-05
Position 22175: 2.60723375818299e-05
Position 24038: 2.2585384533507095e-05
Position 24963: 2.2259464981449772e-05
Position 22463: 1.0302078342980043e-05
Position 20636: 8.220281642752368e-06
Position 25398: 8.189698463497149e-06
Position 19892: 7.159179559019338e-06
Position 24929: 6.635564747028569e-06
Position 24087: 5.37957164735069e-06
Position 19731: 4.521665358098652e-06
Position 21447: 4.191597694838501e-06
Position 21165: 3.7333622266530985e-06
Position 19636: 3.6917189998491503e-06
Position 19821: 3.200801644228395e-06
Position 19944: 2.3102044890300083e-06
Position 20975: 1.6784824845509014e-06
Position 20717: 1.150424619690054e-06
Position 19997: 1.0117849616380729e-06
Position 13985: 4.2439477390561756e-07
Position 4669: 3.7809301000075707e-07
Position 13467: 3.41915810076258e-07
Position 17393: 2.7283240570470137e-07
Position 6234: 2.148464229068224e-07
Position 12793: 1.795833262419615e-07
Position 1877: 1.6736894366652986e-07
Position 5857: 1.5307782133672924e-07
Position 7290: 1.0441214441245495e-07
Position 351: 1.0172724977214864e-07
Position 5917: 9.694149555271634e-08
Position 5703: 8.420022637210627e-08
Position 8075: 7.590388035652694e-08
Position 5790: 6.389611713318594e-08
Position 4394: 5.4177617989654566e-08
Position 7671: 5.398816366317489e-08
Position 6375: 5.394743434265029e-08
Position 9889: 5.244003769894113e-08
Position 5580: 4.749295375910994e-08
Position 4553: 3.439768091965336e-08
Position 6614: 3.2666252414263516e-08
Position 6583: 3.265670816141652e-08
Position 653: 3.10944149899113e-08
