Gene = CNOT4
index = 386
Annotated 5SS: [   203  71934  87935  94915  95760  96603  99566 111919 114454 116170]
Annotated 3SS: [ 71667  87736  94827  95657  96476  99440 111860 114203 115671 146900]
SMsplice 5SS: [   203   1021  17846  19997  47749  49103  49263  68039  71934  77502
  87935  94915  95760  96603  99575 111972 114454 146234]
SMsplice 3SS: [   933  17724  19886  47663  48982  49186  67976  71667  77375  87778
  94827  95657  96476  99440 111860 114203 146150 146900]
top_k =  500
Partition function (log Z): -63.59024919327441

Sorted 5' Splice Sites (High to Low Probability):
Position 1021: 0.9978076588275925
Position 17846: 0.98286772051532
Position 203: 0.9750010755227512
Position 19997: 0.8395628660452603
Position 18073: 0.21275144511884608
Position 25462: 0.04436171372669064
Position 23616: 0.017965609790977794
Position 75: 0.012417127742681817
Position 146: 0.006560036126605176
Position 19945: 0.003818551866253836
Position 8: 0.0025585463970933075
Position 280: 0.0008323748444279826
Position 2607: 0.0008154001336669543
Position 136: 0.0007657660925555317
Position 1794: 0.0005689396532453093
Position 103: 0.0005562312215941478
Position 9527: 0.0005041355673665945
Position 4430: 0.0004894223095328045
Position 8035: 0.00038010980961835484
Position 1016: 0.0003568047089295065
Position 2449: 0.00035269518067637977
Position 491: 0.00030386516758393523
Position 415: 0.0002563584762329346
Position 537: 0.00020945939931366826
Position 849: 0.0001836492005058283
Position 771: 0.00018014207409322838
Position 9748: 0.00017762740705974726
Position 8053: 0.00015874528453397276
Position 9439: 0.00015479681837844952
Position 2410: 9.095998396313941e-05
Position 131: 8.863448715849626e-05
Position 4823: 8.35125769723737e-05
Position 749: 6.966812364266918e-05
Position 1835: 5.347497380996492e-05
Position 1738: 5.344670318160862e-05
Position 1349: 5.312863678166867e-05
Position 4455: 4.34934464346974e-05
Position 139: 3.2557370953995853e-05
Position 2774: 2.7431735570857966e-05
Position 169: 2.2444189257027273e-05
Position 2486: 1.8835067479671843e-05
Position 341: 1.5519104628279038e-05
Position 728: 1.474489689958809e-05
Position 989: 1.2104473807929367e-05
Position 3504: 1.015376256957794e-05
Position 1762: 8.520975837754388e-06
Position 1007: 6.671410169858138e-06
Position 207: 6.565072499258758e-06
Position 2403: 6.448797188275236e-06
Position 1360: 6.145965588484532e-06
Position 4208: 5.719498584512354e-06
Position 1781: 5.274068143754295e-06
Position 2222: 4.53493705983939e-06
Position 16: 3.951871507728292e-06
Position 54: 3.7718622555591987e-06
Position 4797: 2.288989538130292e-06
Position 2813: 1.3907357821933152e-06
Position 164: 1.1812248271210437e-06
Position 69: 1.0820482197551717e-06
Position 391: 1.0650290435608872e-06
Position 642: 9.96340302447729e-07
Position 1710: 9.723415036389585e-07
Position 113: 6.317325887098206e-07
Position 1227: 5.560431596561122e-07
Position 2439: 4.6734109578604097e-07
Position 2097: 3.5819934504732206e-07
Position 552: 3.349151536529133e-07
Position 999: 3.191782868177238e-07
Position 1568: 1.9028576029504682e-07
Position 1331: 1.1592697485242605e-07
Position 1132: 8.5421550552696e-08
Position 2367: 7.326439218097741e-08
Position 1045: 4.0235414597312555e-08
Position 1353: 2.247513381115315e-08
Position 1364: 2.0332649413026237e-08
Position 1460: 1.911442093197703e-08
Position 2598: 1.0319440469973517e-08
Position 602: 9.581240334298085e-09
Position 1127: 9.251461865591369e-09
Position 1358: 7.93936424626144e-09
Position 1369: 7.0132033751178e-09
Position 769: 3.3567211545905996e-09
Position 1100: 2.5698804400351623e-09
Position 568: 1.5166875050215656e-09
Position 1111: 1.1908338438642177e-09
Position 805: 1.1774259597911956e-09
Position 975: 1.0395061334946505e-09
Position 575: 8.719036442937065e-12
Position 23: 2.8584191197161303e-12
Position 31: 1.9550342466865692e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 933: 0.9872594345898678
Position 19886: 0.8541812379144389
Position 17724: 0.8389791306003445
Position 24117: 0.25601503745446375
Position 25343: 0.23677149009204107
Position 17930: 0.1644657271677424
Position 17528: 0.1476614441841076
Position 20179: 0.12613921864143518
Position 25747: 0.10690838797048276
Position 22025: 0.10374653083032408
Position 28017: 0.08783510795957505
Position 17997: 0.053230742888600635
Position 23530: 0.031179733479923828
Position 24710: 0.02275185106261957
Position 20262: 0.016289707057427348
Position 20316: 0.011547561856338064
Position 20291: 0.010464831074006052
Position 20136: 0.01011102903157341
Position 891: 0.006779297799240129
Position 21087: 0.004735559745044598
Position 18655: 0.0027163513803925544
Position 9642: 0.0024903673157776443
Position 18415: 0.0022378014569228574
Position 956: 0.0022203696495186136
Position 2547: 0.0019446797749947252
Position 4337: 0.0016231910583660882
Position 4497: 0.0014030304589552772
Position 15442: 0.0009707085519786312
Position 837: 0.0008875912010377646
Position 10683: 0.0008665819206679007
Position 611: 0.0007938835568455743
Position 805: 0.0007704803972054292
Position 1628: 0.0007382743758474322
Position 14184: 0.000597711145479679
Position 7905: 0.0005863494477877367
Position 11216: 0.00046302921241596524
Position 9427: 0.00039257973379378994
Position 2366: 0.0003731723209926881
Position 14158: 0.0003687318177534472
Position 1136: 0.00026468088258520207
Position 2568: 0.00023534462832864038
Position 1710: 0.00021834873850794888
Position 9837: 0.00021341211115908482
Position 2132: 0.00021274955724781772
Position 388: 0.00019407870042109805
Position 9207: 0.00018067245288869505
Position 10617: 0.00017316522717358469
Position 10802: 0.00015817154778181196
Position 1517: 0.0001530772450920765
Position 9278: 0.0001480147177841049
Position 1216: 0.00013479566166683894
Position 10227: 0.0001338384732957765
Position 2694: 0.0001244347545566494
Position 9526: 0.0001207444253602155
Position 6042: 0.00011667078648280968
Position 3252: 0.00011317275772839764
Position 4381: 0.0001100976625417423
Position 9971: 0.00010070135178562054
Position 2773: 7.462621782213346e-05
Position 6637: 7.347908788810614e-05
Position 7862: 6.615727544705389e-05
Position 3248: 6.323603159124839e-05
Position 7819: 6.234868837981228e-05
Position 2650: 5.037658828837731e-05
Position 4542: 4.08213817024124e-05
Position 7302: 4.048772796629884e-05
Position 3056: 3.607807648692681e-05
Position 1460: 3.4635744506334644e-05
Position 7937: 3.4172339125196414e-05
Position 6349: 3.232548150280942e-05
Position 3940: 2.844620914259012e-05
Position 6964: 2.6361975151373618e-05
Position 6940: 2.542602625812413e-05
Position 7277: 2.5371360713074178e-05
Position 6170: 2.3750616393076173e-05
Position 3600: 2.1302698306015893e-05
Position 4945: 2.08999859669905e-05
Position 2485: 2.0637111036301294e-05
Position 2607: 1.7788110228579028e-05
Position 5976: 1.6413845665694555e-05
Position 3709: 1.5988473241379813e-05
Position 7578: 1.4658825250642713e-05
Position 7736: 1.38884108011542e-05
Position 1410: 1.3257158709942753e-05
Position 2258: 1.1350949355853299e-05
Position 5159: 1.0940974352177907e-05
Position 4148: 9.916209783006861e-06
Position 4194: 8.915602829953202e-06
Position 5197: 8.594273702684841e-06
Position 4433: 8.44030735853281e-06
Position 1563: 7.989516272745043e-06
Position 4566: 7.887072667015127e-06
Position 391: 7.023104262816307e-06
Position 3270: 6.543193862367348e-06
Position 4703: 6.480072776770573e-06
Position 5664: 6.446558292790781e-06
Position 3320: 6.276739121839582e-06
Position 4706: 5.871518153080617e-06
Position 4037: 5.793949682737726e-06
Position 1768: 5.5450124044210854e-06
Position 5023: 5.163394794987775e-06
Position 5156: 4.798367615417871e-06
Position 2514: 4.65562420353211e-06
Position 4684: 4.171930237720131e-06
Position 3078: 4.065082188134553e-06
Position 4236: 3.819180506157074e-06
Position 1298: 2.889952820195222e-06
Position 3658: 2.4323996161011396e-06
Position 1607: 2.1354053936924133e-06
Position 2864: 2.068939066300884e-06
Position 2981: 2.018087304519925e-06
Position 1376: 1.9123508106664406e-06
Position 1263: 1.4989195828940446e-06
Position 4772: 1.408993368173203e-06
Position 1470: 1.3058489756675898e-06
Position 1932: 1.2642595174817088e-06
Position 2284: 1.2342839909864295e-06
Position 4616: 1.2176271786422914e-06
Position 1225: 1.1236490016140575e-06
Position 285: 1.0819274267794945e-06
Position 1442: 1.0558032176026881e-06
Position 762: 8.468313479475307e-07
Position 2372: 7.640018286774889e-07
Position 2178: 7.253449614668298e-07
Position 786: 7.08611142535462e-07
Position 2385: 5.489372293790797e-07
Position 74: 5.023323748514978e-07
Position 856: 3.3914188569074744e-07
Position 732: 3.365601885515692e-07
Position 3407: 3.341471491456637e-07
Position 769: 1.7692407490651402e-07
Position 90: 1.5411518325178624e-07
Position 97: 1.539263658696959e-07
Position 1717: 1.3140895779055476e-07
Position 1633: 1.218718908640093e-07
Position 849: 1.058780966906716e-07
Position 962: 9.77223026891784e-08
Position 1958: 7.642356589026857e-08
Position 111: 4.315609692123889e-08
Position 618: 3.2556089943766316e-08
Position 2442: 2.3642229678265207e-08
Position 401: 2.3102635266665405e-08
Position 1964: 2.0180931954623084e-08
Position 1191: 1.9569801379005225e-08
Position 1977: 1.8851286841067698e-08
Position 150: 1.7367952120613768e-08
Position 536: 1.553299086253343e-08
Position 1720: 1.2113433115704065e-08
Position 1636: 1.1923566611145894e-08
Position 1578: 1.1828707015159379e-08
Position 527: 1.1485231224640543e-08
Position 1499: 9.788462104853915e-09
Position 788: 9.037740873307849e-09
Position 160: 8.757980887375484e-09
Position 407: 6.8271018576471895e-09
Position 113: 6.798776010686624e-09
Position 498: 6.762114739975871e-09
Position 901: 6.5493584094434005e-09
Position 728: 4.928037926249015e-09
Position 1277: 4.838005579509372e-09
Position 1321: 4.034190357354504e-09
Position 441: 2.8282320963368974e-09
Position 422: 2.7087820852847916e-09
Position 995: 1.351857864942844e-09
Position 989: 1.1625669335565412e-09
Position 438: 1.125959889715932e-09
Position 185: 5.240038227753558e-10
Position 426: 4.209890243298572e-10
Position 228: 2.824166845096503e-10
Position 169: 2.5414817462688636e-10
Position 1063: 1.6214154916339353e-10
Position 999: 1.398395245862996e-10
Position 411: 1.9147935698284472e-12
Position 456: 1.5228483304211846e-12
Position 419: 1.111065762811938e-13
Position 265: 4.3084737582088664e-14
Position 194: 4.2073000492562225e-14
Position 178: 3.0736256140783136e-14
Position 189: 2.7663396896808587e-14
Position 198: 2.3328023446509023e-14
Position 260: 1.4931335752389608e-14
Position 256: 1.2480553556639357e-14
Position 480: 4.181133508143354e-15
Position 475: 3.325523776486941e-15
