Gene = SBDS
index = 1227
Annotated 5SS: [ 312 1390 2385 4465]
Annotated 3SS: [1259 2183 4299 7101]
SMsplice 5SS: [ 312 2385 4465]
SMsplice 3SS: [2183 4299 4587]
top_k =  500
Partition function (log Z): -2.9381299092733104

Sorted 5' Splice Sites (High to Low Probability):
Position 312: 0.9666560364803475
Position 2385: 0.9039120012194028
Position 4465: 0.8846951603172014
Position 1390: 0.5021975319876221
Position 141: 0.19525605829244838
Position 814: 0.16503304238572197
Position 44: 0.0565172424548037
Position 75: 0.04589162399898469
Position 3447: 0.04055153990740728
Position 4426: 0.03955269714650453
Position 7102: 0.03457188533204128
Position 4889: 0.03256550815522612
Position 5851: 0.030485546489022575
Position 1382: 0.026327442857605122
Position 289: 0.02347034753756995
Position 1107: 0.02205038191277563
Position 4: 0.01964922868948101
Position 1394: 0.014631888747776569
Position 3395: 0.009145086803627507
Position 6516: 0.006136659419326724
Position 4455: 0.005356301914112079
Position 2987: 0.004951189970247579
Position 803: 0.0048066564624883144
Position 1349: 0.004228447214296669
Position 1853: 0.003869237523271079
Position 3549: 0.0036536869426096294
Position 4071: 0.0035997298443629757
Position 235: 0.003537171761859442
Position 1319: 0.0032497837737426017
Position 4436: 0.0028898760129176366
Position 6386: 0.0028385575890009372
Position 2117: 0.0025983323150581827
Position 3725: 0.002575671100302626
Position 3247: 0.002391608763376755
Position 6990: 0.0020105378590735724
Position 691: 0.001820022879095279
Position 948: 0.0017921470065061138
Position 1921: 0.0017086846608618431
Position 3251: 0.0016641217013379178
Position 7076: 0.0014220889527411346
Position 7172: 0.0013129102578282323
Position 7585: 0.0013125530249557373
Position 939: 0.0012723871994580183
Position 2933: 0.0012482488964373128
Position 504: 0.001186216125367988
Position 116: 0.000941582658417464
Position 3382: 0.0009317379863320633
Position 96: 0.000826047689965043
Position 3679: 0.0006675193837489048
Position 67: 0.00047950900846486746
Position 2355: 0.000350807809607921
Position 5979: 0.00031162028081358064
Position 2943: 0.0003114955538489166
Position 1140: 0.00025646296099175747
Position 3005: 0.00023360194536610886
Position 3484: 0.00021145090658800916
Position 70: 0.0001283673949374683
Position 5506: 0.00012347940384514845
Position 443: 0.00012230254428415507
Position 316: 0.00011959829304910243
Position 4847: 9.875301423817755e-05
Position 648: 7.722854530373401e-05
Position 508: 5.8386490207252814e-05
Position 151: 5.048175049968507e-05
Position 4662: 3.1396466620164514e-05
Position 48: 2.1909032272948426e-05
Position 526: 1.2000112659438292e-05
Position 488: 9.131693903758109e-06
Position 644: 9.03753414216173e-06
Position 24: 8.417088443998421e-06
Position 2682: 8.006560102495535e-06
Position 2812: 6.592606575033205e-06
Position 1025: 4.4442434141843956e-06
Position 577: 4.4300384516065465e-06
Position 522: 4.421165052097078e-06
Position 79: 4.0909727247847075e-06
Position 310: 3.434717122485279e-06
Position 167: 3.0873606063088107e-06
Position 385: 2.7607167409097767e-06
Position 641: 2.5530012211096514e-06
Position 99: 2.2227171444356293e-06
Position 390: 2.1447520849176323e-06
Position 462: 2.0434231947578207e-06
Position 519: 1.2825201588773775e-06
Position 695: 1.1676148768907197e-06
Position 1199: 2.0522187825384298e-07
Position 226: 5.842480122334674e-08
Position 292: 9.653077097557129e-09
Position 186: 9.574514996932787e-09
Position 232: 7.797235527888076e-10
Position 409: 9.386947958595533e-11
Position 248: 7.841355931237099e-11
Position 533: 7.323465458242946e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4299: 0.9059606985671897
Position 2183: 0.44518006810896715
Position 2274: 0.4229808125546665
Position 210: 0.3043522028005537
Position 1259: 0.2645197807127693
Position 1318: 0.232985961244329
Position 4587: 0.22805859397166708
Position 7101: 0.21324040886586998
Position 6847: 0.19717392173095993
Position 7920: 0.15676486833349537
Position 720: 0.13355271658920373
Position 5796: 0.09330874426258992
Position 3288: 0.06254295708704094
Position 4378: 0.04629278498060542
Position 6062: 0.04427405328198241
Position 7355: 0.02200130514862408
Position 855: 0.021326198724168785
Position 598: 0.01892984529709666
Position 1235: 0.017871763491016233
Position 5033: 0.01572240345709206
Position 2300: 0.013811517435921895
Position 1287: 0.012771521716541362
Position 2601: 0.01259575534170839
