Gene = ANAPC13
index = 78
Annotated 5SS: [ 704 3218]
Annotated 3SS: [3091 7307]
SMsplice 5SS: [ 323 3218]
SMsplice 3SS: [3091 7307]
top_k =  500
Partition function (log Z): -6.013541002298803

Sorted 5' Splice Sites (High to Low Probability):
Position 3218: 0.9323839366597576
Position 323: 0.5878658485882378
Position 72: 0.34432894906705175
Position 704: 0.2553545340173932
Position 1012: 0.08794888642650771
Position 3252: 0.0544601231394842
Position 4658: 0.04884663646454856
Position 7488: 0.03912696597764713
Position 4255: 0.03738113779388345
Position 6202: 0.032801948572512764
Position 1061: 0.02429654932333943
Position 5818: 0.021253267611400863
Position 708: 0.01596010102536011
Position 1251: 0.01563544148293155
Position 5906: 0.01431053912479348
Position 318: 0.010524279371269879
Position 4587: 0.009902526180700996
Position 5937: 0.009625088638180776
Position 558: 0.009455545679650155
Position 3419: 0.009013336038402072
Position 7165: 0.008330090848405268
Position 5291: 0.0058359112713267875
Position 541: 0.005187102017857935
Position 993: 0.005147578086214222
Position 4884: 0.005092126025502002
Position 1341: 0.004203876621908501
Position 7470: 0.004150411130531029
Position 1271: 0.00405392482124987
Position 7397: 0.003981903127179864
Position 562: 0.0034118893678332057
Position 2768: 0.0027891886718723396
Position 332: 0.0027630732841983623
Position 644: 0.0027471502241316684
Position 3222: 0.002316686715244299
Position 986: 0.0021373145581376624
Position 271: 0.0016895776016616069
Position 746: 0.001591021098934551
Position 2204: 0.001555483571560366
Position 1280: 0.00149814653148287
Position 7938: 0.0013698726204385884
Position 7763: 0.0010493725502955392
Position 1070: 0.0010281143282103175
Position 7615: 0.0010073178406840252
Position 1076: 0.0009279344955432335
Position 4597: 0.0008122816522024379
Position 936: 0.0007121130436452735
Position 511: 0.0007039546982991193
Position 8: 0.0006183336442737233
Position 753: 0.00052749086466309
Position 2872: 0.0004918246564550798
Position 135: 0.0004910855220943981
Position 210: 0.0003467348991446273
Position 3767: 0.00032942108449406446
Position 2352: 0.0003249098966709408
Position 1926: 0.00030560616699284277
Position 6243: 0.0002934218994776014
Position 765: 0.0002666308145191649
Position 908: 0.0002585910103547939
Position 7520: 0.00023352765424118532
Position 2162: 0.00023344484685854309
Position 2564: 0.00019657515392816613
Position 953: 0.0001761888817604812
Position 717: 0.00011739380649884715
Position 121: 9.482448302764876e-05
Position 66: 9.107699469599923e-05
Position 100: 8.369459001378432e-05
Position 4286: 7.345757913256364e-05
Position 335: 5.047608188933235e-05
Position 412: 3.800060387571507e-05
Position 515: 3.6052836283982785e-05
Position 587: 3.0318202583277875e-05
Position 5110: 2.88253083034289e-05
Position 3896: 1.814721034231465e-05
Position 436: 1.792135550135439e-05
Position 5370: 1.6373878505472335e-05
Position 5960: 1.5905757490998347e-05
Position 736: 1.4356362540386197e-05
Position 6133: 1.4276121305650795e-05
Position 739: 1.0015488193933888e-05
Position 78: 4.78077538242012e-06
Position 648: 4.350476103104534e-06
Position 527: 2.5813415420816894e-06
Position 133: 1.6799804785918689e-06
Position 721: 1.3186244021477193e-06
Position 58: 1.2930952240960821e-06
Position 733: 6.19508590504875e-07
Position 48: 3.956647948858713e-07
Position 252: 3.0652339095066635e-07
Position 169: 1.390287352402691e-07
Position 208: 2.4942029186415926e-08
Position 315: 2.1828016228468053e-08
Position 266: 1.66899345719057e-08
Position 3370: 5.80488151983529e-09
Position 469: 8.574205647353963e-10
Position 400: 5.666635767447919e-10
Position 33: 5.195711969713668e-11
Position 125: 3.012710157169296e-11
Position 189: 1.3098233403936977e-11
Position 467: 6.3142664618831154e-12
Position 438: 3.429362559253583e-14
Position 231: 8.980746790608639e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3091: 0.9829690745959768
Position 7307: 0.5952963297247036
Position 8227: 0.21112033897994156
Position 834: 0.13016067630939865
Position 5644: 0.10669814827805887
Position 243: 0.09296486772883895
Position 4463: 0.061194279195023765
Position 534: 0.060664120042649025
Position 7762: 0.052108229332450025
Position 459: 0.050813949510674354
Position 4206: 0.03945632175693065
Position 7066: 0.033243411598397034
Position 7218: 0.031114747079766917
Position 5928: 0.022785207539876538
Position 502: 0.02254028556142791
Position 608: 0.014095657197100861
Position 5195: 0.010244864964045955
Position 1139: 0.007338618334630193
Position 4757: 0.006907579321682051
Position 3346: 0.006175112274647164
Position 5405: 0.005842212515136256
Position 2997: 0.0058283606050741
Position 6068: 0.0055378242042620485
Position 409: 0.005153654171445803
Position 6028: 0.005004144720591584
Position 7966: 0.004529802257383589
Position 3690: 0.004264583207817792
Position 8204: 0.004127641002224711
Position 4116: 0.004053375263768245
Position 5043: 0.0037548427406820756
Position 5848: 0.003146443030409844
Position 3386: 0.0027922353034125253
Position 7721: 0.002467635090883381
Position 4521: 0.002256022135600965
Position 5380: 0.0021845688881595546
Position 4770: 0.0019007327916486416
Position 2650: 0.001900310938865377
Position 3069: 0.0016675391295240978
Position 636: 0.001643371307264284
Position 2131: 0.0014004822857715548
Position 628: 0.0011307449162787
Position 7498: 0.0010673420360115481
Position 6366: 0.0010643373660744466
Position 7176: 0.0010597893492088383
Position 6297: 0.001043311134571495
Position 4551: 0.0009838924647477267
Position 5906: 0.0009582963993713688
Position 478: 0.000934252920486091
Position 7025: 0.0009223808189773701
Position 6049: 0.0008955296780125714
Position 6408: 0.0008784778243380171
Position 3305: 0.0008478226164616713
