Gene = TRIT1
index = 1486
Annotated 5SS: [  189 26230 29537 30776 33388 35521 35959 36287 38976 39406]
Annotated 3SS: [26088 29437 30629 33244 35408 35845 36208 38865 39287 41592]
SMsplice 5SS: [  189  5179 26261 27988 29537 30776 31865 33388 36287 38976 39406]
SMsplice 3SS: [ 5064 26088 27854 29350 30629 31756 33244 36208 38865 39287 41592]
top_k =  500
Partition function (log Z): -18.450486933615025

Sorted 5' Splice Sites (High to Low Probability):
Position 189: 0.9348477428500542
Position 5179: 0.49133732075444825
Position 5816: 0.4271112078148161
Position 10259: 0.1602246701101105
Position 5396: 0.159896553222089
Position 5205: 0.13669628445979912
Position 5284: 0.08648263362566339
Position 160: 0.03387856992490715
Position 1841: 0.017891127424284416
Position 297: 0.015894459434449337
Position 5500: 0.014387865588716499
Position 1788: 0.00635783250513038
Position 868: 0.006129317401259004
Position 5771: 0.006004835537355394
Position 7841: 0.0052044344564519405
Position 301: 0.004655770052599334
Position 530: 0.004271519044400053
Position 7445: 0.0041749532098810625
Position 5162: 0.003978933751848699
Position 256: 0.003878562150378526
Position 2099: 0.003741492699021185
Position 5135: 0.0033269311340736896
Position 1404: 0.0024981682137181125
Position 2549: 0.002018126614783488
Position 7907: 0.00152729381235965
Position 3059: 0.001410386167390268
Position 4772: 0.0013507253423602683
Position 7308: 0.0013079307441766655
Position 5147: 0.0011667258694286421
Position 5092: 0.0011192647426242262
Position 760: 0.0011183179978671903
Position 3590: 0.0010960465658199064
Position 5618: 0.0010805918956304486
Position 1459: 0.0008477343027647064
Position 5357: 0.0008328118224874199
Position 2108: 0.0007549729449318047
Position 404: 0.0007120035530877205
Position 788: 0.0006867116577362261
Position 266: 0.0006726089038897885
Position 5219: 0.0005823397812998008
Position 518: 0.00048616520971176064
Position 454: 0.0004694342513367654
Position 2192: 0.00042753073106357054
Position 3893: 0.0003712003041992207
Position 501: 0.0003668119102114785
Position 2404: 0.00036103181216831203
Position 2136: 0.00034945552016859996
Position 2507: 0.0002920038047868951
Position 1871: 0.00028222283396480075
Position 10086: 0.00027651893743337844
Position 6527: 0.0002754440794553917
Position 3712: 0.00027047382340639686
Position 10092: 0.00023887021226044823
Position 5414: 0.00023262180706004357
Position 5547: 0.00022975472389557907
Position 2003: 0.00017290250854938466
Position 2587: 0.00015557111571307404
Position 537: 0.00012018169708413562
Position 1981: 0.00011816398970005745
Position 20: 0.00010838339791054475
Position 3040: 0.00010343793532116857
Position 2075: 8.045537929986181e-05
Position 48: 2.0805990343368346e-05
Position 55: 6.469518259190183e-06
Position 282: 2.7808415218538667e-06
Position 197: 2.58198559635662e-06
Position 6099: 1.8541935246559105e-06
Position 168: 2.6200432651084405e-07
Position 42: 1.5256981629652976e-07
Position 236: 5.783336374822765e-08
Position 90: 2.888501554665802e-08
Position 1399: 8.100722114473593e-09
Position 93: 2.7670613608970348e-09
Position 357: 1.1647692335540532e-09
Position 247: 1.0630861949463313e-09
Position 24: 9.974337852382989e-10
Position 393: 5.890309566199065e-10
Position 372: 3.9795609099634173e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 26088: 0.9280017085419299
Position 5064: 0.7254536643158326
Position 5640: 0.41543628303896735
Position 5309: 0.16410199357040048
Position 9972: 0.1305613099938107
Position 10144: 0.046000071286212904
Position 1772: 0.017485577048067392
Position 18642: 0.015051621064277857
Position 5737: 0.014553519594453517
Position 19764: 0.012218771406070196
Position 5347: 0.010221809681941163
Position 12904: 0.004775894424162607
Position 14473: 0.00468453655388097
Position 7373: 0.004330568606017714
Position 2035: 0.0043271307825783045
Position 7103: 0.004244192406727461
Position 7777: 0.003359890057112355
Position 5587: 0.003350711315053549
Position 1293: 0.0025017084966725313
Position 598: 0.0021181387056796175
Position 5754: 0.0021099743247040806
Position 7774: 0.001998155166898327
Position 1578: 0.0019061575844796959
Position 9497: 0.0016419484418808354
Position 1645: 0.0015134727389116895
Position 1624: 0.00149571808587382
Position 15247: 0.0014246119547667285
Position 787: 0.0013879213120003783
Position 4957: 0.001338678479667294
Position 407: 0.0013302476760148447
Position 7610: 0.0012313065305535407
Position 1758: 0.0011889989601813866
Position 5783: 0.0011839335122623485
Position 12758: 0.0011610238386986968
Position 2286: 0.0009854502205371334
Position 4616: 0.0009061987693103207
Position 13860: 0.0008743275787465807
Position 5238: 0.0008558698527683027
Position 2307: 0.0008032920151479603
Position 9518: 0.0007902477660462258
Position 13389: 0.0007797152440779286
Position 2951: 0.0007678434369359823
Position 2784: 0.0007670318402739513
Position 481: 0.000730807778554043
Position 653: 0.000719797613038181
Position 5266: 0.000715478738043809
Position 5091: 0.0005954979456226858
Position 1711: 0.000570922377778135
Position 6581: 0.0005445364166208227
Position 1697: 0.0005276072718096674
Position 11127: 0.000498318067015624
Position 3636: 0.00044556545762811507
Position 6490: 0.0004435215703732158
Position 2455: 0.00041713465524724643
Position 682: 0.00040246735479316527
Position 3335: 0.0004003828818314662
Position 1222: 0.0003999840364954859
Position 5815: 0.0003826891567120998
Position 8448: 0.00038170599300508965
Position 760: 0.00038040218074704684
Position 567: 0.00036104127657884266
Position 2433: 0.0003571568102148513
Position 5204: 0.00033641139381780053
Position 1572: 0.0003228238636968
Position 1308: 0.0003082763054648036
Position 7853: 0.0003043977526014262
Position 4629: 0.0002770139406933076
Position 2452: 0.00027588665896557436
Position 3498: 0.00023460304189060376
Position 5965: 0.00022838060656448273
Position 342: 0.00021684852368507605
Position 435: 0.00020786406034691368
Position 10757: 0.0002070067498383746
Position 3495: 0.00019866140386025932
Position 1407: 0.00018822366234958778
Position 4702: 0.00017589925442534673
Position 348: 0.00017179863904493087
Position 5395: 0.0001650083562560383
Position 3358: 0.00016324361791011276
Position 13111: 0.0001306133578154402
Position 3407: 0.00013004690180704523
Position 1871: 0.00011664875526515521
Position 1689: 0.00011500065512522764
Position 431: 0.00011282311253918964
Position 9369: 9.987178049692354e-05
Position 1934: 9.94521871177441e-05
Position 3799: 9.584641852411209e-05
Position 93: 9.470763984768714e-05
Position 11953: 8.533355679846444e-05
Position 1662: 8.273246055624906e-05
Position 7053: 8.210891236860262e-05
Position 1190: 8.180901536277472e-05
Position 8572: 7.931261437732853e-05
Position 1603: 7.921079086262982e-05
Position 10040: 7.502105228389897e-05
Position 3850: 6.804282639830678e-05
Position 6182: 6.760301792199601e-05
Position 1352: 5.88770490071353e-05
Position 3711: 5.161254373624903e-05
Position 5990: 5.025287190718884e-05
Position 4148: 4.560513456136835e-05
Position 2168: 4.48243710041211e-05
Position 449: 4.417602836948739e-05
Position 2965: 4.268314881071424e-05
Position 1951: 4.167198970565755e-05
Position 4252: 4.147603980877974e-05
Position 140: 4.096090295513469e-05
Position 5104: 3.737570132747924e-05
Position 1338: 3.674003844801009e-05
Position 2002: 3.3962433109542714e-05
Position 2099: 3.3658908823826554e-05
Position 2282: 2.7750790135566113e-05
Position 794: 2.680169276558993e-05
Position 7137: 2.3879929172000907e-05
Position 8520: 1.9273520463462533e-05
Position 1532: 1.8123798788931975e-05
Position 2658: 1.7011601383026775e-05
Position 6137: 1.662666956623263e-05
Position 607: 1.4528961137578264e-05
Position 5565: 8.419510583218319e-06
Position 3244: 6.187198308442252e-06
Position 4276: 5.495137433629449e-06
Position 2734: 4.431821079120289e-06
Position 4405: 3.7713077500182546e-06
Position 3205: 2.8522921983066264e-06
Position 3102: 2.4971185517018103e-06
Position 5590: 1.9990789884122616e-06
Position 1404: 9.549671751159008e-07
Position 1314: 2.3125269661679788e-08
Position 662: 1.8003213226599023e-08
Position 1193: 1.3740590460651704e-08
Position 325: 1.0628410082510197e-08
Position 1787: 9.44947656938606e-09
Position 517: 9.350666642031724e-09
Position 1778: 7.3033288824332504e-09
Position 1498: 7.1723804617642935e-09
Position 354: 6.820396295811297e-09
Position 764: 6.740813506666892e-09
Position 602: 6.724097173174701e-09
Position 855: 5.075460908394994e-09
Position 1240: 4.940345967563618e-09
Position 1583: 4.299119653188096e-09
Position 1626: 3.9409748163882816e-09
Position 1360: 2.783505732103107e-09
Position 1669: 2.5146482871597023e-09
Position 1965: 2.306930312546185e-09
Position 1995: 2.089867079790747e-09
Position 1971: 2.0383878407385663e-09
Position 285: 1.913330312395475e-09
Position 1599: 1.821988264077148e-09
Position 645: 1.7765212654657386e-09
Position 1515: 1.6510967425962569e-09
Position 669: 1.599456892243594e-09
Position 2006: 1.5752180903883245e-09
Position 1512: 9.64658502270373e-10
Position 1726: 7.435179676131056e-10
Position 2506: 6.946820936507976e-10
Position 2457: 6.540543272640157e-10
Position 1077: 4.3237872909143483e-10
Position 1248: 4.308777290821958e-10
Position 1093: 4.1832575717994776e-10
