Gene = LAMTOR5
index = 760
Annotated 5SS: [ 123 1391 3790]
Annotated 3SS: [1328 3671 6124]
SMsplice 5SS: [676]
SMsplice 3SS: [6124]
top_k =  500
Partition function (log Z): -8.053188404612596

Sorted 5' Splice Sites (High to Low Probability):
Position 676: 0.4468892849473932
Position 3790: 0.332436568798981
Position 123: 0.3047374488476192
Position 79: 0.3016476674472434
Position 1391: 0.14974483026263533
Position 3278: 0.06553569767236171
Position 3426: 0.046320192806545764
Position 3225: 0.04213973329175002
Position 405: 0.025639144438748134
Position 3167: 0.017145207172313017
Position 3839: 0.013710748744505678
Position 5232: 0.01310760618483769
Position 1772: 0.012476788963617945
Position 202: 0.011239121905780679
Position 3052: 0.01092293988138434
Position 3767: 0.010064199499454076
Position 75: 0.009722990238204962
Position 501: 0.00727461056362534
Position 2960: 0.004018512015055998
Position 5587: 0.003381429053105586
Position 4224: 0.0033745932745875397
Position 962: 0.0032903385615202876
Position 2011: 0.002952535300326822
Position 293: 0.0027854849083424845
Position 1146: 0.002618038133217077
Position 5010: 0.0025212171897443735
Position 4032: 0.0025205093673216217
Position 83: 0.0017174557945259473
Position 1102: 0.001544687078213857
Position 157: 0.0011332946386027301
Position 489: 0.0007603848564509645
Position 617: 0.0006542356834417721
Position 1568: 0.0005658189588043935
Position 3154: 0.0005580284620507803
Position 1258: 0.00047492107807410773
Position 216: 0.0004682090861032446
Position 1960: 0.00043893853552843723
Position 2179: 0.0004299629026785027
Position 510: 0.0003935043468733242
Position 710: 0.0001994247360685375
Position 1243: 0.0001863962117604609
Position 514: 0.00011237048636986906
Position 1190: 8.541763791219602e-05
Position 439: 8.371266469956122e-05
Position 464: 5.037344951171841e-05
Position 59: 3.738758328082843e-05
Position 474: 2.982686203174149e-05
Position 411: 2.5932120126637487e-05
Position 16: 2.1984568159277938e-05
Position 127: 2.0545018271974602e-05
Position 533: 1.0583303321077558e-05
Position 227: 9.109234127045678e-06
Position 344: 8.853313478609598e-06
Position 797: 7.4017545300019575e-06
Position 1395: 5.308837561836269e-06
Position 130: 4.410164362771312e-06
Position 541: 3.925551508921444e-06
Position 425: 2.952435197009173e-06
Position 472: 2.5789769812444622e-06
Position 579: 1.9018060830410117e-06
Position 610: 1.8954900012434518e-06
Position 587: 1.941420328996646e-07
Position 696: 1.858528307526338e-07
Position 772: 1.8363895887469657e-07
Position 714: 1.1607325672991136e-07
Position 44: 9.825825813619777e-09
Position 32: 7.24365877774908e-09
Position 72: 5.6912632086932404e-09
Position 29: 1.6368548662244712e-09
Position 11: 1.2683274851367058e-09
Position 49: 4.3590495942774253e-10
Position 149: 1.7408891565475511e-10
Position 414: 2.3378548669625198e-11
Position 387: 2.201375446316501e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 6124: 0.86330324389538
Position 3671: 0.3556738325047661
Position 576: 0.09935279246292979
Position 3120: 0.09492851350775927
Position 1328: 0.0707750444250077
Position 6074: 0.0644875808039546
Position 3201: 0.05285924218939577
Position 1188: 0.0269259784559561
Position 888: 0.02535149557466752
Position 579: 0.01909320243430532
Position 4102: 0.018639053689026512
