Gene = NAT6
index = 914
Annotated 5SS: [204]
Annotated 3SS: [1888]
SMsplice 5SS: [596]
SMsplice 3SS: [1332]
top_k =  500
Partition function (log Z): -10.188225652312141

Sorted 5' Splice Sites (High to Low Probability):
Position 596: 0.6082256983549785
Position 631: 0.1840360092852541
Position 144: 0.10365843461315423
Position 1610: 0.07281054546261824
Position 133: 0.06675054874635682
Position 235: 0.06405533445203193
Position 724: 0.04390889081052523
Position 691: 0.020317156775679104
Position 1087: 0.018329649114847014
Position 2524: 0.016857569495881894
Position 1839: 0.01671238783156461
Position 1277: 0.011679302914754464
Position 469: 0.010705205138794542
Position 159: 0.007112841932077813
Position 204: 0.004286636268478059
Position 1421: 0.0033271668350243052
Position 478: 0.0020903832312448483
Position 2772: 0.0018541677324819218
Position 1431: 0.0016613320666256266
Position 473: 0.0016033464238667723
Position 239: 0.001473573878148628
Position 208: 0.0012986204607268424
Position 252: 0.0010287993547829224
Position 821: 0.0010054269387342245
Position 2490: 0.0009450049506798544
Position 296: 0.0009135263633514671
Position 995: 0.0006290777656818939
Position 566: 0.0006153427234610985
Position 583: 0.0004604267705744506
Position 841: 0.0004199284492861359
Position 303: 0.00040339116043332777
Position 1178: 0.00037289128825087817
Position 493: 0.00028122067472078943
Position 126: 0.00014650497189830968
Position 622: 0.00010140866522991017
Position 357: 8.939008578501048e-05
Position 1484: 6.685273757270833e-05
Position 826: 5.677379930916907e-05
Position 385: 4.472380419283968e-05
Position 1383: 4.393175634337001e-05
Position 265: 3.832229637123484e-05
Position 343: 1.9448429243712224e-05
Position 29: 1.1699829699931412e-05
Position 257: 1.1141635524953928e-05
Position 113: 7.0180574341274956e-06
Position 804: 1.2572095823622381e-06
Position 8: 5.61359272534609e-07
Position 300: 3.535758788552732e-07
Position 615: 2.022576525229536e-07
Position 645: 3.3613019134820005e-08
Position 110: 1.3931425877336225e-08
Position 307: 3.57847688078547e-10
Position 57: 3.129729264234127e-11
Position 52: 1.101052548569732e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1332: 0.16510638303432376
Position 2721: 0.13531748340813327
Position 2595: 0.12018495254609754
Position 2617: 0.09824908906807968
Position 1574: 0.09439937909451364
Position 238: 0.07959164087402026
Position 911: 0.067224258574125
Position 1938: 0.06363618481579823
Position 557: 0.059192369390576594
Position 723: 0.05189284711278217
Position 1720: 0.04422207781032813
Position 2852: 0.03520003349960955
Position 1743: 0.028277446523510476
Position 2489: 0.022324682445106738
Position 2301: 0.01963847409277908
Position 886: 0.01682974254177753
Position 1592: 0.01647424547579417
Position 2298: 0.014356045743927588
Position 396: 0.013274744330947103
Position 2557: 0.0127170559607984
Position 1398: 0.012335501476104264
Position 469: 0.011239298323184477
Position 1888: 0.010162752753487311
Position 314: 0.007215585506483643
Position 341: 0.006634136020095656
Position 1681: 0.005336155201299192
Position 1609: 0.004610489302130524
Position 662: 0.0035020368766656633
Position 2950: 0.003251454522044352
Position 2348: 0.0031067976238358525
Position 1523: 0.003040117082344324
Position 1646: 0.002905475675132984
Position 1805: 0.00261998272609064
Position 680: 0.0025495214939338885
Position 1495: 0.002470470685861071
Position 2009: 0.0022034469039778613
Position 1483: 0.0021999541066983572
Position 983: 0.0021335309407651652
Position 1148: 0.001740585743482764
Position 300: 0.001738899692081472
Position 837: 0.0016701865230056405
Position 2730: 0.001624054415146895
Position 1086: 0.0015415401850059894
Position 2198: 0.0011396793267419117
Position 2554: 0.0011314924055004544
Position 373: 0.0010496240679276538
Position 2519: 0.00103460542479062
Position 2746: 0.0009166727407698105
Position 764: 0.0008929772715150583
Position 1917: 0.0008673558995881558
Position 2162: 0.0008445904095153613
Position 1855: 0.000781541497042007
Position 1832: 0.000765393854408049
Position 2096: 0.0007469140011933092
Position 2699: 0.0006959143706917753
Position 1652: 0.000640071672771291
Position 2240: 0.0006309716775608216
Position 381: 0.0005774129950859043
Position 2247: 0.0005372765360667321
Position 1958: 0.0005226282125067055
Position 2043: 0.000438023948846036
Position 796: 0.0004056940759097089
Position 2919: 0.0003773482395642833
Position 1544: 0.00030032814401343826
Position 528: 0.0002328306901606382
Position 809: 0.0002024331530704412
Position 564: 0.00015850940306219303
Position 265: 0.00014233400383085172
Position 580: 9.273656222134389e-05
Position 1159: 8.842858865343573e-05
Position 1413: 7.664388403264177e-05
Position 685: 6.299478592522857e-05
Position 490: 4.940011902561104e-05
Position 1172: 3.84718578963255e-05
Position 1343: 1.8840436241778177e-05
Position 930: 1.2057655661189368e-05
Position 457: 1.1600084015967537e-05
Position 720: 7.415393366108175e-06
Position 989: 5.7653203146539335e-06
Position 522: 4.810772253215727e-06
Position 934: 4.7114019261150244e-06
Position 498: 4.225171467764202e-06
Position 426: 3.8120719037388966e-06
Position 435: 3.6457116193755177e-06
Position 840: 3.4779479640760412e-06
Position 595: 1.6029430779089087e-06
Position 343: 1.2079441817170394e-06
Position 399: 7.764132008362708e-07
Position 357: 6.609518790339473e-07
Position 403: 6.334393517194127e-07
Position 610: 6.21556518021997e-07
Position 432: 4.7007777054417827e-07
Position 1042: 3.515192639741819e-07
Position 208: 1.0780085071457139e-07
Position 582: 9.318384805171286e-08
Position 447: 7.99146198337101e-08
Position 704: 5.269403386230077e-08
Position 415: 3.7179316170897705e-08
Position 348: 4.970487087445864e-09
Position 325: 4.0367313071962194e-09
Position 123: 1.0195915039470398e-10
Position 126: 2.1880470485853334e-11
Position 81: 6.639001084659725e-12
Position 187: 3.73850272095391e-12
Position 170: 1.5165684764753822e-12
Position 189: 1.0753402552626976e-13
Position 194: 1.0475107206933863e-13
Position 156: 4.154958833089863e-14
Position 132: 3.269188167458356e-14
Position 144: 5.192562962847802e-15
Position 148: 2.359680830695461e-17
Position 166: 8.325380997689532e-18
