Gene = LARS
index = 762
Annotated 5SS: [  173  5114  9974 10751 14533 18351 22287 23254 24933 25258 28768 28927
 29487 30799 33039 38037 38189 38394 39249 39789 42457 47060 49763 51642
 52643 53683 53989 56226 58679 60169 62290]
Annotated 3SS: [ 4994  9885 10669 14394 18188 22173 23189 24864 25031 28679 28849 29432
 30657 32960 37950 38122 38310 39109 39575 42398 46995 49578 51550 52501
 53541 53877 56114 58573 60072 62156 68348]
SMsplice 5SS: [  173  5114  9974 14533 18351 22287 23409 28768 28927 30799 33109 38037
 38189 38394 47060 49654 51642 52643 53683 56226 58679 60169 62290 62914]
SMsplice 3SS: [ 4994  9885 14455 18188 22173 23189 28679 28849 30657 32960 37950 38122
 38310 46995 49578 51550 52501 53541 56114 58573 60072 62156 62780 68348]
top_k =  500
Partition function (log Z): 36.88955393766007

Sorted 5' Splice Sites (High to Low Probability):
Position 47060: 0.991292375040711
Position 56226: 0.9904707048563451
Position 28927: 0.9806850866541019
Position 5114: 0.9794354903029725
Position 22287: 0.9756550151797748
Position 14533: 0.9646996946006029
Position 62290: 0.9553050891102315
Position 38189: 0.9541284895409837
Position 28768: 0.9515320282536838
Position 60169: 0.9308295965762192
Position 18351: 0.9278110790867502
Position 38037: 0.9125539020702782
Position 30799: 0.9050854304250129
Position 53683: 0.9043016914971238
Position 38394: 0.9037885655427661
Position 173: 0.887611694256038
Position 52643: 0.8225829053936733
Position 9974: 0.8009988300317608
Position 58679: 0.7470294008784324
Position 62914: 0.6957931742876582
Position 39789: 0.6830844597929392
Position 33109: 0.6657326999070436
Position 25258: 0.6270029638828694
Position 29487: 0.6055196634050507
Position 51642: 0.5811028678731537
Position 49654: 0.578293554365923
Position 23409: 0.5733793288405121
Position 10751: 0.5702065903846554
Position 53989: 0.5002805847549394
Position 21918: 0.4249365399911421
Position 49763: 0.3931777870712524
Position 31210: 0.37686996589002336
Position 39509: 0.31663832591018326
Position 66604: 0.29842307138683566
Position 58837: 0.29820742014634644
Position 33039: 0.296832692179573
Position 39249: 0.29473340190183533
Position 21497: 0.29437312637230456
Position 49404: 0.2722786206912255
Position 63028: 0.26651422214378445
Position 39253: 0.2510977191789754
Position 55682: 0.2505970800111823
Position 57430: 0.22422593816909053
Position 38506: 0.21761982545435005
Position 64367: 0.2164787957688231
Position 63966: 0.2098483900293673
Position 62658: 0.20284031737655697
Position 41117: 0.18106588050313224
Position 46065: 0.1700587479557527
Position 23254: 0.1577447922149418
Position 37860: 0.15719137700273084
Position 23952: 0.14797206517596115
Position 34534: 0.14428530252146538
